step;env;model;NAPFD/APFD;NRPA;DDP;training_time(seconds);prediction_time(microseconds)
1;maxwell;DeepOrder;0.6720588235294118;0.6417183212380382;0.28637544501106504;2;31256
2;maxwell;DeepOrder;0.7840425531914894;0.6993014451021168;0.139741995095775;2;19386
3;maxwell;DeepOrder;0.8825863678804855;0.7449318159657896;0.01876503833025572;2;19485
4;maxwell;DeepOrder;0.8947368421052632;0.7619109947643983;0.0006346646095585412;2;20138
5;maxwell;DeepOrder;0.8647086031452359;0.7835190813914216;0.017609977697253518;2;19563
6;maxwell;DeepOrder;0.860936093609361;0.755177864932248;0.039005847516485816;2;19737
7;maxwell;DeepOrder;0.9047826086956522;0.720892151326934;0.010495860904233364;2;20132
8;maxwell;DeepOrder;0.8819603356216629;0.7408212005236178;0.02186370997882152;2;20295
9;maxwell;DeepOrder;0.6611111111111111;0.5915388683236384;0.3292682926829268;2;18965
10;maxwell;DeepOrder;0.8969072164948453;0.751703377623849;0.0006216059291642487;2;23747
11;maxwell;DeepOrder;0.9152542372881356;0.7190291692733737;0.00048310475321398954;2;19534
12;maxwell;DeepOrder;0.9226190476190476;0.7117516724462478;0.0035923433844038764;2;20453
13;maxwell;DeepOrder;0.8936170212765958;0.756728701185588;0.0006432353672838423;2;20064
14;maxwell;DeepOrder;0.8936170212765958;0.7567002612915265;0.0006467891538434216;2;19506
15;maxwell;DeepOrder;0.873844573776104;0.7215551181102362;0.04385815677808628;2;24593
16;maxwell;DeepOrder;0.9133858267716535;0.7271711440481705;0.0003971219895062377;2;19900
17;maxwell;DeepOrder;0.8936170212765958;0.758484864643879;0.0006503429404030007;2;19801
18;maxwell;DeepOrder;0.9145299145299145;0.726623947035054;0.000463678516228749;2;20019
19;maxwell;DeepOrder;0.8936170212765958;0.7579871664978046;0.0006503429404030007;2;20250
20;maxwell;DeepOrder;0.8947368421052632;0.7575158445852852;0.0006241453066376814;2;23259
21;maxwell;DeepOrder;0.9314285714285715;0.7071145521145523;0.000245877061469266;2;19641
22;maxwell;DeepOrder;0.8936170212765958;0.7589647878561653;0.000625466434485946;2;20366
23;maxwell;DeepOrder;0.8644883485309017;0.7558044046285923;0.031241075308871918;2;19697
24;maxwell;DeepOrder;0.8936170212765958;0.7591283172470181;0.000625466434485946;2;19529
25;maxwell;DeepOrder;0.8924731182795699;0.7587086497417963;0.0006556432148132151;2;20158
26;maxwell;DeepOrder;0.8947368421052632;0.7545432626067787;0.0006311581752515879;2;19001
27;maxwell;DeepOrder;0.9126984126984127;0.725488365337732;0.0004103949058077487;2;19917
28;maxwell;DeepOrder;0.9166666666666666;0.7252649086108157;0.00042610273810463273;2;20577
29;maxwell;DeepOrder;0.8936170212765958;0.7576778826498871;0.0006503429404030007;2;19655
