cycle_id,num_testsuite,NORMALIZED_RPA,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,failure_metric
652a094699b7a9eb9f56c4bcc5c688edf17cc50e,17,0.9540616246498599,1,20.08,1,1,6.659,6.66,1,1,6.661,6.663,1,1,6.693,13.653,0.049048215424066816
5e2febea94ae56db7fd0729e808625f7be1f6a32,6,0.989010989010989,0,4.537999999999999,0,0,0.002,0.002,0,0,0.009000000000000001,0.009000000000000001,0,0,0.062,0.062,0.049048215424066816
d8bef16525907af19a253e911c964d630b1737d9,25,0.9004524886877826,1,20.458000000000002,1,1,7.0,7.002000000000001,1,1,7.004000000000001,7.011000000000002,1,1,7.010000000000001,14.696000000000002,0.049048215424066816
f3bd0b79313c65d41260a7dfec6e041cc5e24674,18,0.9516358463726887,1,21.291,1,1,6.922999999999999,6.9239999999999995,1,1,6.927,6.927999999999999,1,1,6.951,14.697,0.049048215424066816
7af57e58daa9872f2066d7d521f5c153d7e372db,18,0.9378852536747275,1,20.797,1,1,7.01,7.013000000000001,1,1,7.015,7.018,1,1,7.047,14.923,0.049048215424066816
190dee5fa3b5374f95ae8b3673705802789ed0a7,12,0.9707692307692308,0,15.644,0,0,0.003,0.003,0,0,0.013000000000000001,0.030000000000000002,0,0,0.313,4.688000000000001,0.049048215424066816
45da20f49abafa125ff4f616e8312b89fbd1f139,25,0.915294117647059,1,26.323,1,1,6.612,6.614000000000001,1,1,6.616000000000001,6.652000000000001,1,1,6.656,11.633,0.049048215424066816
d7292a3d9f2939f785ec74057d255e5df95846bf,19,0.9392712550607285,1,20.658,1,1,7.097,7.099,1,1,7.102,7.117000000000001,1,1,7.144000000000001,14.539,0.049048215424066816
64b1e7b761dc2ae69e1af905f39f275a6efbcbc2,12,0.9523076923076922,0,17.931,0,0,0.0,0.001,0,0,0.009999999999999998,0.027,0,0,0.28400000000000003,5.149,0.049048215424066816
50f6aca5515523a520e1962d204f05a851598c98,12,0.9676923076923075,0,11.314,0,0,0.003,0.004,0,0,0.012,0.019,0,0,0.09899999999999999,7.305000000000001,0.049048215424066816
4d89da4f52f6ae26a4917ba79259e8c89c67eb77,20,0.9066202090592334,1,19.054,1,1,6.676,6.680000000000001,1,1,6.681000000000001,6.715,1,1,6.731000000000001,13.339,0.049048215424066816
bba85a82d9b2dd0a3cacbb7c3f7b2efa1a7b7e73,26,0.8988872762457667,1,25.294999999999995,1,1,6.824,6.827000000000001,1,1,6.830000000000002,6.885000000000001,1,1,6.878000000000001,11.751000000000001,0.049048215424066816
fdf8ff5aa2e7a1253ab8d6b51fdcc7b8452b5787,19,0.9384615384615385,0,16.587,0,0,0.003,0.003,0,0,0.008,0.021,0,0,0.049,12.492,0.049048215424066816
a815f05e43a078c8ef8ebced0c50ed8f411b606f,28,0.8782732693803472,1,27.121000000000002,1,1,7.028,7.032000000000001,1,1,7.034000000000002,7.040000000000001,1,1,7.042000000000001,12.751,0.049048215424066816
f0523b43b000b1c58b415d9ae003e09629e28fd9,14,0.9044334975369458,0,8.953999999999999,0,0,0.002,0.005,0,0,0.008,0.044000000000000004,0,0,0.039,0.07700000000000001,0.049048215424066816
1d16de4af937a1ad004c1f856e594fb89392a7e2,22,0.9222661396574442,1,26.521,1,1,7.21,7.212000000000001,1,1,7.214000000000001,7.216,1,1,7.2490000000000006,20.033,0.049048215424066816
fd01fd54b4c4f8c5f1a4e21b1a3f545ac0bbfb3f,16,0.9104278074866311,0,16.358,0,0,0.0,0.003,0,0,0.004,0.005,0,0,0.027,4.987000000000001,0.049048215424066816
70a6740664a523d9fdbbb5485653d4df3a369205,16,0.9184491978609626,0,18.302,0,0,0.001,0.001,0,0,0.005,0.018000000000000002,0,0,0.038,6.083,0.049048215424066816
651b3afbe89d7064fa6db2cfbf4a78324f2783b5,16,0.9371657754010695,0,16.627,0,0,0.001,0.001,0,0,0.005,0.008,0,0,0.027,5.053000000000001,0.049048215424066816
89098a071e8ef93ed5d83dbf6782bf7d4b8a3a79,8,0.9509803921568626,0,8.425,0,0,0.012,0.013000000000000001,0,0,0.039,0.066,0,0,0.125,0.125,0.049048215424066816
010f8d8dcd8e1f4d4e42438aa80f6b7676a3d7d0,19,0.8862348178137651,1,22.22,1,1,7.149000000000001,7.151000000000001,1,1,7.154,7.157,1,1,7.179,16.091000000000005,0.049048215424066816
67817f31c1eea63feea901b3d1e11c0e4b88ca13,21,0.9495620658411359,1,19.773,1,1,6.192,6.1930000000000005,1,1,6.197,6.223000000000001,1,1,6.228000000000001,13.685000000000002,0.049048215424066816
39708f98d2aa23052e0fcb3361d014ab35b0a083,8,0.9803921568627452,1,20.439999999999998,1,1,6.646,6.656,1,1,6.686,6.686,1,1,8.975999999999999,14.643,0.049048215424066816
2b0ef172ffe03891250707b22579e5c476a9f797,14,0.9320197044334974,0,11.221,0,0,0.002,0.002,0,0,0.006,0.006,0,0,0.018000000000000002,7.428,0.049048215424066816
b37d225bc35c260682ffea4e86b386150bf8e56a,6,0.923076923076923,0,2.552,0,0,0.001,0.001,0,0,0.004,0.04,0,0,0.041999999999999996,0.353,0.049048215424066816
52d4dac1f942903abebe762fd6173da20f896f07,14,0.9507389162561575,0,11.463999999999999,0,0,0.002,0.004,0,0,0.011,0.013999999999999999,0,0,0.05500000000000001,7.356999999999999,0.049048215424066816
1e9ee4c3daed8eef83ca3f0d971c4242e9ebdc54,21,0.9154334038054968,1,20.408,1,1,6.737000000000001,6.739000000000001,1,1,6.742000000000001,6.768000000000001,1,1,6.772000000000002,14.096000000000004,0.049048215424066816
179058d2bbca78c1f27d043ed4b32740662a3f73,14,0.9497536945812806,0,11.742,0,0,0.003,0.003,0,0,0.007,0.010000000000000002,0,0,0.032,7.085000000000001,0.049048215424066816
34a9f10f606d214024ae2083de80b901c98aee1a,14,0.8995073891625616,0,10.66,0,0,0.001,0.002,0,0,0.005,0.010000000000000002,0,0,0.030000000000000002,6.7410000000000005,0.049048215424066816
2e1dc83b2ac1dbdaeddc9d48bdc8464eb05db92c,14,0.92807881773399,0,12.562000000000001,0,0,0.003,0.004,0,0,0.014000000000000002,0.024,0,0,0.052000000000000005,8.347,0.049048215424066816
e9853a31939c2bdbd15bc321804d7cdc6a4ec995,14,0.9399014778325122,0,11.093999999999998,0,0,0.002,0.002,0,0,0.007,0.015000000000000001,0,0,0.043,6.844,0.049048215424066816
