test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,time_0,failures_%,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
com/github/javafaker/LoremTest.java,f663405c0ef431f4d63fac6d9cd6825c8ed1f28c,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,84.0,17.0,67.0,28.0,38.0,0.0,45.0,53.0,22.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,7.0,7.0,7.0,0,1,0,1,0,1,1
SMOTE,f663405c0ef431f4d63fac6d9cd6825c8ed1f28c,7.0,0.0,0.0,0.0,1.0,1.0,1.811727919578325,0.25,0.806117909263053,0.9965129444997038,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,100.0,19.0,75.0,41.0,39.0,4.0,52.0,66.0,40.0,26.0,1.0,1.0,1.0,1.0,0.0,0.05718817350902858,12.0,12.0,12.0,7.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,f663405c0ef431f4d63fac6d9cd6825c8ed1f28c,18.0,0.0,0.0,0.0,0.0,1.0,5.817900390624769,0.1392775506682008,6.400621567131999,1.5658855266338148,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,18.0,18.0,18.0,0.0,18.0,0.0,0.0,0.0,18.0,184.0,28.0,154.0,72.0,72.0,1.0,83.0,108.0,58.0,50.0,1.0,1.0,1.0,1.0,0.0,0.00658102218056492,24.0,24.0,24.0,18.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,f663405c0ef431f4d63fac6d9cd6825c8ed1f28c,19.0,0.0,0.0,0.0,0.0,1.0,6.2932744300881245,0.12307616413179756,6.892753475531592,1.468173000610798,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,19.0,19.0,19.0,0.0,19.0,0.0,0.0,0.0,19.0,197.0,30.0,165.0,77.0,77.0,2.0,89.0,116.0,62.0,54.0,1.0,1.0,1.0,1.0,0.0,0.007130460506343187,25.0,25.0,25.0,19.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,f663405c0ef431f4d63fac6d9cd6825c8ed1f28c,3.0,0.0,0.0,0.0,0.0,1.0,0.12594751793821835,0.33225854385517206,0.5029690945994615,2.719907420550647,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,26.0,6.0,20.0,13.0,3.0,0.0,8.0,13.0,9.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,f663405c0ef431f4d63fac6d9cd6825c8ed1f28c,3.0,0.0,0.0,0.0,0.0,1.0,0.12521362516696485,0.3326635619392327,0.5041112456010812,2.726069444590756,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,26.0,6.0,20.0,13.0,3.0,0.0,8.0,13.0,9.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,f663405c0ef431f4d63fac6d9cd6825c8ed1f28c,4.0,0.0,0.0,0.0,0.0,1.0,0.40339630136164795,0.25,0.3157100358276871,1.4289820925973515,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,34.0,8.0,26.0,15.0,6.0,0.0,11.0,17.0,11.0,5.0,1.0,1.0,1.0,1.0,0.0,0.004778171767844425,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,f663405c0ef431f4d63fac6d9cd6825c8ed1f28c,8.0,0.0,0.0,0.0,1.0,1.0,2.4747055741767,0.23981593852082084,1.3369953907472034,0.8940225475853276,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,123.0,22.0,94.0,50.0,49.0,5.0,64.0,81.0,48.0,33.0,2.0,2.0,2.0,1.0,1.0,0.0671114298412988,15.0,15.0,15.0,8.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,f663405c0ef431f4d63fac6d9cd6825c8ed1f28c,20.0,0.0,0.0,0.0,0.0,1.0,6.7850371437552335,0.08800455888097224,7.310202614445136,1.0774263325641198,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,211.0,32.0,176.0,82.0,83.0,2.0,95.0,124.0,65.0,58.0,1.0,1.0,1.0,1.0,0.0,0.007657966290736659,27.0,27.0,27.0,20.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,f663405c0ef431f4d63fac6d9cd6825c8ed1f28c,12.0,0.0,0.0,0.0,0.0,1.0,3.757935209166075,0.2094839342435852,4.268038565476251,1.9893087359176427,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,127.0,20.0,105.0,51.0,47.0,1.0,56.0,73.0,40.0,33.0,1.0,1.0,1.0,1.0,0.0,0.004200110042956629,16.0,16.0,16.0,12.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
