cycle_id,num_testsuite,NORMALIZED_RPA,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,failure_metric
20692f7ac8fb3d6ae500dacaa637dcddc93ce564,28,0.9258491055224267,0,83.20400000000001,0,0,0.006,0.040999999999999995,0,0,0.089,4.8629999999999995,0,0,16.372,49.138,0.6862493715434892
a9ab11f616f298ac1dc9f1e065369eee598d4416,11,0.9209486166007906,0,28.313,0,0,0.008,0.25,0,0,0.255,0.472,0,0,6.066,11.725,0.6862493715434892
845c820c03b613236e603a86d2ca91836abdc30a,17,0.8957983193277311,0,55.458,0,0,0.005,0.057,0,0,0.28500000000000003,5.9590000000000005,0,0,9.041,33.3,0.6862493715434892
12d010b54e8c58fd6ce323b00b6259d43d34db33,11,0.91501976284585,0,28.426,0,0,0.01,0.23,0,0,0.263,0.456,0,0,6.296000000000001,11.918,0.6862493715434892
a27d7746e1d7ee7fe55276e57b9aaca33e4612a1,19,0.9336032388663966,0,59.991,0,0,0.007,0.027,0,0,0.266,4.622000000000001,0,0,13.374,32.302,0.6862493715434892
91edebfed2377e4d5d39335538a53f029c3ddc50,15,0.9419354838709678,0,55.82300000000001,0,0,0.003,0.054000000000000006,0,0,0.503,0.503,0,0,14.833000000000002,33.444,0.6862493715434892
7b9fba0be5f9ae7daf55d995b980646838f8975e,8,0.6666666666666666,5,44.306,2,0,10.253,0.0,4,1,28.876,5.0040000000000004,5,3,44.305,25.97,0.6862493715434892
c96a7ad5ab1d8c3ee722e5895f57f54e02e39ec8,8,0.9656862745098039,0,46.668000000000006,0,0,0.006,0.006,0,0,5.46,5.46,0,0,16.919,27.364000000000004,0.6862493715434892
487523a34d2930dd5367963467184314f8cd0199,15,0.9483870967741937,0,55.720000000000006,0,0,0.002,0.019000000000000003,0,0,0.49,0.49,0,0,14.476,30.878,0.6862493715434892
9bc78d88aeb12b5b8bd5d39e4dd9a81c72b3664d,15,0.9443548387096774,0,55.994,0,0,0.003,0.038,0,0,0.46799999999999997,0.46799999999999997,0,0,14.485000000000001,33.832,0.6862493715434892
c19d7950cbc59f03865225865b44048dfa193080,15,0.7346774193548387,7,20.356,3,0,0.714,0.002,7,0,14.139,0.44900000000000007,7,5,14.141999999999998,11.451,0.6862493715434892
d88698772e13dddaa279343595f57e41d26f0ace,15,0.7322580645161291,7,20.354999999999997,3,0,0.622,0.002,7,0,14.16,0.34,7,5,14.161999999999999,11.253,0.6862493715434892
d8e760bd13b8a5c9ddd2029f2ddec3fbadc280a2,15,0.9475806451612904,0,55.650999999999996,0,0,0.003,0.026,0,0,0.414,0.414,0,0,14.398000000000001,33.524,0.6862493715434892
624cdb14f819ec4ce5a5c02df0293f317cf9737a,6,0.934065934065934,0,19.118000000000002,0,0,0.0,0.0,0,0,0.001,4.21,0,0,4.21,4.21,0.6862493715434892
a6feb941e5ff8fde22865f981d912c6d5f48546e,10,0.9272727272727275,0,26.147,0,0,0.0,0.0,0,0,0.232,4.458,0,0,7.565,10.155000000000001,0.6862493715434892
cf032314f935892a8cc5ca7a43bcf1c9011f3242,10,0.9532467532467532,0,26.67,0,0,0.0,0.0,0,0,0.257,4.472,0,0,7.479,10.061,0.6862493715434892
f675cbc93ee4bf7395befd90303cfdc79265cee2,6,0.9780219780219781,0,16.978,0,0,0.001,0.001,0,0,0.003,4.271,0,0,4.272,4.272,0.6862493715434892
72c543a15fafdf8345881f631d4e99bfaf814eda,6,0.9670329670329672,0,17.989000000000004,0,0,0.0,0.0,0,0,0.002,4.4190000000000005,0,0,4.42,4.420000000000001,0.6862493715434892
61116129bf45a797552a4154efbb06c9b4c3cfc1,6,0.9670329670329672,0,18.047,0,0,0.0,0.0,0,0,0.001,4.4990000000000006,0,0,4.4990000000000006,4.4990000000000006,0.6862493715434892
71841bce6f67b8e58b26caaa49b5c0b1f7269534,6,0.934065934065934,0,18.110999999999997,0,0,0.0,0.001,0,0,0.002,4.377,0,0,4.377,4.377,0.6862493715434892
1a5b367ebabe8dfc3b37481472dca48f115cd261,16,0.9465240641711232,0,51.03699999999999,0,0,0.001,0.001,0,0,0.033,3.0989999999999998,0,0,8.918,31.495999999999995,0.6862493715434892
377dd0a46189c53b9af1f89c7e4e9e1bc7698646,6,0.7912087912087913,0,29.855999999999998,0,0,0.001,15.605,0,0,3.161,15.856,0,0,8.642,21.465,0.6862493715434892
79a242ec3ec8208a9187777cb40d8c269f3cdffb,6,0.9670329670329672,0,17.604,0,0,0.0,0.0,0,0,0.001,4.284000000000001,0,0,4.284000000000001,4.284000000000001,0.6862493715434892
dec0bde1bc4b4283bd8b9c42f7bdc5145aeb9ada,6,0.934065934065934,0,18.188000000000002,0,0,0.001,0.001,0,0,0.005,4.401,0,0,4.402,4.402,0.6862493715434892
dd2c56855c75f55dc7bf718f8f04b91600c396ce,6,0.9670329670329672,0,18.168,0,0,0.001,0.001,0,0,0.004,4.2860000000000005,0,0,4.287,4.287000000000001,0.6862493715434892
45ce66540a365d766987c7e2d7a680acadfd82df,24,0.8873469387755102,0,95.81,0,0,0.002,15.822999999999999,0,0,0.41200000000000003,16.227,0,0,25.696999999999996,57.158,0.6862493715434892
