test_id,test_suite,avg_exec_time,verdict,last_exec_time,cycle_id,failure_history,age,complexity_metrics,other_metrics,failure_metric
redis/clients/jedis/tests/commands/SlowlogCommandsTest.java,redis/clients/jedis/tests/commands/SlowlogCommandsTest.java,0.0,0,0.0,39a6d167cff46d6348d635c7bc0d183dc23755d7,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 36, 9, 26, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 48, 14, 33, 16, 24, 1, 28, 30, 15, 15, 1, 1, 1, 1, 0, 0.03, 1, 1, 1, 1]","[0.0, 0.273861833, 1]",0.42857142857142855
redis/clients/jedis/tests/KeyMergeUtilTest.java,redis/clients/jedis/tests/KeyMergeUtilTest.java,0.0,0,0.0,39a6d167cff46d6348d635c7bc0d183dc23755d7,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 13, 1, 12, 0, 1, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 2, 40, 7, 33, 16, 20, 0, 25, 28, 14, 14, 1, 1, 1, 1, 0, 0.0, 2, 2, 2, 2]","[0.0, 0.275532619, 2]",0.42857142857142855
redis/clients/jedis/tests/ShardedJedisPipelineTest.java,redis/clients/jedis/tests/ShardedJedisPipelineTest.java,0.0,0,0.0,39a6d167cff46d6348d635c7bc0d183dc23755d7,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 18, 1, 16, 0, 1, 0, 2, 6, 6, 6, 1, 6, 0, 0, 0, 6, 156, 25, 131, 70, 87, 0, 111, 118, 64, 54, 1, 1, 1, 1, 0, 0.0, 6, 6, 6, 6]","[0.0, 0.27595979800000003, 5]",0.42857142857142855
redis/clients/jedis/tests/commands/TransactionCommandsTest.java,redis/clients/jedis/tests/commands/TransactionCommandsTest.java,0.0,0,0.001,39a6d167cff46d6348d635c7bc0d183dc23755d7,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 16, 2, 13, 0, 1, 0, 0, 16, 16, 16, 6, 16, 0, 0, 0, 16, 323, 62, 255, 96, 187, 6, 199, 218, 80, 138, 2, 2, 2, 1, 1, 0.02, 18, 18, 18, 16]","[0.0, 0.274760377, 15]",0.42857142857142855
redis/clients/jedis/tests/commands/ConnectionHandlingCommandsTest.java,redis/clients/jedis/tests/commands/ConnectionHandlingCommandsTest.java,0.0,0,0.0,39a6d167cff46d6348d635c7bc0d183dc23755d7,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 3, 0, 3, 0, 1, 0, 1, 2, 2, 2, 0, 2, 0, 0, 0, 2, 22, 5, 17, 12, 4, 0, 9, 12, 10, 2, 1, 1, 1, 1, 0, 0.0, 2, 2, 2, 2]","[0.0, 0.281094567, 2]",0.42857142857142855
redis/clients/jedis/tests/commands/VariadicCommandsTest.java,redis/clients/jedis/tests/commands/VariadicCommandsTest.java,0.0,0,0.001,39a6d167cff46d6348d635c7bc0d183dc23755d7,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 26, 7, 19, 0, 1, 0, 0, 6, 6, 6, 5, 6, 0, 0, 0, 6, 190, 51, 135, 45, 107, 4, 115, 122, 39, 83, 1, 1, 1, 1, 0, 0.03, 6, 6, 6, 6]","[0.0, 0.27358920600000003, 6]",0.42857142857142855
redis/clients/jedis/tests/commands/ListCommandsTest.java,redis/clients/jedis/tests/commands/ListCommandsTest.java,0.0,0,0.001,39a6d167cff46d6348d635c7bc0d183dc23755d7,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 25, 5, 19, 0, 3, 0, 0, 20, 20, 20, 12, 20, 0, 0, 0, 20, 580, 135, 428, 109, 358, 17, 354, 379, 93, 286, 3, 3, 3, 1, 1, 0.04, 24, 24, 24, 20]","[0.0, 0.277600837, 18]",0.42857142857142855
redis/clients/jedis/tests/commands/ObjectCommandsTest.java,redis/clients/jedis/tests/commands/ObjectCommandsTest.java,0.001,0,0.001,39a6d167cff46d6348d635c7bc0d183dc23755d7,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 9, 1, 7, 1, 1, 0, 0, 3, 3, 3, 2, 3, 0, 0, 0, 3, 46, 12, 31, 15, 17, 3, 20, 24, 12, 12, 1, 1, 1, 1, 0, 0.1, 3, 3, 3, 3]","[0.0, 0.27758775199999997, 3]",0.42857142857142855
redis/clients/jedis/tests/commands/HyperLogLogCommandsTest.java,redis/clients/jedis/tests/commands/HyperLogLogCommandsTest.java,0.001,0,0.001,39a6d167cff46d6348d635c7bc0d183dc23755d7,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 15, 3, 12, 0, 1, 0, 0, 7, 7, 7, 0, 7, 0, 0, 0, 7, 129, 31, 98, 43, 72, 0, 75, 83, 36, 47, 1, 1, 1, 1, 0, 0.0, 7, 7, 7, 7]","[0.0, 0.276425258, 7]",0.42857142857142855
redis/clients/jedis/tests/commands/ControlCommandsTest.java,redis/clients/jedis/tests/commands/ControlCommandsTest.java,0.001,0,0.001,39a6d167cff46d6348d635c7bc0d183dc23755d7,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 8, 0, 8, 0, 3, 0, 0, 13, 13, 13, 1, 13, 0, 0, 0, 13, 124, 18, 105, 45, 55, 1, 51, 71, 38, 33, 3, 3, 3, 1, 1, 0.01, 19, 19, 20, 13]","[0.0, 0.285832977, 11]",0.42857142857142855
