test_id,test_suite,avg_exec_time,verdict,last_exec_time,cycle_id,failure_history,age,complexity_metrics,other_metrics,failure_metric
com/zendesk/maxwell/MaxwellConfigTest.java,com/zendesk/maxwell/MaxwellConfigTest.java,0.023,0,0.021,23a3e65e042b71d28b9a19ddef68cf6424eff05d,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 7, 0, 6, 0, 2, 0, 0, 8, 8, 8, 2, 8, 0, 1, 0, 7, 94, 16, 77, 32, 38, 1, 49, 59, 25, 34, 1, 1, 1, 1, 0, 0.01, 8, 8, 8, 8]","[0.0, 5.41883661, 6]",0.09523809523809523
com/zendesk/maxwell/MaxwellMysqlConfigTest.java,com/zendesk/maxwell/MaxwellMysqlConfigTest.java,0.0,1,0.006999999999999999,23a3e65e042b71d28b9a19ddef68cf6424eff05d,"[0, 0, 0, 0]",0,"[2, 2, 2, 1, 21, 4, 17, 0, 1, 0, 0, 5, 5, 5, 0, 5, 0, 0, 0, 5, 133, 30, 103, 28, 69, 1, 66, 77, 23, 54, 2, 2, 2, 1, 1, 0.01, 10, 10, 10, 5]","[0.2, 0.0, 5]",0.09523809523809523
com/zendesk/maxwell/producer/KinesisCallbackTest.java,com/zendesk/maxwell/producer/KinesisCallbackTest.java,0.008,0,0.008,23a3e65e042b71d28b9a19ddef68cf6424eff05d,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 13, 0, 13, 0, 1, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 2, 45, 5, 40, 27, 22, 0, 28, 31, 23, 8, 1, 1, 1, 1, 0, 0.0, 2, 2, 2, 2]","[0.0, 5.41658891, 2]",0.09523809523809523
com/zendesk/maxwell/schema/PositionStoreThreadTest.java,com/zendesk/maxwell/schema/PositionStoreThreadTest.java,0.04,0,0.047,23a3e65e042b71d28b9a19ddef68cf6424eff05d,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 9, 1, 7, 0, 1, 0, 0, 3, 3, 3, 0, 3, 0, 1, 0, 2, 46, 9, 37, 25, 17, 0, 27, 31, 23, 8, 1, 1, 1, 1, 0, 0.0, 3, 3, 3, 3]","[0.0, 5.421461892000001, 2]",0.09523809523809523
com/zendesk/maxwell/replication/TableCacheTest.java,com/zendesk/maxwell/replication/TableCacheTest.java,0.098,0,0.076,23a3e65e042b71d28b9a19ddef68cf6424eff05d,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 6, 0, 5, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 16, 2, 13, 10, 3, 1, 8, 10, 9, 1, 1, 1, 1, 1, 0, 0.08, 1, 1, 1, 1]","[0.0, 5.419322847999999, 1]",0.09523809523809523
com/zendesk/maxwell/producer/MaxwellKinesisProducerTest.java,com/zendesk/maxwell/producer/MaxwellKinesisProducerTest.java,0.7340000000000001,0,0.696,23a3e65e042b71d28b9a19ddef68cf6424eff05d,"[0, 0, 0, 0]",0,"[2, 2, 2, 1, 18, 2, 16, 0, 1, 0, 2, 1, 1, 1, 0, 1, 0, 0, 0, 1, 42, 9, 33, 24, 15, 0, 28, 31, 24, 7, 2, 2, 2, 1, 1, 0.0, 2, 2, 2, 1]","[0.0, 5.416929603, 1]",0.09523809523809523
com/zendesk/maxwell/producer/MaxwellKafkaProducerWorkerTest.java,com/zendesk/maxwell/producer/MaxwellKafkaProducerWorkerTest.java,0.099,0,0.098,23a3e65e042b71d28b9a19ddef68cf6424eff05d,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 11, 0, 10, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 27, 5, 21, 15, 8, 1, 16, 18, 14, 4, 1, 1, 1, 1, 0, 0.05, 1, 1, 1, 1]","[0.0, 5.422801692999999, 1]",0.09523809523809523
com/zendesk/maxwell/producer/PubsubCallbackTest.java,com/zendesk/maxwell/producer/PubsubCallbackTest.java,0.161,0,0.13699999999999998,23a3e65e042b71d28b9a19ddef68cf6424eff05d,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 13, 0, 13, 0, 1, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 2, 46, 6, 40, 27, 22, 0, 28, 31, 23, 8, 1, 1, 1, 1, 0, 0.0, 2, 2, 2, 2]","[0.0, 5.4247231639999995, 2]",0.09523809523809523
com/zendesk/maxwell/producer/KafkaCallbackTest.java,com/zendesk/maxwell/producer/KafkaCallbackTest.java,0.003,0,0.003,23a3e65e042b71d28b9a19ddef68cf6424eff05d,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 14, 0, 14, 0, 1, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 2, 49, 5, 44, 29, 24, 0, 30, 33, 25, 8, 1, 1, 1, 1, 0, 0.0, 2, 2, 2, 2]","[0.0, 5.422296622999999, 2]",0.09523809523809523
com/zendesk/maxwell/schema/MysqlPositionStoreTest.java,com/zendesk/maxwell/schema/MysqlPositionStoreTest.java,0.17300000000000001,0,0.16699999999999998,23a3e65e042b71d28b9a19ddef68cf6424eff05d,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 12, 2, 10, 0, 1, 0, 0, 10, 10, 10, 0, 10, 0, 4, 0, 6, 161, 33, 126, 65, 77, 2, 86, 103, 60, 43, 3, 3, 3, 1, 1, 0.02, 15, 15, 15, 10]","[0.0, 5.425636741, 6]",0.09523809523809523
com/zendesk/maxwell/replication/HeartbeatObserverTest.java,com/zendesk/maxwell/replication/HeartbeatObserverTest.java,0.001,0,0.001,23a3e65e042b71d28b9a19ddef68cf6424eff05d,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 13, 2, 8, 3, 1, 0, 0, 4, 4, 4, 0, 4, 0, 0, 0, 4, 77, 17, 48, 28, 23, 12, 31, 37, 24, 13, 2, 2, 2, 1, 1, 0.25, 5, 5, 5, 4]","[0.0, 19.59156224, 4]",0.09523809523809523
com/zendesk/maxwell/schema/ddl/DDLResolverTest.java,com/zendesk/maxwell/schema/ddl/DDLResolverTest.java,0.24600000000000002,0,0.292,23a3e65e042b71d28b9a19ddef68cf6424eff05d,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 6, 0, 5, 0, 1, 1, 0, 10, 10, 9, 0, 10, 0, 2, 0, 8, 102, 23, 79, 46, 37, 0, 49, 60, 38, 22, 1, 1, 1, 1, 0, 0.0, 10, 10, 10, 10]","[0.0, 5.421795754, 7]",0.09523809523809523
