rank_index,time,class,failures,ranking,nfpa,failure_metric
3.4927525520324707,0.012,0,0,5,0.9705882352941176,0
3.4744515419006348,0.0,1,0,8,0.9705882352941176,0
2.3115365505218506,0.003,1,0,7,0.9705882352941176,0
1.1392314434051514,0.006999999999999999,0,0,6,0.9705882352941176,0
-1.3981488943099976,0.035,0,0,4,0.9705882352941176,0
-1.9844954013824463,0.08800000000000001,0,0,3,0.9705882352941176,0
-3.1568915843963623,1.307,0,0,2,0.9705882352941176,0
-3.186811923980713,28.969,0,0,1,0.9705882352941176,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
3.4693937301635738,0.002,1,0,6,0.9803921568627451,0
3.4635045528411865,0.0,1,0,8,0.9803921568627451,0
2.2794718742370605,0.002,1,0,7,0.9803921568627451,0
-0.0381622277200222,0.004,1,0,5,0.9803921568627451,0
-1.3981488943099976,0.026000000000000002,0,0,4,0.9803921568627451,0
-1.5708972215652466,0.063,0,0,3,0.9803921568627451,0
-3.225958824157715,27.603,0,0,1,0.9803921568627451,0
-3.482961416244507,0.946,0,0,2,0.9803921568627451,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
3.4635045528411865,0.0,1,0,6,0.989010989010989,0
3.0681438446044917,0.003,1,0,5,0.989010989010989,0
1.1780591011047363,0.005,1,0,4,0.989010989010989,0
-1.3981488943099976,0.037000000000000005,0,0,3,0.989010989010989,0
-3.159774780273437,28.706999999999997,0,0,1,0.989010989010989,0
-3.2085630893707275,0.961,0,0,2,0.989010989010989,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
3.4915270805358887,0.004,1,0,7,0.9901960784313726,0
3.4635045528411865,0.0,1,0,8,0.9901960784313726,0
3.08425235748291,0.006,1,0,6,0.9901960784313726,0
1.1780591011047363,0.008,0,0,5,0.9901960784313726,0
-1.3981488943099976,0.027000000000000003,0,0,4,0.9901960784313726,0
-2.0829236507415767,0.06,0,0,3,0.9901960784313726,0
-3.159774780273437,28.816,0,0,1,0.9901960784313726,0
-3.2085630893707275,1.199,0,0,2,0.9901960784313726,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
3.470308542251587,0.003,1,0,7,0.9852941176470588,0
3.4635045528411865,0.0,1,0,8,0.9852941176470588,0
3.37211275100708,0.005,1,0,6,0.9852941176470588,0
0.014680279418826103,0.006999999999999999,0,0,5,0.9852941176470588,0
-1.3651800155639648,0.063,0,0,3,0.9852941176470588,0
-1.3981488943099976,0.03,0,0,4,0.9852941176470588,0
-3.225958824157715,27.174,0,0,1,0.9852941176470588,0
-3.482961416244507,1.089,0,0,2,0.9852941176470588,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
3.4635045528411865,0.0,1,0,8,0.9950980392156863,0
3.452969789505005,0.0,1,0,7,0.9950980392156863,0
3.37211275100708,0.001,1,0,6,0.9950980392156863,0
-0.0381622277200222,0.006999999999999999,0,0,5,0.9950980392156863,0
-1.3981488943099976,0.023,0,0,4,0.9950980392156863,0
-1.5708972215652466,0.062,0,0,3,0.9950980392156863,0
-3.225958824157715,27.133000000000003,0,0,1,0.9950980392156863,0
-3.482961416244507,0.934,0,0,2,0.9950980392156863,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
3.4635045528411865,0.0,1,0,8,0.9754901960784313,0
2.7766330242156982,0.006,1,0,5,0.9754901960784313,0
2.3813347816467285,0.003,1,0,7,0.9754901960784313,0
-0.0381622277200222,0.004,1,0,6,0.9754901960784313,0
-1.3651800155639648,0.057999999999999996,0,0,3,0.9754901960784313,0
-1.3981488943099976,0.027000000000000003,0,0,4,0.9754901960784313,0
-3.225958824157715,27.061999999999998,0,0,1,0.9754901960784313,0
-3.274747133255005,0.8009999999999999,0,0,2,0.9754901960784313,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
3.4917697906494136,0.001,1,0,7,0.9901960784313725,0
