315	0	0.06562194377313849
315	1	0.0
315	2	0.0
315	3	0.18408328446817968
315	4	0.12948666772510453
315	5	0.12349526910232667
315	6	0.12349526910232667
315	7	0.18408328446817968
315	8	0.0
315	9	0.2511374448813452
315	10	2.819911609050037
315	11	0.0
315	12	0.0
315	13	0.18911721287546515
315	14	0.0
315	15	0.18408328446817968
315	16	0.0
316	0	0.18408328446817968
316	1	0.0
316	2	0.0
316	3	0.06562194377313849
316	4	0.2511374448813452
316	5	0.2511374448813452
317	0	0.0
317	1	0.0
317	2	0.12948666772510453
317	3	0.18408328446817968
317	4	0.2511374448813452
317	5	0.0
317	6	0.06562194377313849
317	7	0.12948666772510453
317	8	0.12349526910232667
317	9	0.0
317	10	0.18408328446817968
317	11	0.0
317	12	0.18911721287546515
317	13	0.2511374448813452
317	14	0.18408328446817968
317	15	0.0
317	16	2.819911609050037
317	17	0.18408328446817968
317	18	0.0
317	19	0.0
317	20	0.0
317	21	0.18408328446817968
317	22	0.18408328446817968
317	23	0.18408328446817968
317	24	0.18408328446817968
318	0	0.0
318	1	0.0
318	2	0.12948666772510453
318	3	0.0
318	4	0.06562194377313849
318	5	0.0
318	6	0.18911721287546515
318	7	0.12948666772510453
318	8	0.2511374448813452
318	9	0.0
318	10	0.12349526910232667
318	11	0.2511374448813452
318	12	0.18408328446817968
318	13	0.0
318	14	0.18408328446817968
318	15	2.819911609050037
318	16	0.0
318	17	0.18408328446817968
319	0	0.0
319	1	0.18408328446817968
319	2	0.12948666772510453
319	3	0.0
319	4	0.0
319	5	0.06562194377313849
319	6	0.0
319	7	0.12948666772510453
319	8	0.18911721287546515
319	9	0.0
319	10	0.12349526910232667
319	11	0.2511374448813452
319	12	0.2511374448813452
319	13	0.0
319	14	0.0
319	15	0.18408328446817968
319	16	2.819911609050037
319	17	0.18408328446817968
320	0	0.18408328446817968
320	1	0.0
320	2	0.18408328446817968
320	3	0.0
320	4	0.12349526910232667
320	5	0.0
320	6	0.06562194377313849
320	7	0.18911721287546515
320	8	0.0
320	9	0.12948666772510453
320	10	0.2511374448813452
320	11	0.2511374448813452
321	0	0.0
321	1	0.2511374448813452
321	2	0.18408328446817968
321	3	0.06562194377313849
321	4	0.12948666772510453
321	5	0.0
321	6	0.18911721287546515
321	7	0.12349526910232667
321	8	0.0
321	9	0.0
321	10	0.0
321	11	0.18408328446817968
321	12	0.06562194377313849
321	13	0.2511374448813452
321	14	0.0
321	15	0.12948666772510453
321	16	0.0
321	17	0.0
321	18	0.18408328446817968
321	19	0.18408328446817968
321	20	2.819911609050037
321	21	0.0
321	22	0.18408328446817968
321	23	0.18408328446817968
321	24	0.18408328446817968
322	0	0.0
322	1	0.12948666772510453
322	2	0.06562194377313849
322	3	0.18408328446817968
322	4	0.2511374448813452
322	5	0.0
322	6	0.18408328446817968
322	7	0.18408328446817968
322	8	0.0
322	9	0.0
322	10	0.2511374448813452
322	11	0.0
322	12	2.819911609050037
322	13	0.18911721287546515
322	14	0.12349526910232667
322	15	0.0
322	16	0.0
322	17	0.12948666772510453
322	18	0.0
323	0	0.12948666772510453
323	1	0.0
323	2	0.0
323	3	0.2511374448813452
323	4	0.2511374448813452
323	5	0.06562194377313849
323	6	0.18408328446817968
323	7	0.0
323	8	0.0
323	9	0.18408328446817968
323	10	0.12349526910232667
323	11	0.18911721287546515
324	0	0.2511374448813452
324	1	0.0
324	2	0.12349526910232667
324	3	0.0
324	4	0.18911721287546515
324	5	0.0
324	6	0.0
324	7	0.0
324	8	0.12948666772510453
324	9	0.12948666772510453
324	10	0.2511374448813452
324	11	0.18408328446817968
325	0	0.0
325	1	0.12948666772510453
325	2	0.0
325	3	0.06562194377313849
325	4	0.0
325	5	0.18408328446817968
325	6	0.0
325	7	0.2511374448813452
325	8	0.0
325	9	2.819911609050037
325	10	0.12349526910232667
325	11	0.2511374448813452
325	12	0.0
325	13	0.0
325	14	0.18911721287546515
325	15	0.12948666772510453
325	16	0.18408328446817968
325	17	0.18408328446817968
325	18	0.18408328446817968
325	19	0.0
326	0	0.0
326	1	0.12948666772510453
326	2	0.0
326	3	0.12948666772510453
326	4	0.2511374448813452
326	5	0.0
326	6	0.06562194377313849
326	7	0.0
326	8	0.18408328446817968
326	9	0.2511374448813452
326	10	0.12349526910232667
326	11	0.18911721287546515
326	12	0.18408328446817968
326	13	0.0
326	14	0.0
326	15	0.18408328446817968
326	16	2.819911609050037
326	17	0.0
326	18	0.18408328446817968
326	19	0.0
326	20	0.18408328446817968
326	21	0.0
326	22	0.06562194377313849
326	23	0.18408328446817968
326	24	0.18408328446817968
326	25	0.18408328446817968
327	0	0.0
327	1	0.12948666772510453
327	2	0.2511374448813452
327	3	0.12948666772510453
327	4	0.0
327	5	0.0
327	6	0.2511374448813452
327	7	0.12349526910232667
327	8	0.0
327	9	0.18911721287546515
327	10	0.18408328446817968
327	11	0.0
327	12	0.0
327	13	0.18408328446817968
327	14	0.06562194377313849
327	15	0.0
327	16	0.06562194377313849
327	17	0.0
327	18	0.18408328446817968
328	0	0.12948666772510453
