timestamp,mode,algo,model_name,episodes,steps,cycle_id,training_time,testing_time,winsize,test_cases,failed_test_cases,apfd,nrpa,random_apfd,optimal_apfd
29/06/2022 09:35:56,pointwise,PPO2,pointwise_PPO2_0_0,200,5330,c68b61da474eb30896e8dc95e2c78558dcccb78d,7925.295,709.906,4,7,0,0,0.9214285714285714,0,0
29/06/2022 09:36:05,pointwise,PPO2,pointwise_PPO2_0_1,200,5330,a88c7d41a15dfabcd708cf63008799666c5c0cae,8093.123,627.647,4,8,0,0,0.9558823529411765,0,0
29/06/2022 09:36:17,pointwise,PPO2,pointwise_PPO2_0_2,200,6400,80d9e0c2f433cc727ebe021bd7f0cc7bbae5136e,10921.204,868.946,4,8,0,0,0.9509803921568627,0,0
29/06/2022 09:36:30,pointwise,PPO2,pointwise_PPO2_0_3,200,6400,7f2f34aa86840d3ac81bacd424af93d722a89be0,11284.597,764.271,4,8,0,0,0.9852941176470589,0,0
29/06/2022 09:36:43,pointwise,PPO2,pointwise_PPO2_0_4,200,6400,004f4bbb9703f704183a738c9d6258d11f18733e,11556.259,704.022,4,8,0,0,0.9313725490196079,0,0
29/06/2022 09:36:56,pointwise,PPO2,pointwise_PPO2_0_5,200,6400,00def960f977d212f9a0d2e2ca1fe75c3eb1121f,11679.922,805.802,4,8,0,0,0.9656862745098039,0,0
29/06/2022 09:37:10,pointwise,PPO2,pointwise_PPO2_0_6,200,6400,d800a425446b1518b8c86d327919155d7eced7ae,12791.019,833.625,4,6,0,0,0.7692307692307693,0,0
29/06/2022 09:37:22,pointwise,PPO2,pointwise_PPO2_0_7,200,4301,2ea3da57af22d710711d1f13539cc5576d247abc,10676.897,790.781,4,6,0,0,0.8351648351648352,0,0
29/06/2022 09:37:34,pointwise,PPO2,pointwise_PPO2_0_8,200,4301,f826c252ea62becb80b97dafcb2b1b2599d46e18,10775.333,808.992,4,6,0,0,0.8571428571428571,0,0
29/06/2022 09:37:48,pointwise,PPO2,pointwise_PPO2_0_9,200,4301,3e5f9877b19f5b33bc3b255aa9d40bce54ba73ff,11931.661,896.054,4,6,0,0,0.9340659340659341,0,0
29/06/2022 09:38:01,pointwise,PPO2,pointwise_PPO2_0_10,200,4301,4af535b9e606a2f34ebe6e7f0250bc8b15ffd63d,12173.796,612.691,4,6,0,0,0.945054945054945,0,0
29/06/2022 09:38:15,pointwise,PPO2,pointwise_PPO2_0_11,200,4301,4efa97a43a070749cb7d17495f2fc3dc0c444406,12976.323,715.016,4,6,0,0,0.8131868131868132,0,0
29/06/2022 09:38:31,pointwise,PPO2,pointwise_PPO2_0_12,200,4301,046f340216b83ab643eb8878981b940c8c01cf59,14171.558,615.61,4,6,0,0,0.7582417582417582,0,0
29/06/2022 09:38:46,pointwise,PPO2,pointwise_PPO2_0_13,200,4301,0bcfc26b2cb1a9f45381d550b9eae71c7c617be8,13867.514,834.946,4,8,0,0,0.9068627450980392,0,0
29/06/2022 09:39:04,pointwise,PPO2,pointwise_PPO2_0_14,200,6400,1eff4b678fb7f9dfbd089a11d01cea5c002162bb,17053.022,842.785,4,8,0,0,0.8774509803921569,0,0
29/06/2022 09:39:24,pointwise,PPO2,pointwise_PPO2_0_15,200,6400,4f961ecd37c6dae9c1b8b6259b4db8f68c2c439f,17904.235,865.848,4,10,0,0,0.8623376623376623,0,0
29/06/2022 09:39:47,pointwise,PPO2,pointwise_PPO2_0_16,200,8643,0c33554da748fd9a1dd87135dde36aa433e4f3a5,22212.791,799.964,4,8,0,0,0.9607843137254902,0,0
29/06/2022 09:40:07,pointwise,PPO2,pointwise_PPO2_0_17,200,6400,8620072b5ffa1c584053a0b885e571a18ee843d0,18283.062,632.981,4,9,0,0,0.9438596491228071,0,0
29/06/2022 09:40:29,pointwise,PPO2,pointwise_PPO2_0_18,200,7505,6cc9c2716516d0f69b998d7ce021e32c342f5d82,21406.571,689.135,4,8,0,0,0.8970588235294118,0,0
29/06/2022 09:40:51,pointwise,PPO2,pointwise_PPO2_0_19,200,6400,1acc4d99ca3376b5f2edbbdccd47959731e812fe,20359.809,750.49,4,8,0,0,0.9558823529411765,0,0
29/06/2022 09:41:13,pointwise,PPO2,pointwise_PPO2_0_20,200,6400,fce12ababf998fef556c4bf39324ef5d0520e7b8,20939.162,661.429,4,9,0,0,0.8526315789473684,0,0
29/06/2022 09:41:38,pointwise,PPO2,pointwise_PPO2_0_21,200,7505,5afbc54fe951217fab16d683bb96551740307bad,23551.854,575.457,4,9,0,0,0.9368421052631579,0,0
