rank_index,time,class,failures,ranking,nfpa,failure_metric
0.40159529187287774,0.16899999999999998,0,0,2,0.7933797909407664,0
0.3844250277954486,0.006999999999999999,1,0,6,0.7933797909407664,0
0.30780269306546826,0.001,1,0,15,0.7933797909407664,0
0.3046197413827083,0.0,1,0,18,0.7933797909407664,0
0.2459548556294295,0.004,1,0,8,0.7933797909407664,0
0.224498786797638,0.006,1,0,7,0.7933797909407664,0
0.2084673949718655,0.003,1,0,9,0.7933797909407664,0
0.19396360742293567,0.001,1,0,16,0.7933797909407664,0
0.186949289785705,0.0,1,0,19,0.7933797909407664,0
0.15744558703502987,0.0,1,0,20,0.7933797909407664,0
0.15052644636362508,3.478,0,0,1,0.7933797909407664,0
0.14740857890592232,0.001,1,0,12,0.7933797909407664,0
0.13035867415980554,0.001,1,0,14,0.7933797909407664,0
0.13035375709933278,0.001,1,0,13,0.7933797909407664,0
0.12200789389234858,0.0,1,0,17,0.7933797909407664,0
0.08963931213558925,0.001,1,0,10,0.7933797909407664,0
0.07949990584358715,0.068,0,0,3,0.7933797909407664,0
0.07899261558372637,0.001,1,0,11,0.7933797909407664,0
0.05723196508294533,0.01,0,0,5,0.7933797909407664,0
0.0550400810449751,0.013999999999999999,0,0,4,0.7933797909407664,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4015707152845451,0.18899999999999997,0,0,2,0.7491289198606271,0
0.3844053675462225,0.003,1,0,11,0.7491289198606271,0
0.3078027013661353,0.003,1,0,12,0.7491289198606271,0
0.3046197500215305,0.001,1,0,16,0.7491289198606271,0
0.2459597787779228,0.013000000000000001,0,0,6,0.7491289198606271,0
0.22449879534657116,0.009000000000000001,0,0,7,0.7491289198606271,0
0.208462486851372,0.006999999999999999,1,0,8,0.7491289198606271,0
0.19396853265599207,0.006,1,0,10,0.7491289198606271,0
0.1869492982977047,0.001,1,0,18,0.7491289198606271,0
0.15794137343720166,4.853,0,0,1,0.7491289198606271,0
0.1574505124708882,0.001,1,0,19,0.7491289198606271,0
0.14741842124015167,0.006,1,0,9,0.7491289198606271,0
0.13035376572908758,0.001,1,0,14,0.7491289198606271,0
0.13035376552228184,0.001,1,0,17,0.7491289198606271,0
0.12201281901766288,0.001,1,0,15,0.7491289198606271,0
0.08963932028282186,0.002,1,0,13,0.7491289198606271,0
0.07951958123269068,0.068,0,0,3,0.7491289198606271,0
0.07899262421132162,0.0,1,0,20,0.7491289198606271,0
0.057222139077162074,0.013999999999999999,0,0,5,0.7491289198606271,0
0.055010587028140434,0.018000000000000002,0,0,4,0.7491289198606271,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4014723750321701,0.139,0,0,2,0.7613240418118468,0
0.38442503681795737,0.015,0,0,5,0.7613240418118468,0
0.3077928685523218,0.002,1,0,13,0.7613240418118468,0
0.3046148343467825,0.001,1,0,16,0.7613240418118468,0
0.24591552885185736,0.006,1,0,7,0.7613240418118468,0
0.22448404459449656,0.006,1,0,8,0.7613240418118468,0
0.20844281989785224,0.003,1,0,12,0.7613240418118468,0
0.1939439486910835,0.006,1,0,9,0.7613240418118468,0
0.1869443831525796,0.0,1,0,20,0.7613240418118468,0
0.15744559630740762,0.001,1,0,19,0.7613240418118468,0
0.15118042318042882,3.611,0,0,1,0.7613240418118468,0
0.14739383670892814,0.004,1,0,11,0.7613240418118468,0
0.13035376716179906,0.001,1,0,17,0.7613240418118468,0
0.13035376707806,0.001,1,0,15,0.7613240418118468,0
0.12200790312854405,0.001,1,0,18,0.7613240418118468,0
0.08963440480444408,0.004,1,0,10,0.7613240418118468,0
0.07951958332627382,0.06,0,0,3,0.7613240418118468,0
0.07899754276964065,0.001,1,0,14,0.7613240418118468,0
0.05720247237456162,0.008,0,0,6,0.7613240418118468,0
0.05499092033837394,0.019,0,0,4,0.7613240418118468,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
1.4025199027843265,0.048,0,0,3,0.7134693877551023,0
1.1312425488660143,0.29100000000000004,0,0,2,0.7134693877551023,0
0.6359173776731862,0.022000000000000002,0,0,6,0.7134693877551023,0
0.6093595181297793,0.001,1,0,14,0.7134693877551023,0
0.4017182299088294,0.034,0,0,5,0.7134693877551023,0
0.3843660337837633,0.008,0,0,8,0.7134693877551023,0
0.3077977874800197,0.001,1,0,21,0.7134693877551023,0
0.30461483567528624,0.001,1,0,17,0.7134693877551023,0
0.24594994733227185,0.005,1,0,9,0.7134693877551023,0
0.22449879834705214,0.004,1,0,10,0.7134693877551023,0
0.2084624901099243,0.001,1,0,18,0.7134693877551023,0
0.19394395069466366,0.001,1,0,23,0.7134693877551023,0
0.18694930052410605,0.0,1,0,24,0.7134693877551023,0
0.1574455987847444,0.001,1,0,22,0.7134693877551023,0
0.15728740771117464,3.785,0,0,1,0.7134693877551023,0
0.14740367319505068,0.002,1,0,13,0.7134693877551023,0
0.13035376862688342,0.001,1,0,16,0.7134693877551023,0
0.13035376820934844,0.001,1,0,19,0.7134693877551023,0
0.1220079048701094,0.001,1,0,20,0.7134693877551023,0
0.0896245720936288,0.001,1,0,15,0.7134693877551023,0
0.07955892291665631,0.047,0,0,4,0.7134693877551023,0
0.07899262676607309,0.003,1,0,11,0.7134693877551023,0
0.05723197656320075,0.01,0,0,7,0.7134693877551023,0
0.05498600459826075,0.002,1,0,12,0.7134693877551023,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
