cycle_id,num_testsuite,NORMALIZED_RPA,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,failure_metric
505e1146c9c48f8c35a99e877adc1b208050d92a,115,0.9442668276251488,20,1.1980000000000002,20,20,0.409,0.42600000000000005,20,20,0.42,0.4600000000000001,20,20,0.512,0.786,0.09808314595113404
ffa818708d86793ebd375ccc6c156354f8552e07,114,0.9713748963256822,23,2123.3810000000003,23,23,0.5860000000000001,0.5890000000000001,23,23,0.605,0.6230000000000001,23,23,0.6910000000000002,0.9440000000000001,0.09808314595113404
fee76c23c5003f1546fbba13bebbe070d7816e35,30,0.9275515600211532,3,0.532,3,3,0.112,0.133,3,3,0.12200000000000001,0.254,3,3,0.20300000000000007,0.32900000000000007,0.09808314595113404
bc1f119eccd1c59ceeb1e456de9b5f355a296e1a,97,0.9722863292819115,20,1.8030000000000002,20,20,0.7840000000000001,0.7850000000000001,20,20,0.8,0.8300000000000001,20,20,0.8850000000000001,0.9110000000000001,0.09808314595113404
42e3dd2d32233b67fd04bcf137a1694a940d8f55,118,0.9647314836683442,20,0.9310000000000003,20,20,0.376,0.378,20,20,0.395,0.41400000000000003,20,20,0.4730000000000001,0.527,0.09808314595113404
3e1a55256823f15623499d8b31fb31844307099a,161,0.9454205277330872,24,2.01,24,24,0.885,0.8899999999999999,24,24,0.885,0.9289999999999999,24,24,0.965,1.2500000000000002,0.09808314595113404
4fcaa9f28049894e0c3982333a8ffa7a843975bf,94,0.9665191347162226,20,1.396,20,20,0.648,0.65,20,20,0.673,0.7000000000000002,20,20,0.7610000000000001,0.8150000000000002,0.09808314595113404
5cb67d17a4063eeb7cbf97e93ea74ac51b57d629,94,0.9643825876748602,20,1.683,20,20,0.716,0.719,20,20,0.7369999999999999,0.7689999999999999,20,20,0.823,0.858,0.09808314595113404
52c12e87ccf25d175e3d844932fe7d17b14b83db,127,0.9319751621120889,23,1.6150000000000002,23,23,0.719,0.7240000000000001,23,23,0.73,0.774,23,23,0.804,1.0449999999999997,0.09808314595113404
477305a42b678a97248b5af9e15d697ea57f712f,127,0.9444650301065305,22,1.475,22,22,0.567,0.5750000000000001,22,22,0.582,0.628,22,22,0.663,0.7070000000000001,0.09808314595113404
89c5e957c91cb280504d0a0c9a0c589ce166886e,94,0.9682326383334221,20,1.29,20,20,0.617,0.617,20,20,0.632,0.6689999999999999,20,20,0.71,0.755,0.09808314595113404
94d42c78c458ba46dee3382b29b84d9c4a03e648,117,0.9571231749378152,20,1.235,20,20,0.475,0.477,20,20,0.478,0.508,20,20,0.535,0.639,0.09808314595113404
aeed483ecd17e0191f32ff02c32b3e512f40bc3e,94,0.9706642492756713,20,0.9770000000000002,20,20,0.445,0.446,20,20,0.46,0.47600000000000003,20,20,0.532,0.555,0.09808314595113404
53c71a34d6d830eec83786ceb8d23a0767165ad8,95,0.9690238357674293,20,0.9200000000000002,20,20,0.353,0.354,20,20,0.367,0.384,20,20,0.42200000000000004,0.44300000000000006,0.09808314595113404
c5b0c263b0ff1a89413940ef8a58b1989dfc5bf4,175,0.9280941280941278,24,1.595,24,24,0.6080000000000001,0.6199999999999999,24,24,0.6080000000000001,0.6419999999999999,24,24,0.679,0.7899999999999999,0.09808314595113404
3c56f6d1fd4b2111f7fc6b8f70ecd0a74f72fe34,94,0.9798752199648053,20,0.9970000000000002,20,20,0.47200000000000003,0.47300000000000003,20,20,0.486,0.501,20,20,0.54,0.556,0.09808314595113404
eb2624770dde7b8cdec7332a5fb170d95d7ac281,94,0.9695053235926697,21,1.1880000000000002,21,21,0.5920000000000001,0.5920000000000001,21,21,0.606,0.6240000000000001,21,21,0.672,0.7300000000000001,0.09808314595113404
e08262bd02d3576c6a4a87f021d7dfb5c3aa5558,94,0.969018290406868,20,0.8510000000000001,20,20,0.356,0.356,20,20,0.36800000000000005,0.388,20,20,0.42200000000000004,0.436,0.09808314595113404
27095960bb38e93db117446b67467f1cec2ff834,93,0.9822285187863129,20,1.2619999999999998,20,20,0.582,0.583,20,20,0.603,0.621,20,20,0.6829999999999999,0.688,0.09808314595113404
853ca9f088d0e38282cfcd645a2bc7124359b006,95,0.9735808762744558,20,1.8999999999999997,20,20,0.881,0.881,20,20,0.9010000000000001,0.9280000000000002,20,20,1.0079999999999998,1.0889999999999997,0.09808314595113404
dda32e7586b4c9edfbc67d3a50c892b695a71906,126,0.9409722994111902,22,2.288,22,22,0.83,0.836,22,22,0.841,0.92,22,22,0.921,1.0129999999999997,0.09808314595113404
710db6e0d9910b8c5f75d13815a22827bf4763b2,120,0.9651057919824427,20,1.334,20,20,0.674,0.674,20,20,0.676,0.7010000000000001,20,20,0.7370000000000001,0.7560000000000001,0.09808314595113404
7cdd311d742e4a401c50b4d6bb5c5c4f1d830c36,94,0.9780408467978453,20,1.1760000000000004,20,20,0.51,0.513,20,20,0.537,0.5429999999999999,20,20,0.611,0.643,0.09808314595113404
c24a133f41e5b2465473ef8b6e87db850db3e7ac,96,0.961737487313712,20,0.9790000000000001,20,20,0.442,0.444,20,20,0.45,0.476,20,20,0.517,0.546,0.09808314595113404
785acb75b6c929886bea4677adc8c1996c65cfdf,94,0.9669563980874168,20,1.159,20,20,0.502,0.502,20,20,0.519,0.534,20,20,0.5910000000000001,0.6090000000000001,0.09808314595113404
7f7191036aa8831123d562e5d5d9f9cf9802223b,94,0.9724524076147816,20,1.1260000000000001,20,20,0.5680000000000001,0.5700000000000001,20,20,0.581,0.5960000000000001,20,20,0.654,0.676,0.09808314595113404
