rank_index,time,class,failures,ranking,nfpa,failure_metric
5.026212110416571,0.001,1,0,9,0.94993894993895,0
4.53639901002453,0.0,1,0,13,0.94993894993895,0
3.845082681074448,0.0,1,0,12,0.94993894993895,0
3.353730829376796,0.001,1,0,11,0.94993894993895,0
3.2275382984437857,0.001,1,0,8,0.94993894993895,0
3.2275382984437857,0.295,0,0,3,0.94993894993895,0
3.226261252748411,0.008,0,0,5,0.94993894993895,0
2.9043821949249344,0.001,1,0,10,0.94993894993895,0
2.8439270097357863,0.002,1,0,6,0.94993894993895,0
2.0596413262778848,0.11199999999999999,0,0,4,0.94993894993895,0
1.6936793640907168,0.001,1,0,7,0.94993894993895,0
1.030793261752199,5.6610000000000005,0,0,2,0.94993894993895,0
0.5413414339057246,50.244,0,0,1,0.94993894993895,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
5.026212110416571,0.001,1,0,11,0.9426129426129426,0
4.53639901002453,0.0,1,0,13,0.9426129426129426,0
3.845082681074448,0.0,1,0,12,0.9426129426129426,0
3.353730829376796,0.006,1,0,6,0.9426129426129426,0
3.2275382984437857,0.001,1,0,10,0.9426129426129426,0
3.2275382984437857,0.308,0,0,3,0.9426129426129426,0
3.226261252748411,0.003,1,0,7,0.9426129426129426,0
2.9043821949249344,0.013000000000000001,0,0,5,0.9426129426129426,0
2.8439270097357863,0.002,1,0,8,0.9426129426129426,0
2.0596413262778848,0.14400000000000002,0,0,4,0.9426129426129426,0
1.6936793640907168,0.001,1,0,9,0.9426129426129426,0
1.030793261752199,4.751,0,0,2,0.9426129426129426,0
0.5413414339057246,47.253,0,0,1,0.9426129426129426,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
5.026212110416571,0.001,1,0,10,0.9536019536019535,0
4.53639901002453,0.001,1,0,11,0.9536019536019535,0
3.845082681074448,0.0,1,0,13,0.9536019536019535,0
3.353730829376796,0.001,1,0,12,0.9536019536019535,0
3.2275382984437857,0.001,1,0,9,0.9536019536019535,0
3.2275382984437857,0.281,0,0,3,0.9536019536019535,0
3.226261252748411,0.024,0,0,5,0.9536019536019535,0
2.9043821949249344,0.013000000000000001,0,0,6,0.9536019536019535,0
2.8439270097357863,0.002,1,0,7,0.9536019536019535,0
2.0596413262778848,0.18600000000000003,0,0,4,0.9536019536019535,0
1.6936793640907168,0.001,1,0,8,0.9536019536019535,0
1.030793261752199,5.921,0,0,2,0.9536019536019535,0
0.5413414339057246,49.458999999999996,0,0,1,0.9536019536019535,0
