rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4840046947809664,0.295,0,0,3,0.910866910866911,0
0.4840046944719315,0.0,1,0,12,0.910866910866911,0
0.4840046944672125,0.001,1,0,9,0.910866910866911,0
0.4840046944671094,0.001,1,0,8,0.910866910866911,0
0.4840046944670969,0.0,1,0,13,0.910866910866911,0
0.4840046944670969,0.001,1,0,11,0.910866910866911,0
0.4840046944670969,0.001,1,0,10,0.910866910866911,0
0.4840046944670969,0.001,1,0,7,0.910866910866911,0
0.4840046944670969,0.002,1,0,6,0.910866910866911,0
0.4840046944670969,0.008,0,0,5,0.910866910866911,0
0.4840046944670969,0.11199999999999999,0,0,4,0.910866910866911,0
0.4840046944670969,5.6610000000000005,0,0,2,0.910866910866911,0
0.4840046944670969,50.244,0,0,1,0.910866910866911,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.484004694779107,0.308,0,0,3,0.9255189255189256,0
0.4840046944719415,0.0,1,0,12,0.9255189255189256,0
0.4840046944672128,0.001,1,0,11,0.9255189255189256,0
0.4840046944671094,0.001,1,0,10,0.9255189255189256,0
0.4840046944670969,0.0,1,0,13,0.9255189255189256,0
0.4840046944670969,0.001,1,0,9,0.9255189255189256,0
0.4840046944670969,0.002,1,0,8,0.9255189255189256,0
0.4840046944670969,0.003,1,0,7,0.9255189255189256,0
0.4840046944670969,0.006,1,0,6,0.9255189255189256,0
0.4840046944670969,0.013000000000000001,0,0,5,0.9255189255189256,0
0.4840046944670969,0.14400000000000002,0,0,4,0.9255189255189256,0
0.4840046944670969,4.751,0,0,2,0.9255189255189256,0
0.4840046944670969,47.253,0,0,1,0.9255189255189256,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4840046947688894,0.281,0,0,3,0.9230769230769231,0
0.4840046944717766,0.0,1,0,13,0.9230769230769231,0
0.4840046944672088,0.001,1,0,10,0.9230769230769231,0
0.484004694467109,0.001,1,0,9,0.9230769230769231,0
0.4840046944670969,0.001,1,0,12,0.9230769230769231,0
0.4840046944670969,0.001,1,0,11,0.9230769230769231,0
0.4840046944670969,0.001,1,0,8,0.9230769230769231,0
0.4840046944670969,0.002,1,0,7,0.9230769230769231,0
0.4840046944670969,0.013000000000000001,0,0,6,0.9230769230769231,0
0.4840046944670969,0.024,0,0,5,0.9230769230769231,0
0.4840046944670969,0.18600000000000003,0,0,4,0.9230769230769231,0
0.4840046944670969,5.921,0,0,2,0.9230769230769231,0
0.4840046944670969,49.458999999999996,0,0,1,0.9230769230769231,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4840046947800078,0.35,0,0,3,0.910866910866911,0
0.4840046944719609,0.001,1,0,8,0.910866910866911,0
0.4840046944672133,0.001,1,0,13,0.910866910866911,0
0.4840046944671094,0.001,1,0,10,0.910866910866911,0
0.4840046944670969,0.001,1,0,12,0.910866910866911,0
0.4840046944670969,0.001,1,0,11,0.910866910866911,0
0.4840046944670969,0.001,1,0,9,0.910866910866911,0
0.4840046944670969,0.002,1,0,7,0.910866910866911,0
0.4840046944670969,0.003,1,0,6,0.910866910866911,0
0.4840046944670969,0.017,0,0,5,0.910866910866911,0
0.4840046944670969,0.145,0,0,4,0.910866910866911,0
0.4840046944670969,4.5680000000000005,0,0,2,0.910866910866911,0
0.4840046944670969,46.281000000000006,0,0,1,0.910866910866911,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4840046947816681,0.285,0,0,3,0.904761904761905,0
0.4840046944719569,0.001,1,0,8,0.904761904761905,0
0.4840046944672131,0.0,1,0,12,0.904761904761905,0
0.4840046944671094,0.001,1,0,9,0.904761904761905,0
0.4840046944670969,0.0,1,0,13,0.904761904761905,0
0.4840046944670969,0.001,1,0,11,0.904761904761905,0
0.4840046944670969,0.001,1,0,10,0.904761904761905,0
0.4840046944670969,0.001,1,0,7,0.904761904761905,0
0.4840046944670969,0.002,1,0,6,0.904761904761905,0
0.4840046944670969,0.004,1,0,5,0.904761904761905,0
0.4840046944670969,0.105,0,0,4,0.904761904761905,0
0.4840046944670969,4.6080000000000005,0,0,2,0.904761904761905,0
0.4840046944670969,47.351000000000006,0,0,1,0.904761904761905,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4840046947691128,0.35100000000000003,0,0,3,0.9215686274509802,0
0.4840046944672092,0.001,1,0,7,0.9215686274509802,0
0.4840046944670969,0.001,1,0,8,0.9215686274509802,0
0.4840046944670969,0.004,1,0,6,0.9215686274509802,0
0.4840046944670969,0.021,0,0,5,0.9215686274509802,0
0.4840046944670969,0.142,0,0,4,0.9215686274509802,0
0.4840046944670969,6.308,0,0,2,0.9215686274509802,0
0.4840046944670969,47.614,0,0,1,0.9215686274509802,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4840046947810198,0.32299999999999995,0,0,3,0.9206349206349208,0
0.4840046944713188,0.0,1,0,11,0.9206349206349208,0
0.4840046944672129,0.0,1,0,13,0.9206349206349208,0
0.4840046944671078,0.002,1,0,8,0.9206349206349208,0
0.4840046944670969,0.0,1,0,12,0.9206349206349208,0
0.4840046944670969,0.001,1,0,10,0.9206349206349208,0
0.4840046944670969,0.002,1,0,9,0.9206349206349208,0
0.4840046944670969,0.004,1,0,7,0.9206349206349208,0
0.4840046944670969,0.012,0,0,6,0.9206349206349208,0
0.4840046944670969,0.023,0,0,5,0.9206349206349208,0
0.4840046944670969,0.142,0,0,4,0.9206349206349208,0
0.4840046944670969,5.845,0,0,2,0.9206349206349208,0
0.4840046944670969,47.489,0,0,1,0.9206349206349208,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4840046947797377,0.42200000000000004,0,0,3,0.9230769230769231,0
0.4840046944719384,0.0,1,0,12,0.9230769230769231,0
0.4840046944672126,0.001,1,0,11,0.9230769230769231,0
0.4840046944671094,0.001,1,0,9,0.9230769230769231,0
0.4840046944670969,0.0,1,0,13,0.9230769230769231,0
0.4840046944670969,0.001,1,0,10,0.9230769230769231,0
0.4840046944670969,0.003,1,0,8,0.9230769230769231,0
0.4840046944670969,0.003,1,0,7,0.9230769230769231,0
0.4840046944670969,0.004,1,0,6,0.9230769230769231,0
0.4840046944670969,0.004,1,0,5,0.9230769230769231,0
0.4840046944670969,0.122,0,0,4,0.9230769230769231,0
0.4840046944670969,5.87,0,0,2,0.9230769230769231,0
0.4840046944670969,48.703,0,0,1,0.9230769230769231,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4840046947812688,0.298,0,0,3,0.9145299145299147,0
0.4840046944719235,0.0,1,0,13,0.9145299145299147,0
0.4840046944672123,0.001,1,0,10,0.9145299145299147,0
0.4840046944671094,0.004,1,0,7,0.9145299145299147,0
0.4840046944670969,0.0,1,0,12,0.9145299145299147,0
0.4840046944670969,0.001,1,0,11,0.9145299145299147,0
0.4840046944670969,0.002,1,0,9,0.9145299145299147,0
0.4840046944670969,0.002,1,0,8,0.9145299145299147,0
0.4840046944670969,0.004,1,0,6,0.9145299145299147,0
0.4840046944670969,0.006999999999999999,0,0,5,0.9145299145299147,0
0.4840046944670969,0.113,0,0,4,0.9145299145299147,0
0.4840046944670969,5.45,0,0,2,0.9145299145299147,0
0.4840046944670969,47.957,0,0,1,0.9145299145299147,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4840046947788613,0.289,0,0,3,0.9157509157509159,0
0.4840046944719353,0.001,1,0,9,0.9157509157509159,0
0.4840046944672127,0.001,1,0,11,0.9157509157509159,0
0.4840046944671094,0.0,1,0,12,0.9157509157509159,0
0.4840046944670969,0.0,1,0,13,0.9157509157509159,0
0.4840046944670969,0.001,1,0,10,0.9157509157509159,0
0.4840046944670969,0.001,1,0,8,0.9157509157509159,0
0.4840046944670969,0.001,1,0,7,0.9157509157509159,0
0.4840046944670969,0.002,1,0,6,0.9157509157509159,0
0.4840046944670969,0.004,1,0,5,0.9157509157509159,0
0.4840046944670969,0.113,0,0,4,0.9157509157509159,0
0.4840046944670969,5.557,0,0,2,0.9157509157509159,0
0.4840046944670969,45.358999999999995,0,0,1,0.9157509157509159,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4840046947659307,0.366,0,0,3,0.910866910866911,0
0.4840046944717368,0.001,1,0,8,0.910866910866911,0
0.4840046944672079,0.0,1,0,12,0.910866910866911,0
0.4840046944671088,0.001,1,0,11,0.910866910866911,0
0.4840046944670969,0.0,1,0,13,0.910866910866911,0
0.4840046944670969,0.001,1,0,10,0.910866910866911,0
0.4840046944670969,0.001,1,0,9,0.910866910866911,0
0.4840046944670969,0.002,1,0,7,0.910866910866911,0
0.4840046944670969,0.011000000000000001,0,0,6,0.910866910866911,0
0.4840046944670969,0.012,0,0,5,0.910866910866911,0
0.4840046944670969,0.14300000000000002,0,0,4,0.910866910866911,0
