test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,time_0,failures_%,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/apache/commons/dbcp2/TestPoolingDataSource.java,43a6189c381c64f6c4308b4b19f5f05ab42c257d,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.737,0.0,1.0,1.0,1.0,1.0,12.0,0.0,11.0,0.0,1.0,0.0,0.0,11.0,11.0,11.0,2.0,11.0,0.0,0.0,1.0,10.0,204.0,21.0,150.0,64.0,95.0,33.0,95.0,111.0,50.0,61.0,3.0,3.0,3.0,1.0,1.0,0.22,13.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,43a6189c381c64f6c4308b4b19f5f05ab42c257d,44.0,0.0,0.0,0.0,0.0,1.0,7.395532685204303,0.026407543871804662,7.268098344461496,0.7336311565967784,1.0,1.0,1.0,1.0,17.0,0.0,14.0,1.0,1.0,0.0,0.0,11.0,11.0,11.0,1.0,11.0,0.0,1.0,0.0,9.0,282.0,32.0,207.0,74.0,141.0,49.0,151.0,174.0,60.0,113.0,3.0,3.0,3.0,1.0,2.0,0.2357068041781125,15.0,15.0,16.0,11.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,43a6189c381c64f6c4308b4b19f5f05ab42c257d,57.0,0.0,0.0,0.0,0.0,1.0,0.7835377810941878,0.017273546196689585,0.6616178221505531,0.6166602529011708,1.0,1.0,1.0,1.0,16.0,0.0,13.0,4.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,71.0,6.0,38.0,17.0,21.0,29.0,27.0,31.0,15.0,16.0,2.0,2.0,2.0,1.0,1.0,0.76,3.0,3.0,3.0,2.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/dbcp2/TestBasicDataSource.java,43a6189c381c64f6c4308b4b19f5f05ab42c257d,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5779999999999985,0.0,1.0,1.0,1.0,1.0,15.0,1.0,11.0,2.0,3.0,3.0,4.0,45.0,45.0,42.0,1.0,45.0,0.0,0.0,2.0,43.0,851.0,122.0,595.0,169.0,406.0,142.0,392.0,470.0,130.0,340.0,5.0,5.0,5.0,1.0,2.0,0.24,68.0,68.0,68.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,43a6189c381c64f6c4308b4b19f5f05ab42c257d,58.0,0.0,0.0,0.0,0.0,1.0,0.5209974593200786,0.017241379310344827,0.14920094014584603,0.5766824208525267,1.0,1.0,1.0,1.0,16.0,0.0,13.0,4.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,71.0,6.0,38.0,17.0,21.0,29.0,27.0,31.0,15.0,16.0,2.0,2.0,2.0,1.0,1.0,0.76,3.0,3.0,3.0,2.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/dbcp2/managed/TestManagedDataSource.java,43a6189c381c64f6c4308b4b19f5f05ab42c257d,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380000000000003,0.0,1.0,1.0,1.0,1.0,12.0,1.0,9.0,1.0,1.0,0.0,0.0,14.0,14.0,14.0,3.0,14.0,0.0,0.0,1.0,13.0,262.0,34.0,181.0,82.0,107.0,47.0,127.0,148.0,70.0,78.0,3.0,3.0,3.0,1.0,1.0,0.26,18.0,18.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,43a6189c381c64f6c4308b4b19f5f05ab42c257d,58.0,1.0,0.0,0.0,0.0,1.0,5.790305992192422,0.017241379310344827,0.2315764980481054,0.5722569633880641,1.0,1.0,1.0,1.0,15.0,0.0,12.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,80.0,7.0,44.0,20.0,23.0,29.0,30.0,35.0,17.0,17.0,2.0,2.0,2.0,1.0,1.0,0.6900338317128245,4.0,4.0,4.0,3.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/dbcp2/managed/TestManagedConnection.java,43a6189c381c64f6c4308b4b19f5f05ab42c257d,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,4.0,0.0,0.0,15.0,15.0,15.0,4.0,15.0,0.0,0.0,0.0,15.0,213.0,36.0,144.0,81.0,49.0,33.0,71.0,93.0,55.0,38.0,2.0,2.0,2.0,1.0,1.0,0.23,18.0,18.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/dbcp2/TestPoolingDriver.java,43a6189c381c64f6c4308b4b19f5f05ab42c257d,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9610000000000003,0.0,1.0,1.0,1.0,1.0,18.0,1.0,16.0,0.0,1.0,0.0,0.0,10.0,10.0,10.0,1.0,10.0,0.0,0.0,1.0,9.0,254.0,32.0,196.0,78.0,131.0,26.0,151.0,166.0,64.0,102.0,4.0,4.0,4.0,1.0,2.0,0.13,14.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,43a6189c381c64f6c4308b4b19f5f05ab42c257d,58.0,0.0,0.0,0.0,1.0,1.0,0.2390621863090552,0.017241379310344827,0.194031937153958,0.5765764498652879,1.0,1.0,1.0,1.0,14.0,0.0,12.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,88.0,9.0,51.0,24.0,25.0,29.0,32.0,39.0,20.0,18.0,3.0,3.0,3.0,2.0,1.0,0.6289663748471812,5.0,5.0,5.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
