test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,time_0,failures_%,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
redis/clients/jedis/tests/commands/ClusterBinaryJedisCommandsTest.java,61a7065555c46f565277dc4971ae7d2809f95e92,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,1.0,1.0,2.0,1.0,12.0,0.0,11.0,0.0,1.0,2.0,2.0,11.0,11.0,9.0,6.0,11.0,0.0,2.0,0.0,9.0,190.0,24.0,162.0,74.0,99.0,4.0,103.0,128.0,65.0,63.0,4.0,4.0,5.0,3.0,2.0,0.02,21.0,21.0,23.0,13.0,0,0,0,0,0,0,0
SMOTE,61a7065555c46f565277dc4971ae7d2809f95e92,5.0,0.0,0.0,0.0,0.0,1.0,0.002,0.2,0.04717366555428046,0.9425366210328077,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,9.0,9.0,9.0,1.0,9.0,0.0,0.0,1.0,8.0,79.0,13.0,65.0,30.0,23.0,0.0,31.0,43.0,22.0,21.0,2.0,2.0,2.0,1.0,1.0,0.0,10.0,10.0,10.0,9.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
redis/clients/jedis/tests/JedisClusterTest.java,61a7065555c46f565277dc4971ae7d2809f95e92,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,2.0,2.0,2.0,1.0,16.0,1.0,13.0,0.0,2.0,2.0,4.0,26.0,26.0,24.0,6.0,26.0,0.0,3.0,0.0,23.0,500.0,75.0,403.0,130.0,280.0,22.0,259.0,317.0,114.0,203.0,5.0,5.0,5.0,4.0,3.0,0.05,53.0,53.0,53.0,33.0,0,0,0,0,0,0,0
redis/clients/jedis/tests/commands/ClusterCommandsTest.java,61a7065555c46f565277dc4971ae7d2809f95e92,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,2.0,15.0,15.0,14.0,2.0,15.0,0.0,0.0,0.0,15.0,157.0,27.0,126.0,67.0,63.0,4.0,75.0,94.0,53.0,41.0,3.0,3.0,3.0,1.0,2.0,0.03,17.0,17.0,17.0,15.0,0,0,0,0,0,0,0
SMOTE,61a7065555c46f565277dc4971ae7d2809f95e92,5.0,0.0,0.0,0.0,0.0,1.0,0.002,0.2,0.04774005840450283,1.0613591490071368,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,9.0,9.0,9.0,1.0,9.0,0.0,0.0,1.0,8.0,78.0,13.0,65.0,30.0,23.0,0.0,31.0,43.0,22.0,21.0,2.0,2.0,2.0,1.0,1.0,0.0,10.0,10.0,10.0,9.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
redis/clients/jedis/tests/commands/ClusterScriptingCommandsTest.java,61a7065555c46f565277dc4971ae7d2809f95e92,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,1.0,1.0,1.0,1.0,10.0,0.0,9.0,0.0,1.0,2.0,2.0,14.0,14.0,12.0,6.0,14.0,0.0,2.0,0.0,12.0,209.0,27.0,178.0,92.0,99.0,4.0,113.0,137.0,74.0,63.0,4.0,4.0,5.0,3.0,2.0,0.02,22.0,22.0,24.0,16.0,0,0,0,0,0,0,0
redis/clients/jedis/tests/commands/ListCommandsTest.java,61a7065555c46f565277dc4971ae7d2809f95e92,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,1.0,1.0,1.0,1.0,25.0,5.0,19.0,0.0,3.0,0.0,0.0,20.0,20.0,20.0,12.0,20.0,0.0,0.0,0.0,20.0,580.0,135.0,428.0,109.0,358.0,17.0,354.0,379.0,93.0,286.0,3.0,3.0,3.0,1.0,1.0,0.04,24.0,24.0,24.0,20.0,0,0,0,0,0,0,0
redis/clients/jedis/tests/ShardedJedisPipelineTest.java,61a7065555c46f565277dc4971ae7d2809f95e92,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,18.0,1.0,16.0,0.0,1.0,0.0,2.0,6.0,6.0,6.0,1.0,6.0,0.0,0.0,0.0,6.0,156.0,25.0,131.0,70.0,87.0,0.0,111.0,118.0,64.0,54.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0,6.0,0,1,0,1,0,1,1
redis/clients/jedis/tests/commands/SlowlogCommandsTest.java,61a7065555c46f565277dc4971ae7d2809f95e92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,36.0,9.0,26.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,14.0,33.0,16.0,24.0,1.0,28.0,30.0,15.0,15.0,1.0,1.0,1.0,1.0,0.0,0.03,1.0,1.0,1.0,1.0,0,1,0,1,0,1,1
redis/clients/jedis/tests/ShardedJedisTest.java,61a7065555c46f565277dc4971ae7d2809f95e92,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.0,2.0,2.0,2.0,1.0,26.0,2.0,22.0,1.0,1.0,0.0,2.0,11.0,11.0,11.0,0.0,11.0,0.0,1.0,0.0,10.0,330.0,43.0,272.0,109.0,212.0,19.0,209.0,235.0,100.0,135.0,5.0,3.0,8.0,3.0,2.0,0.07,26.0,22.0,32.0,13.0,0,0,0,0,0,0,0
