Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature
1,1,2.737,2016-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.16909675027801804,1.0,0.08922866271109083
SMOTE,SMOTE,0.2576058133767865,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.015995347422265323,0.0,0.008398181305887284
2,2,5.5779999999999985,2016-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.3446188063758804,1.0,0.1818478189998044
SMOTE,SMOTE,4.944907000168583,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.30558518968050064,0.0,0.16120841755782042
3,3,3.0380000000000003,2016-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.18769306808352895,1.0,0.09904153354632587
SMOTE,SMOTE,0.24683561594571454,SMOTE,SMOTE,1.0,1,1.0,0.0,0.0,1.0,1.0,0.01522994538154668,0.0,0.008047063178774029
SMOTE,SMOTE,0.23083913725849944,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.014341654346873808,0.0,0.007525563580181895
4,4,0.238,2016-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.014704065241566788,1.0,0.007759014148790507
SMOTE,SMOTE,5.112220133298766,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.3159220939885559,0.0,0.16666297624368412
5,5,2.9610000000000003,2016-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.18293587050537505,1.0,0.09653126426289367
SMOTE,SMOTE,4.666709212473332,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.2883976332925573,0.0,0.152138919360805
SMOTE,SMOTE,0.24349762036264247,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.015123718050330068,0.0,0.007938241519288076
6,6,0.004,2016-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.0002471271469170888,1.0,0.00013040359913933623
7,7,0.004,2016-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.0002471271469170888,1.0,0.00013040359913933623
SMOTE,SMOTE,0.23959538723676926,SMOTE,SMOTE,1.0,1,1.0,0.0,0.0,1.0,1.0,0.014782631115579469,0.0,0.007811025208214426
SMOTE,SMOTE,10.271513984497023,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.6346724863769321,0.0,0.33486059804710905
SMOTE,SMOTE,5.188600676344409,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.32064102040926784,0.0,0.16915305067302636
SMOTE,SMOTE,0.2511932601653701,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.015599168427367483,0.0,0.00818912630127698
SMOTE,SMOTE,0.27872423729903417,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.017300081385087988,0.0,0.009086660927790119
8,8,0.204,2016-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.01260348449277153,1.0,0.006650583556106148
SMOTE,SMOTE,0.24530511762632404,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.015235388460788585,0.0,0.007997167556442721
SMOTE,SMOTE,12.479360294421618,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.771077176227704,0.0,0.40683837433727643
SMOTE,SMOTE,0.2435611869572345,SMOTE,SMOTE,1.0,1,1.0,0.0,0.0,1.0,1.0,0.01502764530812026,0.0,0.007940313847468036
SMOTE,SMOTE,0.23378132126683668,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.014523427731795173,0.0,0.007621481426186239
9,9,5.382999999999999,2016-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.33257135796367226,1.0,0.17549064354176172
10,10,0.0,2016-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SMOTE,SMOTE,1.098319317398786,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06793612982817163,0.0,0.03580619799826516
11,11,5.6229999999999976,2016-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.3473989867786975,1.0,0.18331485949012186
SMOTE,SMOTE,9.909242587420266,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.6122907121846204,0.0,0.3230502245360978
SMOTE,SMOTE,13.427389126529954,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.8296480913462223,0.0,0.43774496728597356
12,12,0.023,2016-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.0014209810947732608,1.0,0.0007498206950511834
13,13,16.186,2016-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5276781639173241
