Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature
1,1,0.004,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.00016488890048987141,1.0,7.097735822272695e-05
2,2,0.0,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,1.780024861793172e-05,1.0,0.0
SMOTE,SMOTE,0.02281883512944496,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0009191128605370652,0.0,0.0004049051588019902
SMOTE,SMOTE,0.023306160087780685,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0009370331723093578,0.0,0.0004135524183366577
SMOTE,SMOTE,0.018130920366519275,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0007467250263484323,0.0,0.0003217212074405436
3,3,0.03,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.0011209651376574792,1.0,0.0005323301866704521
SMOTE,SMOTE,0.01851447723131009,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0007608294929510217,0.0,0.00032852717068830454
SMOTE,SMOTE,0.018276216730236296,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0007520679830196474,0.0,0.0003242993954545443
4,4,27.19400000000001,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4825395698772093
SMOTE,SMOTE,0.024599070233658787,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.000984577121190659,0.0,0.0004364942549801048
SMOTE,SMOTE,0.021181976914151662,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0008589209720582354,0.0,0.00037586019082531876
5,5,1.035,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.03807698892048232,1.0,0.0183653914401306
SMOTE,SMOTE,0.022105156289322542,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0008928688787718811,0.0,0.0003922413991291529
6,6,0.062,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.002297674352632997,1.0,0.0011001490524522675
7,7,0.001,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,5.457241158591663e-05,1.0,1.7744339555681734e-05
