test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,time_0,failures_%,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
com/zendesk/maxwell/producer/KinesisCallbackTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,1.0,1.0,1.0,1.0,13.0,0.0,13.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,45.0,5.0,40.0,27.0,22.0,0.0,28.0,31.0,23.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0,1,0,1,0,1,1
SMOTE,c9751ce64ee5d2e43b3643da0414d4f245354b6a,19.0,0.0,0.0,0.0,0.0,1.0,43.5268539943101,0.1258485735588176,33.97300604514306,10.908944899821913,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,23.0,23.0,21.0,0.0,21.0,0.0,2.0,0.0,19.0,239.0,42.0,193.0,72.0,110.0,4.0,113.0,140.0,50.0,90.0,5.0,5.0,5.0,1.0,2.0,0.02461931969132277,28.0,28.0,29.0,23.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
com/zendesk/maxwell/producer/MaxwellKinesisProducerTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743,0.0,2.0,2.0,2.0,1.0,18.0,2.0,16.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,42.0,9.0,33.0,24.0,15.0,0.0,28.0,31.0,24.0,7.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0,0,0,0,0,0,0
SMOTE,c9751ce64ee5d2e43b3643da0414d4f245354b6a,14.0,0.0,0.0,0.0,0.0,1.0,30.66565523847892,0.1369267104386154,23.906888583740322,7.096246649828891,1.0,1.0,1.0,1.0,12.0,1.0,10.0,0.0,1.0,0.0,0.0,17.0,17.0,16.0,0.0,16.0,0.0,1.0,0.0,14.0,201.0,35.0,163.0,55.0,95.0,3.0,95.0,118.0,39.0,79.0,4.0,4.0,4.0,1.0,2.0,0.02156343642922337,23.0,23.0,23.0,17.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
com/zendesk/maxwell/MaxwellConfigTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,2.0,0.0,0.0,8.0,8.0,8.0,2.0,8.0,0.0,1.0,0.0,7.0,94.0,16.0,77.0,32.0,38.0,1.0,49.0,59.0,25.0,34.0,1.0,1.0,1.0,1.0,0.0,0.01,8.0,8.0,8.0,8.0,0,1,0,1,0,1,1
com/zendesk/maxwell/producer/MaxwellKafkaProducerWorkerTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,1.0,1.0,1.0,1.0,11.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,5.0,21.0,15.0,8.0,1.0,16.0,18.0,14.0,4.0,1.0,1.0,1.0,1.0,0.0,0.05,1.0,1.0,1.0,1.0,0,1,0,1,0,1,1
com/zendesk/maxwell/schema/ddl/DDLResolverTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,1.0,0.0,10.0,10.0,9.0,0.0,10.0,0.0,2.0,0.0,8.0,102.0,23.0,79.0,46.0,37.0,0.0,49.0,60.0,38.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,10.0,10.0,0,1,0,1,0,1,1
SMOTE,c9751ce64ee5d2e43b3643da0414d4f245354b6a,17.0,0.0,0.0,0.0,0.0,1.0,40.27796504212395,0.1171565532598038,31.39896777878411,13.999860972514814,1.0,1.0,1.0,1.0,10.0,0.0,8.0,0.0,1.0,0.0,0.0,21.0,21.0,20.0,0.0,20.0,0.0,2.0,0.0,17.0,223.0,37.0,181.0,64.0,103.0,4.0,104.0,131.0,44.0,87.0,5.0,5.0,5.0,1.0,2.0,0.02518796524835927,27.0,27.0,28.0,21.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,c9751ce64ee5d2e43b3643da0414d4f245354b6a,5.0,0.0,0.0,0.0,0.0,1.0,0.0002490602016366818,0.2,0.007747180604910045,4.843817860237346,2.0,2.0,2.0,1.0,21.0,4.0,17.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,133.0,30.0,103.0,28.0,69.0,1.0,66.0,77.0,23.0,54.0,2.0,2.0,2.0,1.0,1.0,0.01,10.0,10.0,10.0,5.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
com/zendesk/maxwell/schema/ddl/DDLIntegrationTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.148,0.0,1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,1.0,0.0,0.0,41.0,41.0,41.0,0.0,41.0,0.0,3.0,0.0,38.0,472.0,77.0,395.0,224.0,202.0,1.0,106.0,149.0,92.0,57.0,2.0,2.0,2.0,1.0,1.0,0.0,42.0,42.0,42.0,41.0,0,0,0,0,0,0,0
SMOTE,c9751ce64ee5d2e43b3643da0414d4f245354b6a,18.0,0.0,0.0,0.0,0.0,1.0,39.92130635053491,0.13909226945449812,31.179055040783126,10.391678853115838,1.0,1.0,1.0,1.0,9.0,0.0,7.0,0.0,1.0,0.0,0.0,22.0,22.0,20.0,0.0,20.0,0.0,2.0,0.0,18.0,234.0,42.0,188.0,70.0,108.0,4.0,111.0,137.0,49.0,88.0,4.0,4.0,5.0,1.0,2.0,0.0225797905254275,26.0,26.0,27.0,22.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,c9751ce64ee5d2e43b3643da0414d4f245354b6a,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0028861006791024903,32.25048483160232,2.0,2.0,2.0,1.0,21.0,4.0,17.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,133.0,30.0,103.0,28.0,69.0,1.0,66.0,77.0,23.0,54.0,2.0,2.0,2.0,1.0,1.0,0.01,10.0,10.0,10.0,5.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
com/zendesk/maxwell/recovery/RecoveryTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.757,0.0,2.0,2.0,2.0,1.0,23.0,2.0,18.0,1.0,2.0,0.0,5.0,15.0,15.0,14.0,0.0,14.0,0.0,5.0,0.0,9.0,388.0,62.0,307.0,112.0,217.0,19.0,213.0,252.0,109.0,143.0,8.0,8.0,9.0,6.0,3.0,0.06,41.0,41.0,42.0,20.0,0,0,0,0,0,0,0
SMOTE,c9751ce64ee5d2e43b3643da0414d4f245354b6a,6.0,0.0,0.0,0.0,0.0,1.0,0.0038213387460157133,0.28188583054471805,0.2362803247609428,4.456622056081299,1.0,1.0,1.0,1.0,18.0,4.0,13.0,0.0,1.0,0.0,1.0,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,6.0,180.0,51.0,129.0,53.0,90.0,0.0,93.0,102.0,44.0,57.0,1.0,1.0,1.0,1.0,0.0,0.00044665313496071793,8.0,8.0,8.0,7.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
com/zendesk/maxwell/schema/MysqlPositionStoreTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,1.0,1.0,1.0,1.0,12.0,2.0,10.0,0.0,1.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,4.0,0.0,6.0,161.0,33.0,126.0,65.0,77.0,2.0,86.0,103.0,60.0,43.0,3.0,3.0,3.0,1.0,1.0,0.02,15.0,15.0,15.0,10.0,0,1,0,1,0,1,1
com/zendesk/maxwell/producer/KafkaCallbackTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,1.0,1.0,1.0,1.0,14.0,0.0,14.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,49.0,5.0,44.0,29.0,24.0,0.0,30.0,33.0,25.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0,1,0,1,0,1,1
