test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,time_0,failures_%,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/jsoup/safety/CleanerTest.java,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,21.0,21.0,21.0,0.0,21.0,0.0,0.0,0.0,21.0,180.0,32.0,143.0,83.0,91.0,20.0,92.0,114.0,81.0,33.0,1.0,1.0,1.0,1.0,0.0,0.14,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/HtmlParserTest.java,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,1.0,1.0,1.0,1.0,7.0,0.0,6.0,1.0,1.0,0.0,0.0,81.0,81.0,81.0,0.0,81.0,0.0,0.0,0.0,81.0,723.0,104.0,571.0,270.0,396.0,89.0,369.0,451.0,265.0,186.0,1.0,1.0,1.0,1.0,0.0,0.16,81.0,81.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16387767971550743,45.714918301683035,0.899801335339879,1.0,1.0,1.0,1.0,9.0,0.0,7.0,1.0,1.0,1.0,2.0,30.0,30.0,29.0,0.0,30.0,0.0,1.0,0.0,29.0,376.0,49.0,291.0,156.0,174.0,83.0,166.0,205.0,122.0,82.0,3.0,3.0,3.0,1.0,1.0,0.2777150064068415,39.0,39.0,39.0,30.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/jsoup/parser/AttributeParseTest.java,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,69.0,11.0,54.0,29.0,33.0,6.0,40.0,47.0,29.0,18.0,1.0,1.0,1.0,1.0,0.0,0.11,6.0,6.0,6.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/ElementsTest.java,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,0.0,0.0,27.0,27.0,27.0,0.0,27.0,0.0,0.0,0.0,27.0,240.0,42.0,195.0,87.0,134.0,9.0,138.0,166.0,89.0,77.0,1.0,1.0,1.0,1.0,0.0,0.05,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/TextNodeTest.java,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1.0,1.0,1.0,1.0,13.0,1.0,11.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,69.0,13.0,53.0,28.0,38.0,4.0,43.0,48.0,28.0,20.0,1.0,1.0,1.0,1.0,0.0,0.08,4.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/integration/ParseTest.java,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,1.0,1.0,1.0,1.0,11.0,0.0,9.0,2.0,1.0,0.0,0.0,11.0,11.0,11.0,0.0,11.0,1.0,0.0,0.0,10.0,170.0,24.0,130.0,65.0,84.0,36.0,81.0,94.0,52.0,42.0,2.0,2.0,2.0,1.0,1.0,0.28,12.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,23.0,0.0,0.0,0.0,0.0,1.0,0.005383990794111082,0.11144051863968966,12.192736793440417,0.3664941202531035,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,24.0,24.0,24.0,0.0,24.0,0.0,0.0,0.0,24.0,242.0,37.0,199.0,95.0,130.0,20.0,130.0,157.0,87.0,70.0,1.0,1.0,1.0,1.0,0.0,0.1042846081046919,27.0,27.0,27.0,24.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,11.0,0.0,0.0,0.0,0.0,1.0,0.002175701676705677,0.10022498447494743,0.004881776257529258,0.39306545408523885,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,11.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,11.0,104.0,18.0,85.0,40.0,47.0,3.0,53.0,66.0,35.0,31.0,1.0,1.0,1.0,1.0,0.0,0.031469627095882094,11.0,11.0,11.0,11.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,9.0,0.0,0.0,0.0,0.0,1.0,0.0013074107916986,0.10826471489167963,0.00423055809377395,0.4225454464665885,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,9.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,9.0,84.0,15.0,69.0,33.0,35.0,2.0,42.0,52.0,27.0,25.0,1.0,1.0,1.0,1.0,0.0,0.03038426348962325,9.0,9.0,9.0,9.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/jsoup/nodes/ElementTest.java,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,1.0,0.0,0.0,50.0,50.0,50.0,1.0,50.0,0.0,0.0,0.0,50.0,542.0,99.0,431.0,182.0,316.0,22.0,326.0,381.0,186.0,195.0,2.0,2.0,2.0,1.0,1.0,0.05,54.0,54.0,54.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/NodeTest.java,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,2.0,0.0,0.0,19.0,19.0,19.0,0.0,19.0,0.0,0.0,0.0,19.0,210.0,40.0,162.0,71.0,115.0,27.0,121.0,141.0,73.0,68.0,1.0,1.0,1.0,1.0,0.0,0.17,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/DocumentTest.java,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,82.0,17.0,61.0,23.0,40.0,4.0,44.0,52.0,23.0,29.0,1.0,1.0,1.0,1.0,0.0,0.07,7.0,7.0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/EntitiesTest.java,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,63.0,14.0,48.0,27.0,28.0,2.0,34.0,41.0,27.0,14.0,1.0,1.0,1.0,1.0,0.0,0.04,6.0,6.0,6.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/SelectorTest.java,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,1.0,1.0,1.0,1.0,11.0,1.0,10.0,0.0,1.0,0.0,0.0,47.0,47.0,47.0,0.0,47.0,0.0,0.0,0.0,47.0,601.0,114.0,478.0,206.0,376.0,26.0,382.0,430.0,206.0,224.0,1.0,1.0,1.0,1.0,0.0,0.05,47.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/integration/UrlConnectTest.java,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,1.0,1.0,1.0,1.0,17.0,17.0,16.0,0.0,17.0,0.0,1.0,0.0,16.0,186.0,26.0,154.0,85.0,88.0,29.0,84.0,105.0,65.0,40.0,2.0,2.0,2.0,1.0,1.0,0.19,20.0,20.0,20.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SMOTE,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22047503927451323,30.395527571978697,0.67261126481712,1.0,1.0,1.0,1.0,8.0,0.0,8.0,1.0,1.0,1.0,1.0,19.0,19.0,18.0,0.0,19.0,0.0,1.0,0.0,18.0,224.0,28.0,188.0,98.0,113.0,38.0,107.0,131.0,77.0,54.0,3.0,3.0,3.0,1.0,1.0,0.2,26.0,26.0,26.0,19.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/jsoup/parser/XmlTreeBuilderTest.java,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,1.0,1.0,1.0,1.0,8.0,0.0,7.0,1.0,1.0,0.0,0.0,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,95.0,13.0,74.0,48.0,37.0,17.0,44.0,52.0,40.0,12.0,1.0,1.0,1.0,1.0,0.0,0.23,7.0,7.0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SMOTE,d7b5d5b28a6dd7ff198f02e1ee82160220135a74,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1548854469362145,37.44889824164581,0.7708665875215319,1.0,1.0,1.0,1.0,9.0,0.0,7.0,1.0,1.0,1.0,1.0,24.0,24.0,23.0,0.0,24.0,0.0,1.0,0.0,23.0,303.0,40.0,245.0,129.0,150.0,57.0,142.0,174.0,102.0,71.0,3.0,3.0,3.0,1.0,1.0,0.22735850284280118,32.0,32.0,32.0,24.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/jsoup/select/QueryParserTest.java,db2d5aa85352fe63531540ef396b944e2fe58e2c,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,1.0,1.0,1.0,1.0,14.0,1.0,12.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,42.0,5.0,30.0,13.0,20.0,7.0,22.0,27.0,14.0,13.0,2.0,2.0,2.0,1.0,1.0,0.23,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,db2d5aa85352fe63531540ef396b944e2fe58e2c,32.0,0.0,0.0,0.0,0.0,1.0,0.0025530895074358604,0.13330483627932344,37.721561087947975,0.7678802410848088,1.0,1.0,1.0,1.0,8.0,0.0,7.0,1.0,1.0,0.0,2.0,34.0,34.0,33.0,0.0,34.0,0.0,0.0,0.0,33.0,386.0,54.0,296.0,155.0,180.0,77.0,175.0,216.0,127.0,88.0,2.0,2.0,2.0,1.0,1.0,0.24057054865755106,40.0,40.0,40.0,34.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/jsoup/select/ElementsTest.java,db2d5aa85352fe63531540ef396b944e2fe58e2c,25.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.01,0.1981864094734192,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,0.0,0.0,27.0,27.0,27.0,0.0,27.0,0.0,0.0,0.0,27.0,240.0,42.0,195.0,87.0,134.0,9.0,138.0,166.0,89.0,77.0,1.0,1.0,1.0,1.0,0.0,0.05,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
