test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,time_0,failures_%,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/apache/commons/csv/CSVFileParserTest.java,5d5458d7f60190df9c2c54e17e489218acd18783,12,0,0,0,0,0,0,0,0.004,0,4,4,4,1,18,0,17,1,2,1,1,6,6,5,2,6,0,1,0,5,171,15,130,59,76,28,82,109,60,49,9,9,9,1,3,0.22,24,24,26,6,0,1,0,1,0,1,1
org/apache/commons/csv/FercGovTest.java,5d5458d7f60190df9c2c54e17e489218acd18783,2,0,0,0,0,0,0,0,0,0,1,1,1,1,10,0,9,1,2,0,1,4,2,4,32,4,0,0,0,4,89,7,58,30,32,24,35,40,20,20,1,1,1,1,1,0.41,4,4,4,4,0,1,0,1,0,1,1
org/apache/commons/csv/CSVParserTest.java,5d5458d7f60190df9c2c54e17e489218acd18783,51,0,0,0,0,0,0.907,0,0.03,0.609556691,1,1,1,1,12,0,11,1,1,0,2,53,53,53,0,53,0,2,0,51,846,107,693,351,439,86,372,461,225,236,3,3,3,1,2,0.12,77,77,77,53,0,0,0,0,0,0,0
org/apache/commons/csv/perf/PerformanceTest.java,5d5458d7f60190df9c2c54e17e489218acd18783,2,0,0,0,0,0,0,0,27.194,0,1,1,1,1,8,0,8,0,1,1,1,8,8,7,1,8,0,4,0,4,129,14,91,45,45,24,57,76,46,30,4,4,4,1,3,0.26,15,15,15,8,0,0,0,0,0,0,0
org/apache/commons/csv/CSVPrinterTest.java,5d5458d7f60190df9c2c54e17e489218acd18783,37,0,0,0,0,0,0,0,1.035,0,1,1,1,1,9,0,8,0,1,1,0,41,41,40,1,41,0,4,0,37,502,57,418,189,271,27,278,329,158,171,11,4,11,1,2,0.06,57,49,58,41,0,0,0,0,0,0,0
org/apache/commons/csv/CSVFormatTest.java,5d5458d7f60190df9c2c54e17e489218acd18783,38,0,0,0,0,0,0,0,0.062,0,1,1,1,1,6,0,5,0,1,2,0,40,40,38,0,40,0,2,0,38,381,61,295,149,158,26,132,173,96,77,1,1,1,1,0,0.09,40,40,40,40,0,0,0,0,0,0,0
org/apache/commons/csv/LexerTest.java,5d5458d7f60190df9c2c54e17e489218acd18783,26,0,0,0,0,0,0,0,0.001,0,1,1,1,1,10,0,9,1,1,0,0,28,28,28,1,28,0,1,0,27,396,44,304,123,196,79,186,215,93,122,1,1,1,1,0,0.26,28,28,28,28,0,1,0,1,0,1,1
org/apache/commons/csv/CSVRecordTest.java,5d5458d7f60190df9c2c54e17e489218acd18783,15,0,0,0,0,0,0,0,0.002,0,1,1,1,1,5,0,5,0,2,0,0,19,17,19,5,19,0,1,0,18,176,25,132,60,59,19,75,97,45,52,2,2,2,1,1,0.14,21,21,21,19,0,1,0,1,0,1,1
org/apache/commons/csv/LexerTest.java,0fbefc96be314b86a2e07cfa9bceb88ca94fe0d1,26,0,0,0,0,0,0.001,0,0.003,0.76096371,1,1,1,1,10,0,9,1,1,0,0,28,28,28,1,28,0,1,0,27,396,44,304,123,196,79,186,215,93,122,1,1,1,1,0,0.26,28,28,28,28,0,1,0,1,0,1,1
org/apache/commons/csv/CSVFormatTest.java,0fbefc96be314b86a2e07cfa9bceb88ca94fe0d1,38,0,0,0,0,0,0.062,0,0.062,0.761939251,1,1,1,1,6,0,5,0,1,2,0,40,40,38,0,40,0,2,0,38,381,61,295,149,158,26,132,173,96,77,1,1,1,1,0,0.09,40,40,40,40,0,0,0,0,0,0,0
org/apache/commons/csv/ExtendedBufferedReaderTest.java,0fbefc96be314b86a2e07cfa9bceb88ca94fe0d1,5,0,0,0,0,0,0,0,0,0,1,1,1,1,25,2,22,1,1,0,0,6,6,6,0,6,0,1,0,5,206,28,149,31,118,33,127,137,29,108,4,4,4,1,1,0.22,9,9,9,6,0,1,0,1,0,1,1
org/apache/commons/csv/CSVParserTest.java,0fbefc96be314b86a2e07cfa9bceb88ca94fe0d1,51,0,0,0,0,0,0.025,0,0.024,0.619410038,1,1,1,1,12,0,11,1,1,0,2,53,53,53,0,53,0,2,0,51,846,107,693,351,439,86,372,461,225,236,3,3,3,1,2,0.12,77,77,77,53,0,0,0,0,0,0,0
org/apache/commons/csv/CSVPrinterTest.java,0fbefc96be314b86a2e07cfa9bceb88ca94fe0d1,37,0,0,0,0,0,1.035,0,0.908,0.763812137,1,1,1,1,9,0,8,0,1,1,0,41,41,40,1,41,0,4,0,37,502,57,418,189,271,27,278,329,158,171,11,4,11,1,2,0.06,57,49,58,41,0,0,0,0,0,0,0
org/apache/commons/csv/perf/PerformanceTest.java,0fbefc96be314b86a2e07cfa9bceb88ca94fe0d1,2,0,0,0,0,0,27.194,0,27.123,0.764512285,1,1,1,1,8,0,8,0,1,1,1,8,8,7,1,8,0,4,0,4,129,14,91,45,45,24,57,76,46,30,4,4,4,1,3,0.26,15,15,15,8,0,0,0,0,0,0,0
org/apache/commons/csv/CSVRecordTest.java,0fbefc96be314b86a2e07cfa9bceb88ca94fe0d1,15,0,0,0,0,0,0.002,0,0.003,0.763382693,1,1,1,1,5,0,5,0,2,0,0,19,17,19,5,19,0,1,0,18,176,25,132,60,59,19,75,97,45,52,2,2,2,1,1,0.14,21,21,21,19,0,1,0,1,0,1,1
org/apache/commons/csv/CSVFileParserTest.java,0fbefc96be314b86a2e07cfa9bceb88ca94fe0d1,12,0,0,0,0,0,0.004,0,0.004,0.766569658,4,4,4,1,18,0,17,1,2,1,1,6,6,5,2,6,0,1,0,5,171,15,130,59,76,28,82,109,60,49,9,9,9,1,3,0.22,24,24,26,6,0,1,0,1,0,1,1
org/apache/commons/csv/FercGovTest.java,0fbefc96be314b86a2e07cfa9bceb88ca94fe0d1,2,0,0,0,0,0,0,0,0,0.766386882,1,1,1,1,10,0,9,1,2,0,1,4,2,4,32,4,0,0,0,4,89,7,58,30,32,24,35,40,20,20,1,1,1,1,1,0.41,4,4,4,4,0,1,0,1,0,1,1
org/apache/commons/csv/CSVFileParserTest.java,1933f8abaf844b402a07bbcd90361d4ee1dca0e3,12,0,0,0,0,0,0.004,0,0.006,1.326217616,4,4,4,1,19,0,17,1,2,1,1,6,6,5,2,6,0,1,0,5,173,15,132,59,78,28,84,111,60,51,9,9,9,1,3,0.21,24,24,26,6,0,1,0,1,0,1,1
org/apache/commons/csv/CSVParserTest.java,1933f8abaf844b402a07bbcd90361d4ee1dca0e3,51,0,0,0,0,0,0.024,0,0.025,1.328321266,1,1,1,1,13,0,11,1,1,0,2,53,53,53,0,53,0,2,0,51,872,107,719,351,465,86,398,487,225,262,3,3,3,1,2,0.12,77,77,77,53,0,0,0,0,0,0,0
org/apache/commons/csv/CSVPrinterTest.java,1933f8abaf844b402a07bbcd90361d4ee1dca0e3,37,0,0,0,0,0,0.908,0,0.838,1.328362532,1,1,1,1,9,0,8,0,1,1,0,41,41,40,1,41,0,4,0,37,504,57,420,189,273,27,280,331,158,173,11,4,11,1,2,0.06,57,49,58,41,0,0,0,0,0,0,0
org/apache/commons/csv/CSVRecordTest.java,1933f8abaf844b402a07bbcd90361d4ee1dca0e3,15,0,0,0,0,0,0.003,0,0.004,1.328193549,1,1,1,1,5,0,5,0,2,0,0,19,17,19,5,19,0,1,0,18,177,25,133,60,60,19,76,98,45,53,2,2,2,1,1,0.14,21,21,21,19,0,1,0,1,0,1,1
org/apache/commons/csv/ExtendedBufferedReaderTest.java,1933f8abaf844b402a07bbcd90361d4ee1dca0e3,5,0,0,0,0,0,0,0,0,1.330275611,1,1,1,1,27,2,24,1,1,0,0,6,6,6,0,6,0,1,0,5,217,28,160,31,129,33,138,148,29,119,4,4,4,1,1,0.21,9,9,9,6,0,1,0,1,0,1,1
org/apache/commons/csv/perf/PerformanceTest.java,1933f8abaf844b402a07bbcd90361d4ee1dca0e3,2,0,0,0,0,0,28.95,0,29.049,0.670528694,1,1,1,1,8,0,8,0,1,1,1,8,8,7,1,8,0,4,0,4,130,14,92,46,45,25,57,76,46,30,4,4,4,1,3,0.27,15,15,15,8,0,0,0,0,0,0,0
org/apache/commons/csv/FercGovTest.java,9873b13df283ac65a37d56622bc1e01eca681611,2,0,0,0,0,0,0,0,0,1.977828399,1,1,1,1,10,0,9,1,2,0,1,4,2,4,32,4,0,0,0,4,89,7,58,30,32,24,35,40,20,20,1,1,1,1,1,0.41,4,4,4,4,0,1,0,1,0,1,1
