cycle_id,num_testsuite,NORMALIZED_RPA,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,failure_metric
911f702a94757f0860adc716753bb80b8b31642c,27,0.6714285714285714,0,7.718999999999999,0,0,0.404,2.137,0,0,1.587,4.88,0,0,3.4940000000000007,6.1530000000000005,0.3557589583549269
7210acafc8f7cfac018bbb558118d289eecc2ad7,27,0.7142857142857143,0,7.5329999999999995,0,0,0.391,1.3800000000000001,0,0,1.4909999999999999,4.555,0,0,3.3449999999999998,6.065,0.3557589583549269
bc0129d8e398c495466b4370ad9f0954ee4da44a,29,0.7209818819403859,0,6.814,0,0,0.32599999999999996,1.3210000000000002,0,0,1.236,3.7940000000000005,0,0,2.8910000000000005,5.122,0.3557589583549269
2e4a0ed2521d4ad42a8ee37b237542ef99861719,28,0.7054705729841846,0,6.274000000000001,0,0,0.338,1.9100000000000001,0,0,1.194,3.99,0,0,2.639,5.011,0.3557589583549269
19066bf4cf9c6c32bd0b7d18d33156ca0c681aee,28,0.7062483795696137,0,5.689999999999999,0,0,0.35800000000000004,1.499,0,0,1.1880000000000002,3.535,0,0,2.532,4.428,0.3557589583549269
5434db823ec7f16b417d2fd3a39cb13c56e50d47,55,0.648894348894349,0,40.51,0,0,1.086,16.611,0,0,3.9679999999999995,27.303,0,0,9.279,29.131,0.3557589583549269
644fda206de6a0da533118d27b6693d7bce8bf41,55,0.6281326781326781,1,45.119,1,0,10.604000000000001,18.347,1,0,13.619999999999997,30.893000000000004,1,1,19.058999999999997,42.025000000000006,0.3557589583549269
838c1fe2d7eb51a2b520d916860511bde67e2d42,57,0.6375601672847787,0,39.101,0,0,0.9949999999999999,16.084999999999997,0,0,3.937,26.665000000000003,0,0,9.054000000000002,27.917,0.3557589583549269
164144bc08a850ffd84c2c37203246dff3f21558,56,0.6090890944174597,0,43.113,0,0,1.062,29.107,0,0,3.9760000000000004,38.904,0,0,9.135,40.323,0.3557589583549269
44cc4ec091c6e82136e762ab4cb6be0d47789793,59,0.6155106110240705,0,39.696999999999996,0,0,0.885,18.049,0,0,3.846,35.09499999999999,0,0,9.343,36.730999999999995,0.3557589583549269
be0504e992909504400e5b03956b5e97236a145e,59,0.6422446944879646,0,41.72,0,0,0.955,16.855,0,0,3.964,28.247000000000003,0,0,9.552,30.19,0.3557589583549269
96c62f8f0cf1fc34504872a56b5541dd1f9d58ef,60,0.6420810188321368,0,37.253,0,0,1.0539999999999998,15.219,0,0,3.902,25.576000000000004,0,0,9.148,26.929000000000002,0.3557589583549269
ea60ee3cbfa76ce75cc7c676bec44f7eaf027ba6,59,0.6206380857427715,0,45.344,0,0,1.0789999999999997,18.783,0,0,4.082,40.801,0,0,9.494,42.330999999999996,0.3557589583549269
45c476376e927fd296b2195860048ebe2a79860d,69,0.6205996693328564,0,39.839000000000006,0,0,1.029,15.629000000000001,0,0,4.231999999999999,35.094,0,0,9.520000000000001,36.554,0.3557589583549269
d7409c83752022f422bb7f6624fdffeb7bf403ee,68,0.6324789515933318,0,39.647,0,0,1.09,16.349,0,0,4.022,26.961999999999996,0,0,8.975,36.883,0.3557589583549269
33a1aa0801aa7e33d49407a92d915a62e57cca58,68,0.6188604924673773,0,44.61,0,0,1.196,19.845000000000002,0,0,4.4350000000000005,39.992999999999995,0,0,9.901,41.243,0.3557589583549269
c1d3e8009163875c93c2225bc2f51dfe7c33eeca,70,0.6146239136949356,0,39.321999999999996,0,0,0.998,15.865,0,0,3.9619999999999997,35.217,0,0,8.795,36.349999999999994,0.3557589583549269
6d64f8538bf5fd0ad623efaa637face0d5f88e60,71,0.6318657867953641,0,38.369,0,0,0.9249999999999999,14.981,0,0,4.123,25.391000000000002,0,0,9.717,27.01000000000001,0.3557589583549269
c2714b3c954c99bc7f6c7fdb2c4d56501ad8e246,71,0.6119866049443512,0,47.986000000000004,0,0,1.327,19.533000000000005,0,0,5.084999999999999,42.45399999999999,0,0,11.402,44.218,0.3557589583549269
23e2e34c178463ad29b3339572e4258c469ffc56,70,0.6347018279892119,0,44.52100000000001,0,0,1.15,17.924000000000003,0,0,4.554,30.197,0,0,10.092999999999998,31.743000000000002,0.3557589583549269
6fc2a3b0a5a33fa3b921925303ef4a8e73dccbbb,70,0.6349929363414529,0,42.117,0,0,1.405,16.543,0,0,5.192,29.054,0,0,10.647,30.840000000000003,0.3557589583549269
f73dd19086aa44e7dad0b95d4e0dd4bca7dfe1bd,70,0.6375187293976626,0,46.037,0,0,1.2069999999999999,18.008,0,0,4.689,31.659000000000002,0,0,10.049999999999999,33.203,0.3557589583549269
c55c6416f07650b70b81a6dca09db73cc1689531,70,0.6372618690868617,0,45.45899999999999,0,0,1.38,18.167,0,0,5.193,31.066,0,0,10.984,32.86600000000001,0.3557589583549269
f973acb33f91db0f1a581ab2ef4287083c3faa1a,70,0.6364656021233785,0,43.61500000000001,0,0,1.213,17.137999999999998,0,0,4.686999999999999,29.403999999999996,0,0,9.772999999999998,30.964,0.3557589583549269
578c13f135a3a9a0e0eebc1f08fb3447170053b3,70,0.6500706365854703,3,42.88400000000001,3,2,2.177,17.091,3,3,5.218,29.408,3,3,10.664,31.222000000000005,0.3557589583549269
c1425cc65cefde9e3af72b4af4351069caef12f8,70,0.6315852562181601,0,41.81400000000001,0,0,1.3130000000000002,16.246000000000002,0,0,4.675999999999999,28.459999999999997,0,0,9.879999999999997,30.149999999999995,0.3557589583549269
1fae9ce05e50537af3d15ea348c2949dec43d06a,70,0.6307633032235969,1,125.22499999999998,1,0,4.0,47.446999999999996,1,1,14.296000000000001,81.02600000000001,1,1,30.376,85.70099999999998,0.3557589583549269
370d956289ddee691dc2f5a901dd3ac305dffc1f,70,0.6349330022689329,0,131.94,0,0,4.111,51.619,0,0,15.555,86.70800000000001,0,0,32.730999999999995,91.98799999999999,0.3557589583549269
eb66eb9385b1214bcbfb1449b70bdc05375fd5f4,70,0.6331777901451262,0,123.10900000000001,0,0,4.046,48.74700000000001,0,0,14.475000000000001,85.34,0,0,30.663,90.37000000000002,0.3557589583549269
eb693c37cc64a54989fdb40803313ee03d4bc805,70,0.635763517273856,0,109.10999999999999,0,0,3.2299999999999995,42.16,0,0,12.334999999999999,73.645,0,0,27.695999999999998,77.81799999999998,0.3557589583549269
10311350266184de4c9b9265b604d3865d0e0873,72,0.6313572665721934,0,96.393,0,0,2.871,36.678000000000004,0,0,11.325,65.291,0,0,25.244,68.90700000000002,0.3557589583549269
f377b486e375c270d2598a61cf7b299b5dea4581,71,0.6339751797498274,0,101.60499999999999,0,0,3.435,37.385,0,0,12.686,69.122,0,0,27.524000000000004,74.07000000000001,0.3557589583549269
1f75676a77039d43057d9ce736e65428646eff36,71,0.6358875865918118,0,99.44800000000004,0,0,2.826,36.486000000000004,0,0,11.149000000000001,65.133,0,0,24.561999999999998,69.515,0.3557589583549269
0da6663c1e74e0300f79bd43cd0544e6f5548c5d,71,0.6334006369217634,0,90.47699999999999,0,0,2.961,33.443999999999996,0,0,10.841999999999999,60.269999999999996,0,0,24.755,64.73599999999999,0.3557589583549269
99bcbd4e74e04906ca0ce06455a3c79ad2537587,71,0.6323664598312483,1,92.20299999999999,1,1,3.6870000000000003,35.345,1,1,11.288,63.81,1,1,24.686999999999998,68.031,0.3557589583549269
e2eec2f5528ef2b005c6de85fb72836992116bdc,71,0.6312912439673,1,107.98899999999998,1,0,3.968,40.669999999999995,1,1,12.818,71.839,1,1,29.069,76.593,0.3557589583549269
6b2e98a56dda635b0d9689bdf9fafecbb1dd6df2,72,0.6311919382774367,1,97.649,1,1,3.9170000000000003,37.358,1,1,11.774999999999999,65.401,1,1,25.372,68.86699999999999,0.3557589583549269
fa44670b4163207cd26d587082f7f69753828cd9,73,0.6309530106007599,1,94.92999999999999,1,1,3.209,35.160000000000004,1,1,11.049000000000001,63.75300000000001,1,1,24.267000000000003,67.128,0.3557589583549269
3b3bc3ad5af6a8d29cdbe02826072c0b20caf7e1,72,0.6326877657061882,0,105.863,0,0,3.2640000000000002,43.041,0,0,11.433000000000002,72.963,0,0,25.799,76.87400000000001,0.3557589583549269
6440b082ecec72766f649406189180d27c475ca9,73,0.6339073207957747,0,104.50399999999999,0,0,3.107,35.551,0,0,11.584999999999999,69.59700000000001,0,0,26.502000000000002,73.91600000000001,0.3557589583549269
8b34ad5983696d5d65e6f5908bbd12015c7ca159,73,0.6313912458726547,0,113.43900000000001,0,0,3.7310000000000003,42.54299999999999,0,0,12.954,79.44,0,0,29.433000000000007,84.31200000000001,0.3557589583549269
357d0c4333bfdc2b9cf1ac415b740ed5fb7f4118,73,0.6283311547499413,0,98.034,0,0,3.141,36.45099999999999,0,0,11.798000000000002,64.58299999999998,0,0,25.645000000000003,68.82300000000001,0.3557589583549269
85a3464e71eb5c91c85a38645f1f4b3edd3accdd,71,0.6444072359565314,1,9.56,1,1,0.169,3.833,1,1,0.251,6.386,1,1,0.6010000000000002,9.478,0.3557589583549269
