rank_index,time,class,failures,ranking,nfpa,failure_metric
1000.1807861328124,0.001,1.0,0,21,0.986131269150137,0
1000.1807861328124,0.001,1.0,0,20,0.986131269150137,0
999.4155883789062,0.0,1.0,0,22,0.986131269150137,0
998.6964111328124,0.0,1.0,0,26,0.986131269150137,0
998.5326538085938,0.001,1.0,0,17,0.986131269150137,0
998.2373657226562,0.0,1.0,0,25,0.986131269150137,0
994.7211303710938,0.0,1.0,0,24,0.986131269150137,0
989.0564575195312,0.001,1.0,0,19,0.986131269150137,0
988.2378540039062,0.008,1.0,0,16,0.986131269150137,0
986.4773559570312,0.0,1.0,0,23,0.986131269150137,0
986.3435668945312,0.001,1.0,0,18,0.986131269150137,0
955.5912475585938,0.015,1.0,0,15,0.986131269150137,0
816.4573974609375,0.161,1.0,0,14,0.986131269150137,0
778.283447265625,0.213,1.0,0,13,0.986131269150137,0
58.92697525024414,2.742,0.0,0,11,0.986131269150137,0
55.30267333984375,2.799,0.0,0,10,0.986131269150137,0
55.30071258544922,2.736,0.0,0,12,0.986131269150137,0
54.26380920410156,2.87,0.0,0,9,0.986131269150137,0
11.707390785217285,4.364,0.0,0,8,0.986131269150137,0
3.9609911441802983,5.568,0.0,0,7,0.986131269150137,0
3.703290224075317,5.605,0.0,0,6,0.986131269150137,0
3.1955366134643555,5.627999999999999,0.0,0,5,0.986131269150137,0
2.1641619205474854,6.827000000000001,0.0,0,4,0.986131269150137,0
1.2844315767288208,16.134,0.0,0,2,0.986131269150137,0
-1.4350416660308838,13.997,0.0,0,3,0.986131269150137,0
-9.326620101928713,16.372,0.0,0,1,0.986131269150137,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
999.3527221679688,0.0,1.0,0,18,0.9947842579421526,0
998.3790893554688,0.0,1.0,0,16,0.9947842579421526,0
998.100341796875,0.0,1.0,0,17,0.9947842579421526,0
997.3739013671876,0.001,1.0,0,14,0.9947842579421526,0
996.4365234375,0.003,1.0,0,12,0.9947842579421526,0
996.0814819335938,0.001,1.0,0,15,0.9947842579421526,0
984.9171142578124,0.001,1.0,0,13,0.9947842579421526,0
943.8677368164062,0.015,1.0,0,11,0.9947842579421526,0
832.934326171875,0.187,1.0,0,10,0.9947842579421526,0
771.9114379882812,0.226,1.0,0,9,0.9947842579421526,0
49.88127136230469,2.946,0.0,0,7,0.9947842579421526,0
49.00445556640625,2.835,0.0,0,8,0.9947842579421526,0
47.512367248535156,3.0780000000000003,0.0,0,6,0.9947842579421526,0
11.952640533447266,4.24,0.0,0,5,0.9947842579421526,0
2.2826449871063232,5.4979999999999976,0.0,0,4,0.9947842579421526,0
0.30611109733581543,14.108,0.0,0,1,0.9947842579421526,0
-0.6215831637382507,6.7189999999999985,0.0,0,2,0.9947842579421526,0
-4.580225467681885,6.399,0.0,0,3,0.9947842579421526,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
999.7674560546876,0.0,1.0,0,23,0.9896790840187066,0
999.7371215820312,0.0,1.0,0,24,0.9896790840187066,0
999.6148071289062,0.001,1.0,0,20,0.9896790840187066,0
999.2557983398438,0.0,1.0,0,25,0.9896790840187066,0
999.2557983398438,0.001,1.0,0,21,0.9896790840187066,0
998.982421875,0.002,1.0,0,19,0.9896790840187066,0
998.63330078125,0.0,1.0,0,26,0.9896790840187066,0
998.0645141601562,0.004,1.0,0,18,0.9896790840187066,0
995.0477294921876,0.02,1.0,0,15,0.9896790840187066,0
994.0569458007812,0.006999999999999999,1.0,0,17,0.9896790840187066,0
986.4773559570312,0.0,1.0,0,22,0.9896790840187066,0
985.8333740234376,0.012,1.0,0,16,0.9896790840187066,0
844.7801513671875,0.16699999999999998,1.0,0,14,0.9896790840187066,0
785.8306884765625,0.224,1.0,0,13,0.9896790840187066,0
59.54676055908203,2.841,0.0,0,12,0.9896790840187066,0
57.54393005371094,3.048,0.0,0,10,0.9896790840187066,0
56.064720153808594,2.904,0.0,0,11,0.9896790840187066,0
53.15725708007813,3.085,0.0,0,9,0.9896790840187066,0
12.387615203857422,4.332,0.0,0,8,0.9896790840187066,0
2.638857841491699,5.622000000000001,0.0,0,5,0.9896790840187066,0
2.5623853206634517,5.522,0.0,0,7,0.9896790840187066,0
2.465602159500122,5.575,0.0,0,6,0.9896790840187066,0
1.3798012733459473,6.596,0.0,0,4,0.9896790840187066,0
-0.708212673664093,13.986,0.0,0,3,0.9896790840187066,0
-0.7149862051010132,15.997,0.0,0,1,0.9896790840187066,0
-0.8928234577178955,15.403,0.0,0,2,0.9896790840187066,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
998.6952514648438,0.0,1.0,0,23,0.9806482825350751,0
998.4144897460938,0.0,1.0,0,24,0.9806482825350751,0
997.74072265625,0.001,1.0,0,19,0.9806482825350751,0
997.5492553710938,0.001,1.0,0,20,0.9806482825350751,0
996.8609619140624,0.003,1.0,0,16,0.9806482825350751,0
996.5424194335938,0.001,1.0,0,18,0.9806482825350751,0
996.4773559570312,0.0,1.0,0,21,0.9806482825350751,0
996.2457885742188,0.0,1.0,0,25,0.9806482825350751,0
990.35107421875,0.0,1.0,0,26,0.9806482825350751,0
988.7709350585938,0.0,1.0,0,22,0.9806482825350751,0
982.6673583984376,0.001,1.0,0,17,0.9806482825350751,0
955.5912475585938,0.015,1.0,0,15,0.9806482825350751,0
839.5784912109375,0.175,1.0,0,14,0.9806482825350751,0
778.283447265625,0.269,0.0,0,13,0.9806482825350751,0
57.5036506652832,2.742,0.0,0,10,0.9806482825350751,0
57.29758071899414,2.698,0.0,0,12,0.9806482825350751,0
55.55805206298828,2.732,0.0,0,11,0.9806482825350751,0
52.749961853027344,2.772,0.0,0,9,0.9806482825350751,0
13.83895492553711,4.378,0.0,0,8,0.9806482825350751,0
3.9609911441802983,5.669,0.0,0,5,0.9806482825350751,0
3.703290224075317,5.484,0.0,0,7,0.9806482825350751,0
3.1955366134643555,5.648,0.0,0,6,0.9806482825350751,0
1.8365128040313718,16.233,0.0,0,1,0.9806482825350751,0
1.3798012733459473,6.6679999999999975,0.0,0,4,0.9806482825350751,0
-1.4350416660308838,14.468,0.0,0,3,0.9806482825350751,0
-8.561232566833496,14.95,0.0,0,2,0.9806482825350751,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
992.9302368164062,0.0,1.0,0,6,0.9670329670329668,0
778.5086059570312,0.224,1.0,0,5,0.9670329670329668,0
48.5544548034668,3.003,0.0,0,4,0.9670329670329668,0
3.958847522735596,16.590999999999998,0.0,0,1,0.9670329670329668,0
3.447756052017212,5.473,0.0,0,3,0.9670329670329668,0
2.229604721069336,5.7189999999999985,0.0,0,2,0.9670329670329668,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
1001.0862426757812,0.0,1.0,0,12,0.9792429792429793,0
1000.2588500976562,0.001,1.0,0,11,0.9792429792429793,0
999.7402954101562,0.001,1.0,0,8,0.9792429792429793,0
998.5458984375,0.001,1.0,0,9,0.9792429792429793,0
998.4654541015624,0.0,1.0,0,13,0.9792429792429793,0
998.2534790039062,0.001,1.0,0,10,0.9792429792429793,0
998.184814453125,0.018000000000000002,1.0,0,7,0.9792429792429793,0
781.6572265625,0.257,0.0,0,6,0.9792429792429793,0
57.41454315185547,2.842,0.0,0,4,0.9792429792429793,0
55.46062469482422,2.835,0.0,0,5,0.9792429792429793,0
52.28696060180664,2.982,0.0,0,3,0.9792429792429793,0
3.6656005382537837,5.752999999999999,0.0,0,2,0.9792429792429793,0
0.2623061239719391,13.709,0.0,0,1,0.9792429792429793,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
1000.423828125,0.0,1.0,0,13,0.971916971916972,0
1000.423828125,0.001,1.0,0,9,0.971916971916972,0
999.9911499023438,0.001,1.0,0,8,0.971916971916972,0
998.9716796875,0.001,1.0,0,10,0.971916971916972,0
998.646240234375,0.0,1.0,0,12,0.971916971916972,0
993.6398315429688,0.006,1.0,0,7,0.971916971916972,0
991.1837158203124,0.001,1.0,0,11,0.971916971916972,0
781.6572265625,0.301,0.0,0,6,0.971916971916972,0
55.56496047973633,2.8480000000000003,0.0,0,5,0.971916971916972,0
55.28086853027344,2.985,0.0,0,3,0.971916971916972,0
54.59039306640625,2.923,0.0,0,4,0.971916971916972,0
3.6029038429260254,5.547999999999999,0.0,0,2,0.971916971916972,0
0.23110288381576535,13.681,0.0,0,1,0.971916971916972,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
1000.5921020507812,0.0,1.0,0,15,0.9886363636363636,0
1000.21826171875,0.001,1.0,0,13,0.9886363636363636,0
999.69970703125,0.0,1.0,0,14,0.9886363636363636,0
998.6152954101562,0.001,1.0,0,11,0.9886363636363636,0
998.6041259765624,0.0,1.0,0,16,0.9886363636363636,0
997.7035522460938,0.001,1.0,0,12,0.9886363636363636,0
997.1417236328124,0.005,1.0,0,10,0.9886363636363636,0
985.5004272460938,0.017,1.0,0,9,0.9886363636363636,0
789.5330810546875,0.233,0.0,0,8,0.9886363636363636,0
57.459251403808594,3.019,0.0,0,5,0.9886363636363636,0
55.87897109985352,2.949,0.0,0,6,0.9886363636363636,0
52.81674575805664,2.882,0.0,0,7,0.9886363636363636,0
3.115227222442627,5.419,0.0,0,4,0.9886363636363636,0
0.2942444086074829,6.845,0.0,0,3,0.9886363636363636,0
-0.341306209564209,13.743,0.0,0,2,0.9886363636363636,0
-1.1005557775497437,15.977,0.0,0,1,0.9886363636363636,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
1000.5921020507812,0.001,1.0,0,14,0.9946524064171123,0
1000.21826171875,0.001,1.0,0,15,0.9946524064171123,0
999.69970703125,0.001,1.0,0,13,0.9946524064171123,0
999.0687255859376,0.001,1.0,0,16,0.9946524064171123,0
998.6152954101562,0.001,1.0,0,12,0.9946524064171123,0
997.7035522460938,0.001,1.0,0,11,0.9946524064171123,0
997.1417236328124,0.005,1.0,0,10,0.9946524064171123,0
982.842529296875,0.019,1.0,0,9,0.9946524064171123,0
783.3438720703125,0.226,1.0,0,8,0.9946524064171123,0
56.96874618530274,2.8480000000000003,0.0,0,6,0.9946524064171123,0
56.86776733398438,2.823,0.0,0,7,0.9946524064171123,0
52.81674575805664,2.88,0.0,0,5,0.9946524064171123,0
3.2788410186767583,5.666,0.0,0,4,0.9946524064171123,0
0.5838046073913574,6.691,0.0,0,3,0.9946524064171123,0
-0.3678183257579804,13.914,0.0,0,2,0.9946524064171123,0
-0.4142107963562012,16.041,0.0,0,1,0.9946524064171123,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
997.74072265625,0.0,1.0,0,16,0.9919786096256683,0
997.74072265625,0.0,1.0,0,15,0.9919786096256683,0
997.5492553710938,0.001,1.0,0,11,0.9919786096256683,0
996.8609619140624,0.0,1.0,0,14,0.9919786096256683,0
