rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4637986568647335,0.003,1.0,0,9,0.907258064516129,0
0.4637639449155906,0.0,1.0,0,12,0.907258064516129,0
0.4637454433961329,0.003,1.0,0,10,0.907258064516129,0
0.4637223764623986,0.0,1.0,0,11,0.907258064516129,0
0.4636970537880459,0.0,1.0,0,15,0.907258064516129,0
0.4636952472543244,0.0,1.0,0,13,0.907258064516129,0
0.4636748624925325,0.11599999999999999,0.0,0,1,0.907258064516129,0
0.4635774350436636,0.0,1.0,0,14,0.907258064516129,0
0.4635693522751946,0.005,0.0,0,7,0.907258064516129,0
0.4635566703159047,0.07400000000000001,0.0,0,2,0.907258064516129,0
0.4635538755680647,0.004,1.0,0,8,0.907258064516129,0
0.4635456216597497,0.02,0.0,0,5,0.907258064516129,0
0.4635454665201608,0.031,0.0,0,3,0.907258064516129,0
0.46354510288727396,0.02,0.0,0,4,0.907258064516129,0
0.4635333061668759,0.012,0.0,0,6,0.907258064516129,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4641154908167208,0.002,1.0,0,12,0.9177807486631017,0
0.4637986158991336,0.002,1.0,0,9,0.9177807486631017,0
0.4637638232590841,0.0,1.0,0,14,0.9177807486631017,0
0.4637452682719613,0.002,1.0,0,11,0.9177807486631017,0
0.4637222908861919,0.0,1.0,0,15,0.9177807486631017,0
0.4636968779176062,0.002,1.0,0,10,0.9177807486631017,0
0.4636951734447955,0.0,1.0,0,16,0.9177807486631017,0
0.4636748611436517,0.171,0.0,0,1,0.9177807486631017,0
0.4635776111858724,0.0,1.0,0,13,0.9177807486631017,0
0.4635691506289442,0.006,0.0,0,8,0.9177807486631017,0
0.4635566673560172,0.10800000000000001,0.0,0,2,0.9177807486631017,0
0.4635538725366755,0.008,0.0,0,7,0.9177807486631017,0
0.4635456216462427,0.03,0.0,0,4,0.9177807486631017,0
0.4635454663696001,0.063,0.0,0,3,0.9177807486631017,0
0.46354510227451795,0.027999999999999997,0.0,0,5,0.9177807486631017,0
0.4635332915837204,0.016,0.0,0,6,0.9177807486631017,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4641179366963446,0.001,1.0,0,8,0.9191176470588236,0
0.4638138530936019,0.0,1.0,0,16,0.9191176470588236,0
0.4637986526304534,0.0,1.0,0,12,0.9191176470588236,0
0.4637639488438828,0.0,1.0,0,13,0.9191176470588236,0
0.463745397698859,0.001,1.0,0,9,0.9191176470588236,0
0.4637223827244462,0.0,1.0,0,14,0.9191176470588236,0
0.4636970093408421,0.0,1.0,0,10,0.9191176470588236,0
0.4636952527300416,0.0,1.0,0,15,0.9191176470588236,0
0.4636750414685568,0.115,0.0,0,1,0.9191176470588236,0
0.4635776066444989,0.0,1.0,0,11,0.9191176470588236,0
0.46355669004164896,0.07200000000000001,0.0,0,2,0.9191176470588236,0
0.4635538762493422,0.003,1.0,0,7,0.9191176470588236,0
0.4635456216568487,0.02,0.0,0,4,0.9191176470588236,0
0.4635454662202888,0.033,0.0,0,3,0.9191176470588236,0
0.4635451026986488,0.013999999999999999,0.0,0,5,0.9191176470588236,0
0.4635333008050229,0.01,0.0,0,6,0.9191176470588236,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4641179554842542,0.002,1.0,0,8,0.8983957219251337,0
0.4638128997524105,0.002,1.0,0,10,0.8983957219251337,0
0.4637986485952557,0.001,1.0,0,13,0.8983957219251337,0
0.4637639199068786,0.0,1.0,0,15,0.8983957219251337,0
0.4637453915334048,0.002,1.0,0,9,0.8983957219251337,0
0.4637223523416245,0.0,1.0,0,14,0.8983957219251337,0
0.4636970559980723,0.001,1.0,0,12,0.8983957219251337,0
0.4636952234720038,0.001,1.0,0,11,0.8983957219251337,0
0.4636748593447639,0.151,0.0,0,1,0.8983957219251337,0
0.4635776066635478,0.0,1.0,0,16,0.8983957219251337,0
0.4635566678699386,0.10400000000000001,0.0,0,2,0.8983957219251337,0
0.4635538737941839,0.009000000000000001,0.0,0,7,0.8983957219251337,0
0.4635456216576757,0.02,0.0,0,4,0.8983957219251337,0
0.4635454665155452,0.057,0.0,0,3,0.8983957219251337,0
0.4635451028852318,0.019,0.0,0,5,0.8983957219251337,0
0.4635333050303198,0.018000000000000002,0.0,0,6,0.8983957219251337,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4641181874545141,0.001,1.0,0,12,0.9251336898395721,0
0.4637986518718394,0.001,1.0,0,10,0.9251336898395721,0
0.4637639768492102,0.0,1.0,0,16,0.9251336898395721,0
0.4637454577206857,0.003,1.0,0,9,0.9251336898395721,0
0.4637224102025839,0.0,1.0,0,15,0.9251336898395721,0
0.4636970674802916,0.0,1.0,0,14,0.9251336898395721,0
0.4636952827507109,0.001,1.0,0,11,0.9251336898395721,0
0.463674977054067,0.10400000000000001,0.0,0,1,0.9251336898395721,0
0.4635776065881971,0.0,1.0,0,13,0.9251336898395721,0
0.4635688577224266,0.005,0.0,0,8,0.9251336898395721,0
0.4635566891336288,0.071,0.0,0,2,0.9251336898395721,0
0.4635538765072295,0.006,0.0,0,7,0.9251336898395721,0
0.4635456216648378,0.018000000000000002,0.0,0,4,0.9251336898395721,0
0.4635454663218788,0.027000000000000003,0.0,0,3,0.9251336898395721,0
0.4635451029722568,0.015,0.0,0,5,0.9251336898395721,0
0.4635333038615322,0.01,0.0,0,6,0.9251336898395721,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4646519412872697,0.0,1.0,0,15,0.9217638691322902,0
0.4643304858689377,0.0,1.0,0,13,0.9217638691322902,0
0.4641170716861875,0.001,1.0,0,12,0.9217638691322902,0
0.4637985589988816,0.001,1.0,0,11,0.9217638691322902,0
0.4637474330924317,0.0,1.0,0,18,0.9217638691322902,0
0.4637450230433045,0.004,1.0,0,9,0.9217638691322902,0
0.4637157084587216,0.0,1.0,0,14,0.9217638691322902,0
0.4636965930053684,0.001,1.0,0,10,0.9217638691322902,0
0.4636950147121842,0.0,1.0,0,17,0.9217638691322902,0
0.4636748188446733,0.12,0.0,0,1,0.9217638691322902,0
0.4635776168182569,0.0,1.0,0,16,0.9217638691322902,0
0.4635691110620487,0.006,0.0,0,7,0.9217638691322902,0
0.46355666135363793,0.071,0.0,0,2,0.9217638691322902,0
0.4635538708543255,0.005,0.0,0,8,0.9217638691322902,0
0.4635456256300232,0.02,0.0,0,4,0.9217638691322902,0
0.4635454661085934,0.035,0.0,0,3,0.9217638691322902,0
0.4635451015826834,0.015,0.0,0,5,0.9217638691322902,0
0.4635332733266907,0.011000000000000001,0.0,0,6,0.9217638691322902,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4646418791844985,0.0,1.0,0,17,0.9145748987854249,0
0.4643399496628778,0.0,1.0,0,15,0.9145748987854249,0
0.4642241179161996,0.0,1.0,0,13,0.9145748987854249,0
0.4641155154659616,0.001,1.0,0,11,0.9145748987854249,0
0.4637983944215454,0.002,1.0,0,10,0.9145748987854249,0
0.4637469426451751,0.001,1.0,0,12,0.9145748987854249,0
0.4637307276099189,0.004,1.0,0,9,0.9145748987854249,0
0.4637152263996974,0.0,1.0,0,16,0.9145748987854249,0
0.463695768060979,0.0,1.0,0,14,0.9145748987854249,0
0.4636946067130581,0.0,1.0,0,19,0.9145748987854249,0
0.4636748623269245,0.162,0.0,0,1,0.9145748987854249,0
0.4635776373598227,0.0,1.0,0,18,0.9145748987854249,0
0.4635689985654095,0.006999999999999999,0.0,0,8,0.9145748987854249,0
0.4635566496649874,0.077,0.0,0,2,0.9145748987854249,0
0.4635538622916066,0.008,0.0,0,7,0.9145748987854249,0
0.4635456255902694,0.027000000000000003,0.0,0,4,0.9145748987854249,0
0.463545465194065,0.038,0.0,0,3,0.9145748987854249,0
0.4635450987880261,0.02,0.0,0,6,0.9145748987854249,0
0.4635321201704157,0.021,0.0,0,5,0.9145748987854249,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4643422560158325,0.0,1.0,0,12,0.9036414565826331,0
0.46411798731807596,0.001,1.0,0,11,0.9036414565826331,0
0.4639698992442925,0.0,1.0,0,13,0.9036414565826331,0
0.463798648273855,0.002,1.0,0,9,0.9036414565826331,0
0.4637476695095094,0.0,1.0,0,15,0.9036414565826331,0
0.4637317233044244,0.002,1.0,0,8,0.9036414565826331,0
0.4637159782830126,0.0,1.0,0,16,0.9036414565826331,0
0.4636970320515592,0.0,1.0,0,14,0.9036414565826331,0
0.4636952291615222,0.001,1.0,0,10,0.9036414565826331,0
0.4636750119658527,0.11599999999999999,0.0,0,1,0.9036414565826331,0
0.4635776066946313,0.0,1.0,0,17,0.9036414565826331,0
0.46355667076839596,0.07400000000000001,0.0,0,2,0.9036414565826331,0
0.4635538758160071,0.005,0.0,0,7,0.9036414565826331,0
0.4635456256442344,0.027000000000000003,0.0,0,4,0.9036414565826331,0
0.4635454664588206,0.03,0.0,0,3,0.9036414565826331,0
0.4635451027950042,0.017,0.0,0,5,0.9036414565826331,0
0.4635321615635461,0.013999999999999999,0.0,0,6,0.9036414565826331,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
0.4637977816454275,0.004,1.0,0,8,0.8782258064516129,0.7333333333333333
0.4637451764759173,0.0,1.0,0,13,0.8782258064516129,0.7333333333333333
0.4637282239787005,0.003,1.0,0,9,0.8782258064516129,0.7333333333333333
0.4637133772583986,0.0,1.0,0,12,0.8782258064516129,0.7333333333333333
0.4636930616581886,0.0,1.0,0,14,0.8782258064516129,0.7333333333333333
0.4636926335354809,0.0,1.0,0,11,0.8782258064516129,0.7333333333333333
