step;env;model;NAPFD/APFD;NRPA;DDP;training_time(seconds);prediction_time(microseconds)
1;maxwell;DeepOrder;0.6720588235294118;0.6417183212380382;0.28637544501106504;2;27457
2;maxwell;DeepOrder;0.4297872340425532;0.5773405144065838;0.589438146344932;2;24865
3;maxwell;DeepOrder;0.8363678804855275;0.7192823612987702;0.0769319008449445;2;22118
4;maxwell;DeepOrder;0.17578947368421047;0.5261848994213283;0.9106946246361999;2;25721
5;maxwell;DeepOrder;0.265263644773358;0.5538100570575372;0.8108306200744098;2;21059
6;maxwell;DeepOrder;0.1926192619261926;0.5368568731692062;0.8929448929448982;2;22212
7;maxwell;DeepOrder;0.12782608695652178;0.5208902042485253;0.9505274232398395;2;27527
8;maxwell;DeepOrder;0.1302440884820748;0.5342440018786284;0.9631508809283851;2;22360
9;maxwell;DeepOrder;0.5722222222222223;0.5786356425171868;0.4268292682926829;2;26550
10;maxwell;DeepOrder;0.14278350515463914;0.5200828626454548;0.9500051231257817;2;21351
11;maxwell;DeepOrder;0.12627118644067792;0.5198942052684623;0.9499986580423458;2;21760
12;maxwell;DeepOrder;0.23188405797101447;0.5528057142002493;0.8150874015713425;2;22711
13;maxwell;DeepOrder;0.20638297872340425;0.5316731545174992;0.8730267600127866;2;21143
14;maxwell;DeepOrder;0.21276595744680857;0.5350752768445936;0.8649276804435058;2;21449
15;maxwell;DeepOrder;0.13094830537487157;0.5205679712830015;0.9506383077123854;2;22782
16;maxwell;DeepOrder;0.12419470293486046;0.5192652848540993;0.9545295322015407;2;22456
17;maxwell;DeepOrder;0.14574468085106382;0.5219253808279563;0.9500088844663904;2;22214
18;maxwell;DeepOrder;0.14145299145299142;0.5275190250307451;0.9324574961360064;2;21015
19;maxwell;DeepOrder;0.16010638297872345;0.5223057644110275;0.9317779594157505;2;28019
20;maxwell;DeepOrder;0.17263157894736844;0.5264019013502342;0.9146814404432059;2;23963
21;maxwell;DeepOrder;0.1271428571428572;0.532911532911533;0.9321089455272464;2;22039
22;maxwell;DeepOrder;0.14574468085106382;0.5210437441120531;0.9499840079604737;2;26437
23;maxwell;DeepOrder;0.16185410334346503;0.5233509305177836;0.9353759235115096;2;21296
24;maxwell;DeepOrder;0.14574468085106382;0.5228887822392859;0.9499840079604737;2;19857
25;maxwell;DeepOrder;0.14677419354838706;0.5192818001974611;0.9500054036528607;2;23218
26;maxwell;DeepOrder;0.14473684210526314;0.5191995039955909;0.9499982467828383;2;22855
27;maxwell;DeepOrder;0.12481962481962484;0.5206201991549475;0.9545388352727854;2;21196
28;maxwell;DeepOrder;0.12500000000000003;0.5320307945543706;0.9499513401194084;2;21895
29;maxwell;DeepOrder;0.14574468085106382;0.519308910574308;0.9500088844663904;2;28381
30;maxwell;DeepOrder;0.16302083333333336;0.5246714919074837;0.9256617876051009;2;44694
31;maxwell;DeepOrder;0.14574468085106382;0.5201407774756038;0.9500017768932714;2;21032
32;maxwell;DeepOrder;0.14574468085106382;0.5204180664427024;0.9500053306798308;2;21027
33;maxwell;DeepOrder;0.14278350515463914;0.5199695738723721;0.9499880460398159;2;22009
34;maxwell;DeepOrder;0.18211752786220867;0.5280577329849444;0.909359284783006;2;25565
35;maxwell;DeepOrder;0.1816109422492401;0.5284558915018039;0.9100080710250126;2;22614
36;maxwell;DeepOrder;0.1702127659574468;0.5217831813576493;0.91894523614911;2;22906
37;maxwell;DeepOrder;0.14574468085106382;0.5260740503741622;0.9500124382529499;2;22027
38;maxwell;DeepOrder;0.1808510638297872;0.527069446666311;0.9054088631436726;2;21462
39;maxwell;DeepOrder;0.4285714285714285;0.6714285714285715;0.6363636363636364;2;26335
40;maxwell;DeepOrder;0.1444644464446445;0.5195337267716919;0.9545541673201319;2;19207
41;maxwell;DeepOrder;0.14375000000000002;0.5206853266385343;0.9499878888542777;2;20353
42;maxwell;DeepOrder;0.13772048846675716;0.530385248478796;0.9334351922587264;2;21899
43;maxwell;DeepOrder;0.12428977272727271;0.5195033254909059;0.9536891169981664;2;19259
44;maxwell;DeepOrder;0.15447443181818177;0.5312528277983894;0.9172275074546872;2;24186
45;maxwell;DeepOrder;0.15660511363636365;0.5264512261333817;0.9146835447735624;2;20120
46;maxwell;DeepOrder;0.12297392529950668;0.5225050248306061;0.954531667907469;2;23018
47;maxwell;DeepOrder;0.1789772727272727;0.5321110646095377;0.8876741204216595;2;19750
48;maxwell;DeepOrder;0.12357954545454541;0.5212212130123972;0.9545408156638383;2;20126
49;maxwell;DeepOrder;0.12357954545454541;0.5197705524386934;0.9545259712426499;2;20178
50;maxwell;DeepOrder;0.18031914893617026;0.5275102650242627;0.9061231742421475;2;21203
51;maxwell;DeepOrder;0.14375000000000002;0.521059238288553;0.9499982698363183;2;21570
52;maxwell;DeepOrder;0.13757052771324257;0.5217503159772338;0.9395757946890858;2;22846
53;maxwell;DeepOrder;0.1816326530612245;0.5239821817051692;0.9000404598941245;2;21218
54;maxwell;DeepOrder;0.14929149797570854;0.5254178226314447;0.9231394621638557;2;20815
55;maxwell;DeepOrder;0.11931818181818178;0.5193640623009448;0.9541391251235858;2;21736
56;maxwell;DeepOrder;0.15593561368209252;0.5272743688236642;0.9286470725769804;2;20979
57;maxwell;DeepOrder;0.1173969914977109;0.5282575782691821;0.9545479762955539;2;22729
58;maxwell;DeepOrder;0.16641865079365079;0.5243242882324662;0.926927725404876;2;21242
59;maxwell;DeepOrder;0.26091476091476085;0.5469701280227596;0.8689276644548182;2;20498
60;maxwell;DeepOrder;0.15549450549450552;0.526837621473522;0.923146036353587;2;28174
61;maxwell;DeepOrder;0.13838383838383844;0.527354508839206;0.9320309766630684;2;21715
62;maxwell;DeepOrder;0.4285714285714285;0.7428571428571429;0.6363636363636364;2;21778
63;maxwell;DeepOrder;0.17083333333333336;0.5373544415362428;0.9156995051731835;2;17972
64;maxwell;DeepOrder;0.14375000000000002;0.5276227231451311;0.9499256029620331;2;19975
65;maxwell;DeepOrder;0.13474025974025974;0.5321133586177835;0.9544722482632679;2;19903
66;maxwell;DeepOrder;0.14278350515463914;0.525611354771885;0.9498855835240211;2;21219
67;maxwell;DeepOrder;0.1358287021902583;0.5356956873148829;0.9402382785475932;2;21458
68;maxwell;DeepOrder;0.18907563025210086;0.5417126683309306;0.877443974189965;2;21712
69;maxwell;DeepOrder;0.1217904233171409;0.5367602240733753;0.9544380865764811;2;22480
70;maxwell;DeepOrder;0.12209872507355343;0.5304150027929124;0.9567950301635237;2;25975
71;maxwell;DeepOrder;0.14278350515463914;0.5204842285843759;0.9499538918678843;2;21998
72;maxwell;DeepOrder;0.15071770334928233;0.540379962147529;0.9184081030171931;2;22225
73;maxwell;DeepOrder;0.13395012067578438;0.5316033641860686;0.9544233433399727;2;21786
74;maxwell;DeepOrder;0.13354786806114238;0.5280290703758344;0.9549355620249325;2;21339
75;maxwell;DeepOrder;0.1214434420541291;0.5395242002939445;0.954854926926627;2;21257
76;maxwell;DeepOrder;0.1217904233171409;0.5466063121564819;0.9544615451243251;2;22905
77;maxwell;DeepOrder;0.1267857142857143;0.5318833373341109;0.9523237179487127;2;21118
78;maxwell;DeepOrder;0.13861386138613863;0.5300056519705868;0.9505081333809479;2;24913
79;maxwell;DeepOrder;0.14278350515463914;0.5243716519121526;0.9499504764506911;2;23604
80;maxwell;DeepOrder;0.14278350515463914;0.5255886970172685;0.9499470610334979;2;25444
81;maxwell;DeepOrder;0.14183673469387753;0.5287789319696496;0.9498297312788643;2;21380
82;maxwell;DeepOrder;0.14183673469387753;0.5259253678397983;0.9498870494622143;2;22098
83;maxwell;DeepOrder;0.17121212121212123;0.5325354042941984;0.9119777622424121;2;20644
84;maxwell;DeepOrder;0.14090909090909096;0.5325567230089844;0.9498718332833922;2;22341
85;maxwell;DeepOrder;0.17938144329896913;0.5337293045687744;0.9038355135079691;2;21014
86;maxwell;DeepOrder;0.11919191919191924;0.5400091647975301;0.9548439765568871;2;22718
87;maxwell;DeepOrder;0.1461218836565097;0.5291597134092112;0.9245691748751683;2;21519
88;maxwell;DeepOrder;0.17577319587628862;0.5316706857207594;0.9083780183749388;2;20990
89;maxwell;DeepOrder;0.1616161616161616;0.5386404746400405;0.9042188209860139;2;20582
90;maxwell;DeepOrder;0.18092783505154644;0.5340821181763744;0.9019365415485435;2;25451
91;maxwell;DeepOrder;0.14278350515463914;0.5233876579973783;0.9499094914443732;2;21201
92;maxwell;DeepOrder;0.14090909090909096;0.5277326024059693;0.9499517294184155;2;22809
93;maxwell;DeepOrder;0.13095238095238093;0.5415946359157813;0.9522493541940785;2;20862
94;maxwell;DeepOrder;0.11919191919191924;0.5338422207751488;0.9548666050475496;2;21805
95;maxwell;DeepOrder;0.14278350515463914;0.5255757497289162;0.9499129068615664;2;22096
96;maxwell;DeepOrder;0.14090909090909096;0.5343414039896452;0.9498751622890182;2;20812
97;maxwell;DeepOrder;0.12745098039215688;0.5288474385570127;0.9523670760193286;2;21149
98;maxwell;DeepOrder;0.0;0.5824561403508772;-1.0;2;20373
99;maxwell;DeepOrder;0.4375;0.6715686274509803;0.6153846153846154;2;18980
100;maxwell;DeepOrder;0.16980023501762634;0.5431569992738586;0.8770684175194168;2;24711
101;maxwell;DeepOrder;0.16187384044526906;0.5266919112832049;0.89153117223983;2;24157
102;maxwell;DeepOrder;0.0;0.593999989625641;-1.0;2;21770
103;maxwell;DeepOrder;0.0;0.5714725207110992;-1.0;2;23493
104;maxwell;DeepOrder;0.9621848739495799;0.5595636580992229;0.03361344537815126;2;20947
105;maxwell;DeepOrder;0.0;0.5175782238750756;-1.0;2;21376
106;maxwell;DeepOrder;0.0;0.5195019373430169;-1.0;2;22619
107;maxwell;DeepOrder;0.0;0.5140465046193834;-1.0;2;22557
108;maxwell;DeepOrder;0.0;0.5137257440644775;-1.0;2;20523
109;maxwell;DeepOrder;0.0;0.5143071146136867;-1.0;2;21438
110;maxwell;DeepOrder;0.0;0.5171726147543346;-1.0;2;26317
111;maxwell;DeepOrder;0.0;0.5141434444952033;-1.0;2;21503
112;maxwell;DeepOrder;0.0;0.521086373548531;-1.0;2;22498
113;maxwell;DeepOrder;0.0;0.524259542425204;-1.0;2;21174
114;maxwell;DeepOrder;0.0;0.5163202384892362;-1.0;2;21311
115;maxwell;DeepOrder;0.0;0.5159796725014116;-1.0;2;21317
