rank_index,time,class,failures,ranking,nfpa,DDP
0.2933277460286361,0.009000000000000001,1,0.0,22,0.8087405257216577,-1
0.2887434785240048,0.146,1,0.0,15,0.8087405257216577,-1
0.23617548900617424,0.022,1,0.0,20,0.8087405257216577,-1
0.2333300147923421,0.287,1,0.0,11,0.8087405257216577,-1
0.17608189694214665,12.392,0,0.0,4,0.8087405257216577,-1
0.15426965026449138,0.061,1,0.0,17,0.8087405257216577,-1
0.08535812974074733,5.601,0,0.0,5,0.8087405257216577,-1
-0.11747412682873433,0.042,1,0.0,19,0.8087405257216577,-1
-0.21805485450694134,0.125,1,0.0,16,0.8087405257216577,-1
-0.2449126676537992,0.228,1,0.0,12,0.8087405257216577,-1
-0.25924680531970834,1.291,0,0.0,9,0.8087405257216577,-1
-0.34234158020639244,0.047,1,0.0,18,0.8087405257216577,-1
-0.3644780854519106,0.001,1,0.0,23,0.8087405257216577,-1
-0.5612598976298855,1.663,0,0.0,7,0.8087405257216577,-1
-0.6990540083360458,0.181,1,0.0,13,0.8087405257216577,-1
-0.7127653141888644,0.016,1,0.0,21,0.8087405257216577,-1
-0.7384391619743299,0.7090000000000001,0,0.0,10,0.8087405257216577,-1
-0.8009399911669698,1.628,0,0.0,8,0.8087405257216577,-1
-0.8181230093296553,0.0,1,0.0,25,0.8087405257216577,-1
-0.911887043792448,5.412000000000001,0,0.0,6,0.8087405257216577,-1
-0.920213309099984,0.001,1,0.0,24,0.8087405257216577,-1
-1.336482903006233,0.18,1,0.0,14,0.8087405257216577,-1
-1.5867704218390837,44.726000000000006,0,0.0,3,0.8087405257216577,-1
-1.7753623967346637,0.0,1,0.0,26,0.8087405257216577,-1
-2.0033958077099583,60.947,0,0.0,2,0.8087405257216577,-1
-3.868219098456091,76.79899999999998,0,0.0,1,0.8087405257216577,-1
rank_index,time,class,failures,ranking,nfpa,DDP
0.2933475842253597,0.01,1,0.0,19,0.9093117408906882,-1
0.28931844628455466,0.159,1,0.0,13,0.9093117408906882,-1
0.23615603049350745,0.022,1,0.0,18,0.9093117408906882,-1
0.23386530854815615,0.311,1,0.0,10,0.9093117408906882,-1
0.1834766770877783,12.876,0,0.0,3,0.9093117408906882,-1
0.14688365469297013,0.06,1,0.0,15,0.9093117408906882,-1
0.082682247114967,5.957000000000002,0,0.0,4,0.9093117408906882,-1
-0.11729549961702625,0.044,1,0.0,17,0.9093117408906882,-1
-0.21803490828200114,0.13699999999999998,1,0.0,14,0.9093117408906882,-1
-0.24596324968995315,0.203,1,0.0,11,0.9093117408906882,-1
-0.25914750790034896,1.3019999999999998,0,0.0,8,0.9093117408906882,-1
-0.3425200010630833,0.045,1,0.0,16,0.9093117408906882,-1
-0.5611606886731315,1.7,0,0.0,7,0.9093117408906882,-1
-0.6989943710659539,0.171,1,0.0,12,0.9093117408906882,-1
-0.7384589782167309,0.71,0,0.0,9,0.9093117408906882,-1
-0.8007217512419449,1.796,0,0.0,6,0.9093117408906882,-1
-0.92359487982278,5.316,0,0.0,5,0.9093117408906882,-1
-1.5664109604887502,47.592,0,0.0,2,0.9093117408906882,-1
-3.875058133901671,77.12899999999998,0,0.0,1,0.9093117408906882,-1
rank_index,time,class,failures,ranking,nfpa,DDP
0.6599479988368692,0.778,0,0.0,11,0.7939714436805927,-1
0.2934017498888631,0.009000000000000001,1,0.0,25,0.7939714436805927,-1
0.2888968629989682,0.14400000000000002,1,0.0,16,0.7939714436805927,-1
0.2362495033619645,0.02,1,0.0,22,0.7939714436805927,-1
0.2330078220813953,0.265,1,0.0,13,0.7939714436805927,-1
0.16438052314778914,12.626,0,0.0,4,0.7939714436805927,-1
0.14765778710204286,0.06,1,0.0,18,0.7939714436805927,-1
0.0686611616356097,5.564,0,0.0,5,0.7939714436805927,-1
-0.05674874107929381,0.016,1,0.0,23,0.7939714436805927,-1
-0.11728116096255653,0.043,1,0.0,20,0.7939714436805927,-1
-0.21841690345511516,0.121,1,0.0,17,0.7939714436805927,-1
-0.24487807845973625,0.213,1,0.0,14,0.7939714436805927,-1
-0.25948999132092665,1.3130000000000002,0,0.0,10,0.7939714436805927,-1
-0.3423467424514338,0.046,1,0.0,19,0.7939714436805927,-1
-0.3641421551627657,0.001,1,0.0,27,0.7939714436805927,-1
-0.5625338204763479,1.632,0,0.0,9,0.7939714436805927,-1
-0.6985041588557611,0.175,1,0.0,15,0.7939714436805927,-1
-0.7124687354384577,0.014,1,0.0,24,0.7939714436805927,-1
-0.7384048646330865,0.7090000000000001,0,0.0,12,0.7939714436805927,-1
-0.752389623072721,0.0,1,0.0,30,0.7939714436805927,-1
-0.8072889104285799,1.729,0,0.0,8,0.7939714436805927,-1
-0.8178270613126274,0.001,1,0.0,28,0.7939714436805927,-1
-0.8812789675463282,5.085,0,0.0,7,0.7939714436805927,-1
-0.9199565556166344,0.0,1,0.0,29,0.7939714436805927,-1
-0.92456536566091,5.316,0,0.0,6,0.7939714436805927,-1
-1.342450997111412,0.021,1,0.0,21,0.7939714436805927,-1
-1.6799490665987866,45.349,0,0.0,3,0.7939714436805927,-1
-1.7749277483657484,0.002,1,0.0,26,0.7939714436805927,-1
-2.0042889956291936,61.106,0,0.0,2,0.7939714436805927,-1
-3.88804861268205,77.256,0,0.0,1,0.7939714436805927,-1
rank_index,time,class,failures,ranking,nfpa,DDP
0.2933263526288708,0.013,1,0.0,20,0.8722440350347329,-1
0.2893763760621456,0.145,1,0.0,13,0.8722440350347329,-1
0.23621369026128144,0.023,1,0.0,19,0.8722440350347329,-1
0.2347162636448792,0.326,1,0.0,10,0.8722440350347329,-1
0.1741771963535628,12.981,0,0.0,3,0.8722440350347329,-1
0.15466476129912518,0.058,1,0.0,16,0.8722440350347329,-1
0.08412785990348423,6.009,0,0.0,4,0.8722440350347329,-1
-0.11735662657705995,0.043,1,0.0,18,0.8722440350347329,-1
-0.21789770468767536,0.125,1,0.0,14,0.8722440350347329,-1
-0.2453899982991041,0.209,1,0.0,11,0.8722440350347329,-1
-0.26004120244714385,1.3090000000000002,0,0.0,8,0.8722440350347329,-1
-0.29590934556052323,0.08800000000000001,1,0.0,15,0.8722440350347329,-1
-0.3425017867299987,0.049,1,0.0,17,0.8722440350347329,-1
-0.5599528114449603,1.71,0,0.0,7,0.8722440350347329,-1
-0.6987778599548531,0.18600000000000005,1,0.0,12,0.8722440350347329,-1
-0.7384800896735287,0.71,0,0.0,9,0.8722440350347329,-1
-0.7540344209196814,0.001,1,0.0,21,0.8722440350347329,-1
-0.8047474322356142,1.753,0,0.0,6,0.8722440350347329,-1
-0.908201103783388,5.416,0,0.0,5,0.8722440350347329,-1
-1.5911332276701304,47.724,0,0.0,2,0.8722440350347329,-1
-3.8931986983224367,77.104,0,0.0,1,0.8722440350347329,-1
rank_index,time,class,failures,ranking,nfpa,DDP
0.2931621533032208,0.008,1,0.0,19,0.9121457489878542,-1
0.2893311323998894,0.158,1,0.0,14,0.9121457489878542,-1
0.23608898723922145,0.021,1,0.0,18,0.9121457489878542,-1
0.2322919860865975,0.27,1,0.0,10,0.9121457489878542,-1
0.16009644630565933,13.099,0,0.0,3,0.9121457489878542,-1
0.15473817325343292,0.059,1,0.0,15,0.9121457489878542,-1
0.06647855243677689,5.982,0,0.0,4,0.9121457489878542,-1
-0.11736235375132875,0.042,1,0.0,17,0.9121457489878542,-1
-0.2180620887923592,0.163,1,0.0,13,0.9121457489878542,-1
-0.2452371833851781,0.238,1,0.0,11,0.9121457489878542,-1
-0.2598886474822146,1.3019999999999998,0,0.0,8,0.9121457489878542,-1
-0.3426263715733709,0.045,1,0.0,16,0.9121457489878542,-1
-0.5630514007128709,1.6769999999999998,0,0.0,7,0.9121457489878542,-1
-0.6992199607382088,0.19,1,0.0,12,0.9121457489878542,-1
-0.7385256086640577,0.71,0,0.0,9,0.9121457489878542,-1
-0.8057050418381649,1.804,0,0.0,6,0.9121457489878542,-1
-0.9121715715202284,5.416,0,0.0,5,0.9121457489878542,-1
-1.6853034371203588,47.775,0,0.0,2,0.9121457489878542,-1
-3.887177952510663,80.468,0,0.0,1,0.9121457489878542,-1
rank_index,time,class,failures,ranking,nfpa,DDP
0.2933524534508641,0.008,1,0.0,19,0.9093117408906882,-1
0.2888080626851092,0.14400000000000002,1,0.0,13,0.9093117408906882,-1
0.23616090608659446,0.023,1,0.0,18,0.9093117408906882,-1
0.2345046899686849,0.265,1,0.0,10,0.9093117408906882,-1
0.15541034672597298,11.847,0,0.0,3,0.9093117408906882,-1
0.15469120505825998,0.065,1,0.0,15,0.9093117408906882,-1
0.06754108860071195,5.9529999999999985,0,0.0,4,0.9093117408906882,-1
-0.11733019220190875,0.045,1,0.0,17,0.9093117408906882,-1
-0.21957627096599044,0.134,1,0.0,14,0.9093117408906882,-1
-0.2463942716071353,0.24,1,0.0,11,0.9093117408906882,-1
-0.25961853212750313,1.304,0,0.0,8,0.9093117408906882,-1
-0.34247510073992554,0.049,1,0.0,16,0.9093117408906882,-1
-0.5617503374830732,1.619,0,0.0,7,0.9093117408906882,-1
-0.6993858658567884,0.18600000000000005,1,0.0,12,0.9093117408906882,-1
-0.7385333477140645,0.7090000000000001,0,0.0,9,0.9093117408906882,-1
-0.8077346050047155,1.7819999999999998,0,0.0,6,0.9093117408906882,-1
-0.9121796099793846,5.309,0,0.0,5,0.9093117408906882,-1
-1.6873333930253918,42.445,0,0.0,2,0.9093117408906882,-1
-4.020563072884023,77.23100000000002,0,0.0,1,0.9093117408906882,-1
rank_index,time,class,failures,ranking,nfpa,DDP
0.2933512377861738,0.01,1,0.0,19,0.9093117408906882,-1
0.28936166561382365,0.152,1,0.0,13,0.9093117408906882,-1
0.23608009142819625,0.021,1,0.0,18,0.9093117408906882,-1
0.2347014805248958,0.333,1,0.0,10,0.9093117408906882,-1
0.2050485601879715,11.665,0,0.0,3,0.9093117408906882,-1
0.1544515739703478,0.061,1,0.0,15,0.9093117408906882,-1
0.06868994621339503,6.005,0,0.0,4,0.9093117408906882,-1
-0.1174509697310297,0.044,1,0.0,17,0.9093117408906882,-1
-0.2184278524601562,0.131,1,0.0,14,0.9093117408906882,-1
-0.2464751499024841,0.222,1,0.0,11,0.9093117408906882,-1
-0.259698998874812,1.345,0,0.0,8,0.9093117408906882,-1
-0.3426355377225007,0.044,1,0.0,16,0.9093117408906882,-1
-0.5594524247369439,1.645,0,0.0,7,0.9093117408906882,-1
-0.6992287570793767,0.185,1,0.0,12,0.9093117408906882,-1
-0.7384950173395529,0.7090000000000001,0,0.0,9,0.9093117408906882,-1
-0.8068638876356975,1.758,0,0.0,6,0.9093117408906882,-1
-0.9079383759368096,5.392,0,0.0,5,0.9093117408906882,-1
-1.4760092403546672,42.413,0,0.0,2,0.9093117408906882,-1
-3.89222264354976,76.992,0,0.0,1,0.9093117408906882,-1
rank_index,time,class,failures,ranking,nfpa,DDP
0.2932843008103002,0.009000000000000001,1,0.0,19,0.9093117408906882,-1
0.28905654963246663,0.14400000000000002,1,0.0,13,0.9093117408906882,-1
0.23617163912099556,0.026,1,0.0,18,0.9093117408906882,-1
0.23201784512051346,0.327,1,0.0,10,0.9093117408906882,-1
0.21227700170377373,11.806,0,0.0,3,0.9093117408906882,-1
0.15462272867236942,0.063,1,0.0,15,0.9093117408906882,-1
0.06664044197513022,6.021,0,0.0,4,0.9093117408906882,-1
-0.11739876052512638,0.042,1,0.0,17,0.9093117408906882,-1
-0.21829666905105294,0.129,1,0.0,14,0.9093117408906882,-1
-0.24574933129239415,0.211,1,0.0,11,0.9093117408906882,-1
-0.2613124998796005,1.3430000000000002,0,0.0,8,0.9093117408906882,-1
-0.3424248219798963,0.049,1,0.0,16,0.9093117408906882,-1
-0.5604705409528468,1.751,0,0.0,7,0.9093117408906882,-1
-0.6991769855813044,0.171,1,0.0,12,0.9093117408906882,-1
-0.7384826207821595,0.71,0,0.0,9,0.9093117408906882,-1
-0.8058999970833182,1.788,0,0.0,6,0.9093117408906882,-1
-0.9112166320576364,5.32,0,0.0,5,0.9093117408906882,-1
-1.4747282368314043,42.529,0,0.0,2,0.9093117408906882,-1
-3.882734044528231,77.236,0,0.0,1,0.9093117408906882,-1
rank_index,time,class,failures,ranking,nfpa,DDP
0.29346844582568005,0.014,1,0.0,22,0.8009998387356877,-1
0.2895188783003321,0.154,1,0.0,14,0.8009998387356877,-1
0.2361182071514443,0.02,1,0.0,20,0.8009998387356877,-1
