cycle_id,num_testsuite,NORMALIZED_RPA,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,ddp
23e2e34c178463ad29b3339572e4258c469ffc56,70,0.7568988398475962,0,44.52100000000001,0,0,1.15,16.858,0,0,4.554,20.997999999999998,0,0,10.092999999999998,23.997999999999998,-1.0
6fc2a3b0a5a33fa3b921925303ef4a8e73dccbbb,70,0.7623014683847767,0,42.117,0,0,1.405,14.202999999999998,0,0,5.192,18.758,0,0,10.647,21.787999999999997,-1.0
f73dd19086aa44e7dad0b95d4e0dd4bca7dfe1bd,70,0.7421464959972601,0,46.037000000000006,0,0,1.2069999999999999,16.744,0,0,4.689,21.016000000000002,0,0,10.049999999999999,23.744999999999997,-1.0
c55c6416f07650b70b81a6dca09db73cc1689531,70,0.7515218973414955,0,45.458999999999996,0,0,1.38,16.299999999999997,0,0,5.193,20.976,0,0,10.984,23.961000000000002,-1.0
f973acb33f91db0f1a581ab2ef4287083c3faa1a,70,0.744209940494028,0,43.615,0,0,1.213,16.365000000000002,0,0,4.686999999999999,20.592,0,0,9.772999999999998,23.365000000000002,-1.0
578c13f135a3a9a0e0eebc1f08fb3447170053b3,70,0.7708377927137291,3,42.884,3,3,2.177,16.566000000000003,3,3,5.218,21.047,3,3,10.664,23.559,0.014598540145985401
c1425cc65cefde9e3af72b4af4351069caef12f8,70,0.7513934671860955,0,41.814,0,0,1.3130000000000002,15.55,0,0,4.675999999999999,19.887,0,0,9.879999999999997,22.584999999999997,-1.0
1fae9ce05e50537af3d15ea348c2949dec43d06a,70,0.7475833725758811,1,125.225,1,1,4.0,41.641000000000005,1,1,14.296000000000001,54.136,1,1,30.376,62.047,0.014285714285714285
370d956289ddee691dc2f5a901dd3ac305dffc1f,70,0.7451860096750719,0,131.94,0,0,4.111,44.42,0,0,15.555,58.458,0,0,32.730999999999995,67.882,-1.0
eb66eb9385b1214bcbfb1449b70bdc05375fd5f4,70,0.7434564835823452,0,123.109,0,0,4.046,42.907000000000004,0,0,14.475000000000001,55.931999999999995,0,0,30.663,64.12700000000001,-1.0
eb693c37cc64a54989fdb40803313ee03d4bc805,70,0.7446637270431097,0,109.10999999999999,0,0,3.2299999999999995,34.519,0,0,12.334999999999999,46.957,0,0,27.695999999999998,53.86899999999999,-1.0
10311350266184de4c9b9265b604d3865d0e0873,72,0.7345299952763344,0,96.393,0,0,2.871,33.48,0,0,11.325,43.91300000000001,0,0,25.244,50.77,-1.0
f377b486e375c270d2598a61cf7b299b5dea4581,71,0.7304491283364521,0,101.605,0,0,3.435,37.394000000000005,0,0,12.686,48.402,0,0,27.524000000000004,56.089000000000006,-1.0
1f75676a77039d43057d9ce736e65428646eff36,71,0.7410945861650082,0,99.448,0,0,2.826,33.073,0,0,11.149000000000001,43.006,0,0,24.561999999999998,49.718999999999994,-1.0
0da6663c1e74e0300f79bd43cd0544e6f5548c5d,71,0.7354722742046682,0,90.47699999999999,0,0,2.961,30.345,0,0,10.841999999999999,40.788000000000004,0,0,24.755,47.337999999999994,-1.0
99bcbd4e74e04906ca0ce06455a3c79ad2537587,71,0.7489247841360513,1,92.20300000000002,1,1,3.6870000000000003,32.67,1,1,11.288,42.652,1,1,24.686999999999998,49.116,0.0
e2eec2f5528ef2b005c6de85fb72836992116bdc,71,0.7423257493680027,1,107.989,1,1,3.968,38.376,1,1,12.818,50.223,1,1,29.069,57.81699999999999,0.0
6b2e98a56dda635b0d9689bdf9fafecbb1dd6df2,72,0.7423240434577235,1,97.649,1,1,3.9170000000000003,34.307,1,1,11.774999999999999,44.550000000000004,1,1,25.372,51.013999999999996,0.0
fa44670b4163207cd26d587082f7f69753828cd9,73,0.7450452969043966,1,94.92999999999999,1,1,3.209,32.15,1,1,11.049000000000001,42.479,1,1,24.267000000000003,48.944,0.0
