rank_index,time,class,failures,ranking,nfpa,DDP
3.578481542899533,16.555999999999994,0.0,0,3,0.6016806722689075,0.5882352941176471
2.9699498185867137,16.362000000000002,0.0,0,4,0.6016806722689075,0.5882352941176471
2.877506509557429,16.744,0.0,0,2,0.6016806722689075,0.5882352941176471
2.389047230291508,13.458,0.0,0,5,0.6016806722689075,0.5882352941176471
1.0637472977956697,5.908,0.0,0,8,0.6016806722689075,0.5882352941176471
0.9859942445820754,26.497,0.0,0,1,0.6016806722689075,0.5882352941176471
0.9319802828395708,0.014,1.0,0,12,0.6016806722689075,0.5882352941176471
0.8564807155843374,7.124,0.0,0,6,0.6016806722689075,0.5882352941176471
0.6873438972762086,7.087999999999999,0.0,0,7,0.6016806722689075,0.5882352941176471
0.5577878745555269,0.004,1.0,0,15,0.6016806722689075,0.5882352941176471
0.3474254116806333,5.858,2.0,1,17,0.6016806722689075,0.5882352941176471
0.18659431182895506,0.018000000000000002,1.0,0,11,0.6016806722689075,0.5882352941176471
0.01426097188952476,2.086,0.0,0,9,0.6016806722689075,0.5882352941176471
-0.5252526216924788,0.013,1.0,0,13,0.6016806722689075,0.5882352941176471
-0.5588453827423735,0.001,1.0,0,16,0.6016806722689075,0.5882352941176471
-0.5621345010438883,0.01,1.0,0,14,0.6016806722689075,0.5882352941176471
-1.2124421660078768,0.018000000000000002,1.0,0,10,0.6016806722689075,0.5882352941176471
rank_index,time,class,failures,ranking,nfpa,DDP
3.4848939293770527,16.758,0.0,0,2,0.6203992210321326,0.2564102564102564
2.6513174492954894,16.809,0.0,0,1,0.6203992210321326,0.2564102564102564
2.4746281377517945,14.457,0.0,0,4,0.6203992210321326,0.2564102564102564
0.9531389204036432,5.934,0.0,0,8,0.6203992210321326,0.2564102564102564
0.8373887273300328,0.009000000000000001,1.0,0,26,0.6203992210321326,0.2564102564102564
0.7910708241769929,16.189,0.0,0,3,0.6203992210321326,0.2564102564102564
0.7467992833111621,8.047,0.0,0,5,0.6203992210321326,0.2564102564102564
0.7460985197542529,6.894,0.0,0,6,0.6203992210321326,0.2564102564102564
0.7331442457145315,6.357,0.0,0,7,0.6203992210321326,0.2564102564102564
0.4653145691991142,0.002,1.0,0,31,0.6203992210321326,0.2564102564102564
0.3613621354511369,5.295,2.0,1,39,0.6203992210321326,0.2564102564102564
0.34512443797229764,2.989,0.0,0,11,0.6203992210321326,0.2564102564102564
0.09261616457064324,0.019,1.0,0,23,0.6203992210321326,0.2564102564102564
0.08780025843533999,3.188,0.0,0,9,0.6203992210321326,0.2564102564102564
-0.06411775683945077,3.117,0.0,0,10,0.6203992210321326,0.2564102564102564
-0.08358847022413303,2.067,0.0,0,13,0.6203992210321326,0.2564102564102564
-0.08653881053364372,2.845,0.0,0,12,0.6203992210321326,0.2564102564102564
-0.08733028278002276,0.003,1.0,0,30,0.6203992210321326,0.2564102564102564
-0.09840920892844293,0.001,1.0,0,33,0.6203992210321326,0.2564102564102564
-0.10862769224723118,0.0,1.0,0,38,0.6203992210321326,0.2564102564102564
-0.2783053301209751,0.001,1.0,0,34,0.6203992210321326,0.2564102564102564
-0.41081800518507583,1.083,0.0,0,14,0.6203992210321326,0.2564102564102564
-0.5922264863955433,0.255,0.0,0,16,0.6203992210321326,0.2564102564102564
-0.6011422282015327,0.301,0.0,0,15,0.6203992210321326,0.2564102564102564
-0.6115556095148335,0.166,1.0,0,18,0.6203992210321326,0.2564102564102564
-0.6170708101557906,0.01,1.0,0,25,0.6203992210321326,0.2564102564102564
-0.6260315309062119,0.135,1.0,0,19,0.6203992210321326,0.2564102564102564
-0.6389152050809165,0.024,1.0,0,21,0.6203992210321326,0.2564102564102564
-0.6433092847090711,0.0,1.0,0,37,0.6203992210321326,0.2564102564102564
-0.6456355339582398,0.076,1.0,0,20,0.6203992210321326,0.2564102564102564
-0.6478725393618376,0.003,1.0,0,29,0.6203992210321326,0.2564102564102564
-0.6519542641382692,0.001,1.0,0,35,0.6203992210321326,0.2564102564102564
-0.6543163868098686,0.012,1.0,0,24,0.6203992210321326,0.2564102564102564
-0.662813521516606,0.022,1.0,0,22,0.6203992210321326,0.2564102564102564
-0.6645259601057781,0.0,1.0,0,36,0.6203992210321326,0.2564102564102564
-0.6656404502511358,0.001,1.0,0,32,0.6203992210321326,0.2564102564102564
-0.7083812130399076,0.004,1.0,0,28,0.6203992210321326,0.2564102564102564
-0.8288428976211335,0.211,1.0,0,17,0.6203992210321326,0.2564102564102564
-1.3080145627658508,0.008,1.0,0,27,0.6203992210321326,0.2564102564102564
