step;env;model;NAPFD/APFD;NRPA;DDP;training_time(seconds);prediction_time(microseconds)
1;spring-data-redis;DeepOrder;0.6720588235294118;0.6417183212380382;0.28637544501106504;3;32200
2;spring-data-redis;DeepOrder;0.8329787234042554;0.7228923372260437;0.07762180603432897;3;22016
3;spring-data-redis;DeepOrder;0.8578431372549019;0.7312977949882297;0.04990487381791747;3;21941
4;spring-data-redis;DeepOrder;0.85;0.7390741251033347;0.05726357866685332;3;21863
5;spring-data-redis;DeepOrder;0.8184551341350602;0.751545530492899;0.07885302925481656;3;22342
6;spring-data-redis;DeepOrder;0.7826282628262826;0.7148509113443943;0.1391056710205651;3;25498
7;spring-data-redis;DeepOrder;0.8565217391304347;0.6983761366070216;0.06888618178797823;3;22263
8;spring-data-redis;DeepOrder;0.8613653699466056;0.7313321275468906;0.04765545073256491;3;25564
9;spring-data-redis;DeepOrder;0.6611111111111111;0.5902696985721841;0.32926829268292684;3;26016
10;spring-data-redis;DeepOrder;0.8329896907216494;0.7180112965090875;0.0810888350011949;3;22345
11;spring-data-redis;DeepOrder;0.8690677966101694;0.6983786434548079;0.05606699052577874;3;24570
12;spring-data-redis;DeepOrder;0.8985507246376812;0.7023362612270949;0.03187061835455029;3;22430
13;spring-data-redis;DeepOrder;0.8414893617021277;0.727965303329245;0.06681474110664885;3;22720
14;spring-data-redis;DeepOrder;0.8271276595744681;0.7207024653833161;0.08504921994384973;3;22333
15;spring-data-redis;DeepOrder;0.8392673741869223;0.7049313918480777;0.08606459221477603;3;22295
16;spring-data-redis;DeepOrder;0.8636363636363636;0.7059576192681797;0.060544244447317055;3;22421
17;spring-data-redis;DeepOrder;0.8420212765957448;0.7303684743774326;0.0661466292334478;3;22374
18;spring-data-redis;DeepOrder;0.8705128205128205;0.7066270909040469;0.05352910870685183;3;22062
19;spring-data-redis;DeepOrder;0.8398936170212766;0.7284807764091077;0.06884750701872822;3;27412
20;spring-data-redis;DeepOrder;0.8173684210526316;0.7163888123449988;0.09855885549984278;3;21617
21;spring-data-redis;DeepOrder;0.8797619047619047;0.6886996336996338;0.06011194402798671;3;23877
22;spring-data-redis;DeepOrder;0.8515957446808511;0.7358644839047973;0.05396780269376987;3;22067
23;spring-data-redis;DeepOrder;0.8325734549138805;0.7360600081764691;0.07231017570000642;3;24222
24;spring-data-redis;DeepOrder;0.8202127659574469;0.7198030537336249;0.09380575002665353;3;23997
25;spring-data-redis;DeepOrder;0.8473118279569892;0.7335709225975287;0.05815050974458705;3;21478
26;spring-data-redis;DeepOrder;0.8410526315789474;0.7254891154588038;0.06858585504400533;3;21619
27;spring-data-redis;DeepOrder;0.8441558441558441;0.6946043799860985;0.08341607424176267;3;23032
28;spring-data-redis;DeepOrder;0.8866666666666667;0.7136637975378077;0.03640811173360667;3;22212
29;spring-data-redis;DeepOrder;0.8462765957446808;0.7317087043850762;0.06074487366288736;3;28103
30;spring-data-redis;DeepOrder;0.8338541666666667;0.7220667966454785;0.07885047925533707;3;43262
31;spring-data-redis;DeepOrder;0.8367021276595745;0.7259069659965511;0.07289171612352918;3;24876
32;spring-data-redis;DeepOrder;0.8547872340425532;0.7373149185019282;0.049937808735207076;3;23505
33;spring-data-redis;DeepOrder;0.8319587628865979;0.7174545631099386;0.08236961644864862;3;22933
34;spring-data-redis;DeepOrder;0.8361195542046607;0.737560212588208;0.06772521264046706;3;22472
35;spring-data-redis;DeepOrder;0.8305471124620061;0.7333155583995449;0.0749363630719565;3;21612
36;spring-data-redis;DeepOrder;0.8069148936170213;0.7106667377664017;0.11070755890401283;3;21876
37;spring-data-redis;DeepOrder;0.823404255319149;0.7193160205478233;0.08978286364120987;3;21848
38;spring-data-redis;DeepOrder;0.8090425531914894;0.7104712134947294;0.10797469703969602;3;26488
39;spring-data-redis;DeepOrder;0.7142857142857142;0.7714285714285714;0.2727272727272727;3;22334
40;spring-data-redis;DeepOrder;0.8276327632763276;0.7265249561757104;0.08163869865997575;3;23506
41;spring-data-redis;DeepOrder;0.8250000000000001;0.7162043961326854;0.09002733658604138;3;20643
42;spring-data-redis;DeepOrder;0.8738127544097692;0.7135881928646733;0.053110648648174164;3;24908
43;spring-data-redis;DeepOrder;0.8650568181818181;0.7080821305764183;0.05956138446494236;3;21127
44;spring-data-redis;DeepOrder;0.8618607954545454;0.7037131820649715;0.0633912451314939;3;21269
45;spring-data-redis;DeepOrder;0.8583096590909091;0.6976235182336444;0.06770540503931018;3;20589
46;spring-data-redis;DeepOrder;0.8692741367159972;0.70298174484221;0.0551686105826235;3;23327
47;spring-data-redis;DeepOrder;0.8650568181818181;0.7030585467378516;0.05955581780699673;3;20391
48;spring-data-redis;DeepOrder;0.8533380681818181;0.6968020428015566;0.07370069564668828;3;20118
49;spring-data-redis;DeepOrder;0.8625710227272727;0.6985566917021084;0.06254140201847035;3;25824
50;spring-data-redis;DeepOrder;0.8303191489361702;0.7220960201923243;0.08100501083904864;3;21765
51;spring-data-redis;DeepOrder;0.8260416666666667;0.7166884781795846;0.08872279317623392;3;20144
52;spring-data-redis;DeepOrder;0.8481579820776635;0.6989653889488449;0.07802705561431822;3;23361
53;spring-data-redis;DeepOrder;0.8280612244897958;0.713218374567178;0.08838126706901807;3;22433
54;spring-data-redis;DeepOrder;0.8628542510121457;0.6979011700373925;0.06338336460287665;3;24604
55;spring-data-redis;DeepOrder;0.8853609625668449;0.7004704183750982;0.04062776601636732;3;22271
56;spring-data-redis;DeepOrder;0.852112676056338;0.7199924488656881;0.06256446932291762;3;21923
57;spring-data-redis;DeepOrder;0.8665794637017659;0.6947584789311408;0.06483923843147177;3;23965
58;spring-data-redis;DeepOrder;0.8415178571428572;0.7355776934992789;0.06338228184674903;3;20798
59;spring-data-redis;DeepOrder;0.7577962577962577;0.79425320056899;0.10534938969443754;3;26495
60;spring-data-redis;DeepOrder;0.8763736263736264;0.7192688043152531;0.03904900131315233;3;21046
61;spring-data-redis;DeepOrder;0.8555555555555555;0.6987518992836986;0.07557741815884184;3;22098
62;spring-data-redis;DeepOrder;0.7142857142857142;0.8428571428571429;0.2727272727272727;3;21950
63;spring-data-redis;DeepOrder;0.8333333333333334;0.7268642166550933;0.07940759195819887;3;18199
