priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
3.0,0.9999999999048104,0.003,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,33,0.7449297001368671,0.5558510638297872
3.0,0.9999998690234225,0.001,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,56,0.7449297001368671,0.5558510638297872
3.0,0.9999998550488428,0.001,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,59,0.7449297001368671,0.5558510638297872
3.0,0.999999717601511,0.0,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,62,0.7449297001368671,0.5558510638297872
3.0,0.9999996440925581,0.024,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,8,0.7449297001368671,0.5558510638297872
3.0,0.9999994120362743,0.0,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,65,0.7449297001368671,0.5558510638297872
3.0,0.9999991421554959,0.003,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,34,0.7449297001368671,0.5558510638297872
3.0,0.9999986730980092,0.0,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,69,0.7449297001368671,0.5558510638297872
3.0,0.9999984021700765,0.121,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,2,0.7449297001368671,0.5558510638297872
3.0,0.9999983935695853,0.016,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,12,0.7449297001368671,0.5558510638297872
3.0,0.9999983136219405,0.027000000000000003,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,6,0.7449297001368671,0.5558510638297872
3.0,0.9999974860278427,0.003,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,36,0.7449297001368671,0.5558510638297872
3.0,0.9999973399325198,0.0,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,66,0.7449297001368671,0.5558510638297872
3.0,0.9999961968594968,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,43,0.7449297001368671,0.5558510638297872
3.0,0.9999941317935255,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,52,0.7449297001368671,0.5558510638297872
3.0,0.9999932635044623,0.0,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,64,0.7449297001368671,0.5558510638297872
3.0,0.9999887677123542,0.024,2.0,1,0.076923077,96769a28d9b3c14bd60e4596fef4173d991b607f,76,0.7449297001368671,0.5558510638297872
3.0,0.9999866964508127,0.02,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,10,0.7449297001368671,0.5558510638297872
3.0,0.9999847199691382,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,38,0.7449297001368671,0.5558510638297872
3.0,0.9999829231657672,0.006,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,23,0.7449297001368671,0.5558510638297872
3.0,0.9999783839342389,0.003,2.0,1,0.090909091,96769a28d9b3c14bd60e4596fef4173d991b607f,91,0.7449297001368671,0.5558510638297872
3.0,0.9999772089931784,0.003,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,32,0.7449297001368671,0.5558510638297872
3.0,0.9999771877782354,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,42,0.7449297001368671,0.5558510638297872
3.0,0.9999744698934373,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,45,0.7449297001368671,0.5558510638297872
3.0,0.9999528975630145,0.009000000000000001,2.0,1,0.2,96769a28d9b3c14bd60e4596fef4173d991b607f,81,0.7449297001368671,0.5558510638297872
3.0,0.9999510684052456,0.0,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,73,0.7449297001368671,0.5558510638297872
3.0,0.9999433450074742,0.361,2.0,1,0.025641026,96769a28d9b3c14bd60e4596fef4173d991b607f,75,0.7449297001368671,0.5558510638297872
3.0,0.9999419746979386,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,54,0.7449297001368671,0.5558510638297872
3.0,0.9999416218190836,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,48,0.7449297001368671,0.5558510638297872
3.0,0.9999409555339615,0.047,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,4,0.7449297001368671,0.5558510638297872
3.0,0.9999318648703515,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,44,0.7449297001368671,0.5558510638297872
3.0,0.9999246994109017,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,51,0.7449297001368671,0.5558510638297872
3.0,0.9999215045536322,0.01,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,18,0.7449297001368671,0.5558510638297872
3.0,0.9999141855620178,0.001,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,58,0.7449297001368671,0.5558510638297872
3.0,0.9999074685964088,0.003,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,35,0.7449297001368671,0.5558510638297872
3.0,0.9999054653349243,0.13699999999999998,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,1,0.7449297001368671,0.5558510638297872
3.0,0.9999016994048047,0.003,2.0,1,1.0,96769a28d9b3c14bd60e4596fef4173d991b607f,89,0.7449297001368671,0.5558510638297872
3.0,0.9998979182011082,0.006,2.0,1,0.2,96769a28d9b3c14bd60e4596fef4173d991b607f,86,0.7449297001368671,0.5558510638297872
3.0,0.9998970713146759,0.004,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,25,0.7449297001368671,0.5558510638297872
3.0,0.9998873736609857,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,46,0.7449297001368671,0.5558510638297872
3.0,0.9998841782884524,0.0,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,74,0.7449297001368671,0.5558510638297872
3.0,0.9998090278792199,0.004,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,29,0.7449297001368671,0.5558510638297872
3.0,0.9997952933343011,0.018000000000000002,2.0,1,1.0,96769a28d9b3c14bd60e4596fef4173d991b607f,78,0.7449297001368671,0.5558510638297872
3.0,0.9997875563367856,0.006999999999999999,2.0,1,0.090909091,96769a28d9b3c14bd60e4596fef4173d991b607f,84,0.7449297001368671,0.5558510638297872
3.0,0.9997819786833707,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,40,0.7449297001368671,0.5558510638297872
3.0,0.9997647127732379,0.009000000000000001,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,19,0.7449297001368671,0.5558510638297872
3.0,0.999695071064559,0.001,3.0,1,0.090909091,96769a28d9b3c14bd60e4596fef4173d991b607f,94,0.7449297001368671,0.5558510638297872
3.0,0.9996340597845613,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,41,0.7449297001368671,0.5558510638297872
3.0,0.999617284588515,0.001,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,55,0.7449297001368671,0.5558510638297872
3.0,0.9995426192604931,0.023,2.0,1,0.029411765,96769a28d9b3c14bd60e4596fef4173d991b607f,77,0.7449297001368671,0.5558510638297872
3.0,0.9995338987608972,0.0,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,61,0.7449297001368671,0.5558510638297872
3.0,0.9994784323290135,0.006,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,22,0.7449297001368671,0.5558510638297872
3.0,0.9994774273301302,0.006,2.0,1,0.090909091,96769a28d9b3c14bd60e4596fef4173d991b607f,85,0.7449297001368671,0.5558510638297872
3.0,0.999389749378149,0.015,2.0,1,0.333333333,96769a28d9b3c14bd60e4596fef4173d991b607f,79,0.7449297001368671,0.5558510638297872
3.0,0.9993504023439002,0.039,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,5,0.7449297001368671,0.5558510638297872
3.0,0.9993259247242502,0.0,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,70,0.7449297001368671,0.5558510638297872
3.0,0.9992236579265642,0.006999999999999999,2.0,1,0.14285714300000002,96769a28d9b3c14bd60e4596fef4173d991b607f,82,0.7449297001368671,0.5558510638297872
3.0,0.9992144480453659,0.006999999999999999,2.0,1,0.25,96769a28d9b3c14bd60e4596fef4173d991b607f,83,0.7449297001368671,0.5558510638297872
3.0,0.9991904065724977,0.012,2.0,1,0.111111111,96769a28d9b3c14bd60e4596fef4173d991b607f,80,0.7449297001368671,0.5558510638297872
3.0,0.9991484056424178,0.004,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,28,0.7449297001368671,0.5558510638297872
3.0,0.9990621433620114,0.049,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,3,0.7449297001368671,0.5558510638297872
3.0,0.999034784029131,0.001,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,60,0.7449297001368671,0.5558510638297872
3.0,0.9986251200107571,0.008,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,20,0.7449297001368671,0.5558510638297872
3.0,0.9985153471706878,0.011000000000000001,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,13,0.7449297001368671,0.5558510638297872
3.0,0.9985119283166539,0.0,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,72,0.7449297001368671,0.5558510638297872
3.0,0.9984356338785731,0.024,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,7,0.7449297001368671,0.5558510638297872
3.0,0.9984294059267005,0.001,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,57,0.7449297001368671,0.5558510638297872
3.0,0.998404703192744,0.004,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,27,0.7449297001368671,0.5558510638297872
3.0,0.9981016519344779,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,47,0.7449297001368671,0.5558510638297872
3.0,0.9980053862767173,0.006,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,21,0.7449297001368671,0.5558510638297872
3.0,0.9976636873784219,0.004,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,30,0.7449297001368671,0.5558510638297872
3.0,0.9971900042263696,0.004,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,24,0.7449297001368671,0.5558510638297872
3.0,0.9971494027796501,0.004,2.0,1,0.25,96769a28d9b3c14bd60e4596fef4173d991b607f,88,0.7449297001368671,0.5558510638297872
3.0,0.9968734256502102,0.01,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,16,0.7449297001368671,0.5558510638297872
3.0,0.9968388895767724,0.0,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,68,0.7449297001368671,0.5558510638297872
3.0,0.9950707170964065,0.022000000000000002,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,9,0.7449297001368671,0.5558510638297872
3.0,0.994653247977089,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,53,0.7449297001368671,0.5558510638297872
3.0,0.9934270576411756,0.005,2.0,1,1.0,96769a28d9b3c14bd60e4596fef4173d991b607f,87,0.7449297001368671,0.5558510638297872
3.0,0.9927711915254324,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,49,0.7449297001368671,0.5558510638297872
3.0,0.991639603424992,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,39,0.7449297001368671,0.5558510638297872
3.0,0.9909450175127075,0.018000000000000002,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,11,0.7449297001368671,0.5558510638297872
3.0,0.9841060019155599,0.0,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,63,0.7449297001368671,0.5558510638297872
3.0,0.9829946620203125,0.002,3.0,1,0.090909091,96769a28d9b3c14bd60e4596fef4173d991b607f,92,0.7449297001368671,0.5558510638297872
3.0,0.9815175118891553,0.004,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,26,0.7449297001368671,0.5558510638297872
3.0,0.9281529345657318,0.003,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,37,0.7449297001368671,0.5558510638297872
3.0,0.9279006664667034,0.01,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,15,0.7449297001368671,0.5558510638297872
3.0,0.9078447260984689,0.01,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,17,0.7449297001368671,0.5558510638297872
3.0,0.9068363526115969,0.011000000000000001,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,14,0.7449297001368671,0.5558510638297872
3.0,0.6856975808994384,0.004,0.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,31,0.7449297001368671,0.5558510638297872
1.0,0.9999991962425298,0.003,2.0,1,0.25,96769a28d9b3c14bd60e4596fef4173d991b607f,90,0.7449297001368671,0.5558510638297872
1.0,0.9772481621575392,0.002,3.0,1,0.14285714300000002,96769a28d9b3c14bd60e4596fef4173d991b607f,93,0.7449297001368671,0.5558510638297872
1.0,0.9765987983637862,0.0,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,71,0.7449297001368671,0.5558510638297872
1.0,0.4547879542313419,0.002,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,50,0.7449297001368671,0.5558510638297872
0.0,0.9355298358689419,0.0,1.0,0,0.0,96769a28d9b3c14bd60e4596fef4173d991b607f,67,0.7449297001368671,0.5558510638297872
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
2.0,0.7331415746449775,0.003,0.0,0,0.0,2d5f9f7706d2f94ece669cdae9f8e7e79fd6c48b,35,0.7433828752907748,0.48692810457516333
2.0,0.6698690299580552,0.01,0.0,0,0.0,2d5f9f7706d2f94ece669cdae9f8e7e79fd6c48b,13,0.7433828752907748,0.48692810457516333
2.0,0.549703317248086,0.0,1.0,0,0.0,2d5f9f7706d2f94ece669cdae9f8e7e79fd6c48b,77,0.7433828752907748,0.48692810457516333
