89	0	0.5149011181559061
89	1	0.5149011181559061
89	2	0.5149011181559068
89	3	0.5149011188658065
89	4	0.5149011181559628
89	5	0.5149011386694016
89	6	0.5149011811608949
89	7	0.5149011181976342
89	8	0.5149014096377121
89	9	0.5149011181559061
89	10	0.5149011181559061
89	11	0.5149011181635123
89	12	0.5149012512993472
89	13	0.5149011181559072
89	14	0.5149014795437928
89	15	0.5149011183398755
89	16	0.5149020104573726
89	17	0.514901118156154
89	18	0.5149034419804749
90	0	0.5149014782836845
90	1	0.5149011814920361
90	2	0.5149011181559068
90	3	0.5149011181559631
90	4	0.5149011181561554
90	5	0.5149011181978518
90	6	0.5149011181559061
90	7	0.5149011181559061
90	8	0.5149011181635591
90	9	0.5149014112184195
90	10	0.5149011188695795
90	11	0.5149012519246757
90	12	0.5149011181559061
90	13	0.5149011387827265
90	14	0.5149011181559061
90	15	0.5149011183405985
90	16	0.5149011181559072
90	17	0.5149011182939419
90	18	0.5149034875957208
90	19	0.5149020021924904
91	0	0.5149011181976402
91	1	0.514901138677348
91	2	0.5149011181559628
91	3	0.5149011188660325
91	4	0.5149011181559061
91	5	0.5149011181559072
91	6	0.514901409777295
91	7	0.5149011181635136
91	8	0.5149011181559068
91	9	0.5149011181559061
91	10	0.5149011181559061
91	11	0.5149011812316155
91	12	0.5149012513857294
91	13	0.514901118339946
91	14	0.514901477414302
91	15	0.5149011181559061
91	16	0.5149019995639533
91	17	0.5149011181561542
91	18	0.5149034915668307
92	0	0.5149020072249423
92	1	0.5149011181559061
92	2	0.5149011820800052
92	3	0.5149011181559072
92	4	0.5149011183400406
92	5	0.5149011181559061
92	6	0.5149011181559636
92	7	0.5149011181983157
92	8	0.5149011181559061
92	9	0.5149011181636366
92	10	0.5149011181559068
92	11	0.5149014139630368
92	12	0.5149012530169091
92	13	0.514901477671954
92	14	0.5149011188763157
92	15	0.5149011181559061
92	16	0.5149011389793386
93	0	0.5149012513555808
93	1	0.5149014097749097
93	2	0.5149011181559628
93	3	0.5149011181559061
93	4	0.5149011188659446
93	5	0.5149011812135889
93	6	0.5149011181559068
93	7	0.5149011181559061
93	8	0.514901138681184
93	9	0.5149011181559061
93	10	0.5149014773805363
93	11	0.5149011181559061
93	12	0.514901118163517
93	13	0.5149011181976625
93	14	0.5149011183399748
93	15	0.5149011181559072
93	16	0.5149019989701107
93	17	0.5149011181561609
93	18	0.5149034701222707
94	0	0.5149019987529901
94	1	0.5149014095776716
94	2	0.5149014770868214
94	3	0.5149011181559072
94	4	0.5149011181559061
94	5	0.5149011188656507
94	6	0.5149012513002514
94	7	0.5149011386640391
94	8	0.5149011181559061
94	9	0.5149011183397795
94	10	0.514901118160644
94	11	0.5149011181559628
94	12	0.5149011181976116
94	13	0.5149011181559061
94	14	0.5149011181559068
94	15	0.514901181168906
94	16	0.5149011181559061
95	0	0.514901118298856
95	1	0.5149011181559072
95	2	0.5149011188668601
95	3	0.5149011181559061
95	4	0.5149014100870817
95	5	0.5149011181559061
95	6	0.51490118125028
95	7	0.514901118340081
95	8	0.5149011181559061
95	9	0.5149011181559068
95	10	0.514901118156157
95	11	0.5149012514808975
95	12	0.5149011181559061
95	13	0.5149011181977078
95	14	0.5149011181606521
95	15	0.5149011387048394
95	16	0.514901118155963
96	0	0.5149011182901623
96	1	0.5149011188663746
96	2	0.5149011181559072
96	3	0.5149011181559061
96	4	0.5149014098525639
96	5	0.5149011181559061
96	6	0.5149011181559061
96	7	0.5149011181606458
96	8	0.5149011181559061
96	9	0.5149011386813847
96	10	0.5149011183399779
96	11	0.5149011812254377
96	12	0.5149011181559068
96	13	0.514901118156154
96	14	0.5149012514016376
96	15	0.5149011181976482
96	16	0.5149011181559628
97	0	0.5149011181560404
97	1	0.5149011181559061
97	2	0.5149011181559628
97	3	0.5149012514156622
97	4	0.514901118197682
97	5	0.5149011181606507
97	6	0.5149011188668186
97	7	0.5149011386956315
97	8	0.5149011181559068
97	9	0.5149011181559061
97	10	0.5149011181559061
97	11	0.5149011181559061
97	12	0.5149011183400475
97	13	0.5149011181559072
97	14	0.5149014100852687
97	15	0.514901181256123
98	0	0.5149011182951935
98	1	0.5149011181559061
98	2	0.5149011183431847
98	3	0.5149011188822443
98	4	0.5149011181559061
98	5	0.5149011181559072
98	6	0.5149011181607696
98	7	0.5149011181559068
98	8	0.5149011386065812
98	9	0.5149012540153947
98	10	0.5149014163612476
98	11	0.5149011181559641
98	12	0.5149011181987168
98	13	0.5149011181559061
98	14	0.5149011181559061
98	15	0.5149011181560439
98	16	0.5149011826260672
99	0	0.5149011181559151
99	1	0.5149012514914255
99	2	0.5149011181559072
99	3	0.5149011181559061
99	4	0.5149011181559061
99	5	0.5149011181977214
99	6	0.514901118155963
99	7	0.5149011183401151
99	8	0.5149014101342186
99	9	0.5149011181559061
99	10	0.5149011181559061
99	11	0.5149011181559068
99	12	0.5149011181635247
99	13	0.5149011387108832
99	14	0.5149011188674004
99	15	0.5149011812856581
100	0	0.5149014993037623
100	1	0.514901118155911
100	2	0.5149011817826934
100	3	0.5149011181559072
100	4	0.5149011181981015
100	5	0.5149014125832246
100	6	0.5149011181559068
100	7	0.5149011181559061
100	8	0.5149011181606998
100	9	0.5149011181559061
100	10	0.514901118872713
100	11	0.5149011183413615
100	12	0.5149011388758867
100	13	0.5149011181559061
100	14	0.5149011181559061
100	15	0.5149011181559632
100	16	0.514901252533361
100	17	0.514901118293418
100	18	0.5149034182214647
100	19	0.5149020535253944
101	0	0.5149011181559061
101	1	0.514901118339877
101	2	0.5149011181559061
101	3	0.5149014097113509
101	4	0.5149012513051019
101	5	0.514901118155911
101	6	0.5149011181976781
101	7	0.5149034923478408
101	8	0.5149011181559068
101	9	0.5149011181559072
101	10	0.5149011812014102
101	11	0.5149011181559061
101	12	0.514901118155963
101	13	0.5149011181559061
101	14	0.5149019991845408
101	15	0.5149011386796776
101	16	0.5149014773879175
101	17	0.5149011188662649
101	18	0.5149011181606489
101	19	0.5149016253043877
102	0	0.5149011181559325
102	1	0.5149012515640099
102	2	0.5149011813034096
102	3	0.5149011181635297
102	4	0.5149011181559061
102	5	0.5149011181559061
102	6	0.5149011387154977
102	7	0.5149011181559061
102	8	0.5149011181559061
102	9	0.5149014103659213
102	10	0.5149011183402498
102	11	0.5149011188674494
102	12	0.514901118155963
102	13	0.5149011181559068
102	14	0.514901118197771
102	15	0.5149011181559072
103	0	0.5149014830168998
103	1	0.5149011389352441
103	2	0.5149011188747896
103	3	0.5149011181559061
103	4	0.5149011181559061
103	5	0.5149011181559634
103	6	0.5149011181559061
103	7	0.5149011181559061
103	8	0.5149011820046265
103	9	0.5149011181559072
103	10	0.5149014134840773
103	11	0.5149012528660084
103	12	0.5149011181559068
103	13	0.5149011181607134
103	14	0.5149011181981734
103	15	0.5149011183417725
103	16	0.5149011181559068
103	17	0.5149011182955058
103	18	0.5149020139620217
103	19	0.5149034698413799
103	20	0.5149014209950818
104	0	0.5149011182908472
104	1	0.5149011181559061
104	2	0.5149011181559072
104	3	0.5149011188701185
104	4	0.5149011181978859
104	5	0.5149012519749773
104	6	0.5149011387946482
104	7	0.5149011181559068
104	8	0.5149011181559068
104	9	0.5149011181559061
104	10	0.5149011181606755
104	11	0.5149011181559061
104	12	0.5149011181559061
104	13	0.5149014113937758
104	14	0.5149011815532832
104	15	0.5149011181559632
104	16	0.5149011183407156
105	0	0.5149011188686472
105	1	0.5149011183403911
105	2	0.5149011182044336
105	3	0.5149011181559061
105	4	0.5149011181559061
105	5	0.5149011181559072
105	6	0.5149011181559061
105	7	0.5149011181559061
105	8	0.5149011181559068
105	9	0.5149011814246606
105	10	0.5149011181559763
105	11	0.5149014108123151
105	12	0.5149011181559068
105	13	0.5149011387596093
105	14	0.514901251815526
105	15	0.5149011181978199
105	16	0.514901118160666
105	17	0.5149012506360476
106	0	0.514901263455777
106	1	0.5149011182042851
106	2	0.5149011181559061
106	3	0.5149011183400724
106	4	0.5149011181559072
106	5	0.5149011181559061
106	6	0.5149011181977992
106	7	0.5149011181559068
106	8	0.5149012514669643
106	9	0.5149011812664993
106	10	0.5149011188671174
106	11	0.5149011181559068
106	12	0.5149011181559061
106	13	0.5149011181559061
106	14	0.514901118155976
106	15	0.5149011387053007
106	16	0.5149014101311553
106	17	0.5149011181606695
107	0	0.5149011188737465
107	1	0.5149011182048151
107	2	0.5149011181559061
107	3	0.5149011183415141
107	4	0.5149011181607015
107	5	0.5149011818782938
107	6	0.5149011181559767
107	7	0.5149011181559061
107	8	0.5149011181982611
107	9	0.5149011181559061
107	10	0.5149014129015467
107	11	0.5149012526328396
107	12	0.5149011181559068
107	13	0.5149011181559061
107	14	0.5149011181559068
107	15	0.5149011389010913
107	16	0.5149011181559068
108	0	0.5149011181559061
108	1	0.5149011182043014
108	2	0.5149011188670426
108	3	0.5149011183400859
108	4	0.5149011181559068
108	5	0.5149011181559061
108	6	0.5149011181559061
108	7	0.5149011181559061
108	8	0.514901181272137
108	9	0.514901118197814
108	10	0.5149011181606545
108	11	0.5149012514926313
108	12	0.5149011181559068
108	13	0.5149014101028554
108	14	0.5149011181559766
108	15	0.5149011181559068
108	16	0.514901138703441
109	0	0.5149011182041987
109	1	0.5149011181559061
109	2	0.5149011188655472
109	3	0.5149011181559068
109	4	0.5149011181559061
