rank_index,time,class,failures,ranking,nfpa,failure_metric
2.27716326713562,0.0,1,0,10,0.9881422924901188,0
2.1081266403198238,0.0,1,0,11,0.9881422924901188,0
2.1081266403198238,0.0,1,0,9,0.9881422924901188,0
2.1081266403198238,0.0,1,0,8,0.9881422924901188,0
2.1081266403198238,0.001,1,0,7,0.9881422924901188,0
0.9033794403076172,0.013999999999999999,0,0,5,0.9881422924901188,0
0.8618679642677307,0.002,1,0,6,0.9881422924901188,0
-0.4047804772853851,0.05,0,0,4,0.9881422924901188,0
-0.9497054815292358,43.507,0,0,1,0.9881422924901188,0
-1.6388074159622192,4.1930000000000005,0,0,2,0.9881422924901188,0
-2.1304368972778316,0.125,0,0,3,0.9881422924901188,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
2.27716326713562,0.0,1,0,10,0.9841897233201581,0
2.1081266403198238,0.0,1,0,11,0.9841897233201581,0
2.1081266403198238,0.0,1,0,9,0.9841897233201581,0
2.1081266403198238,0.002,1,0,8,0.9841897233201581,0
2.1081266403198238,0.005,1,0,6,0.9841897233201581,0
0.9033794403076172,0.023,0,0,5,0.9841897233201581,0
0.8618679642677307,0.003,1,0,7,0.9841897233201581,0
-0.4047804772853851,0.073,0,0,4,0.9841897233201581,0
-0.7137427926063538,45.251000000000005,0,0,1,0.9841897233201581,0
-1.6388074159622192,4.811,0,0,2,0.9841897233201581,0
-2.1304368972778316,0.111,0,0,3,0.9841897233201581,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
2.27716326713562,0.0,1,0,11,0.9901185770750988,0
2.1081266403198238,0.0,1,0,10,0.9901185770750988,0
2.1081266403198238,0.0,1,0,9,0.9901185770750988,0
2.1081266403198238,0.001,1,0,8,0.9901185770750988,0
2.1081266403198238,0.003,1,0,7,0.9901185770750988,0
0.9033794403076172,0.019,0,0,5,0.9901185770750988,0
0.8618679642677307,0.006,1,0,6,0.9901185770750988,0
-0.4047804772853851,0.075,0,0,4,0.9901185770750988,0
-0.9497054815292358,42.126999999999995,0,0,1,0.9901185770750988,0
-1.6388074159622192,4.447,0,0,2,0.9901185770750988,0
-2.1304368972778316,0.11199999999999999,0,0,3,0.9901185770750988,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
2.27716326713562,0.0,1,0,11,0.9901185770750988,0
2.1081266403198238,0.0,1,0,10,0.9901185770750988,0
2.1081266403198238,0.0,1,0,9,0.9901185770750988,0
2.1081266403198238,0.0,1,0,8,0.9901185770750988,0
2.1081266403198238,0.001,1,0,7,0.9901185770750988,0
0.9033794403076172,0.012,0,0,5,0.9901185770750988,0
0.8618679642677307,0.008,0,0,6,0.9901185770750988,0
-0.4047804772853851,0.066,0,0,4,0.9901185770750988,0
-0.7137427926063538,42.72,0,0,1,0.9901185770750988,0
-1.6388074159622192,4.814,0,0,2,0.9901185770750988,0
-2.1304368972778316,0.15,0,0,3,0.9901185770750988,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
2.27716326713562,0.0,1,0,10,0.9841897233201581,0
2.1081266403198238,0.0,1,0,11,0.9841897233201581,0
2.1081266403198238,0.0,1,0,9,0.9841897233201581,0
2.1081266403198238,0.0,1,0,8,0.9841897233201581,0
2.1081266403198238,0.001,1,0,6,0.9841897233201581,0
0.9033794403076172,0.013000000000000001,0,0,5,0.9841897233201581,0
0.8618679642677307,0.001,1,0,7,0.9841897233201581,0
-0.4047804772853851,0.066,0,0,4,0.9841897233201581,0
-0.7137427926063538,47.556000000000004,0,0,1,0.9841897233201581,0
-1.6388074159622192,5.898,0,0,2,0.9841897233201581,0
-2.1304368972778316,0.14,0,0,3,0.9841897233201581,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
2.27716326713562,0.0,1,0,10,0.9881422924901188,0
2.1081266403198238,0.0,1,0,11,0.9881422924901188,0
2.1081266403198238,0.0,1,0,9,0.9881422924901188,0
2.1081266403198238,0.002,1,0,8,0.9881422924901188,0
2.1081266403198238,0.005,1,0,7,0.9881422924901188,0
0.9033794403076172,0.022000000000000002,0,0,5,0.9881422924901188,0
0.8618679642677307,0.006999999999999999,0,0,6,0.9881422924901188,0
-0.4047804772853851,0.09,0,0,4,0.9881422924901188,0
-0.9497054815292358,46.248000000000005,0,0,1,0.9881422924901188,0
-1.6388074159622192,4.978,0,0,2,0.9881422924901188,0
-2.1304368972778316,0.12300000000000001,0,0,3,0.9881422924901188,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
2.27716326713562,0.0,1,0,10,0.9881422924901188,0
2.1081266403198238,0.0,1,0,11,0.9881422924901188,0
2.1081266403198238,0.0,1,0,9,0.9881422924901188,0
2.1081266403198238,0.002,1,0,8,0.9881422924901188,0
2.1081266403198238,0.006,1,0,7,0.9881422924901188,0
0.9033794403076172,0.026000000000000002,0,0,5,0.9881422924901188,0
0.8618679642677307,0.02,0,0,6,0.9881422924901188,0
-0.4047804772853851,0.09699999999999999,0,0,4,0.9881422924901188,0
-0.9497054815292358,46.051,0,0,1,0.9881422924901188,0
-1.6388074159622192,5.277,0,0,2,0.9881422924901188,0
-2.1304368972778316,0.11699999999999999,0,0,3,0.9881422924901188,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
2.27716326713562,0.001,1,0,9,0.9841897233201581,0
2.1081266403198238,0.0,1,0,11,0.9841897233201581,0
2.1081266403198238,0.0,1,0,10,0.9841897233201581,0
2.1081266403198238,0.002,1,0,8,0.9841897233201581,0
2.1081266403198238,0.005,1,0,7,0.9841897233201581,0
0.9033794403076172,0.018000000000000002,0,0,5,0.9841897233201581,0
0.8618679642677307,0.005,1,0,6,0.9841897233201581,0
-0.4047804772853851,0.08,0,0,4,0.9841897233201581,0
-0.9497054815292358,47.678999999999995,0,0,1,0.9841897233201581,0
-1.6388074159622192,5.143,0,0,2,0.9841897233201581,0
-2.1304368972778316,0.113,0,0,3,0.9841897233201581,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
2.27716326713562,0.0,1,0,9,0.9841897233201581,0
2.1081266403198238,0.0,1,0,11,0.9841897233201581,0
2.1081266403198238,0.0,1,0,10,0.9841897233201581,0
2.1081266403198238,0.001,1,0,8,0.9841897233201581,0
2.1081266403198238,0.005,1,0,7,0.9841897233201581,0
0.9033794403076172,0.023,0,0,5,0.9841897233201581,0
0.8618679642677307,0.008,0,0,6,0.9841897233201581,0
-0.4047804772853851,0.07400000000000001,0,0,4,0.9841897233201581,0
-0.9497054815292358,50.065,0,0,1,0.9841897233201581,0
-1.6388074159622192,5.092,0,0,2,0.9841897233201581,0
-2.1304368972778316,0.155,0,0,3,0.9841897233201581,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
2.27716326713562,0.0,1,0,10,0.9881422924901188,0
2.1081266403198238,0.0,1,0,11,0.9881422924901188,0
2.1081266403198238,0.0,1,0,9,0.9881422924901188,0
2.1081266403198238,0.001,1,0,8,0.9881422924901188,0
2.1081266403198238,0.002,1,0,7,0.9881422924901188,0
0.9033794403076172,0.015,0,0,5,0.9881422924901188,0
0.8618679642677307,0.005,1,0,6,0.9881422924901188,0
-0.4047804772853851,0.067,0,0,4,0.9881422924901188,0
-0.9497054815292358,46.396,0,0,1,0.9881422924901188,0
-1.6388074159622192,4.448,0,0,2,0.9881422924901188,0
-2.1304368972778316,0.14300000000000002,0,0,3,0.9881422924901188,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
2.27716326713562,0.0,1,0,11,0.9901185770750988,0
2.1081266403198238,0.0,1,0,10,0.9901185770750988,0
2.1081266403198238,0.0,1,0,9,0.9901185770750988,0
2.1081266403198238,0.001,1,0,8,0.9901185770750988,0
2.1081266403198238,0.001,1,0,7,0.9901185770750988,0
0.9033794403076172,0.015,0,0,5,0.9901185770750988,0
0.8618679642677307,0.008,0,0,6,0.9901185770750988,0
-0.4047804772853851,0.067,0,0,4,0.9901185770750988,0
-0.9497054815292358,44.331,0,0,1,0.9901185770750988,0
-1.6388074159622192,4.268,0,0,2,0.9901185770750988,0
-2.1304368972778316,0.109,0,0,3,0.9901185770750988,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
3.902681827545166,0.001,1,0,8,0.9558441558441558,0
3.145136833190918,0.0,1,0,10,0.9558441558441558,0
3.1173021793365483,0.006999999999999999,0,0,5,0.9558441558441558,0
2.976100206375122,0.0,1,0,9,0.9558441558441558,0
2.976100206375122,0.001,1,0,7,0.9558441558441558,0
2.1492090225219727,0.004,1,0,6,0.9558441558441558,0
