rank_index,time,class,failures,ranking,nfpa,failure_metric
-0.9908045741946404,0.002,1,0,6,0.7272727272727272,0
-0.991257165165128,0.125,0,0,3,0.7272727272727272,0
-0.9914495893208632,0.0,1,0,11,0.7272727272727272,0
-0.9926276058079214,4.1930000000000005,0,0,2,0.7272727272727272,0
-0.9929893206291877,0.05,0,0,4,0.7272727272727272,0
-0.9942992842864884,0.013999999999999999,0,0,5,0.7272727272727272,0
-0.9945286841816204,0.001,1,0,7,0.7272727272727272,0
-0.9949290779745296,0.0,1,0,8,0.7272727272727272,0
-0.9956609756177682,43.507,0,0,1,0.7272727272727272,0
-0.9969682538298728,0.0,1,0,10,0.7272727272727272,0
-0.9993478838296718,0.0,1,0,9,0.7272727272727272,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
-1.0700883113672248,0.0,1,0,11,0.7865612648221344,0
-1.0711039738596069,45.251000000000005,0,0,1,0.7865612648221344,0
-1.0713377381086788,4.811,0,0,2,0.7865612648221344,0
-1.0715571196598093,0.0,1,0,10,0.7865612648221344,0
-1.072405101329584,0.023,0,0,5,0.7865612648221344,0
-1.0725869182387957,0.002,1,0,8,0.7865612648221344,0
-1.072934462544164,0.111,0,0,3,0.7865612648221344,0
-1.0729861608591522,0.0,1,0,9,0.7865612648221344,0
-1.0736215421415094,0.003,1,0,7,0.7865612648221344,0
-1.073927221985587,0.073,0,0,4,0.7865612648221344,0
-1.0749259624200778,0.005,1,0,6,0.7865612648221344,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
-0.963585348754604,0.11199999999999999,0,0,3,0.7885375494071146,0
-0.966076453546616,0.001,1,0,8,0.7885375494071146,0
-0.9669886267660424,0.075,0,0,4,0.7885375494071146,0
-0.9679850769906372,0.0,1,0,11,0.7885375494071146,0
-0.9679904949566984,4.447,0,0,2,0.7885375494071146,0
-0.9691857068493284,0.003,1,0,7,0.7885375494071146,0
-0.9700469990786144,0.0,1,0,9,0.7885375494071146,0
-0.9710685199104756,0.006,1,0,6,0.7885375494071146,0
-0.9717531939310564,0.0,1,0,10,0.7885375494071146,0
-0.9722766155678282,42.126999999999995,0,0,1,0.7885375494071146,0
-0.972572680326998,0.019,0,0,5,0.7885375494071146,0
rank_index,time,class,failures,ranking,nfpa,failure_metric
-0.9764403832532588,0.15,0,0,3,0.6363636363636364,0
-0.9775326189344722,4.814,0,0,2,0.6363636363636364,0
