cycle_id,num_testsuite,NORMALIZED_FPA,accuracy,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,prediction_time,learning_time,failure_metric
db2d5aa85352fe63531540ef396b944e2fe58e2c,15,0.807258064516129,0.06666666666666667,0,0.34700000000000003,0,0,0.001,0.013000000000000001,0,0,0.004,0.101,0,0,0.020000000000000004,0.11200000000000002,0.0013034343719482422,0.04445624351501465,0.586650026172085
bbd778464660544e1bcacade75ca219aefd1b82e,13,0.6862026862026862,0.07692307692307693,0,0.268,0,0,0.0,0.128,0,0,0.003,0.22200000000000003,0,0,0.033,0.233,0.0015461444854736328,0.8559393882751465,0.586650026172085
82f8683129e83b2d7ad9c95efcd4777212d13762,18,0.732100521574206,0.9444444444444444,0,0.28700000000000003,0,0,0.0,0.022,0,0,0.001,0.128,0,0,0.012,0.163,0.0024411678314208984,0.03465437889099121,0.586650026172085
009013169754d4869f3a55c27a3443fc72d1d1f1,15,0.8790322580645161,0.4666666666666667,0,0.28800000000000003,0,0,0.0,0.004,0,0,0.003,0.12,0,0,0.015,0.217,0.0011219978332519531,0.4687826633453369,0.586650026172085
8963e2ac79a97e694c388622e935a0471267e9eb,16,0.8054812834224598,0.875,0,0.43800000000000006,0,0,0.0,0.091,0,0,0.008,0.268,0,0,0.066,0.384,0.0011789798736572266,0.4757866859436035,0.586650026172085
9b85aea847f85982b6f2d9d910e9112f771ab5a5,16,0.6885026737967915,0.875,0,0.269,0,0,0.0,0.083,0,0,0.001,0.21900000000000003,0,0,0.028999999999999998,0.252,0.001100301742553711,0.30231142044067383,0.586650026172085
c75e9cc85d596ff08ae858da3c61d55e717607d1,16,0.7794117647058822,1.0,0,0.387,0,0,0.001,0.022,0,0,0.007,0.101,0,0,0.05500000000000001,0.21500000000000002,0.0011317729949951172,0.683485746383667,0.586650026172085
398f9cf93414253c216585efdfca3b9f73f90d74,16,0.7673796791443851,1.0,0,0.262,0,0,0.0,0.034,0,0,0.006,0.123,0,0,0.042,0.24000000000000002,0.001584768295288086,0.08229374885559082,0.586650026172085
a31ec08e102fd3832f3ff4449e9163440f0afb2c,18,0.7643432906590801,0.7222222222222222,0,0.29000000000000004,0,0,0.0,0.01,0,0,0.002,0.031,0,0,0.018000000000000002,0.23299999999999998,0.0014247894287109375,0.01966404914855957,0.586650026172085
05ae97865c84536a6cfe7759ca6c382eb761ecb2,19,0.8631578947368419,0.05263157894736842,0,0.36800000000000005,0,0,0.0,0.027000000000000003,0,0,0.001,0.051000000000000004,0,0,0.015,0.099,0.0013897418975830078,0.42941808700561523,0.586650026172085
1e30a157667af1fa7108d985dcb858a801832887,17,0.7316526610644258,1.0,0,0.28900000000000003,0,0,0.0,0.132,0,0,0.002,0.163,0,0,0.024999999999999998,0.20700000000000002,0.0010867118835449219,0.48282289505004883,0.586650026172085
77e6a1a900685c173afd5d88c9bc6123b568fc72,15,0.7991935483870968,0.8,4,30.626,4,4,30.331999999999997,30.371,4,4,30.333,30.490000000000002,4,4,30.343999999999998,30.584,0.0019419193267822266,0.1925344467163086,0.586650026172085
dfac9ce465ff9c988904d05014d2be2715aa1d2b,14,0.7418719211822657,0.8571428571428571,0,0.281,0,0,0.0,0.036000000000000004,0,0,0.0,0.187,0,0,0.019000000000000003,0.192,0.001466512680053711,0.17227888107299805,0.586650026172085
3cb4cee19e3cb6830735a0f89d890576c7413f2c,14,0.7211822660098521,1.0,0,0.29200000000000004,0,0,0.0,0.12,0,0,0.002,0.21300000000000002,0,0,0.027999999999999997,0.272,0.0014712810516357422,0.27471446990966797,0.586650026172085
3232ff001c7c9d335e9bf5aea02ab12520cf3f01,15,0.8169354838709677,0.9333333333333333,0,0.29200000000000004,0,0,0.0,0.136,0,0,0.003,0.14200000000000002,0,0,0.013000000000000001,0.178,0.00110626220703125,0.07800436019897461,0.586650026172085
615f53010b21d1c0946952e33773b885fe30440b,16,0.7860962566844921,0.8125,0,0.319,0,0,0.0,0.091,0,0,0.003,0.238,0,0,0.05,0.273,0.0011017322540283203,0.3096139430999756,0.586650026172085
a8da2e7da25921dffd9fe6bbd53668bed08dd148,16,0.8262032085561497,1.0,0,0.379,0,0,0.001,0.14400000000000002,0,0,0.010000000000000002,0.151,0,0,0.062,0.181,0.0011584758758544922,0.02380061149597168,0.586650026172085
46cff80ed79e2cb1fc1c791c44f4213dea69d5c0,15,0.7862903225806451,0.6,0,0.28200000000000003,0,0,0.0,0.021,0,0,0.001,0.128,0,0,0.013000000000000001,0.14500000000000002,0.0015947818756103516,0.22751951217651367,0.586650026172085
f9f37e19876202a1db257a9e59452b0f10035fbf,16,0.7707219251336899,1.0,0,0.271,0,0,0.0,0.021,0,0,0.002,0.034,0,0,0.033,0.193,0.002224445343017578,0.024991512298583984,0.586650026172085
e064bc4842d1412a0421435332f55908fddcc866,20,0.7843205574912891,0.65,0,0.3530000000000001,0,0,0.0,0.057,0,0,0.002,0.057999999999999996,0,0,0.038,0.068,0.0011210441589355469,0.48514223098754883,0.586650026172085
7ff15ee20c961e370837d8f96ae77886ecd910d8,17,0.7770308123249299,0.9411764705882353,0,0.275,0,0,0.0,0.068,0,0,0.002,0.20700000000000002,0,0,0.016,0.24600000000000002,0.0015404224395751953,0.3657364845275879,0.586650026172085
deaf9f6a51b928dcad619fd8300ee3926345d1ea,17,0.7977591036414565,0.9411764705882353,0,0.273,0,0,0.0,0.002,0,0,0.001,0.096,0,0,0.019000000000000003,0.228,0.0010998249053955078,0.6531960964202881,0.586650026172085
fa87a8fe2838e80ae0eeba6e2978815ef5533e91,17,0.6817927170868348,0.8823529411764706,0,0.278,0,0,0.0,0.132,0,0,0.0,0.151,0,0,0.005,0.275,0.001234292984008789,0.6325371265411377,0.586650026172085
