cycle_id,num_testsuite,NORMALIZED_FPA,accuracy,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,prediction_time,learning_time,failure_metric
0fbefc96be314b86a2e07cfa9bceb88ca94fe0d1,9,0.7403508771929823,0.2222222222222222,0,28.127000000000002,0,0,0.0,0.9109999999999999,0,0,0.006,0.9729999999999999,0,0,0.034,28.096,0.001306295394897461,0.5150516033172607,0.49230769230769234
1933f8abaf844b402a07bbcd90361d4ee1dca0e3,6,0.6923076923076923,1.0,0,29.922,0,0,0.0,29.049,0,0,0.004,29.053,0,0,0.01,29.078,0.0013506412506103516,0.02234649658203125,0.49230769230769234
9873b13df283ac65a37d56622bc1e01eca681611,8,0.857843137254902,0.5,0,29.154000000000003,0,0,0.002,0.003,0,0,0.012,0.11,0,0,0.119,28.031000000000002,0.001268625259399414,1.057119369506836,0.49230769230769234
ffdfffb8f2ac8fe36e6628622bba1a84a3828cbf,9,0.7157894736842104,0.8888888888888888,0,30.788,0,0,0.0,0.10999999999999999,0,0,0.007,29.823,0,0,0.04,29.836000000000002,0.0013034343719482422,0.024366140365600586,0.49230769230769234
5daf49a1801071d95c762db561cf6b9970b018a1,8,0.7941176470588235,0.625,0,27.79,0,0,0.0,0.026000000000000002,0,0,0.011000000000000001,27.72,0,0,0.096,27.729,0.0012865066528320312,0.03896379470825195,0.49230769230769234
8e18054f3b6cd6fa619853354678d4d528345315,6,0.8131868131868132,0.5,0,27.994,0,0,0.0,0.003,0,0,0.003,27.198,0,0,0.008,27.203,0.0027337074279785156,0.027048587799072266,0.49230769230769234
966cd208ca18c299c6c765d4e1440f0877d96981,8,0.7009803921568627,0.75,0,30.421000000000003,0,0,0.003,29.057000000000002,0,0,0.022,29.067000000000004,0,0,0.14500000000000002,30.409000000000002,0.0013642311096191406,0.011069297790527344,0.49230769230769234
a84668e0eafc96b88fe133cf4225a586986a5255,8,0.7990196078431372,0.25,0,28.646,0,0,0.002,0.067,0,0,0.008,0.095,0,0,0.097,1.041,0.001331329345703125,0.4523165225982666,0.49230769230769234
9f03b06a1ec8cb2cb64aec6068d2a6c1f663fbc9,6,0.7252747252747254,1.0,0,29.712999999999994,0,0,0.0,0.961,0,0,0.003,29.667999999999996,0,0,0.008,29.667999999999996,0.0013477802276611328,0.7637267112731934,0.49230769230769234
c84328e64a226304d277be6164b85351502edd94,8,0.6862745098039215,0.875,0,30.12,0,0,0.004,1.2590000000000001,0,0,0.018000000000000002,1.294,0,0,0.10500000000000001,30.11,0.0029811859130859375,1.2772374153137207,0.49230769230769234
ce4e72701b1ad4caabc3bd668bd058fff082f2b6,8,0.8823529411764706,0.875,0,28.371000000000002,0,0,0.003,0.03,0,0,0.015,0.1,0,0,0.108,27.277,0.0014636516571044922,1.0882675647735596,0.49230769230769234
7d51af94049daa66b9ed893c9eb282bc92bd3fbf,8,0.8137254901960783,0.875,0,28.160000000000004,0,0,0.0,0.03,0,0,0.008,0.093,0,0,0.093,27.226000000000003,0.0016703605651855469,0.051247596740722656,0.49230769230769234
