cycle_id,num_testsuite,NORMALIZED_FPA,accuracy,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,prediction_time,learning_time,failure_metric
6d52e4cfcf51c6e29850d17e2044d68465b7d018,17,0.7787114845938375,0.29411764705882354,0,6.428000000000001,0,0,0.0,6.402,0,0,0.0,6.402,0,0,0.001,6.4190000000000005,0.0014019012451171875,1.2307374477386475,0.5414730513903997
827c7864d73605af968aa8fc8fcc69b5486a8ca9,9,0.8175438596491228,0.6666666666666666,0,6.9910000000000005,0,0,0.0,0.013000000000000001,0,0,0.0,0.014000000000000002,0,0,0.001,0.014000000000000002,0.0013926029205322266,0.06615972518920898,0.5414730513903997
0dc9fd11fd80c5556d4bc41e6f102f69e567541e,9,0.7789473684210526,0.7777777777777778,0,0.099,0,0,0.0,0.0,0,0,0.0,0.077,0,0,0.001,0.092,0.0030183792114257812,1.1837916374206543,0.5414730513903997
39b9b8dade8bdf172701ae2d28426dca6ed6f826,18,0.6533902323376007,0.6666666666666666,0,5.99,0,0,0.0,0.024,0,0,0.001,5.955,0,0,0.011,5.969,0.0027458667755126953,0.02919769287109375,0.5414730513903997
343498ec2dd53ecbe7967f31f02c44e743973b49,15,0.8217741935483871,0.4666666666666667,0,6.337,0,0,0.0,0.0,0,0,0.0,6.271999999999999,0,0,0.004,6.318999999999999,0.0012919902801513672,0.9619519710540771,0.5414730513903997
29d7a908fd37c6f40889c35eceef98f8d9195ca4,18,0.8506401137980086,0.7222222222222222,0,7.510000000000001,0,0,0.0,0.001,0,0,0.0,0.015,0,0,0.01,0.035,0.0012731552124023438,0.9759354591369629,0.5414730513903997
4226c1528f1425370ef0175faf962cab1cd63748,18,0.8463726884779518,0.7777777777777778,0,6.0600000000000005,0,0,0.0,0.0,0,0,0.0,0.034999999999999996,0,0,0.01,0.065,0.0015301704406738281,1.8586232662200928,0.5414730513903997
34994d8c0a7bdb157260a51e3d3a6d2a2404ab0c,17,0.7663865546218488,0.8235294117647058,0,6.034000000000001,0,0,0.0,0.008,0,0,0.0,0.052000000000000005,0,0,0.004,6.014,0.002119779586791992,1.8224167823791504,0.5414730513903997
36066a5695899b6df3272e469658f56827fac461,18,0.7449027975343766,0.8888888888888888,0,6.420000000000001,0,0,0.0,6.313000000000001,0,0,0.0,6.3870000000000005,0,0,0.012,6.3950000000000005,0.002400636672973633,1.590376615524292,0.5414730513903997
f14429b6341be67b3581c1cbb815efc90c7d30f0,15,0.675,0.6666666666666666,0,6.155,0,0,0.0,0.043000000000000003,0,0,0.001,0.069,0,0,0.017,6.15,0.0018720626831054688,0.042305707931518555,0.5414730513903997
7ba2d7d344ba697f9d27252ac049acaa15b1f40d,15,0.771774193548387,0.4666666666666667,0,5.974,0,0,0.0,0.019,0,0,0.0,0.019,0,0,0.001,5.962000000000001,0.0018510818481445312,1.0565917491912842,0.5414730513903997
26eaf6bac8bab3fdb19a485028f104d8fcd0fc62,15,0.8145161290322579,0.8,0,6.056,0,0,0.0,0.005,0,0,0.001,0.028,0,0,0.012,5.99,0.0020487308502197266,0.18550872802734375,0.5414730513903997
