test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
jsprit/core/algorithm/VehicleRoutingAlgorithmTest.java,349364dce66e1abe98888a7855e08de286cfef6b,7,0,0,0,0,0,0.0,0.0,0.057,0.0,1,1,1,1,11,0,10,0,6,0,0,13,13,13,5,13,0,0,0,13,185,28,141,62,91,16,90,109,53,56,2,2,2,1,1,0.11,17,17,17,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/io/TestAlgorithmReader.java,349364dce66e1abe98888a7855e08de286cfef6b,13,0,0,0,0,0,0.0,0.0,0.115,0.0,1,1,1,1,10,1,7,0,4,0,0,23,23,23,4,23,0,0,0,23,298,69,206,118,114,23,129,154,110,44,2,2,2,1,1,0.11,24,24,24,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/SearchStrategyManagerTest.java,349364dce66e1abe98888a7855e08de286cfef6b,10,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,14,3,11,0,1,0,0,10,10,10,0,10,0,0,0,10,195,46,133,62,94,16,101,112,52,60,1,1,1,1,0,0.12,10,10,10,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0
jsprit/core/algorithm/termination/IterationsWithoutImprovementTest.java,349364dce66e1abe98888a7855e08de286cfef6b,3,0,0,0,0,0,0.0,0.0,0.64,0.0,3,3,3,3,14,0,14,0,1,0,0,3,3,3,0,3,0,0,0,3,61,7,54,25,31,0,37,48,25,23,4,4,4,3,2,0.0,10,10,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/SearchStrategyTest.java,349364dce66e1abe98888a7855e08de286cfef6b,5,0,0,0,0,0,0.0,0.0,0.018000000000000002,0.0,1,1,1,1,13,2,9,1,6,0,0,20,20,20,0,20,0,0,0,20,246,59,161,68,108,26,89,112,75,37,2,2,2,1,0,0.16,22,22,22,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/termination/TimeTerminationTest.java,349364dce66e1abe98888a7855e08de286cfef6b,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,7,0,7,0,3,0,0,4,4,4,0,4,0,0,0,4,55,5,31,12,18,19,15,20,12,8,1,1,1,1,0,0.61,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
jsprit/core/algorithm/UnassignedJobListTest.java,349364dce66e1abe98888a7855e08de286cfef6b,2,0,0,0,0,0,0.0,0.0,0.011000000000000001,0.0,1,1,1,1,17,2,15,0,1,0,0,2,2,2,0,2,0,0,0,2,57,11,46,31,26,0,38,41,29,12,1,1,1,1,0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/recreate/TestDepartureTimeOpt.java,349364dce66e1abe98888a7855e08de286cfef6b,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,16,3,12,0,7,0,0,12,12,12,0,12,0,0,0,12,218,55,147,98,100,16,94,107,89,18,1,1,1,1,0,0.11,12,12,12,12,0.0,1.0,0.0,1.0,0.0,1.0,1.0
jsprit/core/algorithm/ExternalInitialSolutionIsInValidTest.java,349364dce66e1abe98888a7855e08de286cfef6b,1,0,0,0,0,0,0.0,0.0,0.062,0.0,1,1,1,1,25,10,12,3,1,0,0,1,1,1,0,1,0,0,0,1,49,15,28,24,10,6,23,25,23,2,1,1,1,1,0,0.21,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/DeactivateTimeWindowsTest.java,349364dce66e1abe98888a7855e08de286cfef6b,4,0,0,0,0,0,0.0,0.0,0.025,0.0,1,1,1,1,16,1,15,1,1,0,0,4,4,4,0,4,0,0,0,4,110,13,81,59,53,20,63,68,51,17,1,1,1,1,0,0.25,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/OpenRoutesTest.java,349364dce66e1abe98888a7855e08de286cfef6b,5,0,0,0,0,0,0.0,0.0,0.903,0.0,1,1,1,1,23,6,17,0,1,0,0,5,5,5,0,5,0,0,0,5,175,43,114,73,70,18,61,70,54,16,2,2,2,1,1,0.16,8,8,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/InitialRoutesTest.java,349364dce66e1abe98888a7855e08de286cfef6b,15,0,0,0,0,0,0.0,0.0,0.92,0.0,1,1,1,1,11,2,9,0,1,0,0,20,20,20,0,20,0,5,0,15,320,74,230,132,140,16,143,184,120,64,5,5,5,1,4,0.07,33,33,33,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/selector/SelectRandomlyTest.java,349364dce66e1abe98888a7855e08de286cfef6b,3,0,0,0,0,0,0.0,0.0,0.013999999999999999,0.0,1,1,1,1,13,3,9,0,1,0,0,3,3,3,0,3,0,0,0,3,81,20,45,28,23,16,34,38,25,13,1,1,1,1,0,0.36,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/acceptor/SchrimpfAcceptanceTest.java,349364dce66e1abe98888a7855e08de286cfef6b,12,0,0,0,0,0,0.0,0.0,0.023,0.0,1,1,1,1,6,0,4,1,1,1,0,14,14,13,2,14,0,0,1,13,152,22,94,48,36,36,50,65,34,31,1,1,1,1,0,0.38,14,14,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/recreate/TestMixedServiceAndShipmentsProblemOnRouteLevel.java,349364dce66e1abe98888a7855e08de286cfef6b,2,0,0,0,0,0,0.0,0.0,0.003,0.0,1,1,1,1,56,12,28,16,1,0,0,2,2,2,0,2,0,0,0,2,159,36,72,53,50,51,60,63,49,14,1,1,1,1,0,0.71,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
jsprit/core/algorithm/selector/SelectRandomlyTest.java,657f85e89690550bc82aaf38fb467a906816699d,3,0,0,0,0,0,0.0,0.013999999999999999,0.018000000000000002,2.033333333333333,1,1,1,1,13,3,9,0,1,0,0,3,3,3,0,3,0,0,0,3,81,20,45,28,23,16,34,38,25,13,1,1,1,1,0,0.36,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/InitialRoutesTest.java,657f85e89690550bc82aaf38fb467a906816699d,15,0,0,0,0,0,0.0,0.92,1.1520000000000001,2.033333333333333,1,1,1,1,11,2,9,0,1,0,0,20,20,20,0,20,0,5,0,15,320,74,230,132,140,16,143,184,120,64,5,5,5,1,4,0.07,33,33,33,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/problem/io/VrpXMLReaderTest.java,657f85e89690550bc82aaf38fb467a906816699d,60,0,0,0,0,0,0.0,0.0,0.35100000000000003,0.0,1,1,1,1,7,0,7,0,1,0,0,63,63,63,1,63,0,2,0,61,644,73,548,316,335,24,353,429,259,170,3,3,3,3,2,0.04,71,71,71,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
