test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,time_0,failures_%,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
com/zendesk/maxwell/producer/KinesisCallbackTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,2,0,0,0,0,0,0,0,0.006,0,1,1,1,1,13,0,13,0,1,0,0,2,2,2,0,2,0,0,0,2,45,5,40,27,22,0,28,31,23,8,1,1,1,1,0,0,2,2,2,2,0,1,0,1,0,1,1
com/zendesk/maxwell/producer/MaxwellKinesisProducerTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,1,0,0,0,0,0,0,0,0.743,0,2,2,2,1,18,2,16,0,1,0,2,1,1,1,0,1,0,0,0,1,42,9,33,24,15,0,28,31,24,7,2,2,2,1,1,0,2,2,2,1,0,0,0,0,0,0,0
com/zendesk/maxwell/MaxwellConfigTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,6,0,0,0,0,0,0,0,0.062,0,1,1,1,1,7,0,6,0,2,0,0,8,8,8,2,8,0,1,0,7,94,16,77,32,38,1,49,59,25,34,1,1,1,1,0,0.01,8,8,8,8,0,1,0,1,0,1,1
com/zendesk/maxwell/producer/MaxwellKafkaProducerWorkerTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,1,0,0,0,0,0,0,0,0.093,0,1,1,1,1,11,0,10,1,1,0,0,1,1,1,0,1,0,0,0,1,27,5,21,15,8,1,16,18,14,4,1,1,1,1,0,0.05,1,1,1,1,0,1,0,1,0,1,1
com/zendesk/maxwell/schema/ddl/DDLResolverTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,7,0,0,0,0,0,0,0,0.313,0,1,1,1,1,6,0,5,0,1,1,0,10,10,9,0,10,0,2,0,8,102,23,79,46,37,0,49,60,38,22,1,1,1,1,0,0,10,10,10,10,0,1,0,1,0,1,1
com/zendesk/maxwell/schema/ddl/DDLIntegrationTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,38,0,0,0,0,0,0,0,7.148,0,1,1,1,1,9,0,8,0,1,0,0,41,41,41,0,41,0,3,0,38,472,77,395,224,202,1,106,149,92,57,2,2,2,1,1,0,42,42,42,41,0,0,0,0,0,0,0
com/zendesk/maxwell/recovery/RecoveryTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,6,0,0,0,0,0,0,0,512.757,0,2,2,2,1,23,2,18,1,2,0,5,15,15,14,0,14,0,5,0,9,388,62,307,112,217,19,213,252,109,143,8,8,9,6,3,0.06,41,41,42,20,0,0,0,0,0,0,0
com/zendesk/maxwell/schema/MysqlPositionStoreTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,6,0,0,0,0,0,0,0,0.314,0,1,1,1,1,12,2,10,0,1,0,0,10,10,10,0,10,0,4,0,6,161,33,126,65,77,2,86,103,60,43,3,3,3,1,1,0.02,15,15,15,10,0,1,0,1,0,1,1
com/zendesk/maxwell/producer/KafkaCallbackTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,2,0,0,0,0,0,0,0,0.003,0,1,1,1,1,14,0,14,0,1,0,0,2,2,2,0,2,0,0,0,2,49,5,44,29,24,0,30,33,25,8,1,1,1,1,0,0,2,2,2,2,0,1,0,1,0,1,1
com/zendesk/maxwell/MysqlSavedSchemaTest.java,c9751ce64ee5d2e43b3643da0414d4f245354b6a,12,0,0,0,0,0,0,0,1.797,0,1,1,1,1,16,2,13,0,1,0,0,16,16,16,7,16,0,3,0,13,340,69,263,133,176,10,153,173,97,76,2,2,2,1,1,0.04,19,19,19,16,0,0,0,0,0,0,0
