Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
12,12,0.92,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04720127238212509,1.392429,1
11,11,0.903,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.9815246951792058,1.0,0.046329074957672765,1.37057,2
4,4,0.64,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.6957008617751592,1.0,0.03283566774408701,1.0284038,3
SMOTE,SMOTE,0.3417830688650088,SMOTE,SMOTE,1.0,1,1.0,1.0,0.0,1.0,1.0,0.3714433357228357,0.0018422991893883567,0.017535430140321624,0.37397107,16
2,2,0.115,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.1251399776035834,1.0,0.005900159047765636,0.34650838,4
9,9,0.062,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.06754049786816718,1.0,0.003180955312708429,0.28006482,5
1,1,0.057,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.062106584685580724,1.0,0.00292442665845775,0.27383623,6
SMOTE,SMOTE,0.2852190435843909,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.30994069954825104,0.000270675236113414,0.01463337148347396,0.24894814,17
10,10,0.025,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.027329540317027532,1.0,0.001282643271253399,0.23414537,7
14,14,0.023,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.02515597504399296,1.0,0.001180031809553127,0.2316749,8
SMOTE,SMOTE,0.26787117894795665,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.2910843249434311,0.0,0.01374332660961247,0.22868045,18
5,5,0.018000000000000002,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.019722061861406518,1.0,0.0009235031553024474,0.2255039,9
13,13,0.013999999999999999,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.015374931315337369,1.0,0.0007182802319019032,0.22057272,10
7,7,0.011000000000000001,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.012114583405785508,1.0,0.0005643630393514956,0.2168776,11
15,15,0.003,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.0034203223136472075,1.0,0.00015391719255040788,0.20703763,12
8,8,0.0,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,1.0,0.0,0.20335297,13
6,6,0.0,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,1.0,0.0,0.20335297,14
3,3,0.0,2015-01-20,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,1.0,0.0,0.20335297,15
SMOTE,SMOTE,0.005159374360064058,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0056880156087652815,0.00036845983787767134,0.00026470547227253906,0.013631014,28
SMOTE,SMOTE,0.0,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,8e-05,0.00036845983787767134,0.0,0.0083198,41
SMOTE,SMOTE,0.010472206697148745,SMOTE,SMOTE,1.0,1,1.0,1.0,0.0,1.0,1.0,0.011322833366466029,0.0027532080682198764,0.0005372842182109047,-0.011691061,23
SMOTE,SMOTE,0.004115467626299182,SMOTE,SMOTE,1.0,1,1.0,0.0,0.0,1.0,1.0,0.004453334376412154,0.01584377302873987,0.00021114707435735376,-0.04371462,32
SMOTE,SMOTE,0.0009499269885819109,SMOTE,SMOTE,1.0,1,1.0,0.0,0.0,1.0,1.0,0.0010125293354151207,0.01584377302873987,4.873669840346366e-05,-0.046128754,39
SMOTE,SMOTE,0.016,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.017311304347826087,0.0014738393515106856,0.0008208916936021754,-0.048104964,20
SMOTE,SMOTE,0.016,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.017311304347826087,0.0012823435157911553,0.0008208916936021754,-0.048128344,19
SMOTE,SMOTE,0.015761309968698983,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.017051858661629327,0.0,0.0008086455270996349,-0.048532087,21
SMOTE,SMOTE,0.01519260396966005,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.016433699967021792,0.0,0.0007794676501800856,-0.04912031,22
SMOTE,SMOTE,0.009468154141301031,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.010211471892718512,0.0019913273485272992,0.0004857705680211909,-0.05479089,24
SMOTE,SMOTE,0.006999999999999999,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0075286956521739105,0.0006337487348290982,0.00035914011595095173,-0.05749863,26
SMOTE,SMOTE,0.006999999999999999,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0075286956521739105,0.00036845983787767134,0.00035914011595095173,-0.057530526,25
SMOTE,SMOTE,0.006,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.006441739130434782,0.00036845983787767134,0.00030783438510081576,-0.058560085,27
SMOTE,SMOTE,0.005,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.005354782608695653,0.00036096046979877796,0.00025652865425067984,-0.059590053,31
SMOTE,SMOTE,0.005,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.005354782608695653,0.0,0.00025652865425067984,-0.05963331,29
SMOTE,SMOTE,0.005,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.005354782608695653,0.0,0.00025652865425067984,-0.05963331,30
SMOTE,SMOTE,0.004,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.004267826086956522,0.00016112317648403124,0.00020522292340054385,-0.060642507,33
SMOTE,SMOTE,0.002746875716135823,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.002905734474060677,0.0005549921030686642,0.00014093046617083899,-0.06188352,34
SMOTE,SMOTE,0.001,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0010069565217391305,0.003218021367591675,5.130573085013596e-05,-0.06336057,37
SMOTE,SMOTE,0.001212873397398396,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0012383406493460824,0.0,6.22273560822121e-05,-0.06352527,35
SMOTE,SMOTE,0.001,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0010069565217391305,0.00036845983787767134,5.130573085013596e-05,-0.06369999,38
SMOTE,SMOTE,0.001,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0010069565217391305,0.0,5.130573085013596e-05,-0.06374376,36
SMOTE,SMOTE,0.0,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,-8e-05,0.002306292453941504,0.0,-0.064496025,42
SMOTE,SMOTE,0.0,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,-8e-05,0.00036845983787767134,0.0,-0.06472634,43
SMOTE,SMOTE,0.0,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,-8e-05,0.0,0.0,-0.06477008,40
Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
17,12,1.1520000000000001,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.00552689756816507,0.059104201939356636,1.392429,1
31,27,0.66,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.5729849890684156,0.00552689756816507,0.033861782361089734,0.88020015,2
23,20,0.5329999999999999,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.4627595695799782,0.00552689756816507,0.027345954543122462,0.7471811,3
19,2,0.46,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.3994016512913489,0.00552689756816507,0.023600636191062545,0.6709855,4
18,16,0.35100000000000003,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.30479873220284753,0.00552689756816507,0.018008311528397724,0.55786884,5
27,23,0.33899999999999997,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.2943837319362235,0.00552689756816507,0.01739264275819609,0.5454778,6
20,17,0.32299999999999995,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.2804970649140581,0.00552689756816507,0.016571751064593913,0.5289785,7
SMOTE,SMOTE,0.44018977700685535,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,0.3820291814295619,0.0009191845411097424,0.02258425822209508,0.36190298,17
SMOTE,SMOTE,0.37068277306393627,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,0.32169324050688913,0.001907583332566479,0.019018150585600344,0.3320631,18
28,24,0.11,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.09563081018148203,0.00552689756816507,0.005643630393514956,0.31237453,8
26,9,0.068,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.059178309248298026,0.00552689756816507,0.003488789697809245,0.27048254,9
21,18,0.036000000000000004,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.03140497520396735,0.00552689756816507,0.0018470063106048949,0.23878081,10
16,13,0.018000000000000002,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.015782474804031353,0.00552689756816507,0.0009235031553024474,0.2210348,11
24,21,0.012,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.010574974670719349,0.00552689756816507,0.0006156687702016315,0.21513362,12
25,22,0.005,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.0044995578485220135,0.00552689756816507,0.00025652865425067984,0.20825805,13
29,25,0.003,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.0027637244707513463,0.00552689756816507,0.00015391719255040788,0.20629533,14
22,19,0.003,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.0027637244707513463,0.00552689756816507,0.00015391719255040788,0.20629533,15
30,26,0.001,2015-02-04,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.0010278910929806782,0.00552689756816507,5.130573085013596e-05,0.20433353,16
SMOTE,SMOTE,0.0005773108866038106,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,0.000421137922399141,0.0033161385408990427,2.9619356964948468e-05,0.025705632,21
SMOTE,SMOTE,0.01752503150086027,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,0.015132700955607875,0.00017500681619002646,0.0008991345493232912,-0.046451177,19
SMOTE,SMOTE,0.0,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,-8e-05,0.00036845983787767134,0.0,-0.05662972,22
SMOTE,SMOTE,0.005,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,0.004260277777777778,0.00017532823480981494,0.00025652865425067984,-0.056824338,20
SMOTE,SMOTE,0.0,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,-8e-05,0.0,0.0,-0.06477008,23
Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
38,12,0.8590000000000001,2015-02-12,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.002947678703021371,0.0440716228002668,1.1206925,1
