Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
4,4,27.19400000000001,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4825395698772093,1.3883917,1
5,5,1.035,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.03807698892048232,1.0,0.0183653914401306,0.10734459,2
6,6,0.062,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.002297674352632997,1.0,0.0011001490524522675,0.07631231,3
3,3,0.03,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.0011209651376574792,1.0,0.0005323301866704521,0.07530906,4
1,1,0.004,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.00016488890048987141,1.0,7.097735822272695e-05,0.074494846,5
8,8,0.002,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,9.134457455390156e-05,1.0,3.5488679111363474e-05,0.074432194,6
7,7,0.001,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,5.457241158591663e-05,1.0,1.7744339555681734e-05,0.07440091,7
2,2,0.0,2014-03-17,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,1.780024861793172e-05,1.0,0.0,0.0743696,8
SMOTE,SMOTE,0.024599070233658787,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.000984577121190659,0.0,0.00043649425498010485,0.0067740483,9
SMOTE,SMOTE,0.023306160087780685,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0009370331723093578,0.0,0.00041355241833665766,0.0067306655,10
SMOTE,SMOTE,0.02281883512944496,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0009191128605370652,0.0,0.00040490515880199017,0.0067143226,11
