Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
SMOTE,SMOTE,2.794052297972449,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,1.5573627524930038,0.006192902895145678,0.011597764744835063,0.46339867,16
SMOTE,SMOTE,1.704728502486536,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.9503188531140112,0.00014950739274020733,0.007076116699748607,0.44421622,19
SMOTE,SMOTE,2.2043973193244057,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,1.2286810475609842,0.007202300810038995,0.009150180020689652,0.32672545,17
1,1,1.794,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.007446671620045411,0.32566723,1
SMOTE,SMOTE,1.7953566003376944,SMOTE,SMOTE,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0007361874792051,0.0008174926983068602,0.007452302699886244,0.2956774,18
SMOTE,SMOTE,0.8376073731660703,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.4669737420100726,2.7974640608281428e-05,0.0034768043782032122,0.24746627,22
SMOTE,SMOTE,0.8096389634299639,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.4513837700278506,7.051376336748341e-05,0.003360710976285896,0.2413748,23
SMOTE,SMOTE,0.7865192962611013,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.4384965530998335,0.0006920415224913495,0.0032647441037266622,0.23629777,24
10,10,1.244,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.6934715640592263,1.0,0.005163689796731601,0.2136927,2
SMOTE,SMOTE,0.6525897275680764,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.36384238994876056,0.00030938099917399685,0.0027088190656713268,0.2075003,25
SMOTE,SMOTE,0.6096279690412603,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.3398949214276813,0.00037472456132741126,0.002530490131463476,0.19833301,26
SMOTE,SMOTE,1.3979021855098486,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.779129690919648,0.014178418143984925,0.0058025186914357,0.15105423,20
SMOTE,SMOTE,1.3481841850993013,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.7514162012816619,0.0005835475197143126,0.005596145434656084,0.14258134,21
SMOTE,SMOTE,0.16401721241297235,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.09150542497936028,0.0006920415224913495,0.0006808151175443929,0.10590014,27
SMOTE,SMOTE,0.1221723622561717,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06818053637467765,0.0006920415224913495,0.0005071223315311823,0.09747562,28
3,3,0.555,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.3094750324897849,1.0,0.0023037362035257546,0.084643535,3
4,4,0.529,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.2949845973362211,1.0,0.002195813426423647,0.08002852,4
SMOTE,SMOTE,0.02642284881850612,SMOTE,SMOTE,1.0,1,0.0,0.0,0.0,0.0,0.0,0.014808455305744768,0.0006920415224913495,0.0001096779701323968,0.078366846,29
7,7,0.213,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.11887007777752212,1.0,0.0008841365970288029,0.025451373,5
2,2,0.16,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.08933188304141124,1.0,0.0006641401667821994,0.016572908,6
6,6,0.04,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.02245295156342432,1.0,0.00016603504169554982,-0.0032356484,7
5,5,0.038,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.02133830270545787,1.0,0.00015773328961077236,-0.0035623303,8
15,15,0.028999999999999998,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.016322382844608848,1.0,0.00012037540522927364,-0.0050310185,9
13,13,0.027000000000000003,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.015207733986642403,1.0,0.00011207365314449617,-0.0053570783,10
11,11,0.013999999999999999,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.007962516409860485,1.0,5.8112264593442454e-05,-0.007473751,11
8,8,0.006,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.003503920977994691,1.0,2.490525625433248e-05,-0.008773874,12
9,9,0.0,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,1.0,0.0,-0.009747819,15
14,14,0.0,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,1.0,0.0,-0.009747819,13
12,12,0.0,2018-07-12,"[0, 0, 0]",0.0,1,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,1.0,0.0,-0.009747819,14
SMOTE,SMOTE,0.001,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0004774136008918617,0.0,4.150876042388746e-06,-0.109133385,30
SMOTE,SMOTE,0.0,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,-8e-05,0.0,0.0,-0.10930007,32
SMOTE,SMOTE,0.0,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,-8e-05,0.0,0.0,-0.10930007,33
SMOTE,SMOTE,0.0005905879281829817,SMOTE,SMOTE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0002492017436917401,0.014462846852495097,2.451457282018744e-06,-0.11018068,31
Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
SMOTE,SMOTE,2.31361819190185,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,2.2181541245463565,0.00046258498334450255,0.009603542324000158,0.34535694,17
SMOTE,SMOTE,2.7962596195001392,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,2.6808975834133646,0.010382110655367687,0.0116069270628822,0.30091527,14
SMOTE,SMOTE,2.5902638620246945,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,2.4833944602346065,0.008066469256661784,0.010751864208343656,0.29240575,15
SMOTE,SMOTE,1.9589000594294537,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,1.8780600378038868,0.002297159236935653,0.00813115132611961,0.24140404,18
SMOTE,SMOTE,2.401287268312778,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,2.3022088478550127,0.011340955078924395,0.009967445792932631,0.21014777,16
19,19,1.043,2018-07-24,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.008304498269896194,0.004329363712211462,0.20881408,1
SMOTE,SMOTE,0.6048754029687764,SMOTE,SMOTE,1.0,2,0.0,0.0,0.0,0.0,0.0,0.5800180661253849,0.00021271560399573392,0.002510762818813333,0.19559449,21
25,25,0.9159999999999999,2018-07-24,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.87825533724767,0.008304498269896194,0.003802202454828092,0.18364236,2
SMOTE,SMOTE,0.40307593013295395,SMOTE,SMOTE,1.0,2,0.0,0.0,0.0,0.0,0.0,0.3865382263978466,0.0006888840942500414,0.0016731182216524392,0.14982809,22
SMOTE,SMOTE,0.8858532655132336,SMOTE,SMOTE,1.0,2,1.0,0.0,0.0,1.0,1.0,0.8493119899455741,0.0020177266331790566,0.0036770670968907203,0.10787786,19
16,16,0.131,2018-07-24,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.12573911472342755,0.008304498269896194,0.0005437647615529258,0.037494298,3
24,24,0.077,2018-07-24,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.07397366756889366,0.008304498269896194,0.0003196174552639335,0.028055213,4
18,18,0.073,2018-07-24,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.07013919000189114,0.008304498269896194,0.00030301395109437853,0.027359232,5
20,20,0.061,2018-07-24,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.05863575730088363,0.008304498269896194,0.00025320343858571345,0.025273912,6
17,17,0.049,2018-07-24,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.047132324599876096,0.008304498269896194,0.0002033929260770486,0.023192607,7
21,21,0.048,2018-07-24,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.04617370520812546,0.008304498269896194,0.00019924205003465985,0.02301933,8
27,27,0.037000000000000005,2018-07-24,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.035628891898868566,0.008304498269896194,0.00015358241356838365,0.021115258,9
22,22,0.021,2018-07-24,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.020290981630858525,0.008304498269896194,8.716839689016368e-05,0.018351689,10
26,26,0.013000000000000001,2018-07-24,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.012622026496853506,0.008304498269896194,5.396138855105371e-05,0.016972583,11
SMOTE,SMOTE,0.6477175389610279,SMOTE,SMOTE,1.0,2,1.0,1.0,0.0,1.0,1.0,0.6209539395599503,0.0,0.0026885952147083308,0.016738992,20
23,23,0.006,2018-07-24,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.005911690754599111,0.008304498269896194,2.490525625433248e-05,0.015767297,12
28,28,0.001,2018-07-24,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.0011185937958459724,0.008304498269896194,4.150876042388746e-06,0.014907229,13
SMOTE,SMOTE,0.009078746048973602,SMOTE,SMOTE,1.0,2,1.0,0.0,0.0,1.0,0.0,0.008684454505247942,2.72477678109344e-05,3.768474946961601e-05,-0.07442662,23
SMOTE,SMOTE,0.0007270567616153901,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,0.0006170822259016205,0.0003777761084908095,3.0179224932460687e-06,-0.111427635,25
SMOTE,SMOTE,0.0,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,-8e-05,0.0008264729652143432,0.0,-0.11418706,26
SMOTE,SMOTE,0.0,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,-8e-05,0.0008631817000557317,0.0,-0.114401594,28
SMOTE,SMOTE,0.0,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,-8e-05,0.0022796422097545238,0.0,-0.12250683,27
SMOTE,SMOTE,0.008048212038860556,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,0.007636406556913285,0.011197505425169929,3.340713053617097e-05,-0.16443352,24
Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
43,42,240.83900000000003,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9996928351728634,0.70891404,1
47,46,9.897,2018-07-24,"[0, 0, 0]",1.0,3,0.0,0.0,0.0,0.0,0.0,0.04124724321571915,0.0,0.04108122019152143,0.09604977,45
SMOTE,SMOTE,9.631435502321374,SMOTE,SMOTE,1.0,3,0.0,0.0,0.0,0.0,0.0,0.040071178763910205,0.00037229680655539787,0.03997889488039821,0.09356798,46
59,56,1.187,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.00508778970968264,0.0,0.004927089862315442,0.075907305,2
35,35,1.04,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.004477521091383286,0.0,0.0043169110840842965,0.075569615,3
29,29,0.763,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.003327559137172941,0.0,0.0031671184203426136,0.07493348,4
36,36,0.556,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.002468201286914668,0.0,0.002307887079568143,0.074458286,5
55,52,0.434,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0019617198485981967,0.0,0.001801480202396716,0.074178286,6
53,1,0.32,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0014884503078762498,0.0,0.0013282803335643988,0.073916696,7
SMOTE,SMOTE,0.6485002270999453,SMOTE,SMOTE,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0027726711500211556,0.00016795141374779314,0.002691844056152824,0.07387256,70
39,38,0.235,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.001135573895934447,0.0,0.0009754558699613556,0.073721685,8
64,19,0.233,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0011272709215358165,0.0,0.000967154117876578,0.07371709,9
54,2,0.228,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0011065134855392396,0.0,0.000946399737664634,0.07370562,10
50,49,0.17600000000000002,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0008906361511748426,0.0,0.0007305541834604193,0.07358632,11
46,45,0.17300000000000001,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0008781816895768966,0.0,0.0007181015553332532,0.073579445,12
71,16,0.159,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0008200608687864817,0.0,0.0006599892907398107,0.07354733,13
73,58,0.126,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0006830617912090761,0.0,0.0005230103813409821,0.073471636,14
69,25,0.122,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0006664558424118147,0.0,0.0005064068771714269,0.07346246,15
49,48,0.1,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0005751231240268775,0.0,0.00041508760423887467,0.073412,16
42,41,0.081,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0004962448672398863,0.0,0.00033622095943348847,0.073368415,17
67,20,0.069,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0004464270208481023,0.0,0.0002864104469248236,0.07334089,18
48,47,0.065,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.00042982107205084103,0.0,0.00026980694275526853,0.07333172,19
32,32,0.057,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.00039660917445631845,0.0,0.0002365999344161585,0.07331336,20
41,40,0.055,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0003883062000576878,0.0,0.00022829818233138105,0.07330879,21
65,21,0.027000000000000003,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0002720645584768586,0.0,0.00011207365314449617,0.073244564,22
57,54,0.025,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.000263761584078228,0.0,0.00010377190105971868,0.07323998,23
66,22,0.024,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0002596100968789126,0.0,9.962102501732992e-05,0.07323768,24
61,24,0.016,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.00022639819928438998,0.0,6.641401667821994e-05,0.07321934,25
38,18,0.016,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.00022639819928438998,0.0,6.641401667821994e-05,0.07321934,26
33,33,0.015,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.00022224671208507472,0.0,6.22631406358312e-05,0.07321705,27
62,23,0.012,2018-07-24,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0002097922504871287,0.0,4.981051250866496e-05,0.073210165,28
