Id,Name,BuildId,Duration,CalcPrio,LastRun,NumRan,NumErrors,Verdict,Cycle,LastResults
1,1,1,0.004,0,2014-03-17 18:40:58,12,0,0,1,[]
2,2,1,0.0,0,2014-03-17 18:40:58,2,0,0,1,[]
3,3,1,0.03,0,2014-03-17 18:40:58,51,0,0,1,[]
4,4,1,27.194000000000003,0,2014-03-17 18:40:58,2,0,0,1,[]
5,5,1,1.035,0,2014-03-17 18:40:58,37,0,0,1,[]
6,6,1,0.062,0,2014-03-17 18:40:58,38,0,0,1,[]
7,7,1,0.001,0,2014-03-17 18:40:58,26,0,0,1,[]
8,8,1,0.002,0,2014-03-17 18:40:58,15,0,0,1,[]
9,7,2,0.003,0,2014-03-17 18:40:58,26,0,0,2,[0]
10,6,2,0.062,0,2014-03-17 18:40:58,38,0,0,2,[0]
11,9,2,0.0,0,2014-03-27 21:22:59,5,0,0,2,[]
12,3,2,0.024,0,2014-03-17 18:40:58,51,0,0,2,[0]
13,5,2,0.9079999999999999,0,2014-03-17 18:40:58,37,0,0,2,[0]
14,4,2,27.123,0,2014-03-17 18:40:58,2,0,0,2,[0]
15,8,2,0.003,0,2014-03-17 18:40:58,15,0,0,2,[0]
16,1,2,0.004,0,2014-03-17 18:40:58,12,0,0,2,[0]
17,2,2,0.0,0,2014-03-17 18:40:58,2,0,0,2,[0]
18,1,3,0.006,0,2014-03-27 21:22:59,12,0,0,3,"[0, 0]"
19,3,3,0.025,0,2014-03-27 21:22:59,51,0,0,3,"[0, 0]"
20,5,3,0.838,0,2014-03-27 21:22:59,37,0,0,3,"[0, 0]"
21,8,3,0.004,0,2014-03-27 21:22:59,15,0,0,3,"[0, 0]"
22,9,3,0.0,0,2014-03-27 21:22:59,5,0,0,3,[0]
23,4,3,29.049,0,2014-03-27 21:22:59,2,0,0,3,"[0, 0]"
24,2,4,0.0,0,2014-03-27 21:22:59,2,0,0,4,"[0, 0]"
25,1,4,0.006999999999999999,0,2014-03-28 16:37:54,12,0,0,4,"[0, 0, 0]"
26,5,4,1.121,0,2014-03-28 16:37:54,37,0,0,4,"[0, 0, 0]"
27,3,4,0.031,0,2014-03-28 16:37:54,51,0,0,4,"[0, 0, 0]"
28,4,4,27.914,0,2014-03-28 16:37:54,2,0,0,4,"[0, 0, 0]"
29,6,4,0.076,0,2014-03-27 21:22:59,38,0,0,4,"[0, 0]"
30,8,4,0.003,0,2014-03-28 16:37:54,15,0,0,4,"[0, 0, 0]"
31,7,4,0.002,0,2014-03-27 21:22:59,26,0,0,4,"[0, 0]"
32,5,5,0.9490000000000001,0,2014-03-28 16:38:26,37,0,0,5,"[0, 0, 0, 0]"
