Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
3,3,5.9170000000000025,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,1.0,1.0,0.6600111544896823,1.1318462,1
18,18,0.055,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.009453738373636451,1.0,0.006134969325153374,0.031631093,2
2,2,0.052000000000000005,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.008946805793479666,1.0,0.005800334634690463,0.030966721,3
16,16,0.015,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.0026946373048792834,1.0,0.0016731734523145565,0.022765644,4
1,1,0.01,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.0018497496712846372,1.0,0.0011154489682097043,0.021656359,5
7,7,0.008,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.0015117946178467784,1.0,0.0008923591745677637,0.021212578,6
9,9,0.006999999999999999,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.001342817091127849,1.0,0.000780814277746793,0.020990668,7
12,12,0.003,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.0006669069842521325,1.0,0.00033463469046291134,0.020102937,8
14,14,0.001,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.00032895193081427404,1.0,0.00011154489682097043,0.01965901,9
8,8,0.001,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.00032895193081427404,1.0,0.00011154489682097043,0.01965901,10
5,5,0.001,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.00032895193081427404,1.0,0.00011154489682097043,0.01965901,11
4,4,0.001,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.00032895193081427404,1.0,0.00011154489682097043,0.01965901,12
10,10,0.0,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.00015997440409534473,1.0,0.0,0.019437052,17
