test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/apache/commons/io/ByteOrderMarkTestCase.java,4d49a1953e287fffbd10ba2707ed1b3806eef21b,9,0,0,0,0,0,0.0,0.004,0.001,30.28824235200882,1,1,1,1,9,0,8,1,1,0,3,9,9,9,0,9,0,0,0,9,147,17,96,33,54,34,55,69,23,46,5,5,5,1,1,0.35,13,13,13,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/io/CopyUtilsTest.java,4d49a1953e287fffbd10ba2707ed1b3806eef21b,11,0,0,0,0,0,0.0,0.006,0.006999999999999999,4.6119960347811375,1,1,1,1,12,1,9,1,1,0,1,11,11,11,1,11,0,0,0,11,225,43,138,84,80,50,95,107,68,39,1,1,1,1,0,0.36,11,11,11,11,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/io/DirectoryWalkerTestCaseJava4.java,4d49a1953e287fffbd10ba2707ed1b3806eef21b,14,0,0,0,0,0,0.0,0.021,0.019,18.97608509858449,1,1,1,1,10,0,7,2,5,1,20,36,36,35,6,36,2,4,16,14,554,65,340,138,189,150,183,246,115,131,6,6,6,1,2,0.44,60,60,60,36,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/io/EndianUtilsTest.java,4d49a1953e287fffbd10ba2707ed1b3806eef21b,22,0,0,0,0,0,0.0,0.005,0.003,4.607194880644482,1,1,1,1,10,0,9,0,1,0,0,22,22,22,0,22,0,0,0,22,316,44,243,99,165,29,170,196,78,118,2,2,2,1,1,0.12,24,24,24,22,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/io/FileCleanerTestCase.java,4d49a1953e287fffbd10ba2707ed1b3806eef21b,9,3,0,0,0,0,0.0,4.124,4.095,18.97647654612859,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,32,2,8,5,1,23,2,4,3,1,1,1,1,1,0,2.88,1,1,1,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0
org/apache/commons/io/FileCleaningTrackerTestCase.java,4d49a1953e287fffbd10ba2707ed1b3806eef21b,9,0,0,0,0,0,0.0,4.135,4.123,4.619688868522643,1,1,2,1,17,2,14,1,1,0,0,16,16,16,2,16,0,3,1,12,346,55,255,61,176,41,169,201,50,151,5,5,6,1,3,0.16,30,30,33,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/io/FileDeleteStrategyTestCase.java,4d49a1953e287fffbd10ba2707ed1b3806eef21b,5,0,0,0,0,0,0.0,0.021,0.018000000000000002,4.617764667669932,2,2,2,1,22,0,19,3,1,0,0,5,5,5,0,5,0,0,0,5,165,13,117,38,77,38,73,87,30,57,3,3,3,1,1,0.32,10,10,10,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/io/FileSystemUtilsTestCase.java,4d49a1953e287fffbd10ba2707ed1b3806eef21b,28,0,0,0,0,0,0.0,0.067,0.07200000000000001,4.6190281987190245,1,1,2,1,12,0,12,0,5,0,0,39,39,39,3,39,1,0,2,36,584,45,498,156,322,41,175,254,111,143,6,6,9,1,3,0.08,77,77,80,39,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/io/FileUtilsCleanDirectoryTestCase.java,4d49a1953e287fffbd10ba2707ed1b3806eef21b,5,0,0,0,0,0,0.0,0.09,0.10099999999999999,4.624419554074605,1,1,1,1,11,1,8,1,1,0,0,9,9,9,1,9,0,2,0,7,161,31,97,36,50,33,51,67,28,39,3,3,4,1,1,0.34,15,15,17,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/io/FileUtilsCleanSymlinksTestCase.java,4d49a1953e287fffbd10ba2707ed1b3806eef21b,8,0,0,0,0,0,0.0,0.135,0.121,4.623382616043091,1,1,1,1,19,4,13,1,1,0,0,11,11,11,1,11,0,1,0,10,273,67,171,64,117,36,121,141,54,87,2,2,2,1,1,0.21,19,19,19,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/io/FileUtilsDirectoryContainsTestCase.java,4d49a1953e287fffbd10ba2707ed1b3806eef21b,11,0,0,0,0,0,0.0,0.037000000000000005,0.035,4.621586485703786,1,1,1,1,8,0,6,0,1,0,0,13,13,13,9,13,0,0,0,13,181,25,125,53,62,31,74,91,39,52,2,2,2,1,1,0.25,16,16,16,13,0.0,1.0,0.0,1.0,0.0,1.0,1.0
