test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/apache/commons/codec/language/bm/BeiderMorseEncoderTest.java,3044c24009ed733df16e5a2a0e554edfaf5cbde3,21,0,0,0,0,0,0.0,7.061,7.332000000000002,0.3100681145985921,1,1,1,1,6,0,5,0,1,0,1,20,20,20,0,20,0,2,1,17,205,26,140,71,63,40,76,107,61,46,3,3,3,1,2,0.29,29,29,29,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/codec/language/bm/LanguageGuessingTest.java,3044c24009ed733df16e5a2a0e554edfaf5cbde3,18,0,0,0,0,0,0.0,0.092,0.098,0.6742099642753601,1,1,1,1,11,0,10,3,1,1,2,3,3,2,4,3,0,0,0,3,84,13,49,21,28,32,19,23,18,5,1,1,1,1,0,0.65,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/codec/language/bm/PhoneticEngineTest.java,3044c24009ed733df16e5a2a0e554edfaf5cbde3,6,0,0,0,0,0,0.0,0.161,0.14,0.3104048331578573,1,1,1,1,11,0,11,0,1,1,0,3,3,2,5,3,0,0,0,3,83,11,50,21,27,22,23,27,18,9,1,1,1,1,0,0.44,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/codec/binary/Base32InputStreamTest.java,3044c24009ed733df16e5a2a0e554edfaf5cbde3,9,0,0,0,0,0,0.0,0.124,0.05,8.321729036172231,2,2,2,1,26,1,13,11,1,0,2,12,12,12,0,12,0,3,0,9,425,44,181,64,122,200,128,155,63,92,5,5,5,1,2,1.1,25,25,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/codec/binary/Base32OutputStreamTest.java,3044c24009ed733df16e5a2a0e554edfaf5cbde3,6,0,0,0,0,0,0.0,0.0,0.053,0.0,2,2,2,1,28,2,14,11,1,0,2,9,9,9,0,9,0,3,0,6,336,42,150,46,104,144,101,128,48,80,6,6,6,1,1,0.96,22,22,22,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/codec/binary/Base64InputStreamTest.java,3044c24009ed733df16e5a2a0e554edfaf5cbde3,12,0,0,0,0,0,0.0,0.105,0.052000000000000005,8.321975334485371,1,1,1,1,24,1,13,9,1,0,3,15,15,15,0,15,0,3,0,12,438,50,229,90,158,159,165,195,86,109,5,5,5,1,2,0.69,28,28,28,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/codec/binary/Base64OutputStreamTest.java,3044c24009ed733df16e5a2a0e554edfaf5cbde3,7,0,0,0,0,0,0.0,0.0,0.152,0.0,2,2,2,1,28,2,16,10,1,0,3,10,10,10,0,10,0,3,0,7,348,42,185,56,135,121,131,159,57,102,6,6,6,1,1,0.65,23,23,23,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/codec/binary/Base64Test.java,3044c24009ed733df16e5a2a0e554edfaf5cbde3,51,0,0,0,0,0,0.0,0.08199999999999999,0.025,1.7538274089495343,1,1,1,1,19,0,15,2,1,0,0,56,56,56,1,56,0,4,0,52,1221,107,939,228,740,187,692,768,181,587,5,5,5,1,2,0.2,76,76,76,56,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/codec/net/QCodecTest.java,919d3ec4adbaf64cb6b7e9f40f82432b2159d510,12,0,0,0,0,0,0.0,0.0,0.005,0.0,1,1,1,1,10,0,9,0,1,0,2,13,13,13,0,13,0,1,0,12,220,34,160,78,100,26,88,109,62,47,3,3,3,1,2,0.16,19,19,19,13,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/codec/CharEncodingTest.java,919d3ec4adbaf64cb6b7e9f40f82432b2159d510,7,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,3,0,3,0,1,0,0,7,7,7,0,7,0,0,0,7,70,12,33,18,7,25,10,18,11,7,1,1,1,1,0,0.76,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/codec/net/BCodecTest.java,919d3ec4adbaf64cb6b7e9f40f82432b2159d510,9,0,0,0,0,0,0.0,0.0,0.013,0.0,1,1,1,1,10,0,8,0,1,0,2,10,10,10,0,10,0,1,0,9,162,25,111,58,64,26,62,80,48,32,3,3,3,1,2,0.23,16,16,16,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/codec/net/URLCodecTest.java,919d3ec4adbaf64cb6b7e9f40f82432b2159d510,16,0,0,0,0,0,0.0,0.017,0.009000000000000001,11.703738133112587,1,1,1,1,12,0,11,0,1,0,2,18,18,18,0,18,0,2,0,16,305,39,233,104,155,34,128,159,85,74,5,5,5,1,2,0.15,29,29,29,18,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/codec/net/RFC1522CodecTest.java,919d3ec4adbaf64cb6b7e9f40f82432b2159d510,2,0,0,0,0,0,0.0,0.0,0.028,0.0,1,1,1,1,6,0,6,0,2,0,0,6,6,6,0,6,0,1,3,2,87,13,51,21,23,23,27,36,16,20,2,2,2,1,1,0.45,7,7,7,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
