rank_index,time,class,failures,ranking,nfpa,failure_metric,DDP
0.4655458788239704,0.061,0,0,63,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4655458369083271,0.055999999999999994,0,0,66,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4655457952027947,0.052000000000000005,0,0,67,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4655457599709837,0.064,0,0,61,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4655457480245661,0.07400000000000001,0,0,58,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4655457187714416,0.042,0,0,68,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4655457187710869,0.07400000000000001,0,0,57,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4655286045636332,0.064,0,0,62,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4655286004852939,0.067,0,0,60,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4655269250661646,0.057,0,0,64,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4655122844600564,0.055999999999999994,0,0,65,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.46550770688686105,0.077,0,0,56,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4655004466005002,0.182,0,0,42,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4655003594104043,0.209,0,0,40,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4655002506755254,0.086,0,0,54,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654939942559051,0.077,0,0,55,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.465493664809038,0.10400000000000001,0,0,53,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654845913830438,0.155,0,0,46,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654845418373856,0.267,0,0,34,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654845343625537,0.305,0,0,30,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654845300827642,0.125,0,0,51,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654844941397273,0.183,0,0,41,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654820775368034,0.154,0,0,47,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.46548020177264704,0.11699999999999999,0,0,52,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654801850515543,0.147,0,0,49,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654801636977267,0.127,0,0,50,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.465478706267787,0.16699999999999998,0,0,44,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654783660466064,0.271,2,1,70,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654782937268229,0.306,0,0,28,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654782794746579,0.353,0,0,22,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654782722967021,0.153,0,0,48,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654782689472541,0.23199999999999998,0,0,36,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654782542145981,0.311,0,0,27,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654782432127014,0.225,0,0,37,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654772795764586,0.386,0,0,19,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654772507844577,0.171,0,0,43,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.465477232836734,0.21,0,0,39,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654764547018388,0.16699999999999998,0,0,45,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654756866141441,0.268,0,0,33,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654756845514123,0.35200000000000004,0,0,23,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654756817143486,0.28800000000000003,0,0,31,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654756735231623,0.306,0,0,29,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654756632012186,0.396,0,0,17,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.465475659803389,0.213,0,0,38,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.46547489362144606,0.261,0,0,35,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.465474713250947,0.073,0,0,59,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654745640749538,0.331,0,0,25,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654744636706637,1.672,0,0,5,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654743664174518,0.287,0,0,32,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654743601563509,0.321,0,0,26,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654742043395225,0.8590000000000001,0,0,9,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654740417059626,0.638,0,0,13,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654738606688447,0.38799999999999996,0,0,18,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654738560907644,0.34299999999999997,0,0,24,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654738048965884,0.384,0,0,20,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.46547380183408,0.667,0,0,12,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654737563714458,0.4,0,0,16,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654737543184504,0.478,0,0,15,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654737068060833,0.737,0,0,10,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654737067559298,0.377,0,0,21,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654737015978839,0.491,0,0,14,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654736968283212,0.865,0,0,8,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654736940776978,0.6759999999999999,0,0,11,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654736939650222,0.9259999999999999,2,2,69,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654736939592582,1.0170000000000001,0,0,7,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.465473693956115,8.46,0,0,2,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654736939522249,1.985,0,0,4,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654736939522234,1.275,0,0,6,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654736939522234,2.345,0,0,3,0.9572584442827174,0.6571428571428571,0.6496350364963503
0.4654736939522234,8.871,0,0,1,0.9572584442827174,0.6571428571428571,0.6496350364963503
rank_index,time,class,failures,ranking,nfpa,failure_metric,DDP
0.4655487285077664,0.21,0,0,62,0.9800847639025642,0.34285714285714286,0.32857142857142857
0.46554870196528003,0.128,0,0,68,0.9800847639025642,0.34285714285714286,0.32857142857142857
0.4655486848820448,0.247,0,0,59,0.9800847639025642,0.34285714285714286,0.32857142857142857
