rank_index,time,class,failures,ranking,nfpa,failure_metric,DDP
0.4962725010119563,0.0,1,0,13,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.4962724994037245,0.0,1,0,14,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.4962678044235181,0.0,1,0,16,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.4962652735207762,0.001,0,0,9,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.4962645787117223,0.0,1,0,12,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.4962613681003841,2.189,0,0,3,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.49626125298080803,0.001,0,0,10,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.496261236615542,0.0,1,0,15,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.4962611738740658,0.002,0,0,8,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.4962611005219825,6.659,2,1,17,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.496261062841694,0.001,0,0,11,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.4962610158066741,0.21600000000000003,0,0,4,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.4962610057767296,0.011000000000000001,0,0,7,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.496261005116777,4.004,0,0,2,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.4962610047505526,0.018000000000000002,0,0,6,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.4962610047060512,0.024,0,0,5,0.9210084033613447,0.5882352941176471,0.5294117647058824
0.4962610033159059,6.954,0,0,1,0.9210084033613447,0.5882352941176471,0.5294117647058824
rank_index,time,class,failures,ranking,nfpa,failure_metric,DDP
0.4963194567525179,0.0,1,0,19,0.8454298642533936,0.6,0.56
0.4962737720316758,0.0,1,0,20,0.8454298642533936,0.6,0.56
0.4962737693046774,0.001,0,0,10,0.8454298642533936,0.6,0.56
0.4962720936389522,0.001,0,0,8,0.8454298642533936,0.6,0.56
0.4962710383981902,0.006,0,0,7,0.8454298642533936,0.6,0.56
0.4962692226194665,0.0,1,0,24,0.8454298642533936,0.6,0.56
0.4962670747238349,0.001,0,0,12,0.8454298642533936,0.6,0.56
0.4962665136384393,0.0,1,0,22,0.8454298642533936,0.6,0.56
0.4962662486078766,0.001,0,0,14,0.8454298642533936,0.6,0.56
0.4962654529872392,0.0,1,0,21,0.8454298642533936,0.6,0.56
0.4962614482972893,1.841,0,0,3,0.8454298642533936,0.6,0.56
0.4962613088676729,0.0,1,0,23,0.8454298642533936,0.6,0.56
