experiment;step;policy;reward_function;sched_time;sched_time_duration;total_build_duration;prioritization_time;detected;missed;tests_ran;tests_not_ran;ttf;ttf_duration;time_reduction;napfd/apfd;cost;rewards;avg_precision;prioritization_order;ddp;nrpa;ntr
1;1;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;55.67;55.67;0.11474013328552246;0;0;15;0;-1;55.67;0.0;1;1;0.0;1;[10, 15, 13, 7, 9, 14, 4, 1, 3, 2, 6, 8, 5, 12, 11];-1;0.7766129032258063;0.0
1;2;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;46.444;46.444;0.037082672119140625;0;0;8;0;-1;46.444;0.0;1;1;0.0;1;[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15];-1;0.8578431372549018;0.0
1;3;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;46.70400000000001;46.70400000000001;0.031740427017211914;0;0;8;0;-1;46.704;7.105427357601002e-15;1;1;0.0;1;[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15];-1;0.8578431372549018;1.5213744770471481e-16
1;4;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;31.939000000000004;31.939000000000004;0.04807543754577637;0;0;9;0;-1;31.939;3.552713678800501e-15;1;1;0.0;1;[16, 17, 18, 19, 20, 21, 22, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15];-1;0.8947368421052632;1.112343429287235e-16
1;5;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;19.142;19.142;0.03679680824279785;0;0;9;0;-1;19.142;0.0;1;1;0.0;1;[23, 1, 2, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 22];-1;0.8421052631578948;0.0
1;6;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;59.68;59.68;0.10516691207885742;0;0;20;0;-1;59.68;0.0;1;1;0.0;1;[24, 25, 26, 27, 28, 1, 13, 22, 21, 20, 19, 18, 17, 16, 15, 14, 12, 2, 11, 10, 9, 8, 7, 6, 5, 4, 3, 23];-1;0.8306620209059234;0.0
1;7;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;55.659000000000006;55.659000000000006;0.06063556671142578;0;0;15;0;-1;55.659000000000006;0.0;1;1;0.0;1;[1, 2, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 28];-1;0.7040322580645162;0.0
1;8;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;56.32599999999999;56.32599999999999;0.06070685386657715;0;0;14;1;-1;56.326;-7.105427357601002e-15;1;1;0.0;1;[1, 2, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 28];-1;0.6967741935483872;-1.2614826825268974e-16
1;9;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;28.299000000000003;28.299000000000003;0.04422640800476074;0;0;11;0;-1;28.299000000000003;0.0;1;1;0.0;1;[29, 1, 2, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 28];-1;0.790513833992095;0.0
1;10;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;55.269999999999996;55.269999999999996;0.05765676498413086;0;0;14;0;-1;55.269999999999996;0.0;1;1;0.0;1;[1, 16, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 15, 2, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 29];-1;0.702463054187192;0.0
1;11;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;46.861;46.861;0.03424191474914551;0;0;7;1;-1;46.861000000000004;-7.105427357601002e-15;1;1;0.0;1;[1, 16, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 15, 2, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 29];-1;0.7009803921568627;-1.5162773644610663e-16
1;12;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;46.829;46.829;0.03603219985961914;0;0;8;0;-1;46.82899999999999;7.105427357601002e-15;1;1;0.0;1;[1, 16, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 15, 2, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 29];-1;0.7303921568627452;1.5173134932629356e-16
1;13;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;28.583;28.583;0.04629063606262207;0;0;10;1;-1;28.583000000000006;-7.105427357601002e-15;1;1;0.0;1;[1, 16, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 15, 2, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 29];-1;0.7529644268774704;-2.4858927885809755e-16
1;14;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;36.866;36.866;0.03842473030090332;0;0;9;0;-1;36.866;0.0;1;1;0.0;1;[1, 16, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 15, 2, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 29];-1;0.9263157894736843;0.0
1;15;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;46.688;46.688;0.036501169204711914;0;0;8;0;-1;46.688;0.0;1;1;0.0;1;[1, 16, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 15, 2, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 29];-1;0.7303921568627452;0.0
1;16;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;84.0;84.0;0.18904972076416016;0;0;30;0;-1;84.0;0.0;1;1;0.0;1;[30, 1, 16, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 15, 2, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 29];-1;0.8432575356953996;0.0
1;17;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;75.83299999999998;75.83299999999998;0.15750718116760254;0;0;27;1;-1;75.833;-1.4210854715202004e-14;1;1;0.0;1;[1, 2, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 30];-1;0.7691210785584651;-1.873967100761147e-16
1;18;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;83.20400000000001;83.20400000000001;0.1572246551513672;0;0;28;0;-1;83.20400000000001;0.0;1;1;0.0;1;[1, 2, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 30];-1;0.7789732953072336;0.0
1;19;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;28.313;28.313;0.04241299629211426;0;0;10;1;-1;28.313000000000002;-3.552713678800501e-15;1;1;0.0;1;[1, 2, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 30];-1;0.7312252964426879;-1.2547994485926964e-16
1;20;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;55.458;55.458;0.07222270965576172;0;0;17;0;-1;55.458;0.0;1;1;0.0;1;[1, 2, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 30];-1;0.7484593837535014;0.0
1;21;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;28.426000000000002;28.426000000000002;0.042424917221069336;0;0;11;0;-1;28.426000000000002;0.0;1;1;0.0;1;[1, 2, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 30];-1;0.766798418972332;0.0
1;22;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;59.99100000000001;59.99100000000001;0.08496975898742676;0;0;19;0;-1;59.99100000000001;0.0;1;1;0.0;1;[1, 2, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 30];-1;0.7028340080971659;0.0
1;23;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;55.82299999999999;55.82299999999999;0.061305999755859375;0;0;14;1;-1;55.82300000000001;-1.4210854715202004e-14;1;1;0.0;1;[1, 2, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 30];-1;0.7040322580645162;-2.5456988544510336e-16
1;24;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;44.306;44.306;0.04791975021362305;5;0;8;0;1;5.25;39.056;0.5375;0.46369566198708984;1.1333333333333333;123;[1, 2, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 30];0.4125;0.7990196078431372;0.8815058908499978
1;25;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;46.668000000000006;46.668000000000006;0.032399892807006836;0;0;8;0;-1;46.668;7.105427357601002e-15;1;1;0.0;1;[30, 23, 28, 19, 26, 25, 24, 20, 27, 22, 18, 17, 11, 9, 13, 21, 2, 10, 15, 29, 12, 16, 14, 7, 1, 8, 5, 4, 3, 6];-1;0.696078431372549;1.5225480752552072e-16
1;26;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;55.720000000000006;55.720000000000006;0.06287312507629395;0;0;15;0;-1;55.720000000000006;0.0;1;1;0.0;1;[30, 23, 28, 19, 26, 25, 24, 20, 27, 22, 18, 17, 11, 9, 21, 13, 2, 10, 15, 29, 16, 12, 14, 7, 1, 8, 5, 4, 3, 6];-1;0.6612903225806451;0.0
1;27;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;55.994;55.994;0.06143903732299805;0;0;15;0;-1;55.99399999999999;7.105427357601002e-15;1;1;0.0;1;[30, 23, 28, 19, 26, 25, 24, 20, 27, 22, 18, 17, 11, 21, 9, 13, 2, 10, 15, 29, 16, 12, 14, 7, 1, 8, 5, 4, 3, 6];-1;0.6629032258064517;1.2689622741009756e-16
1;28;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;20.356;20.356;0.09345531463623047;6;0;15;0;1;0.261;20.095000000000002;0.7333333333333333;0.6403312700596057;2.8;123;[30, 23, 28, 19, 26, 25, 24, 20, 27, 22, 17, 18, 21, 11, 9, 13, 2, 15, 10, 29, 16, 12, 14, 7, 1, 8, 5, 4, 3, 6];0.11757575757575758;0.9435483870967744;0.9871782275496168
1;29;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;20.354999999999997;20.354999999999997;0.09361767768859863;6;0;14;1;1;0.261;20.093999999999998;0.7333333333333333;0.6195938753786948;2.6;123;[23, 30, 28, 19, 20, 24, 25, 26, 27, 17, 18, 22, 21, 29, 16, 11, 9, 13, 10, 2, 5, 4, 3, 7, 15, 12, 8, 1, 14, 6];0.11757575757575758;0.8887096774193548;0.9871775976418571
1;30;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;55.650999999999996;55.650999999999996;0.06112360954284668;0;0;15;0;-1;55.65099999999999;7.105427357601002e-15;1;1;0.0;1;[23, 30, 28, 19, 20, 24, 25, 26, 27, 17, 18, 22, 21, 29, 16, 11, 9, 13, 5, 7, 8, 4, 3, 2, 12, 6, 14, 15, 10, 1];-1;0.6943548387096774;1.2767834104689947e-16
1;31;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;19.118000000000002;19.118000000000002;0.026538372039794922;0;0;6;0;-1;19.118;3.552713678800501e-15;1;1;0.0;1;[23, 30, 28, 19, 20, 24, 25, 26, 27, 17, 18, 22, 21, 29, 16, 11, 9, 13, 5, 7, 8, 4, 3, 2, 12, 14, 6, 15, 10, 1];-1;0.8351648351648351;1.858308232451355e-16
1;32;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;26.147000000000002;26.147000000000002;0.03859114646911621;0;0;10;0;-1;26.147000000000002;0.0;1;1;0.0;1;[23, 30, 28, 24, 25, 26, 27, 19, 20, 17, 18, 22, 21, 29, 16, 11, 9, 13, 5, 7, 8, 4, 3, 2, 12, 14, 6, 15, 10, 1];-1;0.7999999999999999;0.0
1;33;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;26.669999999999998;26.669999999999998;0.03860950469970703;0;0;10;0;-1;26.669999999999998;0.0;1;1;0.0;1;[23, 30, 28, 24, 25, 26, 27, 19, 20, 17, 18, 22, 29, 21, 16, 11, 9, 13, 5, 7, 8, 2, 12, 14, 4, 3, 6, 15, 10, 1];-1;0.7558441558441559;0.0
1;34;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;16.978;16.978;0.026583194732666016;0;0;6;0;-1;16.978;0.0;1;1;0.0;1;[23, 30, 28, 24, 25, 26, 27, 19, 20, 29, 17, 18, 22, 21, 16, 11, 13, 9, 5, 7, 8, 2, 12, 14, 6, 15, 4, 3, 10, 1];-1;0.8901098901098902;0.0
1;35;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;17.989;17.989;0.026487112045288086;0;0;6;0;-1;17.989;0.0;1;1;0.0;1;[23, 30, 28, 24, 25, 26, 27, 29, 19, 20, 17, 18, 22, 16, 21, 11, 13, 9, 5, 7, 8, 2, 12, 14, 6, 15, 4, 3, 10, 1];-1;0.8241758241758241;0.0
1;36;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;18.047000000000004;18.047000000000004;0.02653789520263672;0;0;6;0;-1;18.047000000000004;0.0;1;1;0.0;1;[23, 30, 28, 24, 25, 26, 27, 29, 19, 20, 16, 17, 18, 22, 11, 21, 13, 9, 5, 7, 8, 2, 12, 14, 6, 15, 4, 3, 10, 1];-1;0.8351648351648351;0.0
1;37;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;18.111;18.111;0.0265500545501709;0;0;6;0;-1;18.111;0.0;1;1;0.0;1;[23, 30, 28, 24, 25, 26, 27, 29, 16, 19, 20, 11, 17, 18, 22, 13, 9, 5, 7, 21, 8, 2, 12, 14, 6, 15, 3, 4, 10, 1];-1;0.8351648351648351;0.0
1;38;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;51.03699999999999;51.03699999999999;0.0663914680480957;0;0;15;1;-1;51.037000000000006;-1.4210854715202004e-14;1;1;0.0;1;[23, 30, 28, 24, 25, 26, 27, 29, 16, 11, 20, 19, 13, 9, 5, 7, 17, 18, 22, 8, 2, 12, 14, 6, 15, 21, 4, 3, 10, 1];-1;0.8903743315508023;-2.784422030135393e-16
1;39;FRRMAB (C=0.3, D=1, SW=100);Time-ranked Reward;1;29.856;29.856;0.028498172760009766;0;0;6;0;-1;29.856;0.0;1;1;0.0;1;[23, 30, 28, 24, 25, 26, 27, 29, 16, 11, 20, 19, 9, 13, 5, 22, 18, 17, 8, 7, 12, 14, 2, 6, 15, 4, 3, 21, 10, 1, 31];-1;0.7912087912087913;0.0
