test_id,test_suite,avg_exec_time,verdict,last_exec_time,cycle_id,failure_history,age,complexity_metrics,other_metrics,failure_metric
jsprit/core/algorithm/MultipleTimeWindowsTest.java,jsprit/core/algorithm/MultipleTimeWindowsTest.java,0.0,0,0.011,d6c316fdca8e4c7f7ee162699d4e62fac64fd969,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 18, 4, 14, 0, 1, 0, 0, 3, 3, 3, 0, 3, 0, 0, 0, 3, 79, 18, 58, 44, 37, 3, 36, 40, 33, 7, 1, 1, 1, 1, 0, 0.05, 3, 3, 3, 3]","[0.0, 0.0, 3]",0.5484234234234234
jsprit/core/problem/misc/JobInsertionContextTest.java,jsprit/core/problem/misc/JobInsertionContextTest.java,0.0,0,0.0,d6c316fdca8e4c7f7ee162699d4e62fac64fd969,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 4, 0, 4, 0, 1, 0, 0, 8, 8, 8, 6, 8, 0, 0, 0, 8, 95, 20, 59, 34, 16, 16, 33, 42, 26, 16, 1, 1, 1, 1, 0, 0.27, 8, 8, 8, 8]","[0.0, 9.766666666666667, 7]",0.5484234234234234
jsprit/core/algorithm/recreate/RegretInsertionTest.java,jsprit/core/algorithm/recreate/RegretInsertionTest.java,0.0,0,0.0,d6c316fdca8e4c7f7ee162699d4e62fac64fd969,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 15, 1, 14, 0, 4, 0, 0, 13, 13, 13, 4, 13, 1, 4, 0, 8, 220, 38, 160, 83, 101, 22, 99, 121, 81, 40, 5, 5, 5, 1, 3, 0.14, 19, 19, 20, 13]","[0.0, 1.65, 4]",0.5484234234234234
jsprit/core/problem/solution/route/VehicleRouteBuilderTest.java,jsprit/core/problem/solution/route/VehicleRouteBuilderTest.java,0.0,0,0.0,d6c316fdca8e4c7f7ee162699d4e62fac64fd969,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 12, 0, 12, 0, 1, 0, 0, 10, 10, 10, 0, 10, 0, 1, 0, 9, 178, 16, 146, 72, 104, 16, 114, 125, 62, 63, 1, 1, 1, 1, 0, 0.11, 10, 10, 10, 10]","[0.0, 9.783333333333333, 9]",0.5484234234234234
jsprit/core/problem/job/ServiceTest.java,jsprit/core/problem/job/ServiceTest.java,0.0,0,0.0,d6c316fdca8e4c7f7ee162699d4e62fac64fd969,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 5, 0, 5, 0, 1, 0, 0, 24, 24, 24, 0, 24, 0, 0, 0, 24, 211, 32, 162, 98, 77, 17, 67, 92, 60, 32, 1, 1, 1, 1, 0, 0.1, 24, 24, 24, 24]","[0.0, 9.75, 24]",0.5484234234234234
jsprit/core/problem/solution/route/activity/DefaultTourActivityFactoryTest.java,jsprit/core/problem/solution/route/activity/DefaultTourActivityFactoryTest.java,0.0,0,0.0,d6c316fdca8e4c7f7ee162699d4e62fac64fd969,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 7, 0, 7, 0, 1, 0, 0, 3, 3, 3, 0, 3, 0, 0, 0, 3, 59, 7, 34, 24, 15, 18, 23, 27, 21, 6, 1, 1, 1, 1, 0, 0.53, 3, 3, 3, 3]","[0.0, 9.766666666666667, 3]",0.5484234234234234
jsprit/core/problem/solution/route/activity/PickupShipmentTest.java,jsprit/core/problem/solution/route/activity/PickupShipmentTest.java,0.0,0,0.001,d6c316fdca8e4c7f7ee162699d4e62fac64fd969,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 5, 0, 5, 0, 1, 0, 0, 9, 9, 9, 1, 9, 0, 0, 0, 9, 97, 15, 66, 33, 29, 16, 32, 42, 22, 20, 1, 1, 1, 1, 0, 0.24, 9, 9, 9, 9]","[0.0, 9.766666666666667, 8]",0.5484234234234234
jsprit/core/problem/solution/route/TestVehicleRoute.java,jsprit/core/problem/solution/route/TestVehicleRoute.java,0.0,0,0.0,d6c316fdca8e4c7f7ee162699d4e62fac64fd969,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 8, 0, 8, 0, 1, 0, 0, 29, 29, 29, 2, 29, 0, 0, 0, 29, 353, 48, 289, 168, 156, 16, 168, 207, 133, 74, 5, 5, 5, 1, 2, 0.06, 38, 38, 38, 29]","[0.0, 9.783333333333333, 28]",0.5484234234234234
jsprit/core/problem/solution/route/activity/StartTest.java,jsprit/core/problem/solution/route/activity/StartTest.java,0.0,0,0.001,d6c316fdca8e4c7f7ee162699d4e62fac64fd969,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 5, 0, 5, 0, 1, 0, 0, 8, 8, 8, 0, 8, 0, 0, 0, 8, 85, 13, 56, 30, 26, 16, 30, 39, 22, 17, 1, 1, 1, 1, 0, 0.29, 8, 8, 8, 8]","[0.0, 22.23333333333333, 8]",0.5484234234234234
jsprit/core/problem/solution/route/activity/TestTourActivities.java,jsprit/core/problem/solution/route/activity/TestTourActivities.java,0.0,0,0.0,d6c316fdca8e4c7f7ee162699d4e62fac64fd969,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 12, 1, 11, 0, 1, 0, 0, 14, 14, 14, 3, 14, 0, 0, 0, 14, 240, 44, 180, 79, 126, 16, 127, 142, 59, 83, 1, 1, 1, 1, 0, 0.09, 14, 14, 14, 14]","[0.0, 9.766666666666667, 13]",0.5484234234234234
