step;env;model;NAPFD/APFD;NRPA;DDP;training_time(seconds);prediction_time(microseconds)
1;bcel;DeepOrder;0.0;0.5628815628815629;-1.0;1;32870
2;bcel;DeepOrder;0.0;0.557258064516129;-1.0;1;30617
3;bcel;DeepOrder;0.0;0.5665445665445665;-1.0;1;28174
4;bcel;DeepOrder;0.0;0.5476529160739687;-1.0;1;27745
5;bcel;DeepOrder;0.0;0.5661290322580644;-1.0;1;27694
6;bcel;DeepOrder;0.0;0.5588235294117647;-1.0;1;27779
7;bcel;DeepOrder;0.0;0.5835561497326203;-1.0;1;27734
8;bcel;DeepOrder;0.0;0.5534759358288771;-1.0;1;30009
9;bcel;DeepOrder;0.0;0.5548128342245989;-1.0;1;28794
10;bcel;DeepOrder;0.0;0.5452821242294926;-1.0;1;28658
11;bcel;DeepOrder;0.0;0.5445344129554656;-1.0;1;36416
12;bcel;DeepOrder;0.0;0.5484593837535015;-1.0;1;29149
13;bcel;DeepOrder;0.9666666666666667;0.6419354838709678;0.0;1;28092
14;bcel;DeepOrder;0.0;0.5714285714285713;-1.0;1;28739
15;bcel;DeepOrder;0.0;0.5625615763546797;-1.0;1;27945
16;bcel;DeepOrder;0.0;0.5588709677419355;-1.0;1;28946
17;bcel;DeepOrder;0.0;0.5614973262032086;-1.0;1;28044
18;bcel;DeepOrder;0.0;0.5494652406417113;-1.0;1;28691
19;bcel;DeepOrder;0.0;0.5645161290322581;-1.0;1;28725
20;bcel;DeepOrder;0.0;0.5828877005347594;-1.0;1;29132
21;bcel;DeepOrder;0.0;0.5439024390243903;-1.0;1;35858
22;bcel;DeepOrder;0.0;0.5484593837535015;-1.0;1;29501
23;bcel;DeepOrder;0.0;0.5512605042016807;-1.0;1;28490
24;bcel;DeepOrder;0.0;0.5551820728291317;-1.0;1;28162
25;bcel;DeepOrder;0.0;0.5512605042016807;-1.0;1;28194
26;bcel;DeepOrder;0.0;0.546218487394958;-1.0;1;29625
27;bcel;DeepOrder;0.0;0.5871921182266009;-1.0;1;28318
28;bcel;DeepOrder;0.0;0.5434173669467788;-1.0;1;29038
29;bcel;DeepOrder;0.0;0.55548128342246;-1.0;1;29183
30;bcel;DeepOrder;0.0;0.5491289198606272;-1.0;1;28360
31;bcel;DeepOrder;0.8250000000000001;0.7501742160278746;0.10769230769230773;1;35186
32;bcel;DeepOrder;0.0;0.7445378151260504;-1.0;1;30038
33;bcel;DeepOrder;0.0;0.7733990147783251;-1.0;1;18115
34;bcel;DeepOrder;0.0;0.6931440652370886;-1.0;1;17829
35;bcel;DeepOrder;0.0;0.5576354679802955;-1.0;1;17728
36;bcel;DeepOrder;0.0;0.5625615763546797;-1.0;1;19682
37;bcel;DeepOrder;0.0;0.554679802955665;-1.0;1;17849
38;bcel;DeepOrder;0.0;0.5534759358288771;-1.0;1;17663
39;bcel;DeepOrder;0.0;0.5372822299651567;-1.0;1;17691
40;bcel;DeepOrder;0.0;0.540080971659919;-1.0;1;18254
41;bcel;DeepOrder;0.0;0.5396761133603238;-1.0;1;27719
42;bcel;DeepOrder;0.0;0.5405405405405407;-1.0;1;18904
43;bcel;DeepOrder;0.0;0.5528074866310161;-1.0;1;18519
44;bcel;DeepOrder;0.0;0.5425101214574899;-1.0;1;18420
45;bcel;DeepOrder;0.0;0.546218487394958;-1.0;1;18283
46;bcel;DeepOrder;0.0;0.5494652406417113;-1.0;1;18309
47;bcel;DeepOrder;0.0;0.5433854907539118;-1.0;1;18470
48;bcel;DeepOrder;0.0;0.5407114624505929;-1.0;1;21203
49;bcel;DeepOrder;0.0;0.5528074866310161;-1.0;1;17738
50;bcel;DeepOrder;0.0;0.5396761133603238;-1.0;1;18018
51;bcel;DeepOrder;0.0;0.5445378151260504;-1.0;1;22484
52;bcel;DeepOrder;0.0;0.5357897916037452;-1.0;1;19402
53;bcel;DeepOrder;0.0;0.5445378151260504;-1.0;1;20799
54;bcel;DeepOrder;0.0;0.5410146989094358;-1.0;1;18891
55;bcel;DeepOrder;0.0;0.5534759358288771;-1.0;1;18433
56;bcel;DeepOrder;0.0;0.5391304347826086;-1.0;1;18802
57;bcel;DeepOrder;0.0;0.5351778656126482;-1.0;1;22408
58;bcel;DeepOrder;0.0;0.5521390374331552;-1.0;1;18549
59;bcel;DeepOrder;0.0;0.5359683794466404;-1.0;1;18336
60;bcel;DeepOrder;0.9705882352941176;0.6207282913165266;0.0;1;17866
61;bcel;DeepOrder;0.0;0.546218487394958;-1.0;1;23152
62;bcel;DeepOrder;0.0;0.5548128342245989;-1.0;1;19358
63;bcel;DeepOrder;0.0;0.5383275261324041;-1.0;1;17729
64;bcel;DeepOrder;0.0;0.5388663967611336;-1.0;1;17857
65;bcel;DeepOrder;0.0;0.5384615384615384;-1.0;1;17900
66;bcel;DeepOrder;0.0;0.5333024976873266;-1.0;1;22525
67;bcel;DeepOrder;0.0;0.5410146989094358;-1.0;1;18926
68;bcel;DeepOrder;0.0;0.5410146989094358;-1.0;1;18476
69;bcel;DeepOrder;0.0;0.5445378151260504;-1.0;1;18467
70;bcel;DeepOrder;0.0;0.5408906882591092;-1.0;1;18498
71;bcel;DeepOrder;0.0;0.5508021390374332;-1.0;1;22841
72;bcel;DeepOrder;0.0;0.5434173669467788;-1.0;1;21908
73;bcel;DeepOrder;0.0;0.5434173669467788;-1.0;1;18807
74;bcel;DeepOrder;0.0;0.5434173669467788;-1.0;1;18485
75;bcel;DeepOrder;0.0;0.5433854907539118;-1.0;1;18655
76;bcel;DeepOrder;0.0;0.5508021390374332;-1.0;1;17970
77;bcel;DeepOrder;0.0;0.5434173669467788;-1.0;1;19733
78;bcel;DeepOrder;0.0;0.546218487394958;-1.0;1;18784
79;bcel;DeepOrder;0.0;0.5481283422459893;-1.0;1;18009
80;bcel;DeepOrder;0.0;0.5534759358288771;-1.0;1;18432
81;bcel;DeepOrder;0.0;0.5534759358288771;-1.0;1;22655
82;bcel;DeepOrder;0.0;0.5487967914438503;-1.0;1;18735
83;bcel;DeepOrder;0.0;0.5425101214574899;-1.0;1;20685
84;bcel;DeepOrder;0.0;0.5408906882591092;-1.0;1;18694
85;bcel;DeepOrder;0.0;0.5450980392156863;-1.0;1;17863
86;bcel;DeepOrder;0.0;0.5410146989094358;-1.0;1;17808
87;bcel;DeepOrder;0.0;0.5405405405405407;-1.0;1;18321
88;bcel;DeepOrder;0.0;0.5528074866310161;-1.0;1;19653
89;bcel;DeepOrder;0.0;0.5396761133603238;-1.0;1;18696
90;bcel;DeepOrder;0.0;0.5369337979094077;-1.0;1;18623
91;bcel;DeepOrder;0.0;0.540080971659919;-1.0;1;25077
92;bcel;DeepOrder;0.0;0.5439775910364146;-1.0;1;22825
93;bcel;DeepOrder;0.0;0.5388663967611336;-1.0;1;19869
94;bcel;DeepOrder;0.0;0.546218487394958;-1.0;1;20169
95;bcel;DeepOrder;0.0;0.5445378151260504;-1.0;1;18507
96;bcel;DeepOrder;0.0;0.546218487394958;-1.0;1;18673
97;bcel;DeepOrder;0.0;0.5588235294117647;-1.0;1;17400
98;bcel;DeepOrder;0.0;0.5434173669467788;-1.0;1;17698
99;bcel;DeepOrder;0.0;0.5494652406417113;-1.0;1;19781
100;bcel;DeepOrder;0.0;0.5439024390243903;-1.0;1;18979
101;bcel;DeepOrder;0.0;0.5418118466898955;-1.0;1;23486
102;bcel;DeepOrder;0.0;0.5487967914438503;-1.0;1;18485
103;bcel;DeepOrder;0.0;0.5379039565086077;-1.0;1;19226
104;bcel;DeepOrder;0.0;0.5434173669467788;-1.0;1;18317
105;bcel;DeepOrder;0.5833333333333334;0.5770507349454719;0.3888888888888889;1;18359
106;bcel;DeepOrder;0.0;0.555239449976292;-1.0;1;17894
107;bcel;DeepOrder;0.0;0.5439775910364146;-1.0;1;18312
108;bcel;DeepOrder;0.0;0.5484593837535015;-1.0;1;21335
109;bcel;DeepOrder;0.0;0.5467787114845939;-1.0;1;19074
110;bcel;DeepOrder;0.0;0.5512605042016807;-1.0;1;19696
111;bcel;DeepOrder;0.9705882352941176;0.6212885154061625;0.0;1;24987
112;bcel;DeepOrder;0.0;0.5615384615384614;-1.0;1;18894
113;bcel;DeepOrder;0.0;0.5412955465587044;-1.0;1;19580
114;bcel;DeepOrder;0.0;0.5388663967611336;-1.0;1;18584
115;bcel;DeepOrder;0.0;0.5396761133603238;-1.0;1;17723
116;bcel;DeepOrder;0.0;0.5445378151260504;-1.0;1;17800
117;bcel;DeepOrder;0.0;0.5445378151260504;-1.0;1;17988
118;bcel;DeepOrder;0.0;0.5344796380090497;-1.0;1;17850
119;bcel;DeepOrder;0.0;0.5386759581881533;-1.0;1;19286
120;bcel;DeepOrder;0.0;0.5366958622772577;-1.0;1;18307
121;bcel;DeepOrder;0.0;0.5357897916037452;-1.0;1;23412
122;bcel;DeepOrder;0.0;0.5365853658536585;-1.0;1;19620
123;bcel;DeepOrder;0.0;0.5372859025032938;-1.0;1;19259
124;bcel;DeepOrder;0.0;0.5410146989094358;-1.0;1;17938
125;bcel;DeepOrder;0.0;0.5359683794466404;-1.0;1;17939
126;bcel;DeepOrder;0.0;0.5428571428571428;-1.0;1;17621
127;bcel;DeepOrder;0.0;0.5410146989094358;-1.0;1;17754
128;bcel;DeepOrder;0.0;0.5408906882591092;-1.0;1;19164
129;bcel;DeepOrder;0.0;0.5476529160739687;-1.0;1;18826
130;bcel;DeepOrder;0.0;0.5376306620209059;-1.0;1;18980
131;bcel;DeepOrder;0.0;0.5376306620209059;-1.0;1;24101
132;bcel;DeepOrder;0.0;0.546218487394958;-1.0;1;22456
133;bcel;DeepOrder;0.0;0.5871080139372823;-1.0;1;20956
134;bcel;DeepOrder;0.0;0.5351778656126482;-1.0;1;18440
135;bcel;DeepOrder;0.8409090909090908;0.5855072463768116;0.13636363636363635;1;18007
136;bcel;DeepOrder;0.0;0.5812911725955204;-1.0;1;17775
137;bcel;DeepOrder;0.0;0.5852437417654809;-1.0;1;19665
138;bcel;DeepOrder;0.0;0.5862977602108037;-1.0;1;18282
139;bcel;DeepOrder;0.0;0.538866930171278;-1.0;1;17808
140;bcel;DeepOrder;0.0;0.5433854907539118;-1.0;1;17811
141;bcel;DeepOrder;0.0;0.546218487394958;-1.0;1;25539
142;bcel;DeepOrder;0.0;0.5372822299651567;-1.0;1;18095
143;bcel;DeepOrder;0.0;0.5433854907539118;-1.0;1;17947
144;bcel;DeepOrder;0.0;0.5412262156448203;-1.0;1;17857
145;bcel;DeepOrder;0.0;0.5445378151260504;-1.0;1;20939
146;bcel;DeepOrder;0.0;0.5445378151260504;-1.0;1;20605
147;bcel;DeepOrder;0.0;0.5404717853839038;-1.0;1;18685
148;bcel;DeepOrder;0.0;0.546218487394958;-1.0;1;18504
149;bcel;DeepOrder;0.0;0.5980392156862745;-1.0;1;18558
150;bcel;DeepOrder;0.0;0.554679802955665;-1.0;1;19193
151;bcel;DeepOrder;0.0;0.5882352941176471;-1.0;1;24339
