test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,time_0,failures_%,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/apache/commons/configuration2/tree/TestInMemoryNodeModelTrackedNodes.java,605f8233b6f2674032d929deee2afa1f6b1d8300,43,0,0,0,0,0,0.0,0.0,0.008,0.0,1,1,1,1,14,0,10,3,2,8,5,60,60,52,1,60,0,14,0,46,1003,75,678,252,383,250,328,400,191,209,4,4,4,1,2,0.37,69,69,69,60,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/configuration2/tree/TestDefaultExpressionEngine.java,605f8233b6f2674032d929deee2afa1f6b1d8300,38,0,0,0,0,0,0.0,0.0,0.003,0.0,1,1,1,1,12,0,8,3,2,4,5,53,53,49,1,53,0,12,0,41,830,72,524,167,274,234,218,280,114,166,3,3,3,1,2,0.45,60,60,60,53,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/configuration2/tree/TestInMemoryNodeModelReferences.java,605f8233b6f2674032d929deee2afa1f6b1d8300,12,0,0,0,0,0,0.0,0.0,0.003,0.0,1,1,1,1,13,0,10,3,2,0,0,16,16,16,2,16,0,2,0,14,293,23,193,77,101,77,90,113,66,47,3,3,3,1,2,0.4,20,20,20,16,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/configuration2/TestHierarchicalConfiguration.java,605f8233b6f2674032d929deee2afa1f6b1d8300,37,0,0,0,0,0,0.0,0.0,0.096,0.0,1,1,1,1,12,0,8,3,1,1,1,44,44,43,1,44,0,6,0,38,664,56,418,163,195,190,181,233,111,122,3,3,3,1,2,0.45,53,53,53,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/event/TestHierarchicalConfigurationEvents.java,605f8233b6f2674032d929deee2afa1f6b1d8300,13,0,0,0,0,0,0.0,0.0,0.001,0.0,1,1,1,1,13,0,10,3,1,0,0,7,7,7,0,7,0,1,1,5,150,10,96,41,50,44,46,54,30,24,1,1,1,1,0,0.46,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/configuration2/tree/TestTrackedNodeModel.java,605f8233b6f2674032d929deee2afa1f6b1d8300,13,0,0,0,0,0,0.0,0.0,0.015,0.0,1,1,1,1,11,0,7,2,1,1,3,17,17,16,2,17,0,2,0,15,278,36,166,68,77,76,83,101,46,55,1,1,1,1,0,0.46,17,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/builder/combined/TestCombinedConfigurationBuilder.java,605f8233b6f2674032d929deee2afa1f6b1d8300,48,0,0,0,0,0,0.0,0.0,6.335,0.0,1,1,1,1,15,0,12,3,9,4,4,78,78,74,11,78,0,8,3,67,1527,109,1094,449,587,326,477,574,302,272,3,3,4,1,3,0.3,86,86,87,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/tree/xpath/TestXPathContextFactory.java,605f8233b6f2674032d929deee2afa1f6b1d8300,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,11,0,9,1,1,0,0,2,2,2,1,2,0,0,0,2,64,6,33,22,9,25,18,21,17,4,1,1,1,1,0,0.76,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/configuration2/tree/xpath/TestXPathExpressionEngine.java,605f8233b6f2674032d929deee2afa1f6b1d8300,34,0,0,0,0,0,0.0,0.0,0.031,0.0,1,1,1,1,11,0,7,3,1,2,4,40,40,38,0,40,0,5,0,35,576,47,359,192,153,171,157,202,139,63,3,3,3,1,2,0.48,43,43,43,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/builder/TestBuilderConfigurationWrapperFactory.java,605f8233b6f2674032d929deee2afa1f6b1d8300,8,0,0,0,0,0,0.0,0.0,0.001,0.0,1,1,1,1,18,0,14,3,1,0,0,9,9,9,0,9,0,1,0,8,227,14,160,91,73,53,73,84,57,27,2,2,2,1,1,0.33,10,10,10,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/configuration2/tree/TestQueryResult.java,605f8233b6f2674032d929deee2afa1f6b1d8300,9,0,0,0,0,0,0.0,0.0,0.004,0.0,1,1,1,1,11,0,8,2,1,1,4,10,10,9,0,10,0,0,0,10,178,16,110,59,44,52,48,59,37,22,1,1,1,1,0,0.47,10,10,10,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/configuration2/tree/TestNodeNameMatchers.java,605f8233b6f2674032d929deee2afa1f6b1d8300,6,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,9,0,6,3,1,1,1,9,9,8,1,9,0,2,0,7,142,14,76,30,32,52,26,36,23,13,1,1,1,1,0,0.68,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/configuration2/tree/TestNodeTreeWalker.java,605f8233b6f2674032d929deee2afa1f6b1d8300,8,0,0,0,0,0,0.0,0.0,0.003,0.0,1,1,1,1,11,0,8,3,2,4,0,20,20,16,2,20,0,6,0,14,311,25,185,65,85,101,81,109,55,54,4,4,4,1,3,0.55,26,26,26,20,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/configuration2/tree/TestTreeData.java,605f8233b6f2674032d929deee2afa1f6b1d8300,25,0,0,0,0,0,0.0,0.0,0.002,0.0,1,1,1,1,9,0,5,4,1,0,0,1,1,1,0,1,0,0,1,0,36,1,10,5,2,25,3,5,4,1,1,1,1,1,0,2.5,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/configuration2/tree/xpath/TestConfigurationAttributePointer.java,605f8233b6f2674032d929deee2afa1f6b1d8300,13,0,0,0,0,0,0.0,0.0,0.002,0.0,1,1,1,1,8,0,5,2,1,0,2,14,14,14,2,14,0,0,0,14,201,21,115,55,38,65,48,63,41,22,1,1,1,1,0,0.57,14,14,14,14,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/configuration2/TestBaseHierarchicalConfigurationSynchronization.java,605f8233b6f2674032d929deee2afa1f6b1d8300,14,0,0,0,0,0,0.0,0.0,0.10099999999999999,0.0,1,1,1,1,13,0,9,3,2,1,0,19,19,18,8,19,0,1,0,18,373,33,239,113,93,102,112,139,78,61,4,4,4,1,1,0.43,24,24,24,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/tree/TestNodeSelector.java,605f8233b6f2674032d929deee2afa1f6b1d8300,12,0,0,0,0,0,0.0,0.0,0.001,0.0,1,1,1,1,12,0,9,3,1,2,4,14,14,12,0,14,0,1,0,13,253,23,159,86,76,71,81,96,64,32,1,1,1,1,0,0.45,14,14,14,14,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/configuration2/tree/TestInMemoryNodeModel.java,605f8233b6f2674032d929deee2afa1f6b1d8300,39,0,0,0,0,0,0.0,0.0,0.066,0.0,1,1,1,1,20,0,16,3,4,2,1,46,46,44,0,46,0,4,0,42,1078,78,815,330,515,185,375,440,243,197,4,4,5,1,1,0.23,59,59,60,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/TestSubnodeConfiguration.java,605f8233b6f2674032d929deee2afa1f6b1d8300,23,0,0,0,0,0,0.0,0.0,0.022000000000000002,0.0,1,1,1,1,12,0,8,3,2,2,2,32,32,30,2,32,0,7,0,25,521,49,331,107,175,141,166,201,81,120,2,2,2,1,1,0.43,34,34,34,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/tree/TestNodeHandlerDecorator.java,605f8233b6f2674032d929deee2afa1f6b1d8300,25,0,0,0,0,0,0.0,0.0,0.004,0.0,1,1,1,1,10,0,8,2,2,0,0,2,2,2,0,2,0,0,2,0,45,1,17,5,6,27,4,7,5,2,1,1,1,1,0,1.59,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/configuration2/tree/TestOverrideCombiner.java,605f8233b6f2674032d929deee2afa1f6b1d8300,8,0,0,0,0,0,0.0,0.0,0.03,0.0,1,1,1,1,14,0,9,4,1,0,0,9,9,9,0,9,0,1,1,7,179,13,105,36,58,63,45,55,26,29,1,1,1,1,0,0.6,9,9,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/TestAbstractHierarchicalConfiguration.java,605f8233b6f2674032d929deee2afa1f6b1d8300,53,0,0,0,0,0,0.0,0.0,0.02,0.0,1,1,1,1,12,0,10,2,2,4,0,74,74,70,1,74,0,8,1,65,1148,112,850,256,469,186,432,527,185,342,8,8,8,5,2,0.22,95,95,95,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/tree/TestMergeCombiner.java,dd157a51aee6f1ca5bcab03e08c1ac9854615c8d,8,0,0,0,0,0,0.0,0.0,0.03,0.0,1,1,1,1,15,0,11,3,1,0,0,9,9,9,0,9,0,1,1,7,190,14,122,40,71,56,55,65,29,36,1,1,1,1,0,0.46,9,9,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/builder/combined/TestReloadingCombinedConfigurationBuilderFileBased.java,dd157a51aee6f1ca5bcab03e08c1ac9854615c8d,4,0,0,0,0,0,0.0,0.0,2.7319999999999998,0.0,1,1,1,1,18,0,13,4,5,3,3,18,18,15,8,18,1,7,0,10,443,37,294,107,146,112,140,170,93,77,4,4,5,1,3,0.38,27,27,29,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/builder/combined/TestReloadingMultiFileConfigurationBuilder.java,dd157a51aee6f1ca5bcab03e08c1ac9854615c8d,6,0,0,0,0,0,0.0,0.0,0.028999999999999998,0.0,1,1,1,1,16,0,13,3,3,0,0,10,10,10,1,10,0,0,1,9,243,13,169,73,80,61,78,95,50,45,2,2,2,1,1,0.36,13,13,13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/builder/combined/TestCombinedConfigurationBuilder.java,dd157a51aee6f1ca5bcab03e08c1ac9854615c8d,48,0,0,0,0,0,6.335,0.0,5.739,0.8989586035410563,1,1,1,1,15,0,12,3,9,4,4,78,78,74,11,78,0,8,3,67,1527,109,1094,449,587,326,477,574,302,272,3,3,4,1,3,0.3,86,86,87,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/TestSubnodeConfiguration.java,dd157a51aee6f1ca5bcab03e08c1ac9854615c8d,23,0,0,0,0,0,0.022000000000000002,0.0,0.034,0.8925855676333109,1,1,1,1,12,0,8,3,2,2,2,32,32,30,2,32,0,7,0,25,521,49,331,107,175,141,166,201,81,120,2,2,2,1,1,0.43,34,34,34,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/tree/xpath/TestXPathExpressionEngine.java,dd157a51aee6f1ca5bcab03e08c1ac9854615c8d,34,0,0,0,0,0,0.031,0.0,0.047,0.8986320098241171,1,1,1,1,11,0,7,3,1,2,4,40,40,38,0,40,0,5,0,35,576,47,359,192,153,171,157,202,139,63,3,3,3,1,2,0.48,43,43,43,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/TestPatternSubtreeConfiguration.java,dd157a51aee6f1ca5bcab03e08c1ac9854615c8d,3,0,0,0,0,0,0.0,0.0,0.25,0.0,1,1,1,1,11,0,7,2,1,0,2,4,4,4,1,4,0,0,0,4,94,12,50,29,18,32,29,34,23,11,1,1,1,1,0,0.64,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/TestDynamicCombinedConfiguration.java,dd157a51aee6f1ca5bcab03e08c1ac9854615c8d,12,0,0,0,0,0,0.0,0.0,6.912999999999999,0.0,1,1,2,1,17,0,15,1,4,2,9,25,25,23,12,25,1,3,0,21,571,56,466,173,254,50,262,316,154,162,6,6,7,3,4,0.11,49,49,51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/tree/xpath/TestXPathExpressionEngineInConfig.java,dd157a51aee6f1ca5bcab03e08c1ac9854615c8d,6,0,0,0,0,0,0.0,0.0,0.013999999999999999,0.0,1,1,1,1,12,0,9,3,1,0,2,7,7,7,1,7,0,0,0,7,145,14,86,34,41,49,43,51,27,24,2,2,2,1,1,0.57,8,8,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/TestXMLConfiguration.java,dd157a51aee6f1ca5bcab03e08c1ac9854615c8d,88,0,0,0,0,0,0.0,0.0,0.972,0.0,1,1,1,1,13,0,10,3,3,2,9,100,100,98,7,100,1,8,0,91,1687,154,1197,371,709,337,676,793,267,526,4,4,4,1,1,0.28,112,112,112,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/builder/combined/TestMultiFileConfigurationBuilder.java,dd157a51aee6f1ca5bcab03e08c1ac9854615c8d,16,0,0,0,0,0,0.0,0.0,0.743,0.0,1,1,1,1,19,0,16,3,2,2,0,19,19,17,0,19,0,2,1,16,462,21,349,164,189,92,174,196,108,88,3,3,4,1,2,0.26,21,21,22,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/builder/combined/TestFileExtensionConfigurationBuilderProvider.java,6f54b5df2f260da8dfa9629a170bffea045b9f94,10,0,0,0,0,0,0.0,0.0,0.012,0.0,1,1,1,1,14,0,10,3,1,1,3,12,12,11,0,12,0,2,0,10,246,18,159,75,83,69,52,65,50,15,1,1,1,1,0,0.43,12,12,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/builder/TestFileBasedConfigurationBuilder.java,6f54b5df2f260da8dfa9629a170bffea045b9f94,22,0,0,0,0,0,0.0,0.0,0.028999999999999998,0.0,1,1,1,1,16,0,12,4,2,1,1,24,24,23,1,24,0,2,0,22,511,29,365,159,205,120,169,197,113,84,4,4,4,1,2,0.33,27,27,27,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/configuration2/builder/combined/TestCombinedConfigurationBuilder.java,6f54b5df2f260da8dfa9629a170bffea045b9f94,48,0,0,0,0,0,5.739,0.0,5.644,0.7076990326245626,1,1,1,1,15,0,12,3,9,4,4,78,78,74,11,78,0,8,3,67,1527,109,1094,449,587,326,477,574,302,272,3,3,4,1,3,0.3,86,86,87,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
