rank_index,time,class,failures,ranking,nfpa,DDP
0.3261416100723335,0.001,1,0,10,0.9584859584859584,0
0.2043475350465886,0.001,1,0,11,0.9584859584859584,0
0.2043475350465886,0.008,0,0,5,0.9584859584859584,0
0.12179407502574492,0.0,1,0,13,0.9584859584859584,0
0.0,0.0,1,0,12,0.9584859584859584,0
0.0,0.001,1,0,9,0.9584859584859584,0
0.0,0.001,1,0,8,0.9584859584859584,0
0.0,0.001,1,0,7,0.9584859584859584,0
0.0,0.002,1,0,6,0.9584859584859584,0
0.0,0.11199999999999999,0,0,4,0.9584859584859584,0
0.0,0.295,0,0,3,0.9584859584859584,0
0.0,5.6610000000000005,0,0,2,0.9584859584859584,0
0.0,50.244,0,0,1,0.9584859584859584,0
rank_index,time,class,failures,ranking,nfpa,DDP
0.3261416100723335,0.013000000000000001,0,0,5,0.8974358974358974,0
0.2043475350465886,0.003,1,0,7,0.8974358974358974,0
0.2043475350465886,0.006,1,0,6,0.8974358974358974,0
0.12179407502574492,0.0,1,0,13,0.8974358974358974,0
0.0,0.0,1,0,12,0.8974358974358974,0
0.0,0.001,1,0,11,0.8974358974358974,0
0.0,0.001,1,0,10,0.8974358974358974,0
0.0,0.001,1,0,9,0.8974358974358974,0
0.0,0.002,1,0,8,0.8974358974358974,0
0.0,0.14400000000000002,0,0,4,0.8974358974358974,0
0.0,0.308,0,0,3,0.8974358974358974,0
0.0,4.751,0,0,2,0.8974358974358974,0
0.0,47.253,0,0,1,0.8974358974358974,0
rank_index,time,class,failures,ranking,nfpa,DDP
0.3261416100723335,0.013000000000000001,0,0,6,0.927960927960928,0
0.2043475350465886,0.001,1,0,12,0.927960927960928,0
0.2043475350465886,0.024,0,0,5,0.927960927960928,0
0.12179407502574492,0.001,1,0,11,0.927960927960928,0
0.0,0.0,1,0,13,0.927960927960928,0
0.0,0.001,1,0,10,0.927960927960928,0
0.0,0.001,1,0,9,0.927960927960928,0
0.0,0.001,1,0,8,0.927960927960928,0
0.0,0.002,1,0,7,0.927960927960928,0
0.0,0.18600000000000003,0,0,4,0.927960927960928,0
0.0,0.281,0,0,3,0.927960927960928,0
0.0,5.921,0,0,2,0.927960927960928,0
0.0,49.458999999999996,0,0,1,0.927960927960928,0
rank_index,time,class,failures,ranking,nfpa,DDP
0.3261416100723335,0.017,0,0,5,0.9230769230769231,0
0.2043475350465886,0.001,1,0,11,0.9230769230769231,0
0.2043475350465886,0.003,1,0,6,0.9230769230769231,0
0.12179407502574492,0.001,1,0,12,0.9230769230769231,0
0.0,0.001,1,0,13,0.9230769230769231,0
0.0,0.001,1,0,10,0.9230769230769231,0
0.0,0.001,1,0,9,0.9230769230769231,0
0.0,0.001,1,0,8,0.9230769230769231,0
0.0,0.002,1,0,7,0.9230769230769231,0
0.0,0.145,0,0,4,0.9230769230769231,0
0.0,0.35,0,0,3,0.9230769230769231,0
0.0,4.5680000000000005,0,0,2,0.9230769230769231,0
0.0,46.281000000000006,0,0,1,0.9230769230769231,0
rank_index,time,class,failures,ranking,nfpa,DDP
0.3261416100723335,0.001,1,0,10,0.9584859584859584,0
0.2043475350465886,0.001,1,0,11,0.9584859584859584,0
0.2043475350465886,0.004,1,0,5,0.9584859584859584,0
0.12179407502574492,0.0,1,0,13,0.9584859584859584,0
0.0,0.0,1,0,12,0.9584859584859584,0
0.0,0.001,1,0,9,0.9584859584859584,0
0.0,0.001,1,0,8,0.9584859584859584,0
0.0,0.001,1,0,7,0.9584859584859584,0
0.0,0.002,1,0,6,0.9584859584859584,0
0.0,0.105,0,0,4,0.9584859584859584,0
0.0,0.285,0,0,3,0.9584859584859584,0
0.0,4.6080000000000005,0,0,2,0.9584859584859584,0
0.0,47.351000000000006,0,0,1,0.9584859584859584,0
rank_index,time,class,failures,ranking,nfpa,DDP
0.3261416100723335,0.021,0,0,5,0.9558823529411765,0
0.2043475350465886,0.004,1,0,6,0.9558823529411765,0
0.12179407502574492,0.001,1,0,8,0.9558823529411765,0
0.0,0.001,1,0,7,0.9558823529411765,0
0.0,0.142,0,0,4,0.9558823529411765,0
0.0,0.35100000000000003,0,0,3,0.9558823529411765,0
0.0,6.308,0,0,2,0.9558823529411765,0
0.0,47.614,0,0,1,0.9558823529411765,0
rank_index,time,class,failures,ranking,nfpa,DDP
0.3261416100723335,0.012,0,0,6,0.9145299145299147,0
0.2043475350465886,0.002,1,0,9,0.9145299145299147,0
0.2043475350465886,0.023,0,0,5,0.9145299145299147,0
0.12179407502574492,0.0,1,0,12,0.9145299145299147,0
0.0,0.0,1,0,13,0.9145299145299147,0
0.0,0.0,1,0,11,0.9145299145299147,0
0.0,0.001,1,0,10,0.9145299145299147,0
0.0,0.002,1,0,8,0.9145299145299147,0
0.0,0.004,1,0,7,0.9145299145299147,0
0.0,0.142,0,0,4,0.9145299145299147,0
0.0,0.32299999999999995,0,0,3,0.9145299145299147,0
0.0,5.845,0,0,2,0.9145299145299147,0
0.0,47.489,0,0,1,0.9145299145299147,0
rank_index,time,class,failures,ranking,nfpa,DDP
0.3261416100723335,0.004,1,0,6,0.9084249084249085,0
0.2043475350465886,0.003,1,0,8,0.9084249084249085,0
0.2043475350465886,0.004,1,0,5,0.9084249084249085,0
0.12179407502574492,0.0,1,0,13,0.9084249084249085,0
0.0,0.0,1,0,12,0.9084249084249085,0
0.0,0.001,1,0,11,0.9084249084249085,0
0.0,0.001,1,0,10,0.9084249084249085,0
0.0,0.001,1,0,9,0.9084249084249085,0
0.0,0.003,1,0,7,0.9084249084249085,0
0.0,0.122,0,0,4,0.9084249084249085,0
0.0,0.42200000000000004,0,0,3,0.9084249084249085,0
0.0,5.87,0,0,2,0.9084249084249085,0
0.0,48.703,0,0,1,0.9084249084249085,0
rank_index,time,class,failures,ranking,nfpa,DDP
0.3261416100723335,0.006999999999999999,0,0,5,0.9096459096459097,0
0.2043475350465886,0.002,1,0,9,0.9096459096459097,0
0.2043475350465886,0.004,1,0,6,0.9096459096459097,0
0.12179407502574492,0.001,1,0,11,0.9096459096459097,0
0.0,0.0,1,0,13,0.9096459096459097,0
0.0,0.0,1,0,12,0.9096459096459097,0
0.0,0.001,1,0,10,0.9096459096459097,0
0.0,0.002,1,0,8,0.9096459096459097,0
0.0,0.004,1,0,7,0.9096459096459097,0
0.0,0.113,0,0,4,0.9096459096459097,0
0.0,0.298,0,0,3,0.9096459096459097,0
0.0,5.45,0,0,2,0.9096459096459097,0
0.0,47.957,0,0,1,0.9096459096459097,0
rank_index,time,class,failures,ranking,nfpa,DDP
0.3261416100723335,0.001,1,0,7,0.9181929181929184,0
0.2043475350465886,0.001,1,0,8,0.9181929181929184,0
0.2043475350465886,0.004,1,0,5,0.9181929181929184,0
0.12179407502574492,0.0,1,0,13,0.9181929181929184,0
0.0,0.0,1,0,12,0.9181929181929184,0
0.0,0.001,1,0,11,0.9181929181929184,0
0.0,0.001,1,0,10,0.9181929181929184,0
0.0,0.001,1,0,9,0.9181929181929184,0
0.0,0.002,1,0,6,0.9181929181929184,0
0.0,0.113,0,0,4,0.9181929181929184,0
0.0,0.289,0,0,3,0.9181929181929184,0
0.0,5.557,0,0,2,0.9181929181929184,0
0.0,45.358999999999995,0,0,1,0.9181929181929184,0
rank_index,time,class,failures,ranking,nfpa,DDP
0.3261416100723335,0.012,0,0,5,0.9059829059829061,0
0.2043475350465886,0.001,1,0,9,0.9059829059829061,0
0.2043475350465886,0.011000000000000001,0,0,6,0.9059829059829061,0
0.12179407502574492,0.001,1,0,10,0.9059829059829061,0
0.0,0.0,1,0,13,0.9059829059829061,0
0.0,0.0,1,0,12,0.9059829059829061,0
0.0,0.001,1,0,11,0.9059829059829061,0
0.0,0.001,1,0,8,0.9059829059829061,0
0.0,0.002,1,0,7,0.9059829059829061,0
