cycle_id,num_testsuite,NORMALIZED_RPA,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%
a53c75b0db7425f801861aea5034bf3383dc7995,6.0,0.978021978021978,0.0,0.24900000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.027000000000000003,0.038000000000000006
a794846e3c9f97401f834368f889cbedd2d29a76,15.0,0.8677419354838711,0.0,128.20600000000002,0.0,0.0,0.0,0.005,0.0,0.0,0.002,127.288,0.0,0.0,0.075,127.587
170b565c67e00504d4a86d50eb9f50f48d49833c,15.0,0.9177419354838708,0.0,128.308,0.0,0.0,0.0,0.002,0.0,0.0,0.006,0.027000000000000003,0.0,0.0,0.102,0.14300000000000002
e65b2c93bbb0b951c3120c6b6d9bcafc986577f5,6.0,0.989010989010989,0.0,0.321,0.0,0.0,0.001,0.001,0.0,0.0,0.016,0.019,0.0,0.0,0.03,0.03
14d5af2570cd9a30b59adccebf17d74a97ea05ca,7.0,0.8642857142857142,11.0,0.27899999999999997,1.0,0.0,0.004,0.0,11.0,6.0,0.053,0.039,11.0,11.0,0.054000000000000006,0.054000000000000006
377ea047b960ee76dd6946d8c2b6561583fcf033,6.0,0.9670329670329668,0.0,128.153,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.043,0.0,0.0,0.201,127.311
76b07d101badf6e460664bd1e0f034ba6dd58121,7.0,0.95,0.0,0.27899999999999997,0.0,0.0,0.001,0.001,0.0,0.0,0.003,0.008,0.0,0.0,0.036000000000000004,0.039
e88e0c919a8c5a09f279e6a1aad5cb095dd3c074,7.0,0.9785714285714284,0.0,0.376,0.0,0.0,0.001,0.001,0.0,0.0,0.014,0.022000000000000002,0.0,0.0,0.064,0.064
189f421051f0e29789a8cdbac9dfa7d07f66ac2d,18.0,0.9127548601232812,0.0,128.32299999999998,0.0,0.0,0.0,0.002,0.0,0.0,0.004,0.013999999999999999,0.0,0.0,0.059,0.099
d72b390c27c4dac9989c74628fe75bc20e561962,14.0,0.8364532019704431,0.0,128.01,0.0,0.0,0.001,0.008,0.0,0.0,0.01,0.052000000000000005,0.0,0.0,0.057999999999999996,0.16
e392b7a796375305d91a14d75c26ed44babf1c68,19.0,0.8890688259109312,0.0,128.268,0.0,0.0,0.001,0.006,0.0,0.0,0.011000000000000001,0.018000000000000002,0.0,0.0,0.062,127.42299999999999
8768e5e7c81a366407a088be70a28cea345f8eaa,7.0,0.9785714285714284,0.0,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006999999999999999,0.0,0.0,0.039,0.055
49d81114eb693eeb401bc18b4e6a263bf7071c4c,7.0,0.9785714285714284,0.0,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014000000000000002,0.0,0.0,0.056,0.056
5857ffc3e75f21b00690a804168f2ec006bf1d40,7.0,1.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.04,0.04
b02f37bb02b01ce73eee89658fc4501b53e0bce4,9.0,0.9017543859649124,0.0,0.27699999999999997,0.0,0.0,0.002,0.002,0.0,0.0,0.004,0.014000000000000002,0.0,0.0,0.016,0.09
5d01c5966c3ede23a8ff474dfbd4d076062e2d19,8.0,0.9950980392156862,0.0,0.331,0.0,0.0,0.001,0.001,0.0,0.0,0.011000000000000001,0.011000000000000001,0.0,0.0,0.051,0.051
4baa89f0348b66323ddea8b30ca4886bc3a82c87,9.0,0.9964912280701752,0.0,0.29,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.005,0.0,0.0,0.017,0.017
9c7dff199a3ccd84f817b0ad8a76659cb26fd16a,25.0,0.8352941176470587,0.0,128.312,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.009000000000000001,0.025000000000000005,0.0,0.0,0.067,0.35700000000000004
5613542285d25c7ab75555f77a39741605aee061,6.0,0.9450549450549448,0.0,0.212,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.002,0.0,0.0,0.003,0.003
21ac2e356040c994fdc26f2f67b1ba7231ea44d9,8.0,0.696078431372549,0.0,0.225,0.0,0.0,0.0,0.013,0.0,0.0,0.002,0.075,0.0,0.0,0.027000000000000003,0.224
746fefadb5b6c7e118423674e90d5ee364154b08,7.0,0.9714285714285716,0.0,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.011000000000000001,0.0,0.0,0.039000000000000014,0.056000000000000015
1b96187920701a2fb0a021ab9088e3cc30556bd2,7.0,1.0,0.0,0.33799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.013999999999999999,0.013999999999999999,0.0,0.0,0.079,0.079
ee94f397b46064cdee95df8f601204a6e40659db,7.0,0.9928571428571428,0.0,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.034,0.034
9e3eafcf0d8193181f562106220133e9ce674762,7.0,0.9928571428571428,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.016999999999999998,0.0,0.0,0.07,0.07
6c23a516a288e62604e0d9a0abdda587244b9e09,8.0,0.9901960784313724,0.0,0.251,0.0,0.0,0.002,0.002,0.0,0.0,0.01,0.01,0.0,0.0,0.046,0.046
d9cda575a21d2258a6750936d82d19ca3e12f4eb,8.0,0.9852941176470588,1.0,0.28200000000000003,1.0,0.0,0.011,0.002,1.0,1.0,0.02,0.02,1.0,1.0,0.057,0.057
4930b35cd306e7ed549edd271324b5214f1e5cbf,8.0,0.7598039215686274,0.0,0.271,0.0,0.0,0.0,0.012,0.0,0.0,0.005,0.059000000000000004,0.0,0.0,0.047,0.26899999999999996
d7bf96cea51761be918337134ed433d1b75f9e79,21.0,0.7710661431591667,0.0,128.344,0.0,0.0,0.004,0.013,0.0,0.0,0.009000000000000001,0.111,0.0,0.0,0.045000000000000005,127.717
0b90fbf11f5ea44569cc88bc5669d0c59d48e299,8.0,0.9460784313725488,0.0,0.30500000000000005,0.0,0.0,0.001,0.012,0.0,0.0,0.016,0.018000000000000002,0.0,0.0,0.058,0.08900000000000001
add84546d7dbde6ef892b1dfcbabf9c8291913db,12.0,0.8907692307692306,0.0,0.3310000000000001,0.0,0.0,0.014000000000000002,0.014000000000000002,0.0,0.0,0.058,0.081,0.0,0.0,0.10800000000000001,0.27
e8832d26f3bdc6502877bfef37a0d264aea05800,10.0,0.9324675324675324,0.0,0.301,0.0,0.0,0.0,0.004,0.0,0.0,0.009000000000000001,0.022000000000000002,0.0,0.0,0.032,0.032
5c079012b05c302a2b6c9aaddd1ff9a70530927c,8.0,0.9607843137254902,0.0,0.245,0.0,0.0,0.001,0.006,0.0,0.0,0.009000000000000001,0.022000000000000002,0.0,0.0,0.046,0.064
349dd18f8b398c5074fb4bbaa0908f7738d38cfd,9.0,0.9157894736842104,0.0,0.238,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.002,0.0,0.0,0.009000000000000001,0.052000000000000005
640fc6d6cf3d9e71e80de83c3130f8d40db90fd9,11.0,0.9466403162055338,0.0,0.285,0.0,0.0,0.001,0.002,0.0,0.0,0.004,0.006999999999999999,0.0,0.0,0.039000000000000014,0.085
6c3cc5239c2143256976c9e8a05dd76b31c74baf,11.0,0.8320158102766799,0.0,0.7560000000000001,0.0,0.0,0.001,0.104,0.0,0.0,0.057000000000000016,0.534,0.0,0.0,0.168,0.593
70c080b146e8e6fb79cd97f780b65f863d4ec6d8,8.0,0.9607843137254902,0.0,0.28800000000000003,0.0,0.0,0.002,0.006999999999999999,0.0,0.0,0.021,0.021,0.0,0.0,0.08199999999999999,0.085
d12e445e21314a73ae7409b09d6414edb8d24b5a,17.0,0.9075630252100841,0.0,0.408,0.0,0.0,0.003,0.018000000000000002,0.0,0.0,0.022000000000000002,0.14,0.0,0.0,0.107,0.23399999999999999
23427f24425db4601bf069db93ee1f873edf07d4,6.0,0.8901098901098901,0.0,0.258,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.004,0.0,0.0,0.004,0.004
eeb6753798e8568c951a5f3cb2d6051c0a454fe1,11.0,0.8636363636363638,0.0,0.586,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.005,0.171,0.0,0.0,0.059000000000000004,0.241
84193fef76ad3efa2c2e7c93aca8a6c944aeb07f,6.0,0.8351648351648351,0.0,0.258,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.002,0.0,0.0,0.003,0.063
8c8155ddaaa0c0144143a80197088643afde61d6,6.0,0.8241758241758241,0.0,0.22899999999999998,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.002,0.0,0.0,0.003,0.07
df619a47f69dd073ef82921aacdedc604e470a9c,11.0,0.8873517786561267,0.0,1.105,0.0,0.0,0.002,0.012,0.0,0.0,0.017,0.027999999999999997,0.0,0.0,0.12300000000000001,0.768
45eb67d2782197b89e5db0423ec8569c2e63ad4c,7.0,0.8857142857142858,0.0,1.03,0.0,0.0,0.001,0.001,0.0,0.0,0.003,0.005,0.0,0.0,0.046999999999999986,0.988
d81879e0e705a6df5a9cd45563ce9a59804e5580,10.0,0.8857142857142858,0.0,1.1129999999999998,0.0,0.0,0.002,0.002,0.0,0.0,0.005,0.051,0.0,0.0,0.053,0.799
75762892caff4c06f72c7c41d379dd803313bc8e,60.0,0.8635686221379221,0.0,2.5,0.0,0.0,0.005,0.023,0.0,0.0,0.02300000000000001,0.15900000000000006,0.0,0.0,0.16300000000000006,2.246
3ba2268249138c597f8eb071c25fceeb717ae144,10.0,0.8935064935064936,0.0,1.0209999999999997,0.0,0.0,0.001,0.001,0.0,0.0,0.009999999999999998,0.021,0.0,0.0,0.07999999999999999,0.7199999999999999
eb9d133260513e73f2e1e53fdae0e0143cfd1574,17.0,0.8554621848739495,0.0,1.033,0.0,0.0,0.0,0.025,0.0,0.0,0.005,0.032,0.0,0.0,0.042,0.7689999999999999
