step;env;model;NAPFD/APFD;NRPA;DDP;training_time(seconds);prediction_time(microseconds)
1;bcel;DeepOrder;0.4946581196581196;0.648636806231743;0.5149243245413317;1;29855
2;bcel;DeepOrder;0.48039215686274506;0.6605042016806723;0.5460426179604265;1;19388
3;bcel;DeepOrder;0.46190476190476193;0.6451612903225807;0.5789473684210535;1;17177
4;bcel;DeepOrder;0.4305555555555555;0.6338461538461537;0.5952380952380952;1;17530
5;bcel;DeepOrder;0.65;0.625974025974026;0.3;1;21226
6;bcel;DeepOrder;0.4952718676122932;0.6494400895856662;0.5118146726279834;1;18575
7;bcel;DeepOrder;0.49158249158249157;0.6401947481842127;0.5201263777343673;1;19337
8;bcel;DeepOrder;0.5689338235294117;0.7187062937062937;0.35480813419117513;1;36154
9;bcel;DeepOrder;0.5208333333333334;0.7032653061224491;0.45708689458689467;1;17240
10;bcel;DeepOrder;0.5625000000000001;0.7207826546800636;0.36785185185185326;1;19271
11;bcel;DeepOrder;0.4666666666666667;0.6424845898530109;0.5802469135802485;1;18327
12;bcel;DeepOrder;0.5190476190476191;0.6790322580645162;0.4720133667502088;1;17511
13;bcel;DeepOrder;0.4013157894736842;0.6514170040485828;0.6709470304975922;1;17098
14;bcel;DeepOrder;0.3794642857142857;0.6022727272727273;0.7187500000000002;1;17230
15;bcel;DeepOrder;0.34848484848484845;0.6205533596837945;0.72;1;21355
16;bcel;DeepOrder;0.583;0.735012652403957;0.279068376184597;1;18132
17;bcel;DeepOrder;0.5010416666666666;0.6575583841784135;0.49887419082465406;1;21247
18;bcel;DeepOrder;0.5053661616161615;0.6488348291607622;0.48655113347016665;1;20520
19;bcel;DeepOrder;0.6714285714285714;0.79855028692238;0.17877877877877876;1;19465
20;bcel;DeepOrder;0.699404761904762;0.7226530612244899;0.2234126984126984;1;18641
21;bcel;DeepOrder;0.5942857142857143;0.7388235294117645;0.28989719957461924;1;17192
22;bcel;DeepOrder;0.5532150776053215;0.6893497334284874;0.38657285435328387;1;17335
23;bcel;DeepOrder;0.5685483870967742;0.7082373271889403;0.360650069156295;1;17755
24;bcel;DeepOrder;0.5833333333333334;0.7401612138454245;0.020496894409937863;1;16766
25;bcel;DeepOrder;0.484375;0.6590909090909091;0.5362637362637359;1;21350
26;bcel;DeepOrder;0.5432098765432098;0.6743145743145744;0.4251632345554999;1;16922
27;bcel;DeepOrder;0.5096153846153847;0.6585429089966296;0.4843668236525377;1;17173
28;bcel;DeepOrder;0.6161616161616161;0.772208476334903;0.07824083350030055;1;21593
29;bcel;DeepOrder;0.6003861003861003;0.7673968705547652;0.09044900349248189;1;19673
30;bcel;DeepOrder;0.5869565217391305;0.6940333024976872;0.3692443919716646;1;17953
31;bcel;DeepOrder;0.5;0.6837944664031621;0.5161290322580645;1;19347
32;bcel;DeepOrder;0.5476190476190477;0.6978221415607985;0.36969631314772833;1;17956
33;bcel;DeepOrder;0.3819444444444444;0.5988620199146515;0.7151675485008815;1;18711
34;bcel;DeepOrder;0.5625;0.7009803921568627;0.46153846153846156;1;17635
35;bcel;DeepOrder;0.5750000000000001;0.7194805194805196;0.3999999999999999;1;21823
36;bcel;DeepOrder;0.6481481481481481;0.7473684210526316;0.31578947368421045;1;17073
37;bcel;DeepOrder;0.4107142857142857;0.6049261083743842;0.714285714285714;1;17032
38;bcel;DeepOrder;0.5478468899521531;0.6844734213155266;0.38802840219270823;1;17558
39;bcel;DeepOrder;0.5714285714285714;0.72807881773399;0.3462099125364432;1;18057
40;bcel;DeepOrder;0.5;0.696078431372549;0.5384615384615384;1;17293
41;bcel;DeepOrder;0.675;0.7844155844155845;0.24;1;17265
42;bcel;DeepOrder;0.65;0.7688311688311689;0.28;1;17263
43;bcel;DeepOrder;0.526098901098901;0.6643375492432098;0.44424003710779764;1;17377
44;bcel;DeepOrder;0.6071428571428571;0.7136083451872927;0.3333333333333333;1;18010
45;bcel;DeepOrder;0.58125;0.6771390374331551;0.39285714285714285;1;21639
46;bcel;DeepOrder;0.5714285714285715;0.7215342796738147;0.36796796796796866;1;17181
47;bcel;DeepOrder;0.6203007518796992;0.7303643724696354;0.3137254901960784;1;17295
48;bcel;DeepOrder;0.5;0.65;0.42857142857142855;1;17017
49;bcel;DeepOrder;0.5909090909090908;0.7371541501976285;0.35161290322580635;1;16961
