test_id,test_suite,avg_exec_time,verdict,last_exec_time,cycle_id,failure_history,age,complexity_metrics,other_metrics,failure_metric
org/jsoup/nodes/EntitiesTest.java,org/jsoup/nodes/EntitiesTest.java,0.0,0.0,0.001,db2d5aa85352fe63531540ef396b944e2fe58e2c,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 7.0, 0.0, 6.0, 0.0, 1.0, 0.0, 0.0, 6.0, 6.0, 6.0, 0.0, 6.0, 0.0, 0.0, 0.0, 6.0, 63.0, 14.0, 48.0, 27.0, 28.0, 2.0, 34.0, 41.0, 27.0, 14.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.04, 6.0, 6.0, 6.0, 6.0]","[0.0, 0.19782631794611613, 6.0]",0.5185185185185186
SMOTE,SMOTE,0.046411784544481034,1.0,0.057611134531679015,db2d5aa85352fe63531540ef396b944e2fe58e2c,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 5.0, 0.0, 5.0, 0.0, 1.0, 0.0, 0.0, 17.0, 17.0, 17.0, 0.0, 17.0, 0.0, 0.0, 0.0, 17.0, 145.0, 25.0, 116.0, 64.0, 70.0, 13.0, 73.0, 91.0, 60.0, 30.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.09937911527629048, 17.0, 17.0, 17.0, 17.0]","[0.06970025258990926, 0.2618580255908112, 17.0]",0.5185185185185186
SMOTE,SMOTE,0.06982938691681892,1.0,0.08508627447544836,db2d5aa85352fe63531540ef396b944e2fe58e2c,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 6.0, 0.0, 6.0, 0.0, 1.0, 0.0, 0.0, 22.0, 22.0, 22.0, 0.0, 22.0, 0.0, 0.0, 0.0, 22.0, 188.0, 33.0, 150.0, 84.0, 96.0, 20.0, 96.0, 119.0, 82.0, 37.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.13504591705752958, 22.0, 22.0, 22.0, 22.0]","[0.045037535105852664, 0.16165131199659605, 22.0]",0.5185185185185186
org/jsoup/helper/DataUtilTest.java,org/jsoup/helper/DataUtilTest.java,0.0,0.0,0.001,db2d5aa85352fe63531540ef396b944e2fe58e2c,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 6.0, 0.0, 6.0, 0.0, 1.0, 0.0, 0.0, 3.0, 3.0, 3.0, 0.0, 3.0, 0.0, 0.0, 0.0, 3.0, 34.0, 6.0, 28.0, 15.0, 12.0, 1.0, 19.0, 23.0, 14.0, 9.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.04, 3.0, 3.0, 3.0, 3.0]","[0.0, 0.0, 3.0]",0.5185185185185186
SMOTE,SMOTE,0.001864206033045531,1.0,0.004648154524784147,db2d5aa85352fe63531540ef396b944e2fe58e2c,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 5.0, 0.0, 5.0, 0.0, 1.0, 0.0, 0.0, 11.0, 11.0, 11.0, 0.0, 11.0, 0.0, 0.0, 0.0, 11.0, 97.0, 17.0, 79.0, 37.0, 43.0, 2.0, 49.0, 61.0, 32.0, 29.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.03108025754130692, 11.0, 11.0, 11.0, 11.0]","[0.10310920339772656, 0.4036412753457026, 10.0]",0.5185185185185186
SMOTE,SMOTE,0.05393735015563709,1.0,0.06546954159836453,db2d5aa85352fe63531540ef396b944e2fe58e2c,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 6.0, 0.0, 6.0, 0.0, 1.0, 0.0, 0.0, 24.0, 24.0, 24.0, 0.0, 24.0, 0.0, 0.0, 0.0, 24.0, 205.0, 36.0, 165.0, 86.0, 108.0, 17.0, 109.0, 134.0, 85.0, 48.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.11021460961818294, 24.0, 24.0, 24.0, 24.0]","[0.04294735771196826, 0.1615774529929304, 23.0]",0.5185185185185186
org/jsoup/parser/AttributeParseTest.java,org/jsoup/parser/AttributeParseTest.java,0.0,0.0,0.0,db2d5aa85352fe63531540ef396b944e2fe58e2c,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 7.0, 0.0, 7.0, 0.0, 1.0, 0.0, 0.0, 6.0, 6.0, 6.0, 0.0, 6.0, 0.0, 0.0, 0.0, 6.0, 69.0, 11.0, 54.0, 29.0, 33.0, 6.0, 40.0, 47.0, 29.0, 18.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.11, 6.0, 6.0, 6.0, 6.0]","[0.0, 0.19923678636550904, 6.0]",0.5185185185185186
SMOTE,SMOTE,0.005452013245074214,1.0,11.963561598095524,db2d5aa85352fe63531540ef396b944e2fe58e2c,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 7.0, 0.0, 7.0, 0.0, 1.0, 0.0, 0.0, 25.0, 25.0, 24.0, 0.0, 25.0, 0.0, 0.0, 0.0, 24.0, 242.0, 37.0, 200.0, 94.0, 131.0, 20.0, 130.0, 158.0, 87.0, 70.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.10307532008756956, 27.0, 27.0, 27.0, 25.0]","[0.11004087973098327, 0.3626354076387095, 23.0]",0.5185185185185186
org/jsoup/nodes/TextNodeTest.java,org/jsoup/nodes/TextNodeTest.java,0.001,0.0,0.001,db2d5aa85352fe63531540ef396b944e2fe58e2c,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 13.0, 1.0, 11.0, 0.0, 1.0, 0.0, 0.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 0.0, 0.0, 4.0, 69.0, 13.0, 53.0, 28.0, 38.0, 4.0, 43.0, 48.0, 28.0, 20.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.08, 4.0, 4.0, 4.0, 4.0]","[0.0, 0.1991526285807292, 4.0]",0.5185185185185186
SMOTE,SMOTE,0.037590134543667934,1.0,16.032655721701072,db2d5aa85352fe63531540ef396b944e2fe58e2c,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 7.0, 0.0, 6.0, 0.0, 1.0, 0.0, 0.0, 21.0, 21.0, 21.0, 0.0, 21.0, 0.0, 0.0, 0.0, 21.0, 223.0, 33.0, 182.0, 98.0, 114.0, 32.0, 111.0, 136.0, 86.0, 50.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.16910399900520445, 25.0, 25.0, 25.0, 21.0]","[0.09616605887270467, 0.423190103786284, 21.0]",0.5185185185185186
org/jsoup/integration/UrlConnectTest.java,org/jsoup/integration/UrlConnectTest.java,0.0,0.0,0.0,db2d5aa85352fe63531540ef396b944e2fe58e2c,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 7.0, 0.0, 7.0, 1.0, 1.0, 1.0, 1.0, 17.0, 17.0, 16.0, 0.0, 17.0, 0.0, 1.0, 0.0, 16.0, 186.0, 26.0, 154.0, 85.0, 88.0, 29.0, 84.0, 105.0, 65.0, 40.0, 2.0, 2.0, 2.0, 1.0, 1.0, 0.19, 20.0, 20.0, 20.0, 17.0]","[0.0, 0.19597729841868086, 1.0]",0.5185185185185186
