test_id,test_suite,avg_exec_time,verdict,last_exec_time,cycle_id,failure_history,age,complexity_metrics,other_metrics,failure_metric
SMOTE,SMOTE,7.4073361271964036,1.0,7.045898357745132,6d52e4cfcf51c6e29850d17e2044d68465b7d018,"[1.0, 1.0, 1.0, 1.0]",0,"[2.0, 2.0, 2.0, 1.0, 14.0, 0.0, 14.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 95.0, 12.0, 63.0, 27.0, 31.0, 20.0, 31.0, 46.0, 28.0, 18.0, 3.0, 3.0, 3.0, 1.0, 4.0, 0.32, 9.0, 9.0, 9.0, 4.0]","[1.0, 0.6593128978676486, 1.0]",0.25757575757575757
SMOTE,SMOTE,6.7906919201818825,1.0,6.438247110036262,6d52e4cfcf51c6e29850d17e2044d68465b7d018,"[1.0, 1.0, 1.0, 1.0]",0,"[2.0, 2.0, 2.0, 1.0, 14.0, 0.0, 14.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 95.0, 12.0, 63.0, 27.0, 31.0, 20.0, 31.0, 46.0, 28.0, 18.0, 3.0, 3.0, 3.0, 1.0, 4.0, 0.32, 9.0, 9.0, 9.0, 4.0]","[1.0, 0.9379973433597164, 1.0]",0.25757575757575757
SMOTE,SMOTE,6.950768500058018,1.0,7.0139326102936685,6d52e4cfcf51c6e29850d17e2044d68465b7d018,"[1.0, 1.0, 1.0, 1.0]",0,"[2.0, 2.0, 2.0, 1.0, 14.0, 0.0, 14.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 95.0, 12.0, 63.0, 27.0, 31.0, 20.0, 31.0, 46.0, 28.0, 18.0, 3.0, 3.0, 3.0, 1.0, 4.0, 0.32, 9.0, 9.0, 9.0, 4.0]","[1.0, 0.7700757478568793, 1.0]",0.25757575757575757
SMOTE,SMOTE,6.8488681098669435,1.0,6.792793371986403,6d52e4cfcf51c6e29850d17e2044d68465b7d018,"[1.0, 1.0, 1.0, 1.0]",0,"[2.0, 2.0, 2.0, 1.0, 14.0, 0.0, 14.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 95.0, 13.0, 62.0, 31.0, 34.0, 20.0, 38.0, 49.0, 32.0, 17.0, 3.0, 3.0, 3.0, 1.0, 2.0, 0.32, 9.0, 9.0, 9.0, 4.0]","[1.0, 1.4383018186890748, 1.0]",0.25757575757575757
SMOTE,SMOTE,6.353699596989381,1.0,6.701914362478213,6d52e4cfcf51c6e29850d17e2044d68465b7d018,"[0.0, 1.0, 1.0, 1.0]",0,"[2.0, 2.0, 2.0, 1.0, 14.0, 0.0, 14.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 95.0, 13.0, 62.0, 31.0, 34.0, 20.0, 38.0, 49.0, 32.0, 17.0, 3.0, 3.0, 3.0, 1.0, 2.0, 0.32, 9.0, 9.0, 9.0, 4.0]","[1.0, 6.065418901537644, 1.0]",0.25757575757575757
SMOTE,SMOTE,6.467704432520809,1.0,6.463719365751223,6d52e4cfcf51c6e29850d17e2044d68465b7d018,"[0.0, 0.0, 1.0, 1.0]",0,"[2.0, 2.0, 2.0, 1.0, 14.0, 0.0, 14.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 95.0, 13.0, 62.0, 31.0, 34.0, 20.0, 38.0, 49.0, 32.0, 17.0, 3.0, 3.0, 3.0, 1.0, 2.0, 0.32, 9.0, 9.0, 9.0, 4.0]","[1.0, 1.1738617452034668, 1.0]",0.25757575757575757
SMOTE,SMOTE,6.469043967378684,1.0,6.4705466724462015,6d52e4cfcf51c6e29850d17e2044d68465b7d018,"[0.0, 0.0, 1.0, 1.0]",0,"[2.0, 2.0, 2.0, 1.0, 14.0, 0.0, 14.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 95.0, 13.0, 62.0, 31.0, 34.0, 20.0, 38.0, 49.0, 32.0, 17.0, 3.0, 3.0, 3.0, 1.0, 2.0, 0.32, 9.0, 9.0, 9.0, 4.0]","[1.0, 1.1640666555607997, 1.0]",0.25757575757575757
SMOTE,SMOTE,6.409721865129354,1.0,6.327919575364668,6d52e4cfcf51c6e29850d17e2044d68465b7d018,"[1.0, 1.0, 1.0, 1.0]",0,"[2.0, 2.0, 2.0, 1.0, 14.0, 0.0, 14.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 95.0, 13.0, 62.0, 31.0, 34.0, 20.0, 38.0, 49.0, 32.0, 17.0, 3.0, 3.0, 3.0, 1.0, 2.0, 0.32, 9.0, 9.0, 9.0, 4.0]","[1.0, 0.8421539061629564, 1.0]",0.25757575757575757
SMOTE,SMOTE,6.407282671821713,1.0,6.410164085058283,6d52e4cfcf51c6e29850d17e2044d68465b7d018,"[1.0, 1.0, 1.0, 1.0]",0,"[2.0, 2.0, 2.0, 1.0, 14.0, 0.0, 14.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 95.0, 13.0, 62.0, 31.0, 34.0, 20.0, 38.0, 49.0, 32.0, 17.0, 3.0, 3.0, 3.0, 1.0, 2.0, 0.32, 9.0, 9.0, 9.0, 4.0]","[1.0, 0.8067108206794733, 1.0]",0.25757575757575757
SMOTE,SMOTE,5.678093211139744,1.0,5.608026144023211,6d52e4cfcf51c6e29850d17e2044d68465b7d018,"[1.0, 1.0, 1.0, 1.0]",0,"[2.0, 2.0, 2.0, 1.0, 14.0, 0.0, 14.0, 0.0, 2.0, 0.0, 0.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 2.0, 95.0, 13.0, 62.0, 31.0, 34.0, 20.0, 38.0, 49.0, 32.0, 17.0, 3.0, 3.0, 3.0, 1.0, 2.0, 0.32, 9.0, 9.0, 9.0, 4.0]","[1.0, 0.8009369345837818, 1.0]",0.25757575757575757
