step;env;model;NAPFD/APFD;NRPA;DDP;training_time(seconds);prediction_time(microseconds)
1;bcel;DeepOrder;0.26470588235294124;0.5428571428571428;0.9999999999999969;0;33438
2;bcel;DeepOrder;0.30434782608695654;0.5319148936170214;0.9999999999999974;0;28670
3;bcel;DeepOrder;0.30000000000000004;0.5483870967741935;1.0000000000000004;0;29654
4;bcel;DeepOrder;0.5;0.6720647773279351;0.5056179775280885;0;28695
5;bcel;DeepOrder;0.5340909090909091;0.6947735191637631;0.4299999999999987;0;17684
6;bcel;DeepOrder;0.2142857142857143;0.5527093596059113;1.000000000000001;0;17360
7;bcel;DeepOrder;0.1666666666666667;0.5789473684210527;0.9999999999999998;0;17332
8;bcel;DeepOrder;0.30952380952380953;0.5348837209302327;0.9999999999999987;0;17358
9;bcel;DeepOrder;0.30000000000000004;0.5365853658536585;1.0000000000000002;0;17731
10;bcel;DeepOrder;0.26923076923076916;0.5555555555555556;1.0000000000000016;0;17964
11;bcel;DeepOrder;0.2142857142857143;0.5517241379310345;1.000000000000001;0;21490
12;bcel;DeepOrder;0.5;0.6683781334944128;0.5047619047619034;0;17586
13;bcel;DeepOrder;0.5109890109890111;0.6741165810933254;0.47619047619047483;0;17214
14;bcel;DeepOrder;0.30952380952380953;0.5348837209302327;0.9999999999999987;0;17249
15;bcel;DeepOrder;0.5191387559808612;0.6829959514170039;0.46067415730336936;0;17186
16;bcel;DeepOrder;0.3125;0.5454545454545454;1.0000000000000027;0;17554
17;bcel;DeepOrder;0.5;0.6737967914438503;0.5076923076923072;0;17199
18;bcel;DeepOrder;0.5769230769230769;0.7081807081807082;0.3902439024390243;0;17366
19;bcel;DeepOrder;0.30000000000000004;0.5365853658536585;1.0000000000000002;0;17709
20;bcel;DeepOrder;0.5307692307692308;0.6800976800976801;0.4634146341463415;0;17512
21;bcel;DeepOrder;0.5055555555555555;0.6756756756756759;0.49382716049382874;0;21603
22;bcel;DeepOrder;0.5;0.6584615384615383;0.5151515151515154;0;17295
23;bcel;DeepOrder;0.07142857142857142;0.6071428571428571;0.8571428571428571;0;17638
24;bcel;DeepOrder;0.23333333333333328;0.5483870967741935;1.0000000000000013;0;17395
25;bcel;DeepOrder;0.2777777777777778;0.5405405405405407;1.000000000000002;0;17121
26;bcel;DeepOrder;0.23333333333333328;0.5483870967741935;1.0000000000000013;0;18039
27;bcel;DeepOrder;0.515625;0.6811497326203209;0.4769230769230765;0;19296
28;bcel;DeepOrder;0.2894736842105263;0.5384615384615384;0.9999999999999986;0;18421
29;bcel;DeepOrder;0.5;0.6654456654456654;0.5121951219512199;0;19226
30;bcel;DeepOrder;0.5;0.6733048838311997;0.5061728395061748;0;19375
31;bcel;DeepOrder;0.5;0.6654456654456654;0.5121951219512199;0;22312
32;bcel;DeepOrder;0.5;0.6745098039215687;0.5068493150684935;0;17492
33;bcel;DeepOrder;0.5;0.6739495798319328;0.5068493150684935;0;18380
34;bcel;DeepOrder;0.5;0.6725806451612903;0.5087719298245613;0;17706
35;bcel;DeepOrder;0.5;0.6140350877192982;0.4444444444444444;0;17338
36;bcel;DeepOrder;0.5217391304347826;0.6799259944495838;0.4336283185840703;0;17659
