test_id,test_suite,avg_exec_time,verdict,last_exec_time,cycle_id,failure_history,age,complexity_metrics,other_metrics,failure_metric
SMOTE,SMOTE,0.0,1.0,0.001,657f85e89690550bc82aaf38fb467a906816699d,"[3.0, 3.0, 3.0, 3.0]",0,"[1.0, 1.0, 1.0, 1.0, 4.0, 0.0, 4.0, 0.0, 1.0, 0.0, 0.0, 8.0, 8.0, 8.0, 2.0, 8.0, 0.0, 0.0, 0.0, 8.0, 88.0, 15.0, 57.0, 27.0, 22.0, 16.0, 29.0, 38.0, 19.0, 19.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.28, 8.0, 8.0, 8.0, 8.0]","[0.428571429, 0.3666666666666665, 7.0]",0.4642857142857143
SMOTE,SMOTE,0.0,1.0,0.0,657f85e89690550bc82aaf38fb467a906816699d,"[3.0, 3.0, 3.0, 3.0]",0,"[1.0, 1.0, 1.0, 1.0, 4.0, 0.0, 4.0, 0.0, 1.0, 0.0, 0.0, 8.0, 8.0, 8.0, 2.0, 8.0, 0.0, 0.0, 0.0, 8.0, 88.0, 15.0, 57.0, 27.0, 22.0, 16.0, 29.0, 38.0, 19.0, 19.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.28, 8.0, 8.0, 8.0, 8.0]","[0.428571429, 0.3666666666666665, 7.0]",0.4642857142857143
SMOTE,SMOTE,0.0,1.0,0.0,657f85e89690550bc82aaf38fb467a906816699d,"[3.0, 3.0, 3.0, 3.0]",0,"[1.0, 1.0, 1.0, 1.0, 5.0, 0.0, 4.0, 0.0, 1.0, 0.0, 0.0, 10.0, 10.0, 10.0, 2.0, 10.0, 0.0, 0.0, 0.0, 10.0, 107.0, 22.0, 69.0, 38.0, 29.0, 16.0, 35.0, 46.0, 28.0, 18.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.23, 10.0, 10.0, 10.0, 10.0]","[0.333333333, 0.3666666666666665, 9.0]",0.4642857142857143
jsprit/core/algorithm/state/UpdateVehicleDependentTimeWindowTest.java,jsprit/core/algorithm/state/UpdateVehicleDependentTimeWindowTest.java,0.0,0.0,0.5329999999999999,657f85e89690550bc82aaf38fb467a906816699d,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 7.0, 1.0, 6.0, 0.0, 3.0, 0.0, 0.0, 15.0, 15.0, 15.0, 9.0, 15.0, 0.0, 0.0, 0.0, 15.0, 184.0, 49.0, 132.0, 61.0, 63.0, 3.0, 72.0, 88.0, 50.0, 38.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.02, 15.0, 15.0, 15.0, 15.0]","[0.0, 0.0, 12.0]",0.4642857142857143
SMOTE,SMOTE,0.009000000000000001,1.0,0.006462992511648643,657f85e89690550bc82aaf38fb467a906816699d,"[3.0, 3.0, 3.0, 3.0]",0,"[1.0, 1.0, 1.0, 1.0, 8.0, 1.0, 7.0, 0.0, 2.0, 0.0, 0.0, 5.0, 5.0, 5.0, 4.0, 5.0, 0.0, 0.0, 0.0, 5.0, 104.0, 22.0, 64.0, 41.0, 23.0, 18.0, 45.0, 51.0, 38.0, 13.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.28, 5.0, 5.0, 5.0, 5.0]","[1.0, 0.3666666666666665, 3.0]",0.4642857142857143
SMOTE,SMOTE,0.008531512775815597,1.0,0.0075315127758155955,657f85e89690550bc82aaf38fb467a906816699d,"[3.0, 3.0, 3.0, 3.0]",0,"[1.0, 1.0, 1.0, 1.0, 8.0, 1.0, 7.0, 0.0, 2.0, 0.0, 0.0, 5.0, 5.0, 5.0, 4.0, 5.0, 0.0, 0.0, 0.0, 5.0, 104.0, 22.0, 64.0, 41.0, 23.0, 18.0, 45.0, 51.0, 38.0, 13.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.28, 5.0, 5.0, 5.0, 5.0]","[1.0, 0.38333333333333336, 3.0]",0.4642857142857143
jsprit/core/problem/vehicle/VehicleTypeImplTest.java,jsprit/core/problem/vehicle/VehicleTypeImplTest.java,0.0,0.0,0.001,657f85e89690550bc82aaf38fb467a906816699d,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 4.0, 0.0, 4.0, 0.0, 1.0, 0.0, 0.0, 19.0, 19.0, 19.0, 0.0, 19.0, 0.0, 0.0, 0.0, 19.0, 152.0, 28.0, 106.0, 69.0, 39.0, 18.0, 36.0, 56.0, 43.0, 13.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.17, 19.0, 19.0, 19.0, 19.0]","[0.0, 0.0, 17.0]",0.4642857142857143
jsprit/core/problem/vehicle/VehicleImplTest.java,jsprit/core/problem/vehicle/VehicleImplTest.java,0.0,0.0,0.003,657f85e89690550bc82aaf38fb467a906816699d,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 4.0, 0.0, 4.0, 0.0, 1.0, 0.0, 0.0, 29.0, 29.0, 29.0, 0.0, 29.0, 0.0, 0.0, 0.0, 29.0, 227.0, 40.0, 169.0, 106.0, 69.0, 18.0, 71.0, 101.0, 68.0, 33.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.11, 29.0, 29.0, 29.0, 29.0]","[0.0, 0.0, 29.0]",0.4642857142857143
SMOTE,SMOTE,0.01672495330583946,1.0,0.01672495330583946,657f85e89690550bc82aaf38fb467a906816699d,"[1.0, 1.0, 1.0, 1.0]",0,"[1.0, 1.0, 1.0, 1.0, 18.0, 4.0, 14.0, 0.0, 1.0, 0.0, 0.0, 3.0, 3.0, 3.0, 0.0, 3.0, 0.0, 0.0, 0.0, 3.0, 79.0, 18.0, 58.0, 44.0, 37.0, 3.0, 36.0, 40.0, 33.0, 7.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.05, 3.0, 3.0, 3.0, 3.0]","[0.333333333, 0.3666666666666665, 3.0]",0.4642857142857143
jsprit/core/algorithm/InitialRoutesTest.java,jsprit/core/algorithm/InitialRoutesTest.java,0.92,0.0,1.1520000000000001,657f85e89690550bc82aaf38fb467a906816699d,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 11.0, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 20.0, 20.0, 20.0, 0.0, 20.0, 0.0, 5.0, 0.0, 15.0, 320.0, 74.0, 230.0, 132.0, 140.0, 16.0, 143.0, 184.0, 120.0, 64.0, 5.0, 5.0, 5.0, 1.0, 4.0, 0.07, 33.0, 33.0, 33.0, 20.0]","[0.0, 2.033333333333333, 15.0]",0.4642857142857143
