step;env;model;NAPFD/APFD;NRPA;DDP;training_time(seconds);prediction_time(microseconds)
1;bcel;DeepOrder;0.8181818181818181;0.8695652173913043;0.034482758620689655;1;29114
2;bcel;DeepOrder;0.6691919191919192;0.8425794215267901;0.07482517482517483;1;27976
3;bcel;DeepOrder;0.6410256410256411;0.8137397194000967;0.047599729546991196;1;27944
4;bcel;DeepOrder;0.75;0.8897058823529412;0.014835164835164831;1;28699
5;bcel;DeepOrder;0.7222222222222222;0.8728291316526611;0.039954337899543384;1;27901
6;bcel;DeepOrder;0.8636363636363635;0.8260869565217391;0.04;1;28281
7;bcel;DeepOrder;0.6290322580645161;0.8006912442396314;0.00517038777908341;1;27849
8;bcel;DeepOrder;0.7727272727272727;0.891304347826087;0.03225806451612903;1;18284
9;bcel;DeepOrder;0.6925925925925925;0.8782258064516129;0.03282828282828283;1;17636
10;bcel;DeepOrder;0.6777777777777777;0.845967741935484;0.07171717171717172;1;21570
11;bcel;DeepOrder;0.8;0.8831168831168832;0.039999999999999994;1;17127
12;bcel;DeepOrder;0.7307692307692307;0.888888888888889;0.023255813953488382;1;17056
13;bcel;DeepOrder;0.7197802197802198;0.8766788766788768;0.04540420819490588;1;17066
14;bcel;DeepOrder;0.7962962962962963;0.8350877192982457;0.10526315789473684;1;17008
15;bcel;DeepOrder;0.7142857142857143;0.8206896551724137;0.14285714285714285;1;17287
16;bcel;DeepOrder;0.8333333333333333;0.8553846153846153;0.0303030303030303;1;17396
17;bcel;DeepOrder;0.7200000000000001;0.856794425087108;0.06776677667766777;1;16984
18;bcel;DeepOrder;0.75;0.8883689839572192;0.014835164835164831;1;17342
19;bcel;DeepOrder;0.725;0.8815331010452961;0.010000000000000002;1;18007
20;bcel;DeepOrder;0.9444444444444444;0.7052631578947368;0.0;1;24056
21;bcel;DeepOrder;0.8333333333333333;0.8553846153846153;0.0303030303030303;1;18622
22;bcel;DeepOrder;0.7368421052631579;0.8846153846153845;0.010989010989010993;1;18437
23;bcel;DeepOrder;0.8214285714285714;0.8620689655172412;0.021739130434782605;1;18561
24;bcel;DeepOrder;0.7666666666666667;0.8951612903225807;0.013366750208855475;1;17234
25;bcel;DeepOrder;0.7111111111111111;0.871977240398293;0.03566529492455419;1;17337
26;bcel;DeepOrder;0.7064102564102565;0.8671182067408483;0.017957544463568554;1;17162
27;bcel;DeepOrder;0.6799999999999999;0.8566515837104074;0.00666666666666666;1;17566
28;bcel;DeepOrder;0.7689075630252101;0.8532212885154061;0.05432595573440644;1;17273
29;bcel;DeepOrder;0.6870629370629371;0.847167325428195;0.05073880921338547;1;17602
30;bcel;DeepOrder;0.6736111111111112;0.8418367346938778;0.04376750700280111;1;21858
31;bcel;DeepOrder;0.7272727272727273;0.88300395256917;0.007638367142499368;1;17691
32;bcel;DeepOrder;0.8846153846153846;0.7948717948717948;0.03225806451612903;1;17732
33;bcel;DeepOrder;0.8333333333333334;0.8496917970602181;0.01095890410958904;1;17552
34;bcel;DeepOrder;0.7294372294372294;0.8722440350347329;0.026863226863226865;1;17440
35;bcel;DeepOrder;0.6981481481481482;0.8665256478053943;0.008945513689346695;1;17305
36;bcel;DeepOrder;0.6851851851851852;0.8603174603174605;0.005503955968352239;1;17791
37;bcel;DeepOrder;0.6420454545454546;0.8183566433566434;0.04906857848034322;1;36768
38;bcel;DeepOrder;0.7037037037037036;0.8728715728715731;0.005178907721280598;1;17779
39;bcel;DeepOrder;0.8392857142857143;0.8147783251231525;0.04878048780487805;1;21480
