test_id,test_suite,avg_exec_time,verdict,last_exec_time,cycle_id,failure_history,age,complexity_metrics,other_metrics,failure_metric
SMOTE,SMOTE,2.6712245820914515,1.0,1.9638415345040334,3a7d87111941c19b6b7805f9f2ba1d93f343827f,"[13.0, 13.0, 13.0, 13.0]",0,"[1.0, 1.0, 1.0, 1.0, 10.0, 1.0, 9.0, 0.0, 13.0, 2.0, 0.0, 79.0, 79.0, 61.0, 3.0, 63.0, 0.0, 1.0, 0.0, 62.0, 833.0, 144.0, 654.0, 295.0, 440.0, 48.0, 419.0, 488.0, 232.0, 256.0, 2.0, 2.0, 3.0, 1.0, 1.0, 0.07, 85.0, 85.0, 94.0, 79.0]","[0.02197802197802198, 3.1350256341764715, 819.0]",0.47348484848484856
org/springframework/data/redis/connection/lettuce/LettuceReactiveHashCommandsTests.java,org/springframework/data/redis/connection/lettuce/LettuceReactiveHashCommandsTests.java,0.0,0.0,0.061,3a7d87111941c19b6b7805f9f2ba1d93f343827f,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 8.0, 1.0, 6.0, 0.0, 1.0, 0.0, 9.0, 23.0, 23.0, 21.0, 0.0, 21.0, 0.0, 0.0, 0.0, 21.0, 277.0, 70.0, 186.0, 68.0, 109.0, 52.0, 94.0, 116.0, 47.0, 69.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.28, 23.0, 23.0, 23.0, 23.0]","[0.0, 0.0, 42.0]",0.47348484848484856
SMOTE,SMOTE,0.002824874813952362,1.0,0.005108908820294347,3a7d87111941c19b6b7805f9f2ba1d93f343827f,"[0.0, 0.0, 1.0, 1.0]",0,"[1.0, 1.0, 1.0, 1.0, 5.0, 1.0, 4.0, 0.0, 1.0, 1.0, 1.0, 4.0, 4.0, 2.0, 1.0, 3.0, 0.0, 0.0, 0.0, 3.0, 66.0, 13.0, 33.0, 21.0, 10.0, 21.0, 20.0, 24.0, 17.0, 7.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.64, 4.0, 4.0, 4.0, 4.0]","[1.0, 6.3242777805436905, 1.0]",0.47348484848484856
SMOTE,SMOTE,1.2696251895537198,1.0,1.3790088879527744,3a7d87111941c19b6b7805f9f2ba1d93f343827f,"[24.0, 24.0, 45.0, 45.0]",0,"[1.0, 1.0, 1.0, 1.0, 5.0, 0.0, 3.0, 2.0, 1.0, 0.0, 0.0, 3.0, 3.0, 3.0, 0.0, 3.0, 2.0, 0.0, 0.0, 1.0, 46.0, 5.0, 15.0, 8.0, 4.0, 26.0, 7.0, 11.0, 8.0, 3.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.73, 3.0, 3.0, 3.0, 3.0]","[0.02631578947368421, 5.005367628251765, 1710.0]",0.47348484848484856
org/springframework/data/redis/connection/lettuce/LettuceReactiveRedisConnectionUnitTests.java,org/springframework/data/redis/connection/lettuce/LettuceReactiveRedisConnectionUnitTests.java,0.0,0.0,1.043,3a7d87111941c19b6b7805f9f2ba1d93f343827f,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 7.0, 2.0, 5.0, 0.0, 1.0, 0.0, 0.0, 17.0, 17.0, 12.0, 2.0, 12.0, 0.0, 0.0, 0.0, 12.0, 198.0, 59.0, 119.0, 66.0, 58.0, 31.0, 73.0, 86.0, 47.0, 39.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.26, 17.0, 17.0, 17.0, 17.0]","[0.0, 0.0, 11.0]",0.47348484848484856
org/springframework/data/redis/connection/lettuce/LettuceReactiveZSetCommandsTests.java,org/springframework/data/redis/connection/lettuce/LettuceReactiveZSetCommandsTests.java,0.0,0.0,0.131,3a7d87111941c19b6b7805f9f2ba1d93f343827f,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 10.0, 2.0, 8.0, 0.0, 1.0, 0.0, 0.0, 41.0, 41.0, 41.0, 0.0, 41.0, 0.0, 0.0, 0.0, 41.0, 547.0, 134.0, 391.0, 95.0, 254.0, 102.0, 188.0, 230.0, 54.0, 176.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.26, 41.0, 41.0, 41.0, 41.0]","[0.0, 0.0, 82.0]",0.47348484848484856
org/springframework/data/redis/connection/lettuce/LettuceReactiveSetCommandsTests.java,org/springframework/data/redis/connection/lettuce/LettuceReactiveSetCommandsTests.java,0.0,0.0,0.049,3a7d87111941c19b6b7805f9f2ba1d93f343827f,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 7.0, 1.0, 5.0, 0.0, 1.0, 0.0, 0.0, 24.0, 24.0, 23.0, 0.0, 23.0, 0.0, 0.0, 0.0, 23.0, 264.0, 72.0, 171.0, 58.0, 89.0, 60.0, 76.0, 100.0, 35.0, 65.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.35, 24.0, 24.0, 24.0, 24.0]","[0.0, 0.0, 46.0]",0.47348484848484856
SMOTE,SMOTE,1.3554837314799664,1.0,1.3351675140159691,3a7d87111941c19b6b7805f9f2ba1d93f343827f,"[0.0, 36.0, 45.0, 45.0]",0,"[1.0, 1.0, 1.0, 1.0, 5.0, 0.0, 3.0, 2.0, 1.0, 0.0, 0.0, 3.0, 3.0, 3.0, 0.0, 3.0, 2.0, 0.0, 0.0, 1.0, 46.0, 5.0, 15.0, 8.0, 4.0, 26.0, 7.0, 11.0, 8.0, 3.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.73, 3.0, 3.0, 3.0, 3.0]","[0.02631578947368421, 21.22754869432001, 1710.0]",0.47348484848484856
SMOTE,SMOTE,1.3324938144349843,1.0,1.3603914186134614,3a7d87111941c19b6b7805f9f2ba1d93f343827f,"[37.0, 45.0, 45.0, 45.0]",0,"[1.0, 1.0, 1.0, 1.0, 5.0, 0.0, 3.0, 2.0, 1.0, 0.0, 0.0, 3.0, 3.0, 3.0, 0.0, 3.0, 2.0, 0.0, 0.0, 1.0, 46.0, 5.0, 15.0, 8.0, 4.0, 26.0, 7.0, 11.0, 8.0, 3.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.73, 3.0, 3.0, 3.0, 3.0]","[0.02631578947368421, 6.5762251312449855, 1710.0]",0.47348484848484856
org/springframework/data/redis/connection/lettuce/LettuceReactiveScriptingCommandsTests.java,org/springframework/data/redis/connection/lettuce/LettuceReactiveScriptingCommandsTests.java,0.0,0.0,0.006,3a7d87111941c19b6b7805f9f2ba1d93f343827f,"[0.0, 0.0, 0.0, 0.0]",0,"[1.0, 1.0, 1.0, 1.0, 10.0, 2.0, 8.0, 1.0, 1.0, 1.0, 0.0, 12.0, 12.0, 10.0, 0.0, 11.0, 0.0, 1.0, 0.0, 10.0, 182.0, 44.0, 119.0, 49.0, 69.0, 52.0, 52.0, 65.0, 38.0, 27.0, 2.0, 2.0, 2.0, 1.0, 1.0, 0.44, 13.0, 13.0, 13.0, 12.0]","[0.0, 0.0, 20.0]",0.47348484848484856
