cycle_id,num_testsuite,NORMALIZED_RPA,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,failure_metric
5d01c5966c3ede23a8ff474dfbd4d076062e2d19,8,0.7941176470588235,0,0.33100000000000007,0,0,0.001,0.032,0,0,0.011,0.312,0,0,0.051000000000000004,0.317,0.3125
4baa89f0348b66323ddea8b30ca4886bc3a82c87,9,0.7754385964912281,0,0.29000000000000004,0,0,0.0,0.027999999999999997,0,0,0.005,0.27299999999999996,0,0,0.017,0.27399999999999997,0.3125
9c7dff199a3ccd84f817b0ad8a76659cb26fd16a,25,0.92868778280543,0,128.312,0,0,0.0,0.01,0,0,0.009000000000000001,0.047,0,0,0.067,0.067,0.3125
5613542285d25c7ab75555f77a39741605aee061,6,0.8351648351648351,0,0.21200000000000002,0,0,0.0,0.16,0,0,0.002,0.161,0,0,0.003,0.162,0.3125
21ac2e356040c994fdc26f2f67b1ba7231ea44d9,8,0.7647058823529412,0,0.225,0,0,0.0,0.198,0,0,0.002,0.198,0,0,0.027000000000000003,0.2,0.3125
746fefadb5b6c7e118423674e90d5ee364154b08,7,0.7,0,0.24500000000000002,0,0,0.0,0.027000000000000003,0,0,0.004,0.233,0,0,0.03900000000000001,0.234,0.3125
1b96187920701a2fb0a021ab9088e3cc30556bd2,7,0.7,0,0.3380000000000001,0,0,0.0,0.04,0,0,0.014,0.29900000000000004,0,0,0.079,0.30300000000000005,0.3125
ee94f397b46064cdee95df8f601204a6e40659db,7,0.7,0,0.217,0,0,0.0,0.026000000000000002,0,0,0.002,0.209,0,0,0.034,0.21,0.3125
9e3eafcf0d8193181f562106220133e9ce674762,7,0.7,0,0.31700000000000006,0,0,0.0,0.042,0,0,0.014000000000000002,0.28900000000000003,0,0,0.07,0.29200000000000004,0.3125
6c23a516a288e62604e0d9a0abdda587244b9e09,8,0.7058823529411764,0,0.251,0,0,0.002,0.07,0,0,0.01,0.234,0,0,0.046,0.23900000000000002,0.3125
d9cda575a21d2258a6750936d82d19ca3e12f4eb,8,0.7058823529411764,1,0.28200000000000003,1,0,0.011000000000000001,0.068,1,1,0.02,0.266,1,1,0.056999999999999995,0.268,0.3125
4930b35cd306e7ed549edd271324b5214f1e5cbf,8,0.8676470588235292,0,0.27099999999999996,0,0,0.0,0.002,0,0,0.005,0.22599999999999998,0,0,0.047,0.22899999999999998,0.3125
d7bf96cea51761be918337134ed433d1b75f9e79,21,0.8933856840833586,0,128.344,0,0,0.004,0.023,0,0,0.009000000000000001,0.031000000000000003,0,0,0.045000000000000005,0.08000000000000002,0.3125
0b90fbf11f5ea44569cc88bc5669d0c59d48e299,8,0.926470588235294,0,0.305,0,0,0.001,0.005,0,0,0.016,0.045,0,0,0.057999999999999996,0.107,0.3125
add84546d7dbde6ef892b1dfcbabf9c8291913db,12,0.9323076923076923,0,0.331,0,0,0.014000000000000002,0.054,0,0,0.057999999999999996,0.073,0,0,0.108,0.12200000000000001,0.3125
e8832d26f3bdc6502877bfef37a0d264aea05800,10,0.7922077922077921,0,0.30100000000000005,0,0,0.0,0.242,0,0,0.009000000000000001,0.244,0,0,0.032,0.251,0.3125
5c079012b05c302a2b6c9aaddd1ff9a70530927c,8,0.7058823529411764,0,0.245,0,0,0.001,0.064,0,0,0.009000000000000001,0.222,0,0,0.046,0.225,0.3125
349dd18f8b398c5074fb4bbaa0908f7738d38cfd,9,0.7578947368421051,0,0.23800000000000002,0,0,0.0,0.025,0,0,0.002,0.23,0,0,0.009000000000000001,0.23,0.3125
640fc6d6cf3d9e71e80de83c3130f8d40db90fd9,11,0.8043478260869565,0,0.28500000000000003,0,0,0.001,0.22799999999999998,0,0,0.004,0.22999999999999998,0,0,0.03900000000000001,0.236,0.3125
6c3cc5239c2143256976c9e8a05dd76b31c74baf,11,0.9249011857707512,0,0.756,0,0,0.001,0.036000000000000004,0,0,0.05700000000000001,0.09700000000000002,0,0,0.168,0.201,0.3125
70c080b146e8e6fb79cd97f780b65f863d4ec6d8,8,0.8725490196078431,0,0.28800000000000003,0,0,0.002,0.014000000000000002,0,0,0.021,0.21700000000000003,0,0,0.082,0.22400000000000003,0.3125
