cycle_id,num_testsuite,NORMALIZED_RPA,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,failure_metric
285689c0b8064922e4f9fac46d46f62020f08de0,24,0.8718367346938776,0,184.865,0,0,0.028999999999999998,50.667,0,0,0.41800000000000004,130.98499999999999,0,0,4.055,132.671,0.21724531507140207
365ff75ff55bcd6923b17dfae1424682e82136f1,19,0.8651821862348177,0,184.73399999999998,0,0,0.07400000000000001,2.389,0,0,0.824,81.46099999999998,0,0,5.306,83.20299999999999,0.21724531507140207
23a3e65e042b71d28b9a19ddef68cf6424eff05d,21,0.8843249773482335,1,186.761,1,1,0.04,2.471,1,1,0.565,81.21000000000001,1,1,4.045999999999999,82.64,0.21724531507140207
f6d8ca7625db82bba378fea98c8d03e5d84d729b,18,0.8482693219535327,0,136.98600000000002,0,0,0.079,2.2510000000000003,0,0,0.8539999999999999,81.566,0,0,3.9450000000000003,82.188,0.21724531507140207
c3f0ccfdeb6a416879556fb28e29efe7bde0afb7,18,0.8482693219535327,0,136.30200000000002,0,0,0.084,2.342,0,0,0.766,81.254,0,0,3.933,81.84900000000002,0.21724531507140207
48bd1a230d7e85dc0ad44aedd37e918cf72ee440,24,0.8842857142857145,0,185.901,0,0,0.031,51.259,0,0,0.43400000000000005,131.898,0,0,4.077,133.522,0.21724531507140207
b5b2bbfaef1857ffd4585b95203fcb906c8d6f37,18,0.846846846846847,0,137.197,0,0,0.094,2.3770000000000002,0,0,0.827,81.643,0,0,4.055999999999999,82.293,0.21724531507140207
0d38d7a02700e8dca0ab23530c307debd1c66d72,15,0.8411290322580645,0,188.82599999999996,0,0,0.164,5.238,0,0,1.016,137.085,0,0,14.16,137.826,0.21724531507140207
e59eb1c2b417f8dfd522b0200028b54212bb3dce,21,0.9374811235276352,0,190.84399999999997,0,0,0.036000000000000004,0.678,0,0,0.6000000000000001,1.9320000000000002,0,0,3.839,83.11199999999998,0.21724531507140207
daaf6739cf536dffb8c6c15a51a1e55f9bca63dd,19,0.8672064777327934,0,190.28799999999998,0,0,0.07400000000000001,2.653,0,0,0.842,81.89900000000002,0,0,5.731999999999999,83.73500000000001,0.21724531507140207
d82b61930727b8468fd74a3dca22951768880505,22,0.78866930171278,0,196.308,0,0,0.075,83.117,0,0,0.863,86.68500000000002,0,0,5.683999999999999,88.65000000000002,0.21724531507140207
3cc54a1def3c0425164579abe238c955c4cdcf50,8,0.7892156862745098,0,88.48599999999999,0,0,0.083,0.934,0,0,0.744,82.571,0,0,3.552,87.825,0.21724531507140207
67723a52184412b02558073713c171c3e87ca932,6,0.6923076923076923,0,87.062,0,0,0.078,1.71,0,0,0.747,86.315,0,0,2.457,86.393,0.21724531507140207
b3277e8921ff4232925fc483c4040080ab7c0d34,18,0.8553816974869607,0,141.849,0,0,0.093,0.818,0,0,0.8869999999999999,48.295,0,0,4.264,61.346000000000004,0.21724531507140207
7d70fc7db447238fd5c45b75f9e90a608c496830,19,0.8497975708502022,0,141.91,0,0,0.027,3.4170000000000003,0,0,0.64,82.077,0,0,5.104,83.008,0.21724531507140207
6689b114a1f55e770c10ea8cf34dcce9c55d2d0d,12,0.8123076923076924,0,192.63699999999997,0,0,0.366,57.966,0,0,2.557,137.82299999999998,0,0,24.054000000000002,138.49599999999998,0.21724531507140207
d57909ea8f329dbfbd278107368d70a99d9233b8,12,0.8369230769230769,0,193.768,0,0,0.362,85.102,0,0,2.52,85.48100000000001,0,0,24.089999999999996,91.413,0.21724531507140207
f9734f166b60d22c362a8a6bcdd997c7ffab09e9,12,0.8369230769230769,0,193.68599999999998,0,0,0.412,84.953,0,0,2.542,85.366,0,0,24.699,91.38999999999999,0.21724531507140207
