rank_index,time,class,failures,ranking,nfpa,DDP
900.57421875,0.14800000000000002,0,0.0,66,0.9859237007124328,-1
897.7821044921875,0.129,0,0.0,68,0.9859237007124328,-1
897.7821044921875,0.189,0,0.0,59,0.9859237007124328,-1
897.7821044921875,0.15,0,0.0,65,0.9859237007124328,-1
862.5546264648438,0.16699999999999998,0,0.0,61,0.9859237007124328,-1
862.5546264648438,0.184,0,0.0,60,0.9859237007124328,-1
862.5546264648438,0.16399999999999998,0,0.0,63,0.9859237007124328,-1
862.5546264648438,0.166,0,0.0,62,0.9859237007124328,-1
858.438232421875,0.111,0,0.0,70,0.9859237007124328,-1
858.438232421875,0.114,0,0.0,69,0.9859237007124328,-1
855.956298828125,0.095,0,0.0,71,0.9859237007124328,-1
855.0877075195312,0.139,0,0.0,67,0.9859237007124328,-1
853.424072265625,0.16399999999999998,0,0.0,64,0.9859237007124328,-1
764.0541381835938,0.395,0,0.0,51,0.9859237007124328,-1
762.5484008789062,0.289,0,0.0,56,0.9859237007124328,-1
760.4404907226562,0.229,0,0.0,57,0.9859237007124328,-1
758.4559326171875,0.22,0,0.0,58,0.9859237007124328,-1
737.945556640625,0.306,0,0.0,54,0.9859237007124328,-1
724.9680786132812,0.44,0,0.0,47,0.9859237007124328,-1
724.9680786132812,0.473,0,0.0,40,0.9859237007124328,-1
705.224365234375,0.381,0,0.0,52,0.9859237007124328,-1
682.9053955078125,0.343,0,0.0,53,0.9859237007124328,-1
660.9332275390625,0.493,0,0.0,39,0.9859237007124328,-1
651.727294921875,0.303,0,0.0,55,0.9859237007124328,-1
636.1813354492188,0.557,0,0.0,37,0.9859237007124328,-1
636.1813354492188,0.406,0,0.0,49,0.9859237007124328,-1
623.7379760742188,0.406,0,0.0,50,0.9859237007124328,-1
609.6389770507812,0.464,0,0.0,42,0.9859237007124328,-1
601.806640625,0.443,0,0.0,46,0.9859237007124328,-1
601.806640625,0.455,0,0.0,43,0.9859237007124328,-1
592.2229614257812,1.052,0,0.0,19,0.9859237007124328,-1
590.0767822265625,0.631,0,0.0,34,0.9859237007124328,-1
587.9210815429688,0.467,0,0.0,41,0.9859237007124328,-1
583.779541015625,0.446,0,0.0,44,0.9859237007124328,-1
581.0906982421875,0.5760000000000001,0,0.0,36,0.9859237007124328,-1
554.1668090820311,0.921,0,0.0,24,0.9859237007124328,-1
552.4609985351561,0.419,0,0.0,48,0.9859237007124328,-1
549.5673217773439,1.258,0,0.0,14,0.9859237007124328,-1
542.8574829101561,0.444,0,0.0,45,0.9859237007124328,-1
538.7048950195311,0.5429999999999999,0,0.0,38,0.9859237007124328,-1
535.9085693359375,0.78,0,0.0,26,0.9859237007124328,-1
527.8642578125,0.933,0,0.0,23,0.9859237007124328,-1
526.2615356445311,0.597,0,0.0,35,0.9859237007124328,-1
521.6484375,0.718,0,0.0,27,0.9859237007124328,-1
512.386474609375,0.642,0,0.0,31,0.9859237007124328,-1
512.386474609375,0.639,0,0.0,32,0.9859237007124328,-1
508.2447509765625,0.631,0,0.0,33,0.9859237007124328,-1
508.24261474609375,0.698,0,0.0,28,0.9859237007124328,-1
500.1350402832031,1.141,0,0.0,15,0.9859237007124328,-1
491.9979553222656,1.096,0,0.0,17,0.9859237007124328,-1
484.6101379394531,0.682,0,0.0,29,0.9859237007124328,-1
482.7326049804688,1.567,0,0.0,8,0.9859237007124328,-1
472.8717346191406,0.647,0,0.0,30,0.9859237007124328,-1
471.7353515625,0.947,0,0.0,22,0.9859237007124328,-1
458.81646728515625,0.976,0,0.0,21,0.9859237007124328,-1
393.6432800292969,0.978,0,0.0,20,0.9859237007124328,-1
380.4849853515625,0.865,0,0.0,25,0.9859237007124328,-1
354.510986328125,1.111,0,0.0,16,0.9859237007124328,-1
261.84762573242193,1.339,0,0.0,11,0.9859237007124328,-1
221.2558898925781,1.3330000000000002,0,0.0,12,0.9859237007124328,-1
215.9417266845703,1.5659999999999998,0,0.0,9,0.9859237007124328,-1
202.14828491210938,1.093,0,0.0,18,0.9859237007124328,-1
201.430419921875,1.521,0,0.0,10,0.9859237007124328,-1
183.9414520263672,1.259,0,0.0,13,0.9859237007124328,-1
161.81239318847656,2.296,0,0.0,7,0.9859237007124328,-1
110.18486785888672,2.86,0,0.0,6,0.9859237007124328,-1
33.37366104125977,18.417,0,0.0,1,0.9859237007124328,-1
27.68677520751953,3.949,0,0.0,5,0.9859237007124328,-1
17.960403442382812,14.42,0,0.0,2,0.9859237007124328,-1
8.36412525177002,5.335,0,0.0,3,0.9859237007124328,-1
3.4679760932922363,4.1610000000000005,0,0.0,4,0.9859237007124328,-1
rank_index,time,class,failures,ranking,nfpa,DDP
981.7354736328124,0.902,2,1.0,71,0.9878114842903574,0.0
925.5154418945312,0.116,0,0.0,66,0.9878114842903574,0.0
903.3322143554688,0.108,0,0.0,68,0.9878114842903574,0.0
895.3336181640625,0.095,0,0.0,69,0.9878114842903574,0.0
888.6796264648438,0.227,0,0.0,59,0.9878114842903574,0.0
869.5272216796875,0.132,0,0.0,65,0.9878114842903574,0.0
862.5546264648438,0.115,0,0.0,67,0.9878114842903574,0.0
862.5546264648438,0.17600000000000002,0,0.0,62,0.9878114842903574,0.0
862.5546264648438,0.218,0,0.0,60,0.9878114842903574,0.0
862.5546264648438,0.241,0,0.0,57,0.9878114842903574,0.0
862.5546264648438,0.13699999999999998,0,0.0,64,0.9878114842903574,0.0
862.5546264648438,0.094,0,0.0,70,0.9878114842903574,0.0
855.0877075195312,0.172,0,0.0,63,0.9878114842903574,0.0
854.7913818359375,0.19,0,0.0,61,0.9878114842903574,0.0
830.9638671875,0.232,0,0.0,58,0.9878114842903574,0.0
816.814208984375,0.294,0,0.0,54,0.9878114842903574,0.0
787.6473388671875,0.349,0,0.0,51,0.9878114842903574,0.0
762.5484008789062,0.341,0,0.0,52,0.9878114842903574,0.0
737.945556640625,0.602,0,0.0,32,0.9878114842903574,0.0
724.9680786132812,0.463,0,0.0,44,0.9878114842903574,0.0
706.2636108398438,0.48,0,0.0,40,0.9878114842903574,0.0
706.2636108398438,0.289,0,0.0,55,0.9878114842903574,0.0
693.148681640625,0.363,0,0.0,50,0.9878114842903574,0.0
685.3515625,0.466,0,0.0,43,0.9878114842903574,0.0
682.1712036132812,0.243,0,0.0,56,0.9878114842903574,0.0
655.2550048828125,0.444,0,0.0,46,0.9878114842903574,0.0
648.9053344726562,0.573,0,0.0,35,0.9878114842903574,0.0
642.734375,0.449,0,0.0,45,0.9878114842903574,0.0
636.1813354492188,0.472,0,0.0,42,0.9878114842903574,0.0
636.1813354492188,0.494,0,0.0,39,0.9878114842903574,0.0
635.7854614257812,0.37,0,0.0,49,0.9878114842903574,0.0
631.386962890625,0.91,0,0.0,24,0.9878114842903574,0.0
623.7379760742188,0.412,0,0.0,47,0.9878114842903574,0.0
623.3417358398438,0.498,0,0.0,38,0.9878114842903574,0.0
609.6389770507812,0.311,0,0.0,53,0.9878114842903574,0.0
601.806640625,0.476,0,0.0,41,0.9878114842903574,0.0
599.4761352539062,0.398,0,0.0,48,0.9878114842903574,0.0
592.2229614257812,0.987,0,0.0,19,0.9878114842903574,0.0
587.9210815429688,0.6629999999999999,0,0.0,28,0.9878114842903574,0.0
552.4609985351561,0.625,0,0.0,31,0.9878114842903574,0.0
541.553466796875,0.7140000000000001,0,0.0,26,0.9878114842903574,0.0
526.2615356445311,0.521,0,0.0,37,0.9878114842903574,0.0
523.9896850585939,0.924,0,0.0,22,0.9878114842903574,0.0
512.7157592773439,0.627,0,0.0,30,0.9878114842903574,0.0
512.386474609375,0.67,0,0.0,27,0.9878114842903574,0.0
512.386474609375,0.596,0,0.0,33,0.9878114842903574,0.0
508.2447509765625,0.923,0,0.0,23,0.9878114842903574,0.0
496.6899108886719,0.878,0,0.0,25,0.9878114842903574,0.0
496.21136474609375,1.024,0,0.0,18,0.9878114842903574,0.0
480.97467041015625,0.593,0,0.0,34,0.9878114842903574,0.0
472.8717346191406,0.5539999999999999,0,0.0,36,0.9878114842903574,0.0
458.81646728515625,0.6559999999999999,0,0.0,29,0.9878114842903574,0.0
452.5683288574219,1.3259999999999998,0,0.0,14,0.9878114842903574,0.0
441.3839721679688,0.978,0,0.0,20,0.9878114842903574,0.0
434.0953979492188,1.042,0,0.0,17,0.9878114842903574,0.0
423.5035705566406,0.926,0,0.0,21,0.9878114842903574,0.0
385.4305419921875,1.046,0,0.0,16,0.9878114842903574,0.0
364.2691955566406,1.485,0,0.0,12,0.9878114842903574,0.0
311.449951171875,1.124,0,0.0,15,0.9878114842903574,0.0
269.53298950195307,1.5590000000000002,0,0.0,11,0.9878114842903574,0.0
267.18118286132807,1.346,0,0.0,13,0.9878114842903574,0.0
241.4604339599609,1.672,0,0.0,10,0.9878114842903574,0.0
203.4269561767578,1.758,0,0.0,9,0.9878114842903574,0.0
191.52767944335938,2.807,0,0.0,7,0.9878114842903574,0.0
191.42906188964844,2.182,0,0.0,8,0.9878114842903574,0.0
