Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature
1,1,0.01,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.001849749671284637,1.0,0.0011154489682097045
2,2,0.052000000000000005,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.008946805793479666,1.0,0.005800334634690463
3,3,5.917000000000002,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,1.0,1.0,0.6600111544896823
4,4,0.001,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.000328951930814274,1.0,0.00011154489682097045
5,5,0.001,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.000328951930814274,1.0,0.00011154489682097045
6,6,0.0,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.00015997440409534473,1.0,0.0
7,7,0.008,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.0015117946178467786,1.0,0.0008923591745677636
8,8,0.001,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.000328951930814274,1.0,0.00011154489682097045
9,9,0.006999999999999999,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.001342817091127849,1.0,0.000780814277746793
10,10,0.0,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.00015997440409534473,1.0,0.0
11,11,0.0,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.00015997440409534473,1.0,0.0
12,12,0.003,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.0006669069842521325,1.0,0.00033463469046291134
13,13,0.0,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.00015997440409534473,1.0,0.0
14,14,0.001,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.000328951930814274,1.0,0.00011154489682097045
15,15,0.0,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.00015997440409534473,1.0,0.0
16,16,0.015,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.0026946373048792834,1.0,0.0016731734523145565
17,17,0.0,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.00015997440409534473,1.0,0.0
18,18,0.055,2015-08-20,"[0, 0, 0]",0,1,0,0,0,0,0,0.009453738373636453,1.0,0.006134969325153374
19,6,0.0,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.00015997440409534473,0.0,0.0
20,12,0.0,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.00015997440409534473,0.0,0.0
21,9,0.0,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.00015997440409534473,0.0,0.0
22,8,0.0,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.00015997440409534473,0.0,0.0
23,2,0.048,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.0077130624161512815,0.0,0.0053541550474065815
24,10,0.0,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.00015997440409534473,0.0,0.0
25,4,0.0,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.00015997440409534473,0.0,0.0
26,3,6.354,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,1.0,0.0,0.7087562744004462
27,7,0.008,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.0014188224061046674,0.0,0.0008923591745677636
28,17,0.0,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.00015997440409534473,0.0,0.0
29,13,0.0,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.00015997440409534473,0.0,0.0
30,1,0.014,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.0023629584076116593,0.0,0.0015616285554935863
31,14,0.0,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.00015997440409534473,0.0,0.0
32,11,0.0,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.00015997440409534473,0.0,0.0
33,15,0.0,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.00015997440409534473,0.0,0.0
34,19,0.003,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.0006320424048488407,0.0,0.00033463469046291134
35,5,0.001,2015-08-20,"[0, 0, 0]",0,2,0,0,0,0,0,0.00031733040434651005,0.0,0.00011154489682097045
36,8,0.001,2015-08-20,"[0, 0, 0]",0,3,0,0,0,0,0,0.00030412665692059046,0.0,0.00011154489682097045
37,2,0.041,2015-08-20,"[0, 0, 0]",0,3,0,0,0,0,0,0.0060702167699304204,0.0,0.0045733407696597886
38,6,0.0,2015-08-20,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0,0.0
39,5,0.0,2015-08-20,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0,0.0
40,4,0.0,2015-08-20,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0,0.0
41,1,0.013,2015-08-20,"[0, 0, 0]",0,3,0,0,0,0,0,0.0020339536908235397,0.0,0.0014500836586726156
42,3,6.936,2015-08-20,"[0, 0, 0]",0,3,0,0,0,0,0,1.0,0.0,0.773675404350251
43,9,0.0,2015-08-20,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0,0.0
44,15,0.0,2015-08-20,"[0, 0, 0]",0,3,0,0,0,0,0,0.00015997440409534473,0.0,0.0
45,5,0.001,2015-08-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.013315764214567774,0.0,0.00011154489682097045
46,9,0.0,2015-08-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.0,0.0
47,17,0.0,2015-08-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.0,0.0
48,6,0.0,2015-08-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.0,0.0
49,2,0.076,2015-08-20,"[0, 0, 0]",0,4,0,0,0,0,0,1.0,0.0,0.008477412158393753
50,8,0.0,2015-08-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.0,0.0
51,19,0.006999999999999999,2015-08-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.09225050307740233,0.0,0.000780814277746793
52,15,0.0,2015-08-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.0,0.0
53,16,0.015,2015-08-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.19749682156118176,0.0,0.0016731734523145565
54,2,0.043,2015-08-20,"[0, 0, 0, 0]",0,5,0,0,0,0,0,0.0074729734006294315,0.0,0.004796430563301729
55,1,0.021,2015-08-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0037314390303096667,0.0,0.0023424428332403796
56,6,0.001,2015-08-20,"[0, 0, 0, 0]",0,5,0,0,0,0,0,0.0003300441482007886,0.0,0.00011154489682097045
57,5,0.0,2015-08-20,"[0, 0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
58,10,0.0,2015-08-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
59,9,0.008,2015-08-20,"[0, 0, 0, 0]",0,5,0,0,0,0,0,0.0015205323569388958,0.0,0.0008923591745677636
60,8,0.0,2015-08-20,"[0, 0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
61,3,5.879,2015-08-20,"[0, 0, 0]",0,5,0,0,0,0,0,1.0,0.0,0.6557724484104852
62,4,0.0,2015-08-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
63,7,0.006999999999999999,2015-08-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0013504626128334517,0.0,0.000780814277746793
64,12,0.002,2015-08-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0005001138923062325,0.0,0.0002230897936419409
65,11,0.001,2015-08-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0003300441482007886,0.0,0.00011154489682097045
66,13,0.001,2015-08-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0003300441482007886,0.0,0.00011154489682097045
67,14,0.0,2015-08-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
68,19,0.006,2015-08-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.001180392868728008,0.0,0.0006692693809258227
69,17,0.0,2015-08-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
70,15,0.0,2015-08-20,"[0, 0, 0, 0]",0,5,0,0,0,0,0,0.00015997440409534473,0.0,0.0
71,16,0.021,2015-08-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0037314390303096667,0.0,0.0023424428332403796
72,17,0.0,2015-08-21,"[0, 0, 0, 0]",0,6,0,0,0,0,0,0.00015997440409534473,0.0003996802557953637,0.0
73,11,0.0,2015-08-21,"[0, 0, 0]",0,6,0,0,0,0,0,0.00015997440409534473,0.0003996802557953637,0.0
74,3,6.265,2015-08-21,"[0, 0, 0, 0]",0,6,0,0,0,0,0,1.0,0.0003996802557953637,0.6988287785833798
75,9,0.008,2015-08-21,"[0, 0, 0, 0, 0]",0,6,0,0,0,0,0,0.0014367054822704822,0.0003996802557953637,0.0008923591745677636
76,13,0.0,2015-08-21,"[0, 0, 0]",0,6,0,0,0,0,0,0.00015997440409534473,0.0003996802557953637,0.0
77,7,0.006999999999999999,2015-08-21,"[0, 0, 0]",0,6,0,0,0,0,0,0.00127711409749859,0.0003996802557953637,0.000780814277746793
78,14,0.0,2015-08-21,"[0, 0, 0]",0,6,0,0,0,0,0,0.00015997440409534473,0.0003996802557953637,0.0
79,8,0.001,2015-08-21,"[0, 0, 0, 0, 0]",0,6,0,0,0,0,0,0.00031956578886723695,0.0003996802557953637,0.00011154489682097045
80,2,0.035,2015-08-21,"[0, 0, 0, 0, 0]",0,6,0,0,0,0,0,0.005745672871111572,0.0003996802557953637,0.003904071388733966
81,10,0.0,2015-08-21,"[0, 0, 0]",0,6,0,0,0,0,0,0.00015997440409534473,0.0003996802557953637,0.0
82,12,0.003,2015-08-21,"[0, 0, 0]",0,6,0,0,0,0,0,0.0006387485584110213,0.0003996802557953637,0.00033463469046291134
83,4,0.0,2015-08-21,"[0, 0, 0, 0]",0,6,0,0,0,0,0,0.00015997440409534473,0.0003996802557953637,0.0
84,1,0.012,2015-08-21,"[0, 0, 0, 0]",0,6,0,0,0,0,0,0.002075071021358051,0.0003996802557953637,0.0013385387618516454
85,19,0.006,2015-08-21,"[0, 0, 0]",0,6,0,0,0,0,0,0.0011175227127266979,0.0003996802557953637,0.0006692693809258227
86,15,0.0,2015-08-21,"[0, 0, 0, 0, 0]",0,6,0,0,0,0,0,0.00015997440409534473,0.0003996802557953637,0.0
87,5,0.0,2015-08-21,"[0, 0, 0, 0, 0]",0,7,0,0,0,0,0,0.00015997440409534473,0.0,0.0
88,2,0.052000000000000005,2015-08-21,"[0, 0, 0, 0, 0, 0]",0,7,0,0,0,0,0,0.007188726780867961,0.0,0.005800334634690463
89,6,0.0,2015-08-21,"[0, 0, 0, 0, 0]",0,7,0,0,0,0,0,0.00015997440409534473,0.0,0.0
90,1,0.018000000000000002,2015-08-21,"[0, 0, 0, 0, 0]",0,7,0,0,0,0,0,0.0025930040729781737,0.0,0.002007808142777468
91,4,0.0,2015-08-21,"[0, 0, 0, 0, 0]",0,7,0,0,0,0,0,0.00015997440409534473,0.0,0.0
92,3,7.397,2015-08-21,"[0, 0, 0, 0, 0]",0,7,0,0,0,0,0,1.0,0.0,0.8250976017847184
93,12,0.0,2015-08-21,"[0, 0, 0, 0]",0,7,0,0,0,0,0,0.00015997440409534473,0.0,0.0
94,9,0.006,2015-08-21,"[0, 0, 0, 0, 0, 0]",0,7,0,0,0,0,0,0.0009709842937229542,0.0,0.0006692693809258227
95,15,0.0,2015-08-21,"[0, 0, 0, 0, 0, 0]",0,7,0,0,0,0,0,0.00015997440409534473,0.0,0.0
96,10,0.0,2015-08-21,"[0, 0, 0, 0]",0,7,0,0,0,0,0,0.00015997440409534473,0.0,0.0
97,8,0.001,2015-08-21,"[0, 0, 0, 0, 0, 0]",0,7,0,0,0,0,0,0.0002951427190332796,0.0,0.00011154489682097045
98,17,0.0,2015-08-21,"[0, 0, 0, 0, 0]",0,7,0,0,0,0,0,0.00015997440409534473,0.0,0.0
99,11,0.001,2015-08-21,"[0, 0, 0, 0]",0,7,0,0,0,0,0,0.0002951427190332796,0.0,0.00011154489682097045
100,7,0.006,2015-08-21,"[0, 0, 0, 0]",0,7,0,0,0,0,0,0.0009709842937229542,0.0,0.0006692693809258227
101,13,0.002,2015-08-21,"[0, 0, 0, 0]",0,7,0,0,0,0,0,0.0004303110339712145,0.0,0.0002230897936419409
102,14,0.0,2015-08-21,"[0, 0, 0, 0]",0,7,0,0,0,0,0,0.00015997440409534473,0.0,0.0
103,19,0.006999999999999999,2015-08-21,"[0, 0, 0, 0]",0,7,0,0,0,0,0,0.001106152608660889,0.0,0.000780814277746793
104,16,0.02,2015-08-21,"[0, 0, 0]",0,7,0,0,0,0,0,0.002863340702854043,0.0,0.002230897936419409
105,6,0.0,2015-08-21,"[0, 0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.00015997440409534473,0.0,0.0
106,2,0.03,2015-08-21,"[0, 0, 0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.005174217260644515,0.0,0.003346346904629113
107,5,0.002,2015-08-21,"[0, 0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.0004942572611986227,0.0,0.0002230897936419409
108,14,0.0,2015-08-21,"[0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.00015997440409534473,0.0,0.0
109,11,0.0,2015-08-21,"[0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.00015997440409534473,0.0,0.0
110,1,0.015,2015-08-21,"[0, 0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.00266709583236993,0.0,0.0016731734523145565
111,4,0.0,2015-08-21,"[0, 0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.00015997440409534473,0.0,0.0
112,12,0.002,2015-08-21,"[0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.0004942572611986227,0.0,0.0002230897936419409
113,17,0.0,2015-08-21,"[0, 0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.00015997440409534473,0.0,0.0
114,9,0.005,2015-08-21,"[0, 0, 0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.0009956815468535397,0.0,0.0005577244841048522
115,8,0.0,2015-08-21,"[0, 0, 0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.00015997440409534473,0.0,0.0
116,10,0.0,2015-08-21,"[0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.00015997440409534473,0.0,0.0
117,3,5.982,2015-08-21,"[0, 0, 0, 0, 0, 0]",0,8,0,0,0,0,0,1.0,0.0,0.6672615727830452
118,19,0.005,2015-08-21,"[0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.0009956815468535397,0.0,0.0005577244841048522
119,15,0.0,2015-08-21,"[0, 0, 0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.00015997440409534473,0.0,0.0
120,13,0.001,2015-08-21,"[0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.0003271158326469837,0.0,0.00011154489682097045
121,7,0.005,2015-08-21,"[0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.0009956815468535397,0.0,0.0005577244841048522
122,16,0.013,2015-08-21,"[0, 0, 0, 0]",0,8,0,0,0,0,0,0.0023328129752666522,0.0,0.0014500836586726156
123,9,0.008,2015-08-21,"[0, 0, 0, 0, 0, 0, 0, 0]",0,9,0,0,0,0,0,0.0015015913455188998,0.0,0.0008923591745677636
